status,reason,setting_id,method,identity_evidence,transport_decision_sensitivity
NOT_RUN_BY_STAGE0_GATE,Stage-0 Repair 1 validated TRANSPORT_OFF_MANIFOLD; training and future/outer evaluation prohibited,,,,
