status,reason,setting_id,baseline,scst_minus_baseline_ba
NOT_RUN_BY_STAGE0_GATE,Stage-0 Repair 1 validated TRANSPORT_OFF_MANIFOLD; training and future/outer evaluation prohibited,,,
