setting_id,layer,source_subject,class_label,method,knn_distance,off_manifold,perturbation_norm,pair_count,fold_count
OPENBMI_MI_EEGCONFORMER,final_embedding,15,0,subject_permutation,2.637410815787649,0.0,1.3858978841129888,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,15,0,unconditional_subject_transport,2.4981429790903316,0.0,1.3194580888056893,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,15,0,wrong_class,2.582931868913713,0.0,1.5893456853612933,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,15,1,no_transport,2.587962707292721,0.0,0.0,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,15,1,norm_matched_random,3.3105385656837556,0.0,1.5893456853612933,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,15,1,same_class_mixup,2.8708732612692183,0.0,2.949849060370554,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,15,1,scst,3.030982853020476,0.0,1.5893456853612933,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,15,1,subject_permutation,3.014950648318674,0.0,1.5128314207529443,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,15,1,unconditional_subject_transport,2.911689319826992,0.0,1.3194580888056893,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,15,1,wrong_class,2.9627008587271915,0.0,1.4446875722504002,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,16,0,no_transport,2.9647100477281665,0.0,0.0,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,16,0,norm_matched_random,3.5708994160638183,0.0,1.2566737919955349,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,16,0,same_class_mixup,3.122738914669229,0.0,3.4799137431398965,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,16,0,scst,3.458231619193117,0.0,1.2566737919955349,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,16,0,subject_permutation,3.44218089823623,0.0,1.1965066972107907,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,16,0,unconditional_subject_transport,3.373884189290544,0.0,1.1669199854833832,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,16,0,wrong_class,3.370694168027626,0.0,1.2224714813908208,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,16,1,no_transport,2.887315809125816,0.0,0.0,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,16,1,norm_matched_random,3.6730266345161686,0.0,1.6786358772040515,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,16,1,same_class_mixup,3.0389755929850537,0.0,3.5808483422719877,69,3
