setting_id,layer,source_subject,class_label,method,target_distance,clean_target_distance,relative_target_affinity_improvement,perturbation_norm,pair_count,fold_count
OPENBMI_MI_EEGCONFORMER,final_embedding,2,1,no_transport,5.862920064774297,5.862920064774297,0.0,0.0,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,2,1,norm_matched_random,6.008978736083174,5.862920064774297,-0.023677599503550795,1.3194472894745204,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,2,1,same_class_mixup,2.9314600323871476,5.862920064774297,0.5,2.9314600323871476,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,2,1,scst,4.997285659943065,5.862920064774297,0.1386431962744112,1.3194472894745204,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,2,1,subject_permutation,5.585559866797259,5.862920064774297,0.04242427025080662,1.261595520914214,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,2,1,unconditional_subject_transport,5.14369155648052,5.862920064774297,0.11643521871389448,1.181435743274479,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,2,1,wrong_class,5.3231703369369745,5.862920064774297,0.08822935041239821,1.209245772097903,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,3,0,no_transport,6.874715347091211,6.874715347091211,0.0,0.0,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,3,0,norm_matched_random,7.071508267295559,6.874715347091211,-0.03130089744748604,1.4420342124965502,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,3,0,same_class_mixup,3.4373576735456055,6.874715347091211,0.5,3.4373576735456055,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,3,0,scst,5.946410304019438,6.874715347091211,0.13139725569643507,1.4420342124965502,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,3,0,subject_permutation,6.495972589366559,6.874715347091211,0.053807251127320765,1.3831620681236663,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,3,0,unconditional_subject_transport,6.0886081423071,6.874715347091211,0.11108987149984931,1.4005519295507385,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,3,0,wrong_class,6.274930199895196,6.874715347091211,0.08313028461782007,1.555257735832062,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,3,1,no_transport,6.354028679822672,6.354028679822672,0.0,0.0,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,3,1,norm_matched_random,6.551385572012457,6.354028679822672,-0.03527045995349998,1.555257735832062,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,3,1,same_class_mixup,3.177014339911336,6.354028679822672,0.5,3.177014339911336,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,3,1,scst,5.508858045325127,6.354028679822672,0.13078847528186974,1.555257735832062,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,3,1,subject_permutation,6.105279679919483,6.354028679822672,0.03825189498437592,1.4880943332599574,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,3,1,unconditional_subject_transport,5.611708018753151,6.354028679822672,0.11575486904568359,1.4005519295507385,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,3,1,wrong_class,5.76456231725979,6.354028679822672,0.09123515612727973,1.4420342124965502,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,5,0,no_transport,4.962357058608729,4.962357058608729,0.0,0.0,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,5,0,norm_matched_random,5.1463794453001075,4.962357058608729,-0.039236073335056805,1.345481439521068,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,5,0,same_class_mixup,2.4811785293043647,4.962357058608729,0.5,2.4811785293043647,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,5,0,scst,4.061236573630582,4.962357058608729,0.17867964706604203,1.345481439521068,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,5,0,subject_permutation,4.803634610936875,4.962357058608729,0.03264215424081768,1.2839520330072551,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,5,0,unconditional_subject_transport,4.142839562255786,4.962357058608729,0.16464581098990771,1.3536968282039155,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,5,0,wrong_class,4.312801535416981,4.962357058608729,0.13119457483282068,1.6114819139301384,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,5,1,no_transport,5.328980886988483,5.328980886988483,0.0,0.0,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,5,1,norm_matched_random,5.569807397477136,5.328980886988483,-0.04980364253097056,1.6114819139301384,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,5,1,same_class_mixup,2.6644904434942416,5.328980886988483,0.5,2.664490443494241,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,5,1,scst,4.408896602286877,5.328980886988483,0.15770592599032526,1.6114819139301384,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,5,1,subject_permutation,5.1505619715611815,5.328980886988483,0.020948232786306416,1.5429428138176098,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,5,1,unconditional_subject_transport,4.545216070522254,5.328980886988483,0.13964673452849305,1.3536968282039155,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,5,1,wrong_class,4.7536798514500616,5.328980886988483,0.1067510350394458,1.345481439521068,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,6,0,no_transport,5.462625216997088,5.462625216997088,0.0,0.0,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,6,0,norm_matched_random,5.650005784631406,5.462625216997088,-0.03650784217559052,1.3772944645433878,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,6,0,same_class_mixup,2.731312608498544,5.462625216997088,0.5,2.731312608498544,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,6,0,scst,4.510152411813802,5.462625216997088,0.17399675294701583,1.3772944645433878,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,6,0,subject_permutation,5.231127647057079,5.462625216997088,0.04502169429526085,1.2996952542903053,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,6,0,unconditional_subject_transport,4.763379736577566,5.462625216997088,0.12691603467353973,1.2215305201233464,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,6,0,wrong_class,5.091205515062061,5.462625216997088,0.06533696516775919,1.4079948401191702,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,6,1,no_transport,5.63747826249411,5.63747826249411,0.0,0.0,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,6,1,norm_matched_random,5.854001553006677,5.63747826249411,-0.041177480223713855,1.4079948401191702,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,6,1,same_class_mixup,2.818739131247055,5.63747826249411,0.5,2.818739131247055,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,6,1,scst,4.779981395701752,5.63747826249411,0.14294412264070191,1.4079948401191702,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,6,1,subject_permutation,5.454057215768351,5.63747826249411,0.030961462831164296,1.3260392419108653,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,6,1,unconditional_subject_transport,4.981501277316041,5.63747826249411,0.11045626012019645,1.2215305201233464,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,6,1,wrong_class,5.26199372147355,5.63747826249411,0.06208405417879965,1.3772944645433878,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,7,0,no_transport,5.581852632280049,5.581852632280049,0.0,0.0,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,7,0,norm_matched_random,5.76036993586683,5.581852632280049,-0.032949795311702494,1.4736141358343513,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,7,0,same_class_mixup,2.7909263161400246,5.581852632280049,0.5,2.7909263161400246,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,7,0,scst,4.474887374848561,5.581852632280049,0.20003423063531905,1.4736141358343513,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,7,0,subject_permutation,5.164287117310705,5.581852632280049,0.07613336603827404,1.4074880491342276,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,7,0,unconditional_subject_transport,4.569829324023356,5.581852632280049,0.1847109861198042,1.3894937193141368,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,7,0,wrong_class,4.714954327868889,5.581852632280049,0.15982212249902011,1.4762290312107929,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,7,1,no_transport,6.005447032596243,6.005447032596243,0.0,0.0,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,7,1,norm_matched_random,6.179524472056655,6.005447032596243,-0.03156448000983705,1.4762290312107929,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,7,1,same_class_mixup,3.0027235162981216,6.005447032596243,0.5,3.0027235162981216,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,7,1,scst,5.0424273831051405,6.005447032596243,0.1579213967228693,1.4762290312107929,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,7,1,subject_permutation,5.71958354488346,6.005447032596243,0.04667387481513501,1.4182744500039948,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,7,1,unconditional_subject_transport,5.1633673788359165,6.005447032596243,0.1384716907927905,1.3894937193141368,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,7,1,wrong_class,5.325250903489633,6.005447032596243,0.11181340849053463,1.4736141358343513,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,8,0,no_transport,6.711888702250461,6.711888702250461,0.0,0.0,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,8,0,norm_matched_random,6.979484009227844,6.711888702250461,-0.041578049151202986,1.8444793607975,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,8,0,same_class_mixup,3.355944351125231,6.711888702250461,0.5,3.3559443511252307,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,8,0,scst,5.311023092334262,6.711888702250461,0.21022946722570196,1.8444793607975,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,8,0,subject_permutation,5.943833413340879,6.711888702250461,0.11085772842444507,1.7634238008400587,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,8,0,unconditional_subject_transport,5.453432011286362,6.711888702250461,0.18840264912788326,1.7265253058236711,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,8,0,wrong_class,5.637481908472006,6.711888702250461,0.15969792047349732,1.7709935563303092,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,8,1,no_transport,6.598388433074996,6.598388433074996,0.0,0.0,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,8,1,norm_matched_random,6.845907546521923,6.598388433074996,-0.039385132618382813,1.7709935563303092,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,8,1,same_class_mixup,3.299194216537498,6.598388433074996,0.5,3.299194216537498,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,8,1,scst,5.328176715484284,6.598388433074996,0.19129843527921309,1.7709935563303092,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,8,1,subject_permutation,6.004029481001288,6.598388433074996,0.08754851887258497,1.692666205458057,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,8,1,unconditional_subject_transport,5.453850780910925,6.598388433074996,0.17040864060461225,1.7265253058236711,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,8,1,wrong_class,5.621345278819392,6.598388433074996,0.1426046716781165,1.8444793607975,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,9,0,no_transport,5.7510746799385535,5.7510746799385535,0.0,0.0,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,9,0,norm_matched_random,5.9184771382607835,5.7510746799385535,-0.03126724663549021,1.2871805294568295,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,9,0,same_class_mixup,2.8755373399692767,5.7510746799385535,0.5,2.8755373399692767,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,9,0,scst,4.791514453042436,5.7510746799385535,0.16860451092212397,1.2871805294568295,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,9,0,subject_permutation,5.455913631793216,5.7510746799385535,0.042471208268046776,1.2334934132739328,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,9,0,unconditional_subject_transport,4.853055582549563,5.7510746799385535,0.15755298640366536,1.2403885704210083,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,9,0,wrong_class,4.955948383617664,5.7510746799385535,0.13803255744700876,1.3521391896350226,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,9,1,no_transport,5.994669495041696,5.994669495041696,0.0,0.0,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,9,1,norm_matched_random,6.147150848140929,5.994669495041696,-0.031498563957655004,1.3521391896350226,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,9,1,same_class_mixup,2.997334747520848,5.994669495041696,0.5,2.997334747520848,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,9,1,scst,4.975827169994458,5.994669495041696,0.1663210144302722,1.3521391896350226,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,9,1,subject_permutation,5.670464607482711,5.994669495041696,0.049720072476798355,1.297147521661762,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,9,1,unconditional_subject_transport,5.095350827487754,5.994669495041696,0.14891676611673385,1.2403885704210083,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,9,1,wrong_class,5.250076704590231,5.994669495041696,0.12454538230278989,1.2871805294568295,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,10,0,no_transport,6.993525871475861,6.993525871475861,0.0,0.0,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,10,0,norm_matched_random,7.161298661498005,6.993525871475861,-0.027250891259273224,1.630707794153903,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,10,0,same_class_mixup,3.4967629357379306,6.993525871475861,0.5,3.4967629357379306,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,10,0,scst,5.680579600840637,6.993525871475861,0.1902510637019724,1.630707794153903,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,10,0,subject_permutation,6.218827194877903,6.993525871475861,0.1138643192582095,1.568479426360636,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,10,0,unconditional_subject_transport,5.790822607786843,6.993525871475861,0.1740363963325034,1.5763190504772606,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,10,0,wrong_class,5.954276117120123,6.993525871475861,0.14950056417298427,1.7223917865082912,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,10,1,no_transport,7.370800273713415,7.370800273713415,0.0,0.0,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,10,1,norm_matched_random,7.579787383772,7.370800273713415,-0.029397833219742424,1.722391786508291,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,10,1,same_class_mixup,3.6854001368567073,7.370800273713415,0.5,3.6854001368567073,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,10,1,scst,5.965228803578772,7.370800273713415,0.19058499381257352,1.722391786508291,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,10,1,subject_permutation,6.539569861836623,7.370800273713415,0.11701479148239846,1.6553378877329212,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,10,1,unconditional_subject_transport,6.193176276913017,7.370800273713415,0.16103239712140352,1.5763190504772606,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,10,1,wrong_class,6.459980355701887,7.370800273713415,0.12598317600264156,1.630707794153903,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,11,0,no_transport,7.071926478881219,7.071926478881219,0.0,0.0,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,11,0,norm_matched_random,7.229770497301456,7.071926478881219,-0.023602123336510582,1.3949629430954138,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,11,0,same_class_mixup,3.5359632394406093,7.071926478881219,0.5,3.5359632394406093,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,11,0,scst,6.038732724605206,7.071926478881219,0.1463827230833026,1.3949629430954138,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,11,0,subject_permutation,6.586564756152483,7.071926478881219,0.07449002848995939,1.367634431935319,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,11,0,unconditional_subject_transport,6.164424226133995,7.071926478881219,0.1263224248246199,1.3153846458907104,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,11,0,wrong_class,6.344971968615969,7.071926478881219,0.09750950195708244,1.4808576196386851,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,11,1,no_transport,7.832180218788491,7.832180218788491,0.0,0.0,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,11,1,norm_matched_random,7.909288645263411,7.832180218788491,-0.011062347432437692,0.8646409663601368,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,11,1,same_class_mixup,3.9160901093942453,7.832180218788491,0.5,3.9160901093942453,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,11,1,scst,7.083111952500402,7.832180218788491,0.10253654956228929,0.8646409663601368,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,11,1,subject_permutation,7.435469811225095,7.832180218788491,0.057198323216891556,0.8432860490698938,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,11,1,unconditional_subject_transport,7.222655907683589,7.832180218788491,0.08409126880347195,0.7672141950337356,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,11,1,wrong_class,7.388980147767076,7.832180218788491,0.061715408890762616,0.8170791467918191,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,14,0,no_transport,5.627305579025644,5.627305579025644,0.0,0.0,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,14,0,norm_matched_random,5.760116339122016,5.627305579025644,-0.025270326161893668,1.3146413353747277,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,14,0,same_class_mixup,2.813652789512822,5.627305579025644,0.5,2.813652789512822,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,14,0,scst,4.8037912369396985,5.627305579025644,0.143697651876405,1.3146413353747277,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,14,0,subject_permutation,5.442999478425115,5.627305579025644,0.024629421477667276,1.2519005425596714,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,14,0,unconditional_subject_transport,4.925837006549024,5.627305579025644,0.12282953887854467,1.246705669082511,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,14,0,wrong_class,5.098909385286647,5.627305579025644,0.09142093415245416,1.3794189638794272,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,14,1,no_transport,5.7745880845104525,5.7745880845104525,0.0,0.0,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,14,1,norm_matched_random,5.942947932154753,5.7745880845104525,-0.033997201584476285,1.3794189638794272,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,14,1,same_class_mixup,2.8872940422552262,5.7745880845104525,0.5,2.8872940422552262,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,14,1,scst,4.935104279883702,5.7745880845104525,0.14208481051859087,1.379418963879427,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,14,1,subject_permutation,5.609153063720486,5.7745880845104525,0.022125232922317713,1.3121321102763708,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,14,1,unconditional_subject_transport,5.040217269859274,5.7745880845104525,0.12364919339145455,1.246705669082511,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,14,1,wrong_class,5.192351958433315,5.7745880845104525,0.09605025492625492,1.3146413353747277,92,4
OPENBMI_MI_EEGCONFORMER,final_embedding,15,0,no_transport,5.737536576225722,5.737536576225722,0.0,0.0,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,15,0,norm_matched_random,5.955644966020464,5.737536576225722,-0.041706020706684235,1.4446875722504002,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,15,0,same_class_mixup,2.868768288112861,5.737536576225722,0.5,2.868768288112861,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,15,0,scst,4.905536369818901,5.737536576225722,0.1398202672343008,1.4446875722504002,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,15,0,subject_permutation,5.524681718588453,5.737536576225722,0.029886187229301486,1.3858978841129888,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,15,0,unconditional_subject_transport,4.91171935638142,5.737536576225722,0.14056193316715856,1.3194580888056893,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,15,0,wrong_class,5.038328415814065,5.737536576225722,0.11675489748308547,1.5893456853612933,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,15,1,no_transport,5.899698120741108,5.899698120741108,0.0,0.0,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,15,1,norm_matched_random,6.146614668420831,5.899698120741108,-0.04288212587594078,1.5893456853612933,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,15,1,same_class_mixup,2.949849060370554,5.899698120741108,0.5,2.949849060370554,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,15,1,scst,5.052065245125819,5.899698120741108,0.13268589225466518,1.5893456853612933,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,15,1,subject_permutation,5.635402099604465,5.899698120741108,0.035869573684427045,1.5128314207529443,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,15,1,unconditional_subject_transport,5.183553729932355,5.899698120741108,0.11351664509462121,1.3194580888056893,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,15,1,wrong_class,5.416472297564408,5.899698120741108,0.07621567208926101,1.4446875722504002,46,2
OPENBMI_MI_EEGCONFORMER,final_embedding,16,0,no_transport,6.959827486279793,6.959827486279793,0.0,0.0,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,16,0,norm_matched_random,7.1608889611161715,6.959827486279793,-0.03288456234808563,1.2566737919955349,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,16,0,same_class_mixup,3.4799137431398965,6.959827486279793,0.5,3.4799137431398965,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,16,0,scst,6.712505820731692,6.959827486279793,0.03108272203097254,1.2566737919955349,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,16,0,subject_permutation,7.033293975943483,6.959827486279793,-0.011677488261773625,1.1965066972107907,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,16,0,unconditional_subject_transport,6.622985650637872,6.959827486279793,0.04716732441425435,1.1669199854833832,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,16,0,wrong_class,6.576474997351282,6.959827486279793,0.05538784423514268,1.2224714813908208,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,16,1,no_transport,7.161696684543975,7.161696684543975,0.0,0.0,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,16,1,norm_matched_random,7.378469958637475,7.161696684543975,-0.03378800375010869,1.6786358772040515,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,16,1,same_class_mixup,3.5808483422719877,7.161696684543975,0.5,3.5808483422719877,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,16,1,scst,6.1362385572230655,7.161696684543975,0.14520434754791245,1.6786358772040515,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,16,1,subject_permutation,6.65869472560046,7.161696684543975,0.07480421849720978,1.603133869086002,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,16,1,unconditional_subject_transport,6.198021174751672,7.161696684543975,0.1381110339417573,1.606795080281948,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,16,1,wrong_class,6.321295754038308,7.161696684543975,0.12018034485417366,1.7310830980718546,69,3
OPENBMI_MI_EEGCONFORMER,final_embedding,19,0,no_transport,4.981059706969208,4.981059706969208,0.0,0.0,23,1
OPENBMI_MI_EEGCONFORMER,final_embedding,19,0,norm_matched_random,5.087853555699618,4.981059706969208,-0.02266262348651235,1.197684908571274,23,1
OPENBMI_MI_EEGCONFORMER,final_embedding,19,0,same_class_mixup,2.490529853484604,4.981059706969208,0.5,2.490529853484604,23,1
OPENBMI_MI_EEGCONFORMER,final_embedding,19,0,scst,4.074231789393806,4.981059706969208,0.18203016342199757,1.197684908571274,23,1
OPENBMI_MI_EEGCONFORMER,final_embedding,19,0,subject_permutation,4.726897495831028,4.981059706969208,0.03784479412357054,1.1427433480277096,23,1
OPENBMI_MI_EEGCONFORMER,final_embedding,19,0,unconditional_subject_transport,4.183509639986567,4.981059706969208,0.1591460746862607,1.1778614031765537,23,1
OPENBMI_MI_EEGCONFORMER,final_embedding,19,0,wrong_class,4.337936594464535,4.981059706969208,0.12705028827302547,1.3221480888785018,23,1
OPENBMI_MI_EEGCONFORMER,final_embedding,19,1,no_transport,5.4512765074179335,5.4512765074179335,0.0,0.0,23,1
