setting_id,dataset,backbone,layer,independent_probe_BA,stability_effect_mean,stability_CI_low,stability_CI_high,subject_affinity_improvement_mean,subject_affinity_CI_low,subject_affinity_CI_high,subject_advantage_over_random_mean,subject_advantage_over_random_CI_low,subject_advantage_over_random_CI_high,class_accuracy_change,class_accuracy_CI_low,class_accuracy_CI_high,class_logp_change,class_logp_CI_low,class_logp_CI_high,manifold_knn_ratio_to_clean,scst_off_manifold_rate,random_off_manifold_rate,off_manifold_excess_over_random,gate_competence,gate_stability,gate_subject_fidelity,gate_class_fidelity,gate_manifold,all_gates_pass
OPENBMI_MI_EEGNET,OpenBMI,EEGNet,pre_embedding,0.6935000000000001,0.5126872386093785,0.44466598299212234,0.5796920411021281,-0.04779858004851785,-0.1022692259916676,0.001967991729742497,0.4055033800583125,0.37321118829981353,0.43773397393653657,-0.013980978260869564,-0.04897925724637681,0.017773573369565213,-0.22634569639610946,-0.4938306560506161,-0.006767636330042106,1.9793656260005776,0.19855072463768117,0.5047101449275362,-0.306159420289855,True,True,False,False,False,False
OPENBMI_MI_EEGNET,OpenBMI,EEGNet,final_embedding,0.7462499999999999,0.6037867548744729,0.5346336837712017,0.669146621070926,0.049391206226646236,0.009240632485768424,0.08961478758865968,0.5279592738466047,0.4941417538524863,0.5610740178926443,-0.011562499999999998,-0.05043892663043478,0.023102423007246364,-0.03675787215403466,-0.10964347323705696,0.02776370631163261,1.8972303361584888,0.4318840579710145,0.9112318840579711,-0.4793478260869566,True,True,True,True,False,False
OPENBMI_MI_EEGCONFORMER,OpenBMI,EEGConformer,pre_embedding,0.7650000000000002,0.7399471707967896,0.6864355550356002,0.7899383011173277,0.24583064392272114,0.20873547104953405,0.283087428982419,0.6797413823061234,0.6420383142193732,0.715160099849371,-0.023447463768115944,-0.05156091485507246,0.002602468297101445,-0.023786264625061622,-0.06934003930506719,0.02199593273763878,1.7645193274859845,0.09148550724637682,0.6994565217391304,-0.6079710144927536,True,True,True,False,False,False
OPENBMI_MI_EEGCONFORMER,OpenBMI,EEGConformer,final_embedding,0.7712499999999999,0.725336375949005,0.669701144063359,0.7786596861472396,0.22759738892304054,0.19265060630932493,0.26482319640360197,0.656484711534979,0.618652426477591,0.6929533210043941,-0.016940217391304347,-0.04068247282608695,0.005788926630434756,-0.022026832955099628,-0.06416109944852293,0.018075745184433088,1.7991378000621532,0.14583333333333334,0.7483695652173913,-0.6025362318840579,True,True,True,True,False,False
WBCIC_MI_EEGNET,WBCIC,EEGNet,pre_embedding,0.7374357589146674,0.3617596583600717,0.24385043897836292,0.4732896737139507,-0.5189526046601832,-0.9008040300761927,-0.28439469131744644,0.3053033686587524,0.2503250453353279,0.3571766733284274,-0.021185466395316967,-0.06047001759881785,0.019654179510110618,-0.3155275498373688,-0.5331854849841327,-0.13980191312981513,2.6778000490518794,0.2784090909090909,0.44610881542699726,-0.16769972451790638,True,True,False,False,False,False
WBCIC_MI_EEGNET,WBCIC,EEGNet,final_embedding,0.7751131924547557,0.5708234886565998,0.40885687791182174,0.7136122831891798,-0.10129204738662037,-0.28677466004373103,0.03950966341095621,0.5168649215293104,0.44073161297728686,0.5874341715279868,0.003781234090921482,-0.04383460976347118,0.05324956371791971,-0.04285616564036146,-0.11509032165118353,0.029293847344303292,2.3556753067679423,0.21883608815426997,0.7794421487603306,-0.5606060606060606,True,True,False,True,False,False
WBCIC_MI_EEGCONFORMER,WBCIC,EEGConformer,pre_embedding,0.7789031428174107,0.6125124775573267,0.44543558271331357,0.7605362454680565,-0.14004066646117097,-0.3718801411581246,0.030689348811795504,0.5606872919915179,0.48322211093991907,0.6284509643117413,-0.006957030245032646,-0.04722912375862713,0.03708648678068655,-0.05765732169111854,-0.12341228931362266,0.0112297881311037,2.5121125529799735,0.23329889807162535,0.7641184573002755,-0.5308195592286502,True,True,False,False,False,False
WBCIC_MI_EEGCONFORMER,WBCIC,EEGConformer,final_embedding,0.7767574797928078,0.6227510143107068,0.4611380008204454,0.7636556155720288,-0.06436538775389056,-0.23651403815625155,0.07100774346479828,0.5637499388696148,0.48813785967643974,0.6330997482970497,-0.002920186987904268,-0.04624250109396214,0.04334254416310624,-0.0591485671194294,-0.13063213949187058,0.016083922085371082,2.361584964874873,0.21418732782369146,0.7741046831955923,-0.5599173553719009,True,True,False,False,False,False
