task,subject_id,fold,seed,method,trials,BA,macro_F1,accuracy,AUROC,AUPRC
ERP,54,1,0,LOGIT50,1980,0.7445454545454546,0.7187675863431214,0.8267676767676768,0.8311588613406795,0.5828448789891403
ERP,4,2,0,EEGNet,1980,0.9093939393939394,0.8546205928080646,0.9075757575757576,0.9732415059687787,0.9078034572054812
ERP,4,2,0,LiteBN,1980,0.9284848484848485,0.8903139164008729,0.9333333333333333,0.975959595959596,0.9158267178514475
ERP,4,2,0,LOGIT50,1980,0.9296969696969697,0.8958734467110565,0.9373737373737374,0.9791735537190083,0.9248024002769014
ERP,12,2,0,EEGNet,1980,0.9606060606060606,0.9159402241594022,0.9484848484848485,0.995070707070707,0.9819105427238001
ERP,12,2,0,LiteBN,1980,0.9736363636363636,0.9399320871100104,0.9641414141414142,0.997348025711662,0.9908677192049212
ERP,12,2,0,LOGIT50,1980,0.9693939393939394,0.9349954698076001,0.9611111111111111,0.9971772268135904,0.9897424396462008
ERP,13,2,0,EEGNet,1980,0.9287878787878787,0.8659428366445086,0.9136363636363637,0.9847640036730946,0.9465966488794982
ERP,13,2,0,LiteBN,1980,0.9339393939393938,0.8823107926556203,0.9262626262626262,0.9857575757575758,0.9481595765025744
ERP,13,2,0,LOGIT50,1980,0.9342424242424242,0.8855496490607389,0.9287878787878788,0.9884517906336089,0.9561967339188572
ERP,17,2,0,EEGNet,1980,0.8263636363636364,0.7714033817185679,0.85,0.9132653810835629,0.7828115262905327
ERP,17,2,0,LiteBN,1980,0.8284848484848485,0.7437213958810069,0.8171717171717172,0.9125032139577595,0.7802599829700293
ERP,17,2,0,LOGIT50,1980,0.8418181818181818,0.7723553042701978,0.8454545454545455,0.9213498622589533,0.8021241725947081
ERP,18,2,0,EEGNet,1980,0.9196969696969697,0.8801340194349055,0.9267676767676768,0.9790284664830119,0.9184782869444559
ERP,18,2,0,LiteBN,1980,0.9048484848484848,0.8952474892395983,0.9404040404040404,0.9764334251606979,0.9085060634666957
ERP,18,2,0,LOGIT50,1980,0.9190909090909092,0.900107000011845,0.9419191919191919,0.9816400367309459,0.9261873357375555
ERP,24,2,0,EEGNet,1980,0.8400000000000001,0.803816657749242,0.8787878787878788,0.9251625344352618,0.7884239624858986
ERP,24,2,0,LiteBN,1980,0.8627272727272728,0.8145434679575541,0.8823232323232323,0.931645546372819,0.8236843937587663
ERP,24,2,0,LOGIT50,1980,0.8645454545454545,0.836078728062634,0.9015151515151515,0.9467603305785123,0.8355463223521226
ERP,25,2,0,EEGNet,1980,0.7863636363636364,0.7832654079000617,0.8782828282828283,0.8991643709825528,0.6879721172956363
ERP,25,2,0,LiteBN,1980,0.770909090909091,0.7789660104897487,0.8808080808080808,0.8982497704315886,0.7067008945448903
ERP,25,2,0,LOGIT50,1980,0.7869696969696969,0.7951483192874362,0.8893939393939394,0.9092341597796143,0.7265696066322752
ERP,29,2,0,EEGNet,1980,0.8706060606060606,0.8448434667811977,0.9075757575757576,0.946374655647383,0.827830625172648
ERP,29,2,0,LiteBN,1980,0.8675757575757577,0.850062966200479,0.9126262626262627,0.9492617079889807,0.8503615430350543
ERP,29,2,0,LOGIT50,1980,0.8718181818181818,0.8549379913215489,0.9156565656565656,0.95522681359045,0.8583125341140583
ERP,36,2,0,EEGNet,1980,0.9633333333333334,0.9088219101267829,0.942929292929293,0.996653810835629,0.9860795662757932
ERP,36,2,0,LiteBN,1980,0.9596969696969697,0.9137329722206893,0.946969696969697,0.9961561065197428,0.9836111203396042
ERP,36,2,0,LOGIT50,1980,0.9657575757575758,0.9201426671251485,0.951010101010101,0.9972268135904501,0.9879471412742915
ERP,37,2,0,EEGNet,1980,0.9612121212121212,0.9288572851132415,0.9575757575757575,0.992712580348944,0.9744050274175683
ERP,37,2,0,LiteBN,1980,0.9627272727272727,0.9387390920678498,0.9641414141414142,0.99489072543618,0.9782730655379246
ERP,37,2,0,LOGIT50,1980,0.9636363636363636,0.9411311013520959,0.9656565656565657,0.9946942148760332,0.9791207905681832
ERP,39,2,0,EEGNet,1980,0.6775757575757576,0.6658377477285096,0.802020202020202,0.7532176308539945,0.4439345834544357
ERP,39,2,0,LiteBN,1980,0.6696969696969697,0.6487702954789578,0.7808080808080808,0.7436510560146924,0.3974318712500608
ERP,39,2,0,LOGIT50,1980,0.6757575757575758,0.6617105048416929,0.796969696969697,0.7601285583103764,0.4417752407731476
ERP,42,2,0,EEGNet,1980,0.8257575757575758,0.8214615035712685,0.8994949494949495,0.9215592286501377,0.7920549643544982
ERP,42,2,0,LiteBN,1980,0.7721212121212121,0.7836982124341905,0.8848484848484849,0.8817190082644628,0.712571427676659
ERP,42,2,0,LOGIT50,1980,0.7915151515151515,0.8031824194646011,0.8949494949494949,0.9112966023875114,0.7697188619352066
ERP,51,2,0,EEGNet,1980,0.7515151515151515,0.736294072065091,0.8444444444444444,0.8300128558310377,0.5865293076310321
ERP,51,2,0,LiteBN,1980,0.7124242424242424,0.7060946119128545,0.8318181818181818,0.804828282828283,0.4946798956731329
ERP,51,2,0,LOGIT50,1980,0.7263636363636363,0.7222932521562658,0.842929292929293,0.832752984389348,0.5681572002926801
ERP,54,2,0,EEGNet,1980,0.6993939393939395,0.6918091707289463,0.8222222222222222,0.7828080808080808,0.49950805272496474
ERP,54,2,0,LiteBN,1980,0.6736363636363636,0.6768178469956856,0.8237373737373738,0.751408631772268,0.47167168346072735
ERP,54,2,0,LOGIT50,1980,0.6842424242424243,0.6887612951807229,0.8313131313131313,0.7818512396694214,0.5010256325865143
ERP,4,3,0,EEGNet,1980,0.9227272727272727,0.8646718778665496,0.9136363636363637,0.9725234159779614,0.9131070468754361
ERP,4,3,0,LiteBN,1980,0.9039393939393939,0.8666321372285775,0.9186868686868687,0.9688870523415978,0.90374767289757
ERP,4,3,0,LOGIT50,1980,0.9233333333333333,0.8808693425904756,0.9267676767676768,0.9771147842056933,0.9240384858987213
ERP,12,3,0,EEGNet,1980,0.956969696969697,0.9071875,0.9424242424242424,0.9932764003673096,0.9782094044193108
ERP,12,3,0,LiteBN,1980,0.9633333333333334,0.9226406208579606,0.953030303030303,0.9935482093663912,0.9841446879345134
ERP,12,3,0,LOGIT50,1980,0.9651515151515151,0.924304263420155,0.954040404040404,0.9945105601469237,0.9849228311020436
ERP,13,3,0,EEGNet,1980,0.9057575757575758,0.8147666459628924,0.8712121212121212,0.9788246097337007,0.936350099988928
ERP,13,3,0,LiteBN,1980,0.9066666666666667,0.8353747257400208,0.8909090909090909,0.9780606060606061,0.9264492223440636
ERP,13,3,0,LOGIT50,1980,0.9172727272727272,0.8416879275854827,0.8944444444444445,0.9817355371900827,0.9398183416081094
ERP,17,3,0,EEGNet,1980,0.826060606060606,0.7530844155844156,0.8292929292929293,0.9145381083562901,0.7737680321963417
ERP,17,3,0,LiteBN,1980,0.8227272727272728,0.7576065768285447,0.8358585858585859,0.9117979797979797,0.7578097988721567
ERP,17,3,0,LOGIT50,1980,0.8396969696969697,0.7721365098135247,0.8459595959595959,0.9220587695133149,0.792767293505486
ERP,18,3,0,EEGNet,1980,0.9296969696969697,0.8827631578947368,0.9272727272727272,0.9823599632690541,0.9326205316420825
ERP,18,3,0,LiteBN,1980,0.9327272727272727,0.8924229658160809,0.9343434343434344,0.9814343434343433,0.9256370294826699
ERP,18,3,0,LOGIT50,1980,0.9387878787878787,0.9015367083827813,0.9404040404040404,0.9853296602387512,0.9394738304559169
ERP,24,3,0,EEGNet,1980,0.8293939393939394,0.7289244991492219,0.7984848484848485,0.9214380165289258,0.7751310910584094
ERP,24,3,0,LiteBN,1980,0.81,0.7274639163377603,0.8045454545454546,0.9134067952249769,0.7675034263443168
ERP,24,3,0,LOGIT50,1980,0.8236363636363637,0.7323364768773009,0.805050505050505,0.9265362718089991,0.793110552243527
ERP,25,3,0,EEGNet,1980,0.7784848484848486,0.7708774630940791,0.8691919191919192,0.8795904499540863,0.656449391610186
ERP,25,3,0,LiteBN,1980,0.7863636363636364,0.7792117237849189,0.8742424242424243,0.8987346189164371,0.688485671084249
ERP,25,3,0,LOGIT50,1980,0.7872727272727272,0.7831399895724713,0.8777777777777778,0.9000202020202019,0.6976860691855474
ERP,29,3,0,EEGNet,1980,0.8575757575757575,0.8254994124559343,0.8939393939393939,0.9343085399449036,0.8042326889338034
ERP,29,3,0,LiteBN,1980,0.8454545454545455,0.8151428441658719,0.8878787878787879,0.9380955004591367,0.8235778848088341
ERP,29,3,0,LOGIT50,1980,0.8548484848484849,0.8286244204018547,0.8974747474747474,0.9445730027548209,0.8343238201636668
ERP,36,3,0,EEGNet,1980,0.9524242424242424,0.8838401039462157,0.9247474747474748,0.9958530762167126,0.9830370034853629
ERP,36,3,0,LiteBN,1980,0.9545454545454546,0.8988306398633557,0.9363636363636364,0.9929403122130395,0.9721594409567227
ERP,36,3,0,LOGIT50,1980,0.9609090909090909,0.9031291962488947,0.9388888888888889,0.9960110192837466,0.9832710131903932
ERP,37,3,0,EEGNet,1980,0.9472727272727273,0.9139821217743296,0.9484848484848485,0.9891808999081726,0.9589512736884603
ERP,37,3,0,LiteBN,1980,0.9378787878787879,0.9161189533343437,0.951010101010101,0.9874820936639118,0.9529405275822467
ERP,37,3,0,LOGIT50,1980,0.9418181818181819,0.9174432422290324,0.9515151515151515,0.9900771349862258,0.9613388018770068
ERP,39,3,0,EEGNet,1980,0.7257575757575757,0.6984358303345282,0.8116161616161616,0.7891919191919192,0.5001658708909533
ERP,39,3,0,LiteBN,1980,0.7027272727272728,0.6566641719162704,0.7651515151515151,0.7847988980716253,0.4609220066846255
ERP,39,3,0,LOGIT50,1980,0.7257575757575757,0.6913258738606798,0.8015151515151515,0.8018769513314968,0.500143095745718
ERP,42,3,0,EEGNet,1980,0.863939393939394,0.8170217179264398,0.8843434343434343,0.9336675849403123,0.8352166427136183
ERP,42,3,0,LiteBN,1980,0.8296969696969697,0.8099262467482149,0.8878787878787879,0.9216528925619835,0.7706646974864275
ERP,42,3,0,LOGIT50,1980,0.8578787878787879,0.8261493522506858,0.8944444444444445,0.9377116620752985,0.8342177872920828
ERP,51,3,0,EEGNet,1980,0.769090909090909,0.7333817126269957,0.8313131313131313,0.844255280073462,0.6031682022481532
ERP,51,3,0,LiteBN,1980,0.7487878787878788,0.6682359060567112,0.753030303030303,0.8208429752066115,0.5433693221728505
ERP,51,3,0,LOGIT50,1980,0.7709090909090909,0.7236605211371788,0.8181818181818182,0.8470762167125805,0.6046819495366768
ERP,54,3,0,EEGNet,1980,0.7242424242424242,0.7031354962567364,0.8191919191919191,0.8130009182736455,0.5459910193389
ERP,54,3,0,LiteBN,1980,0.7133333333333334,0.6960176428177616,0.8171717171717172,0.8024995408631772,0.5281873928247826
ERP,54,3,0,LOGIT50,1980,0.7227272727272728,0.7124818869906149,0.8328282828282828,0.8221744719926539,0.5627773692194458
ERP,4,4,0,EEGNet,1980,0.8848484848484849,0.848050836571234,0.907070707070707,0.9526078971533516,0.8449458573301705
ERP,4,4,0,LiteBN,1980,0.9130303030303031,0.8649833342248423,0.9156565656565656,0.9769972451790634,0.9259848017478252
ERP,4,4,0,LOGIT50,1980,0.9142424242424243,0.877722271678712,0.9257575757575758,0.9753168044077135,0.9179132611603341
ERP,12,4,0,EEGNet,1980,0.9690909090909091,0.9463254159386756,0.9686868686868687,0.9950321395775941,0.986409615775731
ERP,12,4,0,LiteBN,1980,0.9681818181818183,0.928998576174656,0.9570707070707071,0.9966795224977043,0.9892487755120544
ERP,12,4,0,LOGIT50,1980,0.9742424242424242,0.9445300462249615,0.9671717171717171,0.9968209366391185,0.9906756584400397
ERP,13,4,0,EEGNet,1980,0.9284848484848485,0.877474249888043,0.9232323232323232,0.979087235996327,0.9383690611631264
ERP,13,4,0,LiteBN,1980,0.9206060606060606,0.8672319716141083,0.9161616161616162,0.9812157943067035,0.9294187243704226
ERP,13,4,0,LOGIT50,1980,0.936969696969697,0.8867000953157929,0.9292929292929293,0.983564738292011,0.9423087109863719
ERP,17,4,0,EEGNet,1980,0.8415151515151515,0.7754702733822554,0.848989898989899,0.9203048668503213,0.789794800997066
ERP,17,4,0,LiteBN,1980,0.8345454545454545,0.759318932251263,0.8333333333333334,0.9187052341597797,0.774414908266201
ERP,17,4,0,LOGIT50,1980,0.8548484848484849,0.7890334192724973,0.8590909090909091,0.9272084481175391,0.8021142647214659
ERP,18,4,0,EEGNet,1980,0.8978787878787879,0.8889038014650334,0.9368686868686869,0.9741763085399449,0.9088221262637817
ERP,18,4,0,LiteBN,1980,0.9142424242424243,0.8751740478253155,0.9237373737373737,0.9710541781450872,0.9015914109921654
ERP,18,4,0,LOGIT50,1980,0.9130303030303031,0.8961649057476836,0.9398989898989899,0.9770707070707071,0.9183593909275093
ERP,24,4,0,EEGNet,1980,0.8169696969696969,0.7457792207792208,0.8242424242424242,0.9025325987144168,0.7493409284959239
ERP,24,4,0,LiteBN,1980,0.8136363636363636,0.7910313452982053,0.8752525252525253,0.8993149678604224,0.7509696548181403
ERP,24,4,0,LOGIT50,1980,0.8469696969696969,0.8140010646403708,0.8863636363636364,0.9273425160697886,0.8044078656965216
ERP,25,4,0,EEGNet,1980,0.7512121212121212,0.7668014342410637,0.8782828282828283,0.8864517906336088,0.6657805091105392
ERP,25,4,0,LiteBN,1980,0.8166666666666667,0.7851261455635439,0.8681818181818182,0.9093204775022957,0.7283134934711964
ERP,25,4,0,LOGIT50,1980,0.7918181818181818,0.7928823526972159,0.8853535353535353,0.9089880624426079,0.7263035139675389
ERP,29,4,0,EEGNet,1980,0.8493939393939394,0.821326818050677,0.8924242424242425,0.935880624426079,0.8009597396362323
ERP,29,4,0,LiteBN,1980,0.8400000000000001,0.8144712430426717,0.8888888888888888,0.923524334251607,0.78753023801154
ERP,29,4,0,LOGIT50,1980,0.8506060606060606,0.8307735625666226,0.9005050505050505,0.9393388429752065,0.8213146507151845
ERP,36,4,0,EEGNet,1980,0.9606060606060607,0.9131767193806044,0.9464646464646465,0.9952268135904498,0.9797405407809111
ERP,36,4,0,LiteBN,1980,0.9551515151515151,0.8976246528108787,0.9353535353535354,0.9930615243342517,0.9732619151772858
ERP,36,4,0,LOGIT50,1980,0.9657575757575758,0.9229614208835882,0.953030303030303,0.995741046831956,0.9824049087096214
ERP,37,4,0,EEGNet,1980,0.94,0.91862240481025,0.9525252525252526,0.9871404958677685,0.9550474155659626
ERP,37,4,0,LiteBN,1980,0.9396969696969697,0.9010132675494336,0.9398989898989899,0.9830376492194675,0.9463293652290858
ERP,37,4,0,LOGIT50,1980,0.9448484848484848,0.9164594369321274,0.9505050505050505,0.9873590449954086,0.9564385813355416
ERP,39,4,0,EEGNet,1980,0.7203030303030303,0.6935849321629657,0.8085858585858586,0.8033902662993573,0.5292365612976081
ERP,39,4,0,LiteBN,1980,0.7163636363636363,0.6829835499564851,0.795959595959596,0.7942056932966024,0.47418693389734967
ERP,39,4,0,LOGIT50,1980,0.7203030303030303,0.6921760499376712,0.8065656565656566,0.8122295684113867,0.5259012976854489
ERP,42,4,0,EEGNet,1980,0.8651515151515152,0.8131503513335625,0.8803030303030303,0.9440018365472911,0.8516394755647199
ERP,42,4,0,LiteBN,1980,0.8651515151515151,0.8282875351821338,0.8944444444444445,0.9386795224977044,0.8117249330623612
ERP,42,4,0,LOGIT50,1980,0.8784848484848484,0.8411086057232335,0.9025252525252525,0.9497887970615243,0.8611277830996887
ERP,51,4,0,EEGNet,1980,0.6706060606060606,0.6410345366328888,0.7661616161616162,0.7348062442607897,0.4005828556024327
ERP,51,4,0,LiteBN,1980,0.7290909090909091,0.6733794341216216,0.7727272727272727,0.7981744719926538,0.5283661378302529
ERP,51,4,0,LOGIT50,1980,0.7139393939393939,0.6724846687782196,0.7818181818181819,0.7821212121212122,0.4842094783874961
ERP,54,4,0,EEGNet,1980,0.6845454545454546,0.6658904525665688,0.7954545454545454,0.7915775941230487,0.4962769383177712
ERP,54,4,0,LiteBN,1980,0.6633333333333333,0.638126629797912,0.7681818181818182,0.7441542699724518,0.4053461658428961
ERP,54,4,0,LOGIT50,1980,0.6851515151515152,0.6643750842897862,0.7924242424242425,0.7806354453627181,0.47359573973160357
SSVEP,4,0,0,EEGNet,100,1.0,1.0,1.0,,
SSVEP,4,0,0,LiteBN,100,1.0,1.0,1.0,,
SSVEP,4,0,0,LOGIT50,100,1.0,1.0,1.0,,
SSVEP,12,0,0,EEGNet,100,0.95,0.9492493103222823,0.95,,
SSVEP,12,0,0,LiteBN,100,0.98,0.9799959983993598,0.98,,
SSVEP,12,0,0,LOGIT50,100,0.97,0.9693366708385482,0.97,,
SSVEP,13,0,0,EEGNet,100,0.7,0.6939911152677111,0.7,,
SSVEP,13,0,0,LiteBN,100,0.8400000000000001,0.8396238590271892,0.84,,
SSVEP,13,0,0,LOGIT50,100,0.84,0.8412363874559895,0.84,,
SSVEP,17,0,0,EEGNet,100,0.98,0.979779411764706,0.98,,
SSVEP,17,0,0,LiteBN,100,0.9199999999999999,0.9200715569246567,0.92,,
SSVEP,17,0,0,LOGIT50,100,0.96,0.9597097431443937,0.96,,
SSVEP,18,0,0,EEGNet,100,1.0,1.0,1.0,,
SSVEP,18,0,0,LiteBN,100,1.0,1.0,1.0,,
SSVEP,18,0,0,LOGIT50,100,1.0,1.0,1.0,,
