task,subject_id,EEGNet_BA,LOGIT50_BA,LiteBN_BA,EEGNet_macro_F1,LOGIT50_macro_F1,LiteBN_macro_F1,EEGNet_accuracy,LOGIT50_accuracy,LiteBN_accuracy,EEGNet_AUROC,LOGIT50_AUROC,LiteBN_AUROC,EEGNet_AUPRC,LOGIT50_AUPRC,LiteBN_AUPRC,replicates_per_subject,LOGIT50_minus_EEGNet_pp,LOGIT50_minus_LiteBN_pp
ERP,20,0.8896969696969697,0.8968686868686868,0.8965656565656565,0.840785268882786,0.8478426742861873,0.8397911441630486,0.8996632996632997,0.9042087542087542,0.896969696969697,0.9550621365166819,0.9598959289868381,0.9574416896235078,0.8804657279530782,0.8931834585907533,0.8897269097154686,3,0.7171717171717162,0.03030303030303605
ERP,21,0.8737373737373737,0.8723232323232324,0.860909090909091,0.807565700628595,0.8042951806363209,0.7836455473361269,0.8723905723905724,0.8693602693602694,0.8510101010101009,0.943438628711356,0.9465264768901132,0.9379583715947352,0.8271643734677107,0.8305979413226852,0.7984259880863019,3,-0.14141414141413122,1.1414141414141432
ERP,22,0.9280808080808081,0.9331313131313131,0.9091919191919193,0.8741721954387566,0.8747116386639049,0.834077373650128,0.9205387205387207,0.9202020202020201,0.8877104377104378,0.9811876339149066,0.9830670339761248,0.9766146311600856,0.9475024273035775,0.9513147100497467,0.9324651690508311,3,0.5050505050505083,2.3939393939393816
ERP,23,0.5593939393939394,0.5530303030303031,0.5487878787878788,0.5639860518410499,0.5586307566205134,0.5520044045708804,0.7808080808080807,0.7957912457912458,0.7860269360269361,0.6629458218549127,0.6639969390878482,0.6385852464034283,0.26787505046700716,0.26766322686290417,0.2516131164398962,3,-0.6363636363636349,0.424242424242427
ERP,26,0.943030303030303,0.9424242424242424,0.9367676767676767,0.9067108635133051,0.906901630629746,0.8914392641086094,0.9434343434343434,0.9437710437710439,0.9329966329966329,0.9862081420263239,0.9885050505050504,0.9845748393021121,0.9555852709392999,0.9625064534891118,0.9528709196006727,3,-0.060606060606060996,0.5656565656565693
ERP,27,0.9532323232323231,0.9625252525252527,0.9634343434343435,0.891560163180603,0.9132328527064616,0.9172768418961722,0.9308080808080809,0.9462962962962963,0.9491582491582492,0.996329354147536,0.9967744107744108,0.9961163146617692,0.9869901134375016,0.9890462533035449,0.9869798641817612,3,0.9292929292929575,-0.09090909090908594
ERP,28,0.9180808080808079,0.9272727272727272,0.9241414141414142,0.8606211968737897,0.8824089980323263,0.8751742231419944,0.9106060606060606,0.9272727272727272,0.9220538720538721,0.9798634833180287,0.9847082950719314,0.9834625038261402,0.937023246521493,0.9493060455119201,0.94663684510661,3,0.9191919191919307,0.3131313131313096
ERP,30,0.934141414141414,0.938888888888889,0.9327272727272727,0.8890112241042196,0.8973046528308872,0.8851365293226268,0.9313131313131313,0.9372053872053873,0.9282828282828284,0.9852347719620447,0.9869880624426078,0.9842736455463728,0.9568166316104731,0.9613114853590116,0.9539730464185868,3,0.47474747474749446,0.6161616161616257
ERP,31,0.9417171717171717,0.9428282828282829,0.9314141414141415,0.8916745782968324,0.8959932666247359,0.8758284919755231,0.9324915824915824,0.9356902356902358,0.9213804713804713,0.9887958371594735,0.9888950107131925,0.984105907560453,0.9657087418786192,0.9658320687323552,0.9521851651633372,3,0.11111111111111738,1.1414141414141432
ERP,32,0.9140404040404041,0.9198989898989899,0.9039393939393938,0.8369179121063803,0.8426574294781756,0.8104527202467849,0.8904040404040404,0.8947811447811448,0.8668350168350168,0.979761248852158,0.9826434037343127,0.9811209060299969,0.9484982442249281,0.9535628216860047,0.9454811022789168,3,0.5858585858585785,1.5959595959596062
ERP,33,0.7462626262626263,0.7492929292929293,0.7470707070707071,0.7477477426579934,0.7613706551860219,0.7566890385757975,0.8606060606060607,0.8737373737373737,0.87003367003367,0.866154882154882,0.8784401591674319,0.8603348637894093,0.6154984078918823,0.6571433954499749,0.6367468176483437,3,0.303030303030305,0.22222222222222365
ERP,34,0.8677777777777779,0.8866666666666667,0.8786868686868687,0.7589136769478709,0.7886666882619179,0.7816690769700867,0.82003367003367,0.8488215488215488,0.8436026936026936,0.9619155188246097,0.9701781450872359,0.9635831037649218,0.8874656721970662,0.9025163175959876,0.8823417391427281,3,1.8888888888888844,0.7979797979797976
ERP,35,0.8906060606060606,0.8971717171717172,0.8877777777777777,0.8363444298679839,0.8510323161155228,0.842933241759981,0.8944444444444445,0.9067340067340067,0.9018518518518519,0.9587229874502602,0.9694441383532292,0.9606905417814509,0.8613753277811523,0.8981381677014384,0.8855281285278923,3,0.6565656565656552,0.939393939393951
ERP,38,0.7514141414141414,0.7476767676767677,0.7278787878787879,0.7204495747459904,0.7234721949397486,0.7046977923886932,0.8247474747474747,0.8313131313131313,0.8185185185185185,0.8389905111723294,0.8413272115090297,0.8208080808080808,0.5799539386111546,0.5679672819943055,0.5012371756740702,3,-0.3737373737373706,1.9797979797979814
ERP,40,0.8193939393939393,0.8114141414141415,0.7763636363636364,0.7905340982254622,0.7852353550168854,0.7279625589651101,0.8727272727272727,0.8708754208754209,0.8232323232323232,0.9081438628711357,0.9058653198653199,0.8648111417202328,0.7406562530807518,0.7420612376725112,0.6612669597890718,3,-0.7979797979797865,3.505050505050511
ERP,41,0.876969696969697,0.8926262626262625,0.8848484848484848,0.7935045919525244,0.8365621875166448,0.8372632064842273,0.8562289562289562,0.8951178451178451,0.8976430976430976,0.9525197428833794,0.9577734925007652,0.9492372206917662,0.8717081695806067,0.8839585541413255,0.8606596440684721,3,1.565656565656559,0.7777777777777772
ERP,43,0.9256565656565657,0.9349494949494949,0.9281818181818182,0.8362611662170378,0.858236672464923,0.8503209444466252,0.8875420875420875,0.9057239057239057,0.8998316498316498,0.9871313131313131,0.9893321089684727,0.9854386287113561,0.9397363087281944,0.9541787461440876,0.9314760397759961,3,0.9292929292929131,0.6767676767676645
ERP,44,0.9052525252525253,0.9178787878787878,0.915151515151515,0.81721402545462,0.8350945426622026,0.8260403551671995,0.8737373737373737,0.888047138047138,0.8794612794612795,0.9750841750841751,0.9819332721150902,0.9793608815426996,0.9141408417549672,0.934731866391863,0.9138660268657081,3,1.262626262626254,0.27272727272728003
ERP,45,0.8432323232323231,0.8531313131313132,0.8301010101010101,0.8169737761805335,0.8303710130240584,0.8031415229215496,0.8902356902356902,0.8993265993265993,0.8811447811447811,0.9106103458830731,0.9228797061524334,0.9166329966329965,0.7909190347597469,0.797476247665419,0.7499070938565925,3,0.9898989898990074,2.3030303030303068
ERP,46,0.7151515151515152,0.711010101010101,0.6936363636363637,0.6822893037223613,0.6740379629507074,0.6499511466148994,0.7959595959595959,0.7863636363636365,0.7614478114478115,0.7929152127333946,0.7919038873584329,0.7633896541169268,0.5221387987166927,0.4953096880918575,0.41905117882595505,3,-0.41414141414142236,1.7373737373737264
ERP,47,0.8525252525252526,0.861010101010101,0.845050505050505,0.8206492821198461,0.8241483820886821,0.8012358893870554,0.890909090909091,0.8915824915824916,0.8737373737373737,0.9316828895010714,0.9350015304560758,0.9186929905111724,0.8054262165303313,0.8178836781964799,0.7735312658156469,3,0.8484848484848428,1.5959595959595951
ERP,48,0.7860606060606061,0.7994949494949495,0.7886868686868688,0.7483483633900297,0.7669989758857912,0.7543632371697303,0.8407407407407407,0.8557239057239058,0.8457912457912458,0.8765987144168963,0.8849115396388124,0.8708797061524335,0.6804946321388065,0.6921466207995614,0.6503604138332969,3,1.3434343434343354,1.0808080808080711
ERP,49,0.8752525252525252,0.882020202020202,0.8713131313131314,0.7853399855400841,0.7971254418753201,0.780768846300095,0.8486531986531988,0.8592592592592592,0.8447811447811447,0.9603758800122436,0.9647652280379552,0.9542913988368533,0.8993388997141688,0.8974881256693612,0.8399985669685422,3,0.6767676767676867,1.0707070707070665
ERP,50,0.5151515151515151,0.515959595959596,0.511010101010101,0.5153675929727971,0.5162516279153748,0.5107526500013321,0.7353535353535353,0.7373737373737373,0.7223905723905725,0.5734833180287726,0.5781812059993879,0.5708821548821549,0.21725363402322542,0.20534457178551233,0.1944318818031339,3,0.08080808080808133,0.4949494949494926
ERP,52,0.8917171717171718,0.8672727272727272,0.8164646464646464,0.8712418596772475,0.8575639934575937,0.8062787266542385,0.9245791245791247,0.9188552188552189,0.8887205387205387,0.9632176308539946,0.9503024181206,0.9034980104071013,0.8852315890631881,0.8452010542148353,0.7218119376257283,3,-2.44444444444446,5.080808080808074
ERP,53,0.7436363636363637,0.7127272727272728,0.6808080808080809,0.7246932862254205,0.7069475659358044,0.6778323296006227,0.8346801346801347,0.832996632996633,0.8181818181818182,0.8536351392715029,0.8419559228650138,0.7952708907254361,0.570503901325288,0.5275968817844167,0.4476027195992643,3,-3.0909090909090886,3.1919191919191903
SSVEP,1,0.88,0.8833333333333333,0.8666666666666666,0.8789053456552195,0.88321632482096,0.8659157496447113,0.88,0.8833333333333333,0.8666666666666667,,,,,,,3,0.33333333333332993,1.6666666666666718
SSVEP,2,0.9433333333333334,0.9566666666666667,0.9500000000000001,0.9432038069321956,0.9564526268772648,0.9488448945472587,0.9433333333333334,0.9566666666666667,0.9500000000000001,,,,,,,3,1.3333333333333308,0.6666666666666599
SSVEP,3,0.9666666666666667,0.9866666666666667,0.9966666666666667,0.966843918247377,0.9867241768502272,0.9966653327997866,0.9666666666666667,0.9866666666666667,0.9966666666666667,,,,,,,3,2.0000000000000018,-1.0000000000000009
SSVEP,5,0.93,0.9466666666666667,0.8933333333333334,0.9303661321692789,0.9468116392765508,0.8965765451351219,0.93,0.9466666666666667,0.8933333333333334,,,,,,,3,1.6666666666666607,5.333333333333323
SSVEP,6,0.9733333333333333,0.9966666666666667,0.9899999999999999,0.9730384578073653,0.9966653327997866,0.9899879823724361,0.9733333333333333,0.9966666666666667,0.9899999999999999,,,,,,,3,2.333333333333343,0.6666666666666821
SSVEP,7,0.9733333333333333,1.0,0.9966666666666667,0.9734613845538216,1.0,0.9966653327997865,0.9733333333333333,1.0,0.9966666666666667,,,,,,,3,2.6666666666666727,0.33333333333332993
SSVEP,8,0.9633333333333333,0.9433333333333334,0.9066666666666666,0.9627304640714259,0.9416348872361514,0.9035499061079584,0.9633333333333333,0.9433333333333334,0.9066666666666666,,,,,,,3,-1.9999999999999907,3.6666666666666736
SSVEP,9,0.9633333333333333,0.9966666666666667,0.9866666666666667,0.9630865068340485,0.9966653327997866,0.9865824534942181,0.9633333333333333,0.9966666666666667,0.9866666666666667,,,,,,,3,3.3333333333333437,1.0000000000000009
SSVEP,10,0.9899999999999999,1.0,1.0,0.9898417359305971,1.0,1.0,0.9899999999999999,1.0,1.0,,,,,,,3,1.000000000000012,0.0
SSVEP,11,0.9866666666666667,1.0,1.0,0.9865824534942181,1.0,1.0,0.9866666666666667,1.0,1.0,,,,,,,3,1.3333333333333308,0.0
SSVEP,14,0.82,0.8666666666666667,0.7966666666666667,0.819501915847297,0.8679720156569882,0.7979598247569792,0.82,0.8666666666666667,0.7966666666666667,,,,,,,3,4.666666666666675,6.999999999999995
SSVEP,15,0.73,0.6866666666666666,0.4766666666666666,0.7217252879109132,0.6789421328200461,0.42392934229790175,0.73,0.6866666666666666,0.4766666666666666,,,,,,,3,-4.333333333333334,21.000000000000004
SSVEP,16,0.9899999999999999,0.9966666666666667,1.0,0.9899959983993597,0.9966653327997866,1.0,0.9899999999999999,0.9966666666666667,1.0,,,,,,,3,0.6666666666666821,-0.33333333333332993
SSVEP,19,0.9633333333333334,0.9899999999999999,0.9833333333333334,0.9628490407715787,0.9899879823724363,0.9833228163060096,0.9633333333333334,0.9899999999999999,0.9833333333333334,,,,,,,3,2.6666666666666505,0.6666666666666488
SSVEP,20,0.89,0.9333333333333332,0.9233333333333333,0.8899983886891106,0.9338194273678825,0.9230307792979993,0.89,0.9333333333333332,0.9233333333333333,,,,,,,3,4.333333333333322,0.9999999999999898
SSVEP,21,0.9866666666666667,0.9899999999999999,0.9833333333333334,0.98677544917338,0.9900588440504409,0.9834771853405394,0.9866666666666667,0.9899999999999999,0.9833333333333334,,,,,,,3,0.3333333333333188,0.6666666666666488
SSVEP,22,0.7566666666666667,0.8300000000000001,0.7733333333333334,0.752558014863367,0.8331532879246591,0.78139887940507,0.7566666666666667,0.8300000000000001,0.7733333333333334,,,,,,,3,7.333333333333336,5.666666666666664
SSVEP,23,0.36000000000000004,0.4466666666666666,0.44333333333333336,0.3534246651741863,0.4376450312804013,0.4237152100876098,0.36000000000000004,0.4466666666666666,0.44333333333333336,,,,,,,3,8.666666666666655,0.3333333333333244
SSVEP,26,0.9700000000000001,0.9933333333333333,0.9899999999999999,0.9698783228924257,0.9933306655995732,0.9899959983993597,0.9700000000000001,0.9933333333333333,0.9899999999999999,,,,,,,3,2.3333333333333206,0.33333333333334103
SSVEP,27,1.0,0.9966666666666667,0.9933333333333333,1.0,0.9966653327997865,0.9933306655995731,1.0,0.9966666666666667,0.9933333333333333,,,,,,,3,-0.33333333333332993,0.33333333333334103
SSVEP,28,0.9466666666666667,0.98,0.9833333333333334,0.9470327642260199,0.9802398221020386,0.9832958693982076,0.9466666666666667,0.98,0.9833333333333334,,,,,,,3,3.3333333333333326,-0.33333333333334103
SSVEP,30,0.9266666666666667,0.9133333333333334,0.8500000000000001,0.9265112949741057,0.9134953738559054,0.8498670008831973,0.9266666666666667,0.9133333333333334,0.85,,,,,,,3,-1.3333333333333308,6.333333333333336
SSVEP,31,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,3,0.0,0.0
SSVEP,32,0.67,0.7933333333333333,0.8233333333333333,0.6407488825672446,0.7674721024478357,0.8034142781904182,0.6699999999999999,0.7933333333333333,0.8233333333333333,,,,,,,3,12.333333333333329,-2.9999999999999916
SSVEP,33,0.9866666666666667,1.0,0.98,0.9865904695211419,1.0,0.9801379968851213,0.9866666666666667,1.0,0.98,,,,,,,3,1.3333333333333308,2.0000000000000018
SSVEP,34,0.7966666666666665,0.8466666666666667,0.8033333333333333,0.7967116932251486,0.8455915519680888,0.8025172789934917,0.7966666666666667,0.8466666666666667,0.8033333333333333,,,,,,,3,5.000000000000016,4.333333333333334
SSVEP,35,0.7666666666666666,0.7766666666666667,0.7166666666666667,0.7642378779272742,0.7837451704633089,0.7085375764927035,0.7666666666666666,0.7766666666666667,0.7166666666666667,,,,,,,3,1.000000000000012,6.000000000000005
SSVEP,38,0.9733333333333333,0.9899999999999999,0.9833333333333334,0.9734613845538216,0.9899973322662398,0.9833293317326931,0.9733333333333333,0.9899999999999999,0.9833333333333334,,,,,,,3,1.6666666666666607,0.6666666666666488
SSVEP,40,0.94,0.9733333333333333,0.93,0.9398999875625588,0.9736848290040654,0.9314549280479526,0.94,0.9733333333333333,0.93,,,,,,,3,3.3333333333333326,4.333333333333322
SSVEP,41,0.9700000000000001,0.9866666666666667,0.9933333333333333,0.969986648505556,0.9866626650660263,0.9933306655995731,0.9700000000000001,0.9866666666666667,0.9933333333333333,,,,,,,3,1.6666666666666607,-0.6666666666666599
SSVEP,43,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,3,0.0,0.0
SSVEP,44,0.9933333333333333,0.9966666666666667,0.9966666666666667,0.9932598039215687,0.9966653327997865,0.9966653327997865,0.9933333333333333,0.9966666666666667,0.9966666666666667,,,,,,,3,0.33333333333334103,0.0
SSVEP,45,0.9533333333333333,0.9666666666666667,0.9233333333333333,0.9533202579800936,0.9662999869087021,0.9217062862889195,0.9533333333333333,0.9666666666666667,0.9233333333333333,,,,,,,3,1.333333333333342,4.333333333333334
SSVEP,46,0.9633333333333333,0.9833333333333334,0.9733333333333333,0.96319796878621,0.9835036276242476,0.9734133433247513,0.9633333333333333,0.9833333333333334,0.9733333333333333,,,,,,,3,2.000000000000013,1.000000000000012
SSVEP,47,0.9733333333333333,0.9833333333333334,0.9733333333333333,0.973262638388689,0.9832477862940049,0.9733337902269165,0.9733333333333333,0.9833333333333334,0.9733333333333333,,,,,,,3,1.000000000000012,1.000000000000012
SSVEP,48,0.9933333333333333,0.9933333333333333,0.9899999999999999,0.9933306655995731,0.9933306655995731,0.9899959983993596,0.9933333333333333,0.9933333333333333,0.9899999999999999,,,,,,,3,0.0,0.33333333333334103
SSVEP,49,0.8233333333333334,0.7833333333333333,0.56,0.8170674531794105,0.7804340317638389,0.5332383840866236,0.8233333333333333,0.7833333333333333,0.56,,,,,,,3,-4.0000000000000036,22.33333333333333
SSVEP,50,0.9333333333333332,0.96,0.9466666666666667,0.9298494485613181,0.9590561713641289,0.9444732621758151,0.9333333333333332,0.96,0.9466666666666667,,,,,,,3,2.6666666666666727,1.3333333333333308
SSVEP,52,0.8300000000000001,0.8966666666666666,0.9166666666666666,0.8055408092815123,0.888316701826788,0.9137792623898179,0.8300000000000001,0.8966666666666666,0.9166666666666666,,,,,,,3,6.666666666666654,-2.0000000000000018
SSVEP,53,0.9966666666666667,1.0,1.0,0.9966653327997866,1.0,1.0,0.9966666666666667,1.0,1.0,,,,,,,3,0.33333333333332993,0.0
