task,fold,session,variant,mean_relative_P_movement,median_relative_P_movement,max_C_preservation_abs_error,label
OpenBMI_ERP,1,S1,PCA_POSITIVE_ONLY_ROUTING,0.1566057950258255,0.14476032555103302,1.9073486328125e-06,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,1,S1,SHUFFLED_UTILITY_ROUTING,0.14098434150218964,0.12341054528951645,1.9073486328125e-06,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,1,S1,PCA_SIGNED_UTILITY_ROUTING,0.15631811320781708,0.14438161253929138,1.9073486328125e-06,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,1,S1,RANDOM_BASIS_0,0.014120369218289852,0.012325653806328773,1.9073486328125e-06,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,1,S1,RANDOM_BASIS_1,0.01306130737066269,0.01157785952091217,1.9073486328125e-06,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,1,S1,RANDOM_BASIS_2,0.010043558664619923,0.008975431323051453,1.9073486328125e-06,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,1,S1,RANDOM_BASIS_3,0.012029759585857391,0.0106529351323843,1.9073486328125e-06,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,1,S1,RANDOM_BASIS_4,0.013600647449493408,0.012068902142345905,1.9073486328125e-06,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,1,S2,PCA_POSITIVE_ONLY_ROUTING,0.1578412503004074,0.14446279406547546,1.9073486328125e-06,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,1,S2,SHUFFLED_UTILITY_ROUTING,0.14416076242923737,0.12538889050483704,1.9073486328125e-06,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,1,S2,PCA_SIGNED_UTILITY_ROUTING,0.15756531059741974,0.1442183405160904,3.814697265625e-06,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,1,S2,RANDOM_BASIS_0,0.014104376547038555,0.012293797917664051,9.5367431640625e-07,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,1,S2,RANDOM_BASIS_1,0.012894291430711746,0.011441158130764961,3.814697265625e-06,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,1,S2,RANDOM_BASIS_2,0.00996753666549921,0.008879542350769043,1.9073486328125e-06,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,1,S2,RANDOM_BASIS_3,0.011850805021822453,0.010473590344190598,1.9073486328125e-06,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,1,S2,RANDOM_BASIS_4,0.013478973880410194,0.011995986104011536,3.814697265625e-06,POST_HOC_HELDOUT_DIAGNOSTIC
