fold,seed,direction,rho,persistence_correlation,permutation_p95,P_pass,utility_harm_mean,matched_random_utility_mean,utility_specific_mean,utility_specific_CI95_L,utility_specific_CI95_U,U_pass,D_finite,D_finite_matched_random_mean,D_finite_ratio,D_pass,PUD_pass,D_flip_used,identity_used
2,0,0,0.5801222104860457,0.880625056074945,0.16380838558110675,True,1.2266510012050801e-05,0.03608840177433406,-0.03607613526432202,-0.04560163768116583,-0.02736820722244829,False,0.04678239298151821,0.4460260383181491,0.10488713429808434,False,False,False,False
2,0,1,0.26806478434179076,0.7557634799318657,0.10661296241521338,True,0.000992076390848558,0.02524942533132029,-0.024257348940471733,-0.02845184389036322,-0.020293358322325695,False,0.11651168706879089,0.37633610972265746,0.30959475867105785,False,False,False,False
2,0,2,0.1767642121411671,0.7140293033809967,0.057183797970514635,True,0.007810261130619185,0.011739098295334448,-0.003928837164715262,-0.008550321778786113,0.0006638103700019601,False,0.27216935978610146,0.25727726998207495,1.0578834259437846,True,False,False,False
2,0,3,0.12338272638475918,0.732610925728786,0.042800825630952444,True,-0.0002973610515550798,0.008392090828514177,-0.008689451880069256,-0.010232579925870617,-0.007253110434685376,False,0.10324833108436822,0.2150303441647488,0.4801570284669354,False,False,False,False
2,0,4,0.1105528650223823,0.7598578705611628,0.0479829685308645,True,0.06296805618891614,0.0246288261238293,0.038339230065086834,0.0293251005618553,0.047569650416421465,True,0.7338242067161161,0.38345567398294833,1.9137132568515551,True,True,False,False
2,0,5,0.09913509689953783,0.7548930207827759,0.034472459404427294,True,0.09067269559880622,0.02151955958067969,0.06915313601812653,0.05527345965536688,0.08253167196445052,True,0.97301204973667,0.3749276934987016,2.5951991986957337,True,True,False,False
2,0,6,0.09273925776869,0.874863154231064,0.025709921287701738,True,0.13181546154658075,0.020651085358510034,0.11116437618807071,0.0917045502086326,0.13282783938903023,True,1.1173186234910648,0.3795064376458794,2.9441361533203927,True,True,False,False
2,0,7,0.06147338152246127,0.7927975885212413,0.021119878457601462,True,0.06399371060054848,0.01688445316303921,0.04710925743750927,0.03577436068492537,0.05910190898440705,True,0.753485431938026,0.32149058128860997,2.3437247490047106,True,True,False,False
2,0,8,0.05264739780832081,0.5972964634865653,0.017881076496785577,True,0.0009838458300024792,0.0057612521373024105,-0.00477740630729993,-0.005799777984086182,-0.003798825909491841,False,0.049235133376379164,0.17714191415565503,0.27794174863164306,False,False,False,False
2,0,9,0.04621923368494799,0.8147398227175516,0.014963006422559705,True,0.1050687742288866,0.01921926055665432,0.08584951367223226,0.07447477336964947,0.09711687030743114,True,0.870242345045717,0.33893839184174246,2.5675531777823846,True,True,False,False
2,0,10,0.03954530653701086,0.5214444144997769,0.018324757265778032,True,0.0035905654436914677,0.012540872385243523,-0.008950306941552055,-0.012807905718438994,-0.005308738680314464,False,0.19250290115272015,0.25998493917627846,0.7404386644958566,False,False,False,False
2,0,11,0.03185089850684049,0.5347661575465252,0.011950187033695865,True,0.002469619544928163,0.009046966141968989,-0.006577346597040826,-0.008635146018465835,-0.004722135797115757,False,0.14787414261266096,0.2201068120360139,0.6718290144898641,False,False,False,False
2,0,12,0.02863917532877829,0.4958291536881949,0.010056233774097395,True,0.0012810536245790737,0.008509250935442851,-0.007228197310863779,-0.008610184991701629,-0.0057531237980297184,False,0.11650995724214827,0.21193318345411466,0.5497485355679266,False,False,False,False
2,0,13,0.027113967584233765,0.5945676022264502,0.010651318852784933,True,-4.938473374538921e-05,0.006298929383159305,-0.006348314116904694,-0.007282083424331474,-0.005477789325453893,False,0.04585482802069787,0.18491538799132878,0.24797735071592925,False,False,False,False
2,0,14,0.02136634576674671,0.4366851330390139,0.01001199894206622,True,0.005091187701583868,0.01016026980835414,-0.005069082106770273,-0.008453806381083591,-0.0019047165263724206,False,0.19953034524813903,0.2372108462895887,0.841151862864445,False,False,False,False
