task,fold,population,group_type,group_id,trials,alpha15_mean,alpha15_std,alpha63_mean,alpha63_std,alpha127_mean,alpha127_std,scale15_mean,scale15_std,scale63_mean,scale63_std,scale127_mean,scale127_std,scale_min,scale_max,dominant15_percent,dominant63_percent,dominant127_percent
OpenBMI_MI,0,heldout,class,0,50,0.4916769862174988,0.09935876727104187,0.2802216410636902,0.07493021339178085,0.22810137271881104,0.0366368293762207,1.0230296850204468,0.01445083785802126,0.9922754764556885,0.01089792512357235,0.9846948981285095,0.005328495986759663,0.969032347202301,1.0520555973052979,92.0,8.0,0.0
OpenBMI_MI,0,heldout,class,1,50,0.4635497033596039,0.10238882154226303,0.3111589550971985,0.07705675065517426,0.2252913862466812,0.03886402025818825,1.0189387798309326,0.014891539700329304,0.9967749714851379,0.011207208968698978,0.9842862486839294,0.005652423948049545,0.9701034426689148,1.0571064949035645,84.0,16.0,0.0
OpenBMI_MI,0,heldout,subject,18,100,0.4090656340122223,0.003707268973812461,0.31760120391845703,0.00585873844102025,0.27333319187164307,0.004129784181714058,1.0110145807266235,0.0005391939776018262,0.9977120161056519,0.0008520992123521864,0.9912735223770142,0.0006006406038068235,0.9895012974739075,1.0129592418670654,100.0,0.0,0.0
OpenBMI_MI,0,heldout,class,0,50,0.4093867838382721,0.003807415720075369,0.3167855143547058,0.005673555191606283,0.2738277018070221,0.004053340759128332,1.011061191558838,0.0005537534598261118,0.9975932240486145,0.0008251664112322032,0.9913455247879028,0.000589524395763874,0.9897036552429199,1.0122308731079102,100.0,0.0,0.0
OpenBMI_MI,0,heldout,class,1,50,0.4087443947792053,0.003575605573132634,0.31841689348220825,0.00592703465372324,0.2728387117385864,0.004146278835833073,1.0109678506851196,0.0005200517480261624,0.9978304505348206,0.000862032116856426,0.9912015795707703,0.0006030380027368665,0.9895012974739075,1.0129592418670654,100.0,0.0,0.0
OpenBMI_MI,0,heldout,subject,24,100,0.41793426871299744,0.02067640796303749,0.3131968080997467,0.010795876383781433,0.26886892318725586,0.013789162039756775,1.0123045444488525,0.0030071984510868788,0.9970713257789612,0.0015701651573181152,0.9906242489814758,0.002005508402362466,0.9742434620857239,1.038222074508667,100.0,0.0,0.0
OpenBMI_MI,0,heldout,class,0,50,0.4190331995487213,0.02782752364873886,0.3134629726409912,0.012463723309338093,0.2675037980079651,0.01799439825117588,1.0124642848968506,0.0040472629480063915,0.9971100687980652,0.0018127377843484282,0.9904256463050842,0.0026171214412897825,0.9742434620857239,1.038222074508667,100.0,0.0,0.0
OpenBMI_MI,0,heldout,class,1,50,0.41683533787727356,0.008845407515764236,0.3129305839538574,0.008809982798993587,0.27023404836654663,0.007263361942023039,1.0121445655822754,0.001286491984501481,0.997032642364502,0.0012813356006518006,0.9908227324485779,0.0010563910473138094,0.9870250225067139,1.0174362659454346,100.0,0.0,0.0
OpenBMI_MI,0,heldout,subject,25,100,0.46420109272003174,0.027823641896247864,0.29742497205734253,0.016539540141820908,0.23837390542030334,0.014346012845635414,1.019033432006836,0.004046696238219738,0.9947773218154907,0.0024055298417806625,0.9861889481544495,0.0020864997059106827,0.978692352771759,1.033312201499939,100.0,0.0,0.0
OpenBMI_MI,0,heldout,class,0,50,0.4554918706417084,0.02370477467775345,0.3043723702430725,0.012943192385137081,0.2401357889175415,0.01364451739937067,1.0177669525146484,0.0034476388245821,0.9957879781723022,0.0018824739381670952,0.9864452481269836,0.001984471222385764,0.9796652793884277,1.0287903547286987,100.0,0.0,0.0
