method,fold,seed,subject_id,protected_representation_drift,adaptive_representation_drift,protected_decision_logit_drift,adaptive_decision_logit_drift,protected_D_finite_after,combined_BA,protected_branch_erasure_harm_BA,adaptive_branch_erasure_harm_BA,protected_parameter_update_l2,adaptive_parameter_update_l2,protected_buffer_update_l2,adaptation_seed,target_future_labels_used_for_fit,internal_holdout_used,outer_test_used,functional_distillation_RMSE_before,functional_distillation_correlation_before,functional_distillation_RMSE_after,functional_distillation_correlation_after
A2_DUAL_CONTROL,4,1,3,0.0,0.4573914706707001,0.0,0.40867357698724766,1.8192455849323728,0.86,0.04999999999999993,0.18999999999999995,0.0,0.16477078932210884,0.0,1901337622,False,False,False,,,,
A6_PUD_ALL_ADAPT,4,1,3,0.08677250146865845,0.3705497086048126,0.5213299532574442,0.42544365211314594,1.937575130583815,0.8300000000000001,0.07000000000000006,0.030000000000000027,0.14093695542064832,0.10920934766862314,69.4698473704275,1901337622,False,False,False,0.8504221154754144,0.862243550226464,0.942406063820716,0.8269459645972201
A7_IDENTITY_PROTECTED,4,1,3,0.0,0.5170067548751831,0.0,0.40343095928046974,0.7667607926632188,0.87,0.039999999999999925,-0.030000000000000027,0.0,0.11336289487033319,0.0,1901337622,False,False,False,,,,
A8_RANDOM_PROTECTED,4,1,3,0.0,0.44396933913230896,0.0,0.28049799109170437,1.1413226873793716,0.87,0.030000000000000027,-0.039999999999999925,0.0,0.13137582473338352,0.0,1901337622,False,False,False,,,,
A10_FULL_PUD_FREEZE,4,1,3,0.0,0.3629915118217468,0.0,0.7152433621071465,2.118045510923895,0.87,0.16000000000000003,0.05999999999999994,0.0,0.17538374652893787,0.0,1901337622,False,False,False,0.8504221154754144,0.862243550226464,0.8504221154754144,0.862243550226464
A2_DUAL_CONTROL,4,1,8,0.0,0.3074432611465454,0.0,0.33252414429325383,1.3778901859715662,0.76,0.10999999999999999,0.1100000000000001,0.0,0.17095051891464094,0.0,704801056,False,False,False,,,,
A6_PUD_ALL_ADAPT,4,1,8,0.10227816551923752,0.21637603640556335,0.4132961990429399,0.27735725876444606,1.6036717707119374,0.73,0.040000000000000036,0.08999999999999997,0.11551523180962936,0.14190884706509532,69.29215387774809,704801056,False,False,False,0.9089305387717439,0.7458842907134796,0.8605650936278851,0.7436492523365563
A7_IDENTITY_PROTECTED,4,1,8,0.0,0.3585359752178192,0.0,0.26512686674865477,0.5402252268456779,0.79,0.08000000000000007,0.1100000000000001,0.0,0.13053834537123,0.0,704801056,False,False,False,,,,
A8_RANDOM_PROTECTED,4,1,8,0.0,0.26095038652420044,0.0,0.18005606119599032,0.8640080819181286,0.77,0.040000000000000036,-0.030000000000000027,0.0,0.13660923198744604,0.0,704801056,False,False,False,,,,
A10_FULL_PUD_FREEZE,4,1,8,0.0,0.21469725668430328,0.0,0.22142362537019575,1.8336809246604895,0.69,0.029999999999999916,0.030000000000000027,0.0,0.12722100687956292,0.0,704801056,False,False,False,0.9089305387717439,0.7458842907134796,0.9089305387717439,0.7458842907134796
