Model,Task,Protected rank,Protected coverage,valid_folds,Status,Protected-only WS-BA,Random-only WS-BA,PSWA mean,PSWA median,PSWA CI low,PSWA CI high,Significant,Future-session advantage pp,Future CI low,Future CI high,Recovery status
EEGConformer,OpenBMI_MI,6.6,5/5,5,COMPLETE,0.6350446428571429,0.5617165178571428,7.332812500000001,6.3578125,6.115848214285714,8.629017857142857,YES,7.962500000000001,6.251071428571429,10.101623883928566,RECOVERY_OK
EEGConformer,OpenBMI_ERP,2.8,3/5,3,COMPLETE,0.6409970238095238,0.5990922619047618,4.19047619047619,4.434895833333334,2.119047619047619,6.260797991071429,YES,5.2377232142857135,3.855636160714285,6.556584821428568,RECOVERY_OK
EEGConformer,OpenBMI_SSVEP,5.2,5/5,5,COMPLETE,0.6088571428571428,0.5048271428571429,10.403,9.534,8.043135714285711,12.849857142857143,YES,11.620142857142854,9.085285714285714,14.135003571428571,RECOVERY_OK
EEGConformer,WBCIC_MI,3.0,5/5,5,COMPLETE,0.641875,0.5277968749999999,11.4078125,8.69375,5.791234374999999,17.5934375,YES,14.469375,9.581078125,19.181874999999998,RECOVERY_OK
FBCNet,OpenBMI_MI,4.0,4/5,4,COMPLETE,0.5853794642857143,0.5310072544642858,5.437220982142857,4.921875,3.2022530691964297,7.753083147321426,YES,4.869977678571429,2.1975237165178565,7.842940848214283,RECOVERY_OK
FBCNet,OpenBMI_ERP,4.8,5/5,5,COMPLETE,0.6736607142857143,0.576953125,9.67075892857143,9.7359375,7.169397321428571,12.125496651785712,YES,10.36361607142857,7.870535714285714,12.711629464285712,RECOVERY_OK
FBCNet,OpenBMI_SSVEP,6.4,5/5,5,COMPLETE,0.6465714285714286,0.43695999999999996,20.961142857142857,22.317,17.93585357142857,23.755860714285713,YES,21.29714285714286,18.410421428571432,24.036889285714278,RECOVERY_OK
FBCNet,WBCIC_MI,0.8,1/5,1,COMPLETE,0.4921875,0.48004687500000004,1.214062499999999,1.4218750000000002,-0.0578125000000002,2.4562499999999985,NO,2.440625,-0.4625,5.509414062499998,RECOVERY_OK
