model,fold,subject_id,BA,macro_F1,CE,trials,future_session,seed,method,alpha_mean,alpha_nonzero,transport_norm_mean,random_norm_mean
ATCNet-CleanRoom,3,42,0.72,0.7189883580891208,0.5411788388096543,200,2,0,RandomTransport,0.0041755852289497,0.0184876496438854,0.0145956199061646,0.0145956199215516
ATCNet-CleanRoom,3,6,0.91,0.90999099909991,0.2321729918842042,200,2,1,RandomTransport,0.0062746247276663,0.0262918624033944,0.0190156463849202,0.0190156463970642
ATCNet-CleanRoom,3,23,0.98,0.9799919967987194,0.0546310577132681,200,2,1,RandomTransport,0.0062746247276663,0.0262918624033944,0.0190156463849202,0.0190156463970642
ATCNet-CleanRoom,3,24,0.9434974747474748,0.9435659975269016,0.1491597524952857,195,2,1,RandomTransport,0.0062746247276663,0.0262918624033944,0.0190156463849202,0.0190156463970642
ATCNet-CleanRoom,3,30,0.84,0.8399359743897559,0.3752534770701621,200,2,1,RandomTransport,0.0062746247276663,0.0262918624033944,0.0190156463849202,0.0190156463970642
ATCNet-CleanRoom,3,31,0.615,0.5859213250517599,0.7718483223206519,200,2,1,RandomTransport,0.0062746247276663,0.0262918624033944,0.0190156463849202,0.0190156463970642
ATCNet-CleanRoom,3,38,0.54,0.5388471177944862,0.8317596111297146,200,2,1,RandomTransport,0.0062746247276663,0.0262918624033944,0.0190156463849202,0.0190156463970642
ATCNet-CleanRoom,3,41,0.855,0.8549963749093727,0.3069840271382435,200,2,1,RandomTransport,0.0062746247276663,0.0262918624033944,0.0190156463849202,0.0190156463970642
ATCNet-CleanRoom,3,42,0.6950000000000001,0.6946259167480163,0.5482156393365475,200,2,1,RandomTransport,0.0062746247276663,0.0262918624033944,0.0190156463849202,0.0190156463970642
ATCNet-CleanRoom,3,6,0.92,0.92,0.18526953236556,200,2,2,RandomTransport,0.0128570618107914,0.0547052583724806,0.0449898085922202,0.0449898085971006
ATCNet-CleanRoom,3,23,0.96,0.9599358974358976,0.0796827579300983,200,2,2,RandomTransport,0.0128570618107914,0.0547052583724806,0.0449898085922202,0.0449898085971006
ATCNet-CleanRoom,3,24,0.9231376262626264,0.9230688303832092,0.2041411284349462,195,2,2,RandomTransport,0.0128570618107914,0.0547052583724806,0.0449898085922202,0.0449898085971006
ATCNet-CleanRoom,3,30,0.845,0.8449030644152595,0.348508972655739,200,2,2,RandomTransport,0.0128570618107914,0.0547052583724806,0.0449898085922202,0.0449898085971006
ATCNet-CleanRoom,3,31,0.625,0.6249156060113525,0.681241707931913,200,2,2,RandomTransport,0.0128570618107914,0.0547052583724806,0.0449898085922202,0.0449898085971006
ATCNet-CleanRoom,3,38,0.5650000000000001,0.5601506610379433,0.7656082263112148,200,2,2,RandomTransport,0.0128570618107914,0.0547052583724806,0.0449898085922202,0.0449898085971006
ATCNet-CleanRoom,3,41,0.825,0.8247853620685339,0.3581527509212783,200,2,2,RandomTransport,0.0128570618107914,0.0547052583724806,0.0449898085922202,0.0449898085971006
ATCNet-CleanRoom,3,42,0.71,0.7098839535814325,0.5141732189561306,200,2,2,RandomTransport,0.0128570618107914,0.0547052583724806,0.0449898085922202,0.0449898085971006
ATCNet-CleanRoom,4,7,0.8600000000000001,0.8596491228070176,0.3382162849821837,200,2,0,RandomTransport,0.0500303097069263,0.2083049177843449,0.1595277193669551,0.1595277193663759
ATCNet-CleanRoom,4,12,0.755,0.7548467792370231,0.459257363251321,200,2,0,RandomTransport,0.0500303097069263,0.2083049177843449,0.1595277193669551,0.1595277193663759
ATCNet-CleanRoom,4,14,0.535,0.5349883747093678,0.9515014167795725,200,2,0,RandomTransport,0.0500303097069263,0.2083049177843449,0.1595277193669551,0.1595277193663759
ATCNet-CleanRoom,4,17,0.825,0.8247853620685339,0.3498899286883326,200,2,0,RandomTransport,0.0500303097069263,0.2083049177843449,0.1595277193669551,0.1595277193663759
ATCNet-CleanRoom,4,32,0.6599999999999999,0.6498815775924209,0.6704347809209833,200,2,0,RandomTransport,0.0500303097069263,0.2083049177843449,0.1595277193669551,0.1595277193663759
ATCNet-CleanRoom,4,47,0.955,0.9549898727213624,0.1435202436658313,200,2,0,RandomTransport,0.0500303097069263,0.2083049177843449,0.1595277193669551,0.1595277193663759
ATCNet-CleanRoom,4,48,0.855,0.8545600441335038,0.3492097544875514,200,2,0,RandomTransport,0.0500303097069263,0.2083049177843449,0.1595277193669551,0.1595277193663759
ATCNet-CleanRoom,4,50,0.92,0.919967987194878,0.1265678949062481,200,2,0,RandomTransport,0.0500303097069263,0.2083049177843449,0.1595277193669551,0.1595277193663759
ATCNet-CleanRoom,4,7,0.86,0.8599439775910365,0.3256823515226392,200,2,1,RandomTransport,0.0342229753732681,0.1451845116314314,0.1172873415925348,0.1172873416527988
ATCNet-CleanRoom,4,12,0.745,0.744993624840621,0.4829005373470374,200,2,1,RandomTransport,0.0342229753732681,0.1451845116314314,0.1172873415925348,0.1172873416527988
ATCNet-CleanRoom,4,14,0.5549999999999999,0.5547217010631644,0.8901619325431007,200,2,1,RandomTransport,0.0342229753732681,0.1451845116314314,0.1172873415925348,0.1172873416527988
ATCNet-CleanRoom,4,17,0.875,0.8749968749218731,0.3184655165048343,200,2,1,RandomTransport,0.0342229753732681,0.1451845116314314,0.1172873415925348,0.1172873416527988
ATCNet-CleanRoom,4,32,0.62,0.6199619961996199,0.6963897122318385,200,2,1,RandomTransport,0.0342229753732681,0.1451845116314314,0.1172873415925348,0.1172873416527988
ATCNet-CleanRoom,4,47,0.95,0.9499549594635172,0.1460349831896298,200,2,1,RandomTransport,0.0342229753732681,0.1451845116314314,0.1172873415925348,0.1172873416527988
ATCNet-CleanRoom,4,48,0.87,0.8698828946051447,0.3476840455682717,200,2,1,RandomTransport,0.0342229753732681,0.1451845116314314,0.1172873415925348,0.1172873416527988
ATCNet-CleanRoom,4,50,0.965,0.9649781113195748,0.0946154751458318,200,2,1,RandomTransport,0.0342229753732681,0.1451845116314314,0.1172873415925348,0.1172873416527988
ATCNet-CleanRoom,4,7,0.8400000000000001,0.8398558702832549,0.3360868232416131,200,2,2,RandomTransport,0.0533928163349628,0.2236872016367356,0.1883091749674562,0.1883091749728165
ATCNet-CleanRoom,4,12,0.74,0.74,0.4670272794271294,200,2,2,RandomTransport,0.0533928163349628,0.2236872016367356,0.1883091749674562,0.1883091749728165
ATCNet-CleanRoom,4,14,0.5700000000000001,0.569827931172469,0.8440926128447791,200,2,2,RandomTransport,0.0533928163349628,0.2236872016367356,0.1883091749674562,0.1883091749728165
ATCNet-CleanRoom,4,17,0.855,0.8547057792028858,0.370536105869173,200,2,2,RandomTransport,0.0533928163349628,0.2236872016367356,0.1883091749674562,0.1883091749728165
ATCNet-CleanRoom,4,32,0.63,0.6296667000300271,0.6799730359404248,200,2,2,RandomTransport,0.0533928163349628,0.2236872016367356,0.1883091749674562,0.1883091749728165
ATCNet-CleanRoom,4,47,0.94,0.93999399939994,0.1533702441804474,200,2,2,RandomTransport,0.0533928163349628,0.2236872016367356,0.1883091749674562,0.1883091749728165
ATCNet-CleanRoom,4,48,0.86,0.86,0.325506445936715,200,2,2,RandomTransport,0.0533928163349628,0.2236872016367356,0.1883091749674562,0.1883091749728165
ATCNet-CleanRoom,4,50,0.945,0.9449876222149984,0.0928036037417174,200,2,2,RandomTransport,0.0533928163349628,0.2236872016367356,0.1883091749674562,0.1883091749728165
ATCNet-CleanRoom,0,1,0.935,0.9349202773397411,0.176242070443397,200,2,0,SCST-NoConsistency,0.0014738492900505,0.0064864020006251,0.0047328217909996,0.0047328217974107
ATCNet-CleanRoom,0,3,0.825,0.8247853620685339,0.3743704889375226,200,2,0,SCST-NoConsistency,0.0014738492900505,0.0064864020006251,0.0047328217909996,0.0047328217974107
ATCNet-CleanRoom,0,5,0.8200000000000001,0.81998199819982,0.3717757969272382,200,2,0,SCST-NoConsistency,0.0014738492900505,0.0064864020006251,0.0047328217909996,0.0047328217974107
ATCNet-CleanRoom,0,16,0.59,0.5898359343737495,0.7416331337891073,200,2,0,SCST-NoConsistency,0.0014738492900505,0.0064864020006251,0.0047328217909996,0.0047328217974107
ATCNet-CleanRoom,0,19,0.935,0.934959349593496,0.1541590842399897,200,2,0,SCST-NoConsistency,0.0014738492900505,0.0064864020006251,0.0047328217909996,0.0047328217974107
ATCNet-CleanRoom,0,21,0.9,0.8999599839935974,0.2405338748633846,200,2,0,SCST-NoConsistency,0.0014738492900505,0.0064864020006251,0.0047328217909996,0.0047328217974107
ATCNet-CleanRoom,0,28,0.625,0.5943204868154158,0.6452233281399735,200,2,0,SCST-NoConsistency,0.0014738492900505,0.0064864020006251,0.0047328217909996,0.0047328217974107
ATCNet-CleanRoom,0,33,0.985,0.9849996249906248,0.0851828396859096,200,2,0,SCST-NoConsistency,0.0014738492900505,0.0064864020006251,0.0047328217909996,0.0047328217974107
ATCNet-CleanRoom,0,37,0.81,0.8099239695878351,0.3893199729237429,200,2,0,SCST-NoConsistency,0.0014738492900505,0.0064864020006251,0.0047328217909996,0.0047328217974107
ATCNet-CleanRoom,0,1,0.945,0.9449656035021888,0.1632832961272282,200,2,1,SCST-NoConsistency,0.0139276925474405,0.0601750547045951,0.0436780540086677,0.0436780540010731
ATCNet-CleanRoom,0,3,0.81,0.8099239695878351,0.4067443938307553,200,2,1,SCST-NoConsistency,0.0139276925474405,0.0601750547045951,0.0436780540086677,0.0436780540010731
ATCNet-CleanRoom,0,5,0.79,0.7896634615384616,0.3942834728071143,200,2,1,SCST-NoConsistency,0.0139276925474405,0.0601750547045951,0.0436780540086677,0.0436780540010731
ATCNet-CleanRoom,0,16,0.59,0.5898359343737495,0.728027414585089,200,2,1,SCST-NoConsistency,0.0139276925474405,0.0601750547045951,0.0436780540086677,0.0436780540010731
ATCNet-CleanRoom,0,19,0.955,0.9549988749718744,0.1191410530019173,200,2,1,SCST-NoConsistency,0.0139276925474405,0.0601750547045951,0.0436780540086677,0.0436780540010731
ATCNet-CleanRoom,0,21,0.88,0.87998799879988,0.2700952136214186,200,2,1,SCST-NoConsistency,0.0139276925474405,0.0601750547045951,0.0436780540086677,0.0436780540010731
ATCNet-CleanRoom,0,28,0.63,0.6009060511271707,0.6372337100146204,200,2,1,SCST-NoConsistency,0.0139276925474405,0.0601750547045951,0.0436780540086677,0.0436780540010731
ATCNet-CleanRoom,0,33,0.98,0.97999799979998,0.1027148500642889,200,2,1,SCST-NoConsistency,0.0139276925474405,0.0601750547045951,0.0436780540086677,0.0436780540010731
ATCNet-CleanRoom,0,37,0.8,0.7999199679871949,0.4184957438345759,200,2,1,SCST-NoConsistency,0.0139276925474405,0.0601750547045951,0.0436780540086677,0.0436780540010731
ATCNet-CleanRoom,0,1,0.94,0.93999399939994,0.1659133301632396,200,2,2,SCST-NoConsistency,0.0568549260497093,0.238277586745858,0.2047324321747488,0.204732432202728
ATCNet-CleanRoom,0,3,0.855,0.8547057792028858,0.3232020253697944,200,2,2,SCST-NoConsistency,0.0568549260497093,0.238277586745858,0.2047324321747488,0.204732432202728
ATCNet-CleanRoom,0,5,0.795,0.7949538646195394,0.4050898305110461,200,2,2,SCST-NoConsistency,0.0568549260497093,0.238277586745858,0.2047324321747488,0.204732432202728
ATCNet-CleanRoom,0,16,0.595,0.5945032665014642,0.7393652852068123,200,2,2,SCST-NoConsistency,0.0568549260497093,0.238277586745858,0.2047324321747488,0.204732432202728
ATCNet-CleanRoom,0,19,0.96,0.959983993597439,0.1013878694392302,200,2,2,SCST-NoConsistency,0.0568549260497093,0.238277586745858,0.2047324321747488,0.204732432202728
ATCNet-CleanRoom,0,21,0.88,0.8798919027124412,0.2883315140528124,200,2,2,SCST-NoConsistency,0.0568549260497093,0.238277586745858,0.2047324321747488,0.204732432202728
ATCNet-CleanRoom,0,28,0.54,0.4715073529411764,0.6576454507441164,200,2,2,SCST-NoConsistency,0.0568549260497093,0.238277586745858,0.2047324321747488,0.204732432202728
ATCNet-CleanRoom,0,33,0.985,0.9849996249906248,0.1008538690370529,200,2,2,SCST-NoConsistency,0.0568549260497093,0.238277586745858,0.2047324321747488,0.204732432202728
ATCNet-CleanRoom,0,37,0.8049999999999999,0.8048780487804879,0.4221535102855916,200,2,2,SCST-NoConsistency,0.0568549260497093,0.238277586745858,0.2047324321747488,0.204732432202728
ATCNet-CleanRoom,1,2,0.71,0.7097387648883995,0.5801366691095606,200,2,0,SCST-NoConsistency,0.1249585598707199,0.5170506214004243,0.4830447452525977,0.4830447450903841
ATCNet-CleanRoom,1,11,0.8200000000000001,0.8195488721804511,0.3278220915588498,200,2,0,SCST-NoConsistency,0.1249585598707199,0.5170506214004243,0.4830447452525977,0.4830447450903841
ATCNet-CleanRoom,1,13,0.86,0.8599439775910365,0.2476586759691331,200,2,0,SCST-NoConsistency,0.1249585598707199,0.5170506214004243,0.4830447452525977,0.4830447450903841
ATCNet-CleanRoom,1,18,0.615,0.6147592245153221,0.7008866194537947,200,2,0,SCST-NoConsistency,0.1249585598707199,0.5170506214004243,0.4830447452525977,0.4830447450903841
ATCNet-CleanRoom,1,27,0.655,0.6524892347208582,0.6684310726680103,200,2,0,SCST-NoConsistency,0.1249585598707199,0.5170506214004243,0.4830447452525977,0.4830447450903841
ATCNet-CleanRoom,1,36,0.99,0.99,0.0432729326238386,200,2,0,SCST-NoConsistency,0.1249585598707199,0.5170506214004243,0.4830447452525977,0.4830447450903841
ATCNet-CleanRoom,1,44,0.8300000000000001,0.8298468621759583,0.3270231104338121,200,2,0,SCST-NoConsistency,0.1249585598707199,0.5170506214004243,0.4830447452525977,0.4830447450903841
ATCNet-CleanRoom,1,45,0.935,0.934868107918535,0.2008073648070164,200,2,0,SCST-NoConsistency,0.1249585598707199,0.5170506214004243,0.4830447452525977,0.4830447450903841
ATCNet-CleanRoom,1,2,0.71,0.7070707070707071,0.5724213931199499,200,2,1,SCST-NoConsistency,0.1707146167755127,0.6960442558351015,0.6442533333184471,0.6442533332069558
ATCNet-CleanRoom,1,11,0.85,0.8499399759903962,0.3068155526888276,200,2,1,SCST-NoConsistency,0.1707146167755127,0.6960442558351015,0.6442533333184471,0.6442533332069558
ATCNet-CleanRoom,1,13,0.915,0.9149978749468736,0.1921852173101054,200,2,1,SCST-NoConsistency,0.1707146167755127,0.6960442558351015,0.6442533333184471,0.6442533332069558
ATCNet-CleanRoom,1,18,0.6950000000000001,0.6937059074590144,0.6345307376168371,200,2,1,SCST-NoConsistency,0.1707146167755127,0.6960442558351015,0.6442533333184471,0.6442533332069558
ATCNet-CleanRoom,1,27,0.61,0.584,0.65817139099889,200,2,1,SCST-NoConsistency,0.1707146167755127,0.6960442558351015,0.6442533333184471,0.6442533332069558
ATCNet-CleanRoom,1,36,0.985,0.984996624240454,0.0592961093519169,200,2,1,SCST-NoConsistency,0.1707146167755127,0.6960442558351015,0.6442533333184471,0.6442533332069558
ATCNet-CleanRoom,1,44,0.845,0.8449961249031226,0.3428699579296816,200,2,1,SCST-NoConsistency,0.1707146167755127,0.6960442558351015,0.6442533333184471,0.6442533332069558
ATCNet-CleanRoom,1,45,0.905,0.9048072346501664,0.209216667959201,200,2,1,SCST-NoConsistency,0.1707146167755127,0.6960442558351015,0.6442533333184471,0.6442533332069558
ATCNet-CleanRoom,1,2,0.75,0.7493734335839599,0.5521411402643909,200,2,2,SCST-NoConsistency,0.0810638666152954,0.338890572900879,0.2735357209964272,0.2735357209209992
ATCNet-CleanRoom,1,11,0.85,0.8499399759903962,0.3267459895267706,200,2,2,SCST-NoConsistency,0.0810638666152954,0.338890572900879,0.2735357209964272,0.2735357209209992
ATCNet-CleanRoom,1,13,0.89,0.8899889988998899,0.2205076945795049,200,2,2,SCST-NoConsistency,0.0810638666152954,0.338890572900879,0.2735357209964272,0.2735357209209992
ATCNet-CleanRoom,1,18,0.64,0.6396757081373237,0.6725634761849503,200,2,2,SCST-NoConsistency,0.0810638666152954,0.338890572900879,0.2735357209964272,0.2735357209209992
ATCNet-CleanRoom,1,27,0.65,0.6498599439775911,0.6278884570234282,200,2,2,SCST-NoConsistency,0.0810638666152954,0.338890572900879,0.2735357209964272,0.2735357209209992
ATCNet-CleanRoom,1,36,0.99,0.99,0.0454347755036398,200,2,2,SCST-NoConsistency,0.0810638666152954,0.338890572900879,0.2735357209964272,0.2735357209209992
ATCNet-CleanRoom,1,44,0.8200000000000001,0.8199279711884754,0.3388200700609484,200,2,2,SCST-NoConsistency,0.0810638666152954,0.338890572900879,0.2735357209964272,0.2735357209209992
ATCNet-CleanRoom,1,45,0.93,0.929936943248924,0.1928729588006779,200,2,2,SCST-NoConsistency,0.0810638666152954,0.338890572900879,0.2735357209964272,0.2735357209209992
ATCNet-CleanRoom,2,9,0.585,0.5837408159683042,0.7335039482821989,200,2,0,SCST-NoConsistency,0.0178402289748191,0.0766083200727438,0.0610752107134906,0.0610752107299276
ATCNet-CleanRoom,2,22,0.75,0.7497747973175859,0.5331430732336373,200,2,0,SCST-NoConsistency,0.0178402289748191,0.0766083200727438,0.0610752107134906,0.0610752107299276
ATCNet-CleanRoom,2,25,0.98,0.97999799979998,0.0797631082799338,200,2,0,SCST-NoConsistency,0.0178402289748191,0.0766083200727438,0.0610752107134906,0.0610752107299276
ATCNet-CleanRoom,2,26,0.81,0.8099239695878351,0.4464362350336253,200,2,0,SCST-NoConsistency,0.0178402289748191,0.0766083200727438,0.0610752107134906,0.0610752107299276
ATCNet-CleanRoom,2,29,0.85,0.8498648783905515,0.3545187286399759,200,2,0,SCST-NoConsistency,0.0178402289748191,0.0766083200727438,0.0610752107134906,0.0610752107299276
ATCNet-CleanRoom,2,34,0.51,0.4971264367816091,0.8491450770148475,200,2,0,SCST-NoConsistency,0.0178402289748191,0.0766083200727438,0.0610752107134906,0.0610752107299276
ATCNet-CleanRoom,2,35,0.96,0.95999599959996,0.1102930685364419,200,2,0,SCST-NoConsistency,0.0178402289748191,0.0766083200727438,0.0610752107134906,0.0610752107299276
ATCNet-CleanRoom,2,49,0.875,0.8748466871918099,0.3104949978875598,200,2,0,SCST-NoConsistency,0.0178402289748191,0.0766083200727438,0.0610752107134906,0.0610752107299276
ATCNet-CleanRoom,2,9,0.6,0.5996396757081373,0.7356066535113837,200,2,1,SCST-NoConsistency,0.0114112105220556,0.0499355914222929,0.0435951293675089,0.0435951293788781
ATCNet-CleanRoom,2,22,0.745,0.7435575109993715,0.4812926075218846,200,2,1,SCST-NoConsistency,0.0114112105220556,0.0499355914222929,0.0435951293675089,0.0435951293788781
ATCNet-CleanRoom,2,25,0.965,0.9649991249781243,0.0958747735701849,200,2,1,SCST-NoConsistency,0.0114112105220556,0.0499355914222929,0.0435951293675089,0.0435951293788781
ATCNet-CleanRoom,2,26,0.8200000000000001,0.8191136569189026,0.4500682627833164,200,2,1,SCST-NoConsistency,0.0114112105220556,0.0499355914222929,0.0435951293675089,0.0435951293788781
ATCNet-CleanRoom,2,29,0.915,0.9146393512590696,0.2811400257742451,200,2,1,SCST-NoConsistency,0.0114112105220556,0.0499355914222929,0.0435951293675089,0.0435951293788781
ATCNet-CleanRoom,2,34,0.5549999999999999,0.5425458096682172,0.989327378015015,200,2,1,SCST-NoConsistency,0.0114112105220556,0.0499355914222929,0.0435951293675089,0.0435951293788781
ATCNet-CleanRoom,2,35,0.95,0.94999499949995,0.1399691532979146,200,2,1,SCST-NoConsistency,0.0114112105220556,0.0499355914222929,0.0435951293675089,0.0435951293788781
ATCNet-CleanRoom,2,49,0.8500000000000001,0.849624060150376,0.3610058587280519,200,2,1,SCST-NoConsistency,0.0114112105220556,0.0499355914222929,0.0435951293675089,0.0435951293788781
ATCNet-CleanRoom,2,9,0.615,0.6128221244500314,0.6812408733212908,200,2,2,SCST-NoConsistency,0.0163353886455297,0.0721376070319012,0.0619740727897054,0.0619740727738625
ATCNet-CleanRoom,2,22,0.77,0.7654018767849857,0.5098834079926204,200,2,2,SCST-NoConsistency,0.0163353886455297,0.0721376070319012,0.0619740727897054,0.0619740727738625
ATCNet-CleanRoom,2,25,0.97,0.97,0.0879747386268843,200,2,2,SCST-NoConsistency,0.0163353886455297,0.0721376070319012,0.0619740727897054,0.0619740727738625
ATCNet-CleanRoom,2,26,0.755,0.7527687378591791,0.4688085172161642,200,2,2,SCST-NoConsistency,0.0163353886455297,0.0721376070319012,0.0619740727897054,0.0619740727738625
ATCNet-CleanRoom,2,29,0.935,0.934868107918535,0.2018802603741117,200,2,2,SCST-NoConsistency,0.0163353886455297,0.0721376070319012,0.0619740727897054,0.0619740727738625
ATCNet-CleanRoom,2,34,0.595,0.5913115870733369,0.9250492599808124,200,2,2,SCST-NoConsistency,0.0163353886455297,0.0721376070319012,0.0619740727897054,0.0619740727738625
ATCNet-CleanRoom,2,35,0.945,0.9449876222149984,0.1316811233332182,200,2,2,SCST-NoConsistency,0.0163353886455297,0.0721376070319012,0.0619740727897054,0.0619740727738625
ATCNet-CleanRoom,2,49,0.8200000000000001,0.8195488721804511,0.3038058390814085,200,2,2,SCST-NoConsistency,0.0163353886455297,0.0721376070319012,0.0619740727897054,0.0619740727738625
ATCNet-CleanRoom,3,6,0.91,0.9099639855942376,0.1899098584570513,200,2,0,SCST-NoConsistency,0.0041755852289497,0.0184876496438854,0.0145956199061646,0.0145956199215516
ATCNet-CleanRoom,3,23,0.985,0.984996624240454,0.0473928075787463,200,2,0,SCST-NoConsistency,0.0041755852289497,0.0184876496438854,0.0145956199061646,0.0145956199215516
ATCNet-CleanRoom,3,24,0.922979797979798,0.9230445420821384,0.1886762404993306,195,2,0,SCST-NoConsistency,0.0041755852289497,0.0184876496438854,0.0145956199061646,0.0145956199215516
ATCNet-CleanRoom,3,30,0.845,0.8448098921178444,0.3249543114357109,200,2,0,SCST-NoConsistency,0.0041755852289497,0.0184876496438854,0.0145956199061646,0.0145956199215516
ATCNet-CleanRoom,3,31,0.63,0.6009060511271707,0.7576406145710689,200,2,0,SCST-NoConsistency,0.0041755852289497,0.0184876496438854,0.0145956199061646,0.0145956199215516
ATCNet-CleanRoom,3,38,0.52,0.52,0.8697209821138608,200,2,0,SCST-NoConsistency,0.0041755852289497,0.0184876496438854,0.0145956199061646,0.0145956199215516
ATCNet-CleanRoom,3,41,0.87,0.8693598633303186,0.2630321374545031,200,2,0,SCST-NoConsistency,0.0041755852289497,0.0184876496438854,0.0145956199061646,0.0145956199215516
ATCNet-CleanRoom,3,42,0.7150000000000001,0.7141352591589558,0.5336111639135647,200,2,0,SCST-NoConsistency,0.0041755852289497,0.0184876496438854,0.0145956199061646,0.0145956199215516
ATCNet-CleanRoom,3,6,0.905,0.9049786201895428,0.2309959622727039,200,2,1,SCST-NoConsistency,0.0062746247276663,0.0262918624033944,0.0190156463849202,0.0190156463970642
ATCNet-CleanRoom,3,23,0.985,0.984996624240454,0.0529226200024885,200,2,1,SCST-NoConsistency,0.0062746247276663,0.0262918624033944,0.0190156463849202,0.0190156463970642
ATCNet-CleanRoom,3,24,0.943655303030303,0.9435838089476868,0.1535457542117326,195,2,1,SCST-NoConsistency,0.0062746247276663,0.0262918624033944,0.0190156463849202,0.0190156463970642
ATCNet-CleanRoom,3,30,0.835,0.8347976270931892,0.3638566987168656,200,2,1,SCST-NoConsistency,0.0062746247276663,0.0262918624033944,0.0190156463849202,0.0190156463970642
ATCNet-CleanRoom,3,31,0.61,0.5793334052421529,0.7566353478216018,200,2,1,SCST-NoConsistency,0.0062746247276663,0.0262918624033944,0.0190156463849202,0.0190156463970642
ATCNet-CleanRoom,3,38,0.53,0.5288220551378446,0.8293054870529967,200,2,1,SCST-NoConsistency,0.0062746247276663,0.0262918624033944,0.0190156463849202,0.0190156463970642
ATCNet-CleanRoom,3,41,0.855,0.8549963749093727,0.311667392193166,200,2,1,SCST-NoConsistency,0.0062746247276663,0.0262918624033944,0.0190156463849202,0.0190156463970642
ATCNet-CleanRoom,3,42,0.69,0.6897207486738064,0.5516278372257554,200,2,1,SCST-NoConsistency,0.0062746247276663,0.0262918624033944,0.0190156463849202,0.0190156463970642
ATCNet-CleanRoom,3,6,0.915,0.9149978749468736,0.185353392057237,200,2,2,SCST-NoConsistency,0.0128570618107914,0.0547052583724806,0.0449898085922202,0.0449898085971006
ATCNet-CleanRoom,3,23,0.96,0.9599358974358976,0.0812977186280883,200,2,2,SCST-NoConsistency,0.0128570618107914,0.0547052583724806,0.0449898085922202,0.0449898085971006
ATCNet-CleanRoom,3,24,0.9231376262626264,0.9230688303832092,0.1980974720096716,195,2,2,SCST-NoConsistency,0.0128570618107914,0.0547052583724806,0.0449898085922202,0.0449898085971006
ATCNet-CleanRoom,3,30,0.845,0.8449030644152595,0.3526414502269546,200,2,2,SCST-NoConsistency,0.0128570618107914,0.0547052583724806,0.0449898085922202,0.0449898085971006
ATCNet-CleanRoom,3,31,0.635,0.6349908747718693,0.6681138525582991,200,2,2,SCST-NoConsistency,0.0128570618107914,0.0547052583724806,0.0449898085922202,0.0449898085971006
ATCNet-CleanRoom,3,38,0.5900000000000001,0.5866518802298619,0.7596479004466457,200,2,2,SCST-NoConsistency,0.0128570618107914,0.0547052583724806,0.0449898085922202,0.0449898085971006
ATCNet-CleanRoom,3,41,0.845,0.8449030644152595,0.3566612908233639,200,2,2,SCST-NoConsistency,0.0128570618107914,0.0547052583724806,0.0449898085922202,0.0449898085971006
ATCNet-CleanRoom,3,42,0.7,0.6997297567811029,0.5166470732221555,200,2,2,SCST-NoConsistency,0.0128570618107914,0.0547052583724806,0.0449898085922202,0.0449898085971006
ATCNet-CleanRoom,4,7,0.87,0.8696741854636592,0.3407419140605957,200,2,0,SCST-NoConsistency,0.0500303097069263,0.2083049177843449,0.1595277193669551,0.1595277193663759
ATCNet-CleanRoom,4,12,0.76,0.75997599759976,0.4564567274623599,200,2,0,SCST-NoConsistency,0.0500303097069263,0.2083049177843449,0.1595277193669551,0.1595277193663759
ATCNet-CleanRoom,4,14,0.545,0.5449886247156179,0.9502523049961188,200,2,0,SCST-NoConsistency,0.0500303097069263,0.2083049177843449,0.1595277193669551,0.1595277193663759
ATCNet-CleanRoom,4,17,0.85,0.8498648783905515,0.3392975591795115,200,2,0,SCST-NoConsistency,0.0500303097069263,0.2083049177843449,0.1595277193669551,0.1595277193663759
ATCNet-CleanRoom,4,32,0.645,0.6350646346791395,0.6760872491137797,200,2,0,SCST-NoConsistency,0.0500303097069263,0.2083049177843449,0.1595277193669551,0.1595277193663759
ATCNet-CleanRoom,4,47,0.955,0.9549988749718744,0.1377811511153462,200,2,0,SCST-NoConsistency,0.0500303097069263,0.2083049177843449,0.1595277193669551,0.1595277193663759
ATCNet-CleanRoom,4,48,0.855,0.8545600441335038,0.346834496668754,200,2,0,SCST-NoConsistency,0.0500303097069263,0.2083049177843449,0.1595277193669551,0.1595277193663759
ATCNet-CleanRoom,4,50,0.925,0.9249831212022706,0.1274631652028438,200,2,0,SCST-NoConsistency,0.0500303097069263,0.2083049177843449,0.1595277193669551,0.1595277193663759
ATCNet-CleanRoom,4,7,0.855,0.8549963749093727,0.3252152803554116,200,2,1,SCST-NoConsistency,0.0342229753732681,0.1451845116314314,0.1172873415925348,0.1172873416527988
ATCNet-CleanRoom,4,12,0.735,0.7344622861294121,0.4813899066684967,200,2,1,SCST-NoConsistency,0.0342229753732681,0.1451845116314314,0.1172873415925348,0.1172873416527988
ATCNet-CleanRoom,4,14,0.55,0.5492788461538461,0.8857766018048013,200,2,1,SCST-NoConsistency,0.0342229753732681,0.1451845116314314,0.1172873415925348,0.1172873416527988
ATCNet-CleanRoom,4,17,0.87,0.8699869986998701,0.3258289538405837,200,2,1,SCST-NoConsistency,0.0342229753732681,0.1451845116314314,0.1172873415925348,0.1172873416527988
ATCNet-CleanRoom,4,32,0.645,0.6447779862414009,0.6944012779552855,200,2,1,SCST-NoConsistency,0.0342229753732681,0.1451845116314314,0.1172873415925348,0.1172873416527988
