fold,seed,direction,rho,persistence_correlation,permutation_p95,P_pass,utility_harm_mean,matched_random_utility_mean,utility_specific_mean,utility_specific_CI95_L,utility_specific_CI95_U,U_pass,D_finite,D_finite_matched_random_mean,D_finite_ratio,D_pass,PUD_pass,D_flip_used,identity_used
0,2,0,0.42625298174057763,0.7968517907827583,0.13413311952390428,True,3.6919874077543e-05,0.03870471746232912,-0.038667797588251576,-0.04728413393612102,-0.031151481906502687,False,0.01278730266467754,0.44926215170440253,0.028462897700519185,False,False,False,False
0,2,1,0.22000426020018418,0.8483463648763618,0.07760358920605523,True,0.004682326632162355,0.017147479044020066,-0.012465152411857711,-0.017111272058113323,-0.007948369351396208,False,0.27487591561888336,0.3238204087480433,0.8488529697112376,False,False,False,False
0,2,2,0.1250877692361637,0.8314578143623107,0.04608945622222802,True,0.028292606386514672,0.011342188026971135,0.01695041835954354,0.009357031752668311,0.024898431118666745,True,0.5135732444864606,0.26063657919945926,1.9704572783447816,True,True,False,False
0,2,3,0.11620464150885797,0.7966681452377423,0.03448541902618976,True,0.01961203292221322,0.008594799674295361,0.011017233247917858,0.005687653629692442,0.01631797972996128,True,0.31829021789106754,0.22428672491289567,1.4191219654871647,True,True,False,False
0,2,4,0.09609489158177295,0.775422678010238,0.02733044104430954,True,0.03644685031518296,0.013065096003891136,0.023381754311291823,0.012935268930804098,0.034416734779191334,True,0.5410703543810051,0.2769795472871187,1.9534668161621633,True,True,False,False
0,2,5,0.08101384482407407,0.9151509471107744,0.02427127229147573,True,0.18633721995226682,0.030312964747298627,0.1560242552049682,0.13097785064937423,0.1812356947345932,True,1.2785312228065908,0.4867299884852746,2.6267771722581483,True,True,False,False
0,2,6,0.06321484912767694,0.6858881543332703,0.022640303376849018,True,0.007372455362080753,0.0075635167854915895,-0.00019106142341083555,-0.0025976654184705936,0.002333816830307832,False,0.1909566306796662,0.20639360257225592,0.9252061512556552,False,False,False,False
0,2,7,0.0581553978259339,0.7024922952749215,0.023531165173127026,True,0.015679082799154368,0.007020909446770207,0.008658173352384158,0.0015409501817746504,0.015500730889875629,True,0.3546695905662737,0.203657130397957,1.7415034272221661,True,True,False,False
0,2,8,0.04855486687461391,0.6488445433548861,0.017756953316054733,True,0.0004907218071568972,0.00601925293696088,-0.005528531129803982,-0.007267593435673372,-0.003769264141914002,False,0.08586439553544087,0.18613659580170308,0.4612977645025527,False,False,False,False
0,2,9,0.042491059302063955,0.7960577224293544,0.013319353047248303,True,0.030290061248257845,0.008729383833188217,0.02156067741506963,0.014935998241447009,0.028249232948546317,True,0.46220600406682033,0.22997278553569583,2.0098291325652435,True,True,False,False
