benchmark,family_id,subjects,baseline_method,baseline_BA,strongest_single_candidate,strongest_single_candidate_BA,mean_expert_BA,subject_oracle_BA,oracle_headroom_pp,subjects_rescued_ge_2pp_fraction,subjects_rescued_ge_5pp_fraction,positive_fold_fraction,mean_pairwise_correctness_correlation,mean_pairwise_correctness_disagreement,oracle_usage,oracle_assignment_entropy,headroom_state,outcome_labels_used_for_headroom_only,used_to_train_selector,internal_holdout_used,OUTER_TEST_USED,feature_family,experts,rank,epochs,tau,lambda_mean,folds,baseline_source_method,training_objective,metric_dimension,deployment_transform,diagnostic_status,spatial_filters,reduced_dimension,covariance_cache,candidate_actions,pretrain_epochs,training_mode,adapter_rank,meta_epochs,population_initialization,candidate_count_before_competence_filter,eligible_candidate_count,competence_tolerance_pp,minimum_positive_subject_fraction,bank_type,prospective_status,selector_trained,benchmark_short,result_scope
OpenBMI_MI_S1_to_S2,OpenBMI_MI_S1_to_S2__LR_COVERAGE_CONFORMER_NORM_K4_R4,18,B_STRONG_MATCHED_V7,0.8516666666666668,LR_COVERAGE_CONFORMER_NORM_K4_R4__E1_BLEND50,0.8222222222222223,0.8184722222222223,0.8583333333333334,0.6666666666666679,0.2222222222222222,0.0,1.0,0.8956895040692325,0.0310185185185185,"{'B_STRONG_MATCHED_V7': 11, 'LR_COVERAGE_CONFORMER_NORM_K4_R4__E0_BLEND50': 1, 'LR_COVERAGE_CONFORMER_NORM_K4_R4__E1_BLEND50': 2, 'LR_COVERAGE_CONFORMER_NORM_K4_R4__E2_BLEND50': 2, 'LR_COVERAGE_CONFORMER_NORM_K4_R4__E3_BLEND50': 2}",1.1939422532216233,V8_HEADROOM_WEAK,True,False,False,False,CONFORMER_NORM,4.0,4.0,300.0,0.08,0.35,"[0, 1]",ANCHOR_BLEND__CONFORMER_NORM_FIXED_HEAD,normalized soft-min coverage + mean competence + usage balance + basis diversity,,,,,,,,,,,,,,,,,,,,OpenBMI,V8_SEARCH screening
OpenBMI_MI_S1_to_S2,OpenBMI_MI_S1_to_S2__META_SGD_CONFORMER_NORM_K4,18,B_STRONG_MATCHED_V7,0.8516666666666668,META_SGD_CONFORMER_NORM_K4__E2_BLEND50,0.838888888888889,0.8380555555555556,0.8594444444444446,0.7777777777777797,0.2222222222222222,0.0,1.0,0.888833834688005,0.0301851851851851,"{'B_STRONG_MATCHED_V7': 8, 'META_SGD_CONFORMER_NORM_K4__E0_BLEND50': 3, 'META_SGD_CONFORMER_NORM_K4__E1_BLEND50': 2, 'META_SGD_CONFORMER_NORM_K4__E2_BLEND50': 3, 'META_SGD_CONFORMER_NORM_K4__E3_BLEND50': 2}",1.445938714135769,V8_HEADROOM_WEAK,True,False,False,False,CONFORMER_NORM,4.0,,300.0,0.08,0.35,"[0, 1]",ANCHOR_BLEND__CONFORMER_NORM_FIXED_HEAD,true differentiable history gradient step with learned signed per-feature step sizes and future-query coverage loss,,,,,,,,,,,,,,,,,,,,OpenBMI,V8_SEARCH screening
OpenBMI_MI_S1_to_S2,OpenBMI_MI_S1_to_S2__METRIC_TRANSPORT_CONFORMER_NORM_K4_D16,18,B_STRONG_MATCHED_V7,0.8516666666666668,METRIC_TRANSPORT_CONFORMER_NORM_K4_D16__E1_RESIDUAL50,0.8488888888888888,0.8480555555555556,0.8605555555555555,0.8888888888888891,0.3333333333333333,0.0555555555555555,1.0,0.9554841746778177,0.0114814814814814,"{'B_STRONG_MATCHED_V7': 9, 'METRIC_TRANSPORT_CONFORMER_NORM_K4_D16__E0_RESIDUAL50': 2, 'METRIC_TRANSPORT_CONFORMER_NORM_K4_D16__E1_RESIDUAL50': 3, 'METRIC_TRANSPORT_CONFORMER_NORM_K4_D16__E2_RESIDUAL50': 0, 'METRIC_TRANSPORT_CONFORMER_NORM_K4_D16__E3_RESIDUAL50': 4}",1.223575654138956,V8_HEADROOM_WEAK,True,False,False,False,CONFORMER_NORM,4.0,,300.0,0.08,0.35,"[0, 1]",ANCHOR_BLEND__CONFORMER_NORM_FIXED_HEAD,"history-class prototype transport through query-trained metrics, learned recency, coverage, competence, and diversity",16.0,locked strong anchor plus half learned metric residual,,,,,,,,,,,,,,,,,,OpenBMI,V8_SEARCH screening
OpenBMI_MI_S1_to_S2,OpenBMI_MI_S1_to_S2__RAW_ENCODER_FINETUNE_BANK,18,B_STRONG_MATCHED_V7,0.8516666666666668,RAW_ENCODER_FINETUNE_BANK__TAIL_FAST_RESIDUAL50,0.8588888888888889,0.8547619047619047,0.8666666666666667,1.5000000000000002,0.3888888888888889,0.0555555555555555,1.0,0.9317262772240588,0.0169841269841269,"{'B_STRONG_MATCHED_V7': 4, 'RAW_ENCODER_FINETUNE_BANK__ADABN_RESIDUAL50': 1, 'RAW_ENCODER_FINETUNE_BANK__HEAD_SHORT_RESIDUAL50': 1, 'RAW_ENCODER_FINETUNE_BANK__HEAD_LONG_RESIDUAL50': 0, 'RAW_ENCODER_FINETUNE_BANK__TAIL_SLOW_RESIDUAL50': 1, 'RAW_ENCODER_FINETUNE_BANK__TAIL_FAST_RESIDUAL50': 6, 'RAW_ENCODER_FINETUNE_BANK__FULL_SLOW_RESIDUAL50': 0, 'RAW_ENCODER_FINETUNE_BANK__FULL_LONG_RESIDUAL50': 5}",1.537987101117365,V8_HEADROOM_WEAK,True,False,False,False,,7.0,,,,,"[0, 1]",ANCHOR_BLEND__CONFORMER_NORM_FIXED_HEAD,V6 discovery-query-screened raw encoder rules; V8 uses fixed residual actions,,locked strong anchor plus half raw adaptation residual,"structural raw-adaptation headroom audit, not a newly meta-learned direction bank",,,,,,,,,,,,,,,,,OpenBMI,V8_SEARCH screening
OpenBMI_MI_S1_to_S2,OpenBMI_MI_S1_to_S2__METRIC_TRANSPORT_MI_SPECIFIC_K4_D16,18,B_STRONG_MATCHED_V7,0.8516666666666668,METRIC_TRANSPORT_MI_SPECIFIC_K4_D16__E0_RESIDUAL50,0.8566666666666667,0.8547222222222222,0.8666666666666667,1.5000000000000009,0.5,0.0555555555555555,1.0,0.927832458956439,0.0179629629629629,"{'B_STRONG_MATCHED_V7': 5, 'METRIC_TRANSPORT_MI_SPECIFIC_K4_D16__E0_RESIDUAL50': 7, 'METRIC_TRANSPORT_MI_SPECIFIC_K4_D16__E1_RESIDUAL50': 1, 'METRIC_TRANSPORT_MI_SPECIFIC_K4_D16__E2_RESIDUAL50': 2, 'METRIC_TRANSPORT_MI_SPECIFIC_K4_D16__E3_RESIDUAL50': 3}",1.4264444338582805,V8_HEADROOM_WEAK,True,False,False,False,MI_SPECIFIC,4.0,,300.0,0.08,0.35,"[0, 1]",ANCHOR_BLEND__CONFORMER_NORM_FIXED_HEAD,"history-class prototype transport through query-trained metrics, learned recency, coverage, competence, and diversity",16.0,locked strong anchor plus half learned metric residual,,,,,,,,,,,,,,,,,,OpenBMI,V8_SEARCH screening
OpenBMI_MI_S1_to_S2,OpenBMI_MI_S1_to_S2__META_SGD_MI_SPECIFIC_K4,18,B_STRONG_MATCHED_V7,0.8516666666666668,META_SGD_MI_SPECIFIC_K4__E2_BLEND50,0.846111111111111,0.8424999999999999,0.8688888888888889,1.722222222222222,0.3888888888888889,0.1666666666666666,1.0,0.8202693017674916,0.0477777777777777,"{'B_STRONG_MATCHED_V7': 7, 'META_SGD_MI_SPECIFIC_K4__E0_BLEND50': 2, 'META_SGD_MI_SPECIFIC_K4__E1_BLEND50': 2, 'META_SGD_MI_SPECIFIC_K4__E2_BLEND50': 2, 'META_SGD_MI_SPECIFIC_K4__E3_BLEND50': 5}",1.4555137751785332,V8_HEADROOM_WEAK,True,False,False,False,MI_SPECIFIC,4.0,,300.0,0.08,0.35,"[0, 1]",ANCHOR_BLEND__CONFORMER_NORM_FIXED_HEAD,true differentiable history gradient step with learned signed per-feature step sizes and future-query coverage loss,,,,,,,,,,,,,,,,,,,,OpenBMI,V8_SEARCH screening
OpenBMI_MI_S1_to_S2,OpenBMI_MI_S1_to_S2__NORM_HYPER_MI_SPECIFIC_K4_R4,18,B_STRONG_MATCHED_V7,0.8516666666666668,NORM_HYPER_MI_SPECIFIC_K4_R4__E2_RESIDUAL50,0.8583333333333334,0.8543055555555554,0.8705555555555556,1.8888888888888893,0.3888888888888889,0.1666666666666666,1.0,0.8822460009399381,0.0293518518518518,"{'B_STRONG_MATCHED_V7': 6, 'NORM_HYPER_MI_SPECIFIC_K4_R4__E0_RESIDUAL50': 2, 'NORM_HYPER_MI_SPECIFIC_K4_R4__E1_RESIDUAL50': 1, 'NORM_HYPER_MI_SPECIFIC_K4_R4__E2_RESIDUAL50': 6, 'NORM_HYPER_MI_SPECIFIC_K4_R4__E3_RESIDUAL50': 3}",1.4357470435705602,V8_HEADROOM_WEAK,True,False,False,False,MI_SPECIFIC,4.0,4.0,300.0,0.08,0.35,"[0, 1]",ANCHOR_BLEND__CONFORMER_NORM_FIXED_HEAD,query-trained history-conditioned normalization/FiLM coefficients with coverage and competence,,locked strong anchor plus half learned normalization residual,,,,,,,,,,,,,,,,,,OpenBMI,V8_SEARCH screening
OpenBMI_MI_S1_to_S2,OpenBMI_MI_S1_to_S2__SPD_TRANSPORT_K4_P8_D16,18,B_STRONG_MATCHED_V7,0.8516666666666668,SPD_TRANSPORT_K4_P8_D16__E2_RESIDUAL50,0.8550000000000001,0.8547222222222222,0.8566666666666668,0.4999999999999998,0.1111111111111111,0.0,1.0,0.9962777472626366,0.0009259259259259,"{'B_STRONG_MATCHED_V7': 7, 'SPD_TRANSPORT_K4_P8_D16__E0_RESIDUAL50': 5, 'SPD_TRANSPORT_K4_P8_D16__E1_RESIDUAL50': 0, 'SPD_TRANSPORT_K4_P8_D16__E2_RESIDUAL50': 1, 'SPD_TRANSPORT_K4_P8_D16__E3_RESIDUAL50': 5}",1.2394967485779316,V8_HEADROOM_WEAK,True,False,False,False,,4.0,,250.0,0.08,0.35,"[0, 1]",ANCHOR_BLEND__CONFORMER_NORM_FIXED_HEAD,history-whitened shrinkage SPD class prototypes with query-trained spatial metric coverage,,locked strong anchor plus half learned SPD residual,,8.0,16.0,"{'reused': False, 'rows': 8000, 'channels': 62, 'sampling_rate_hz': 250, 'band_hz': [8.0, 30.0], 'shrinkage': 0.05, 'internal_holdout_rows': 0, 'path': 'D:\\nips-temp\\TotalP\\P1\\CRCICLR_V8_HEADROOM_FIRST\\experiments\\persist_eeg_final_model_v8\\outputs\\cache\\OPENBMI_V8_SEARCH_SPECTRAL_COV_FLOAT16.npy', 'OUTER_TEST_USED': False}",,,,,,,,,,,,,,OpenBMI,V8_SEARCH screening
OpenBMI_MI_S1_to_S2,OpenBMI_MI_S1_to_S2__MULTIBACKBONE_COMPETENCE_UNION_F01,18,B_STRONG_MATCHED_V7,0.8516666666666668,MB058__RAW_ENCODER_FINETUNE_BANK__TAIL_FAST_RESIDUAL50,0.8588888888888889,0.8524888888888889,0.8794444444444445,2.777777777777778,0.6666666666666666,0.2222222222222222,1.0,0.8042506344970991,0.0494851851851851,"{'B_STRONG_MATCHED_V7': 0, 'MB016__META_SGD_MI_SPECIFIC_K4__E0_BLEND50': 1, 'MB020__META_SGD_MI_SPECIFIC_K4__E2_BLEND50': 1, 'MB022__META_SGD_MI_SPECIFIC_K4__E3_BLEND50': 1, 'MB024__METRIC_TRANSPORT_CONFORMER_NORM_K4_D16__E0_RESIDUAL50': 1, 'MB026__METRIC_TRANSPORT_CONFORMER_NORM_K4_D16__E1_RESIDUAL50': 0, 'MB028__METRIC_TRANSPORT_CONFORMER_NORM_K4_D16__E2_RESIDUAL50': 0, 'MB030__METRIC_TRANSPORT_CONFORMER_NORM_K4_D16__E3_RESIDUAL50': 1, 'MB032__METRIC_TRANSPORT_MI_SPECIFIC_K4_D16__E0_RESIDUAL50': 0, 'MB034__METRIC_TRANSPORT_MI_SPECIFIC_K4_D16__E1_RESIDUAL50': 1, 'MB036__METRIC_TRANSPORT_MI_SPECIFIC_K4_D16__E2_RESIDUAL50': 1, 'MB038__METRIC_TRANSPORT_MI_SPECIFIC_K4_D16__E3_RESIDUAL50': 0, 'MB040__NORM_HYPER_MI_SPECIFIC_K4_R4__E0_RESIDUAL50': 1, 'MB042__NORM_HYPER_MI_SPECIFIC_K4_R4__E1_RESIDUAL50': 1, 'MB044__NORM_HYPER_MI_SPECIFIC_K4_R4__E2_RESIDUAL50': 1, 'MB046__NORM_HYPER_MI_SPECIFIC_K4_R4__E3_RESIDUAL50': 2, 'MB050__RAW_ENCODER_FINETUNE_BANK__FULL_LONG_RESIDUAL50': 2, 'MB052__RAW_ENCODER_FINETUNE_BANK__FULL_SLOW_RESIDUAL50': 0, 'MB054__RAW_ENCODER_FINETUNE_BANK__HEAD_LONG_RESIDUAL50': 0, 'MB056__RAW_ENCODER_FINETUNE_BANK__HEAD_SHORT_RESIDUAL50': 1, 'MB058__RAW_ENCODER_FINETUNE_BANK__TAIL_FAST_RESIDUAL50': 1, 'MB060__RAW_ENCODER_FINETUNE_BANK__TAIL_SLOW_RESIDUAL50': 0, 'MB062__SPD_TRANSPORT_K4_P8_D16__E0_RESIDUAL50': 2, 'MB064__SPD_TRANSPORT_K4_P8_D16__E1_RESIDUAL50': 0, 'MB066__SPD_TRANSPORT_K4_P8_D16__E2_RESIDUAL50': 0, 'MB068__SPD_TRANSPORT_K4_P8_D16__E3_RESIDUAL50': 0}",2.6593226977095163,V8_HEADROOM_WEAK,True,False,False,False,,,,,,,"[0, 1]",ANCHOR_BLEND__CONFORMER_NORM_FIXED_HEAD,,,,,,,,,,,,,,70.0,25.0,1.0,0.25,multi-backbone adapted candidate union,exploratory Phase-A upper bound; candidate competence screened on V8_SEARCH outcomes,False,OpenBMI,V8_SEARCH screening
