dataset,fold,seed,method,q,lambda_T,subject_id,coverage,valid_candidates,target_distance_improvement,target_nll_improvement,class_pass_rate,median_displacement_ratio,median_relative_margin_drop
OpenBMI,1,2,R2-LowRank-Local-Random,0.5,0.5,32,0.25,0.6,0.29625235473145,3.0655083517667854,0.0775,0.474400907754898,0.051021447405219
OpenBMI,1,2,R2-LowRank-Local-Random,0.5,0.5,33,0.27,0.67,0.2398568555526859,1.7341827500752334,0.0925,0.523719847202301,-0.1530002877116203
OpenBMI,1,2,R2-LowRank-Local-Random,0.5,0.5,35,0.32,0.76,0.7276104915035548,4.0870880978926,0.0975,0.5267924666404724,0.1032418496906757
OpenBMI,1,2,R2-LowRank-Local-Random,0.5,0.5,38,0.27,0.55,0.2253702301183507,1.463109120634348,0.08125,0.3879782855510711,0.0369884520769119
OpenBMI,1,2,R2-LowRank-Local-Random,0.5,0.5,41,0.23,0.47,0.1920753904474167,1.5974186405870572,0.065,0.535251796245575,-0.078705221414566
OpenBMI,1,2,R2-LowRank-Local-Random,0.5,0.5,46,0.21,0.43,0.1710992844657167,1.5776749743171714,0.065,0.4781293570995331,0.0173288388177752
OpenBMI,1,2,R2-LowRank-Local-Random,0.5,0.5,49,0.23,0.53,0.2366339171565252,1.5962388377264156,0.075,0.4590014815330505,-0.0279002599418163
OpenBMI,1,2,R2-LowRank-Local-Random,0.5,0.5,53,0.31,0.99,0.371765879926313,2.232135180857272,0.13625,0.4843246936798095,0.0492751374840736
OpenBMI,1,2,R1-TaskProtected-Bures,0.5,0.5,1,0.22,1.45,0.2989326148764628,3.773330574425536,0.18125,0.5748394727706909,-0.6772248148918152
OpenBMI,1,2,R1-TaskProtected-Bures,0.5,0.5,5,0.39,2.57,0.2647784760537606,2.8658122430960518,0.32125,0.4806448519229889,0.3269819319248199
OpenBMI,1,2,R1-TaskProtected-Bures,0.5,0.5,6,0.38,2.35,0.2836326125012348,3.2325332421075093,0.29375,0.4799222350120544,0.2849507927894592
OpenBMI,1,2,R1-TaskProtected-Bures,0.5,0.5,7,0.36,2.4,0.2604803058110101,4.114052125269957,0.3,0.4777672737836838,0.0316734798252582
OpenBMI,1,2,R1-TaskProtected-Bures,0.5,0.5,8,0.42,2.53,0.2317673098305883,3.715254046392408,0.31625,0.4783165454864502,-0.2852952480316162
OpenBMI,1,2,R1-TaskProtected-Bures,0.5,0.5,9,0.36,1.91,0.2210938743258437,3.0189477673080565,0.23875,0.4826806187629699,-0.1116502061486244
OpenBMI,1,2,R1-TaskProtected-Bures,0.5,0.5,11,0.24,1.5,0.1678534115509102,3.1027367144221483,0.1875,0.4482978731393814,-0.500324472784996
OpenBMI,1,2,R1-TaskProtected-Bures,0.5,0.5,16,0.28,1.98,0.3146713630029789,5.105605627797908,0.2475,0.5200772285461426,0.1892595067620277
OpenBMI,1,2,R1-TaskProtected-Bures,0.5,0.5,20,0.3,1.93,0.169290623346878,2.5293877301533327,0.24125,0.4301564693450928,-0.4190581142902374
OpenBMI,1,2,R1-TaskProtected-Bures,0.5,0.5,22,0.25,1.49,0.2204385307745507,2.787042978914789,0.18625,0.4764741361141205,-0.4098010063171386
OpenBMI,1,2,R1-TaskProtected-Bures,0.5,0.5,23,0.27,1.74,0.1897219333578994,3.1842518875257766,0.2175,0.4434454441070556,0.0609152242541313
OpenBMI,1,2,R1-TaskProtected-Bures,0.5,0.5,26,0.43,2.82,0.3079241686539011,3.877335034635551,0.3525,0.4809586852788925,0.1767920702695846
OpenBMI,1,2,R1-TaskProtected-Bures,0.5,0.5,27,0.32,2.11,0.245443413502614,3.1761169633168462,0.26375,0.4611377716064453,0.2317265123128891
OpenBMI,1,2,R1-TaskProtected-Bures,0.5,0.5,28,0.4,2.5,0.2547044053020815,3.49917141975105,0.3125,0.4196913689374923,0.2703720480203628
OpenBMI,1,2,R1-TaskProtected-Bures,0.5,0.5,30,0.26,1.63,0.3617593132401067,3.824021509477197,0.20375,0.6806434988975525,-1.306371808052063
OpenBMI,1,2,R1-TaskProtected-Bures,0.5,0.5,31,0.37,2.26,0.2030145657277116,3.0921819631992657,0.2825,0.4021238684654236,0.26651731133461
OpenBMI,1,2,R1-TaskProtected-Bures,0.5,0.5,32,0.31,1.99,0.3454249420966529,5.948475612202613,0.24875,0.4860316514968872,0.044265653938055
OpenBMI,1,2,R1-TaskProtected-Bures,0.5,0.5,33,0.35,2.1,0.2182740683483154,2.795990677691169,0.2625,0.478960782289505,0.0178833501413464
OpenBMI,1,2,R1-TaskProtected-Bures,0.5,0.5,35,0.43,3.01,0.4960226491753506,5.086002819625893,0.37625,0.4278881251811981,0.3330156505107879
OpenBMI,1,2,R1-TaskProtected-Bures,0.5,0.5,38,0.31,1.81,0.210284605158362,3.261670459362522,0.22625,0.4328882694244385,-0.2565158307552337
OpenBMI,1,2,R1-TaskProtected-Bures,0.5,0.5,41,0.31,1.85,0.1700173788244638,2.5555729290579823,0.23125,0.4364396035671234,-0.0731073766946792
OpenBMI,1,2,R1-TaskProtected-Bures,0.5,0.5,46,0.3,1.62,0.1966487884696997,3.0063137167225302,0.2025,0.4533009827136993,-0.2531560659408569
OpenBMI,1,2,R1-TaskProtected-Bures,0.5,0.5,49,0.3,1.71,0.1975951101663734,2.98033362608355,0.21375,0.429188072681427,-0.1283754706382751
OpenBMI,1,2,R1-TaskProtected-Bures,0.5,0.5,53,0.34,2.25,0.2891194537800612,3.883087830804414,0.28125,0.4747381806373596,0.3016751110553741
OpenBMI,2,0,R2-LowRank-Local-OT,0.5,0.5,1,0.15,0.31,0.1936945338641843,1.765315014088211,0.0825,0.5481874048709869,-0.6593601703643799
OpenBMI,2,0,R2-LowRank-Local-OT,0.5,0.5,2,0.16,0.25,0.2076962607412147,1.46514848695212,0.06125,0.5036935210227966,-0.7561739683151245
OpenBMI,2,0,R2-LowRank-Local-OT,0.5,0.5,3,0.15,0.23,0.2631494093378934,1.8899674473675523,0.0725,0.5144660174846649,-0.3726898580789566
OpenBMI,2,0,R2-LowRank-Local-OT,0.5,0.5,5,0.21,0.53,0.2483739227008006,1.589730118556011,0.13125,0.5064342021942139,-0.0068494877777993
OpenBMI,2,0,R2-LowRank-Local-OT,0.5,0.5,6,0.17,0.4,0.2518990546999607,1.602449810024942,0.07625,0.4252305328845978,-0.1794571727514267
OpenBMI,2,0,R2-LowRank-Local-OT,0.5,0.5,7,0.14,0.27,0.1716864815638931,1.2813790081544307,0.0575,0.4134598523378372,0.4734004586935043
OpenBMI,2,0,R2-LowRank-Local-OT,0.5,0.5,14,0.24,0.47,0.2116740832221152,1.7242731181349749,0.10625,0.5104095339775085,-0.7817692160606384
OpenBMI,2,0,R2-LowRank-Local-OT,0.5,0.5,15,0.19,0.38,0.3316130586624451,1.686394889831353,0.10125,0.475683182477951,-0.151831716299057
OpenBMI,2,0,R2-LowRank-Local-OT,0.5,0.5,20,0.21,0.38,0.1992913825969382,1.5394723432626798,0.1,0.4676744043827057,-0.10616235435009
OpenBMI,2,0,R2-LowRank-Local-OT,0.5,0.5,23,0.13,0.3,0.1777654280253996,1.3864699795371649,0.07875,0.4647011160850525,-0.140381708741188
OpenBMI,2,0,R2-LowRank-Local-OT,0.5,0.5,26,0.29,0.71,0.266064536050466,2.0791792054555938,0.16,0.3992520421743393,0.1126791574060916
OpenBMI,2,0,R2-LowRank-Local-OT,0.5,0.5,27,0.21,0.41,0.1888826577042835,1.387463146267962,0.1075,0.4163112789392471,-0.1993551254272461
OpenBMI,2,0,R2-LowRank-Local-OT,0.5,0.5,28,0.16,0.35,0.3059182134976833,2.4194277109371134,0.09,0.5178748667240143,-0.3063215762376785
OpenBMI,2,0,R2-LowRank-Local-OT,0.5,0.5,30,0.18,0.36,0.201434698590142,1.3702071314882902,0.09625,0.4738639295101166,-0.2937985062599182
OpenBMI,2,0,R2-LowRank-Local-OT,0.5,0.5,32,0.2,0.47,0.3514237653914498,5.360082168395922,0.10375,0.4502995014190674,-0.0796391069889068
OpenBMI,2,0,R2-LowRank-Local-OT,0.5,0.5,35,0.13,0.32,0.4947695235756552,2.6780415802027258,0.0775,0.459671214222908,-0.0867153368890285
OpenBMI,2,0,R2-LowRank-Local-OT,0.5,0.5,40,0.18,0.27,0.1911385103516469,1.8996640463872692,0.08625,0.3908816277980804,-0.1690192967653274
OpenBMI,2,0,R2-LowRank-Local-OT,0.5,0.5,41,0.25,0.47,0.1527059545650315,1.7957647683358038,0.08125,0.4318011701107025,-0.2098251581192016
OpenBMI,2,0,R2-LowRank-Local-OT,0.5,0.5,43,0.22,0.47,0.1869884094703183,1.4103580452977962,0.115,0.4535311609506607,0.0522701721638441
OpenBMI,2,0,R2-LowRank-Local-OT,0.5,0.5,44,0.22,0.53,0.1897208378783701,1.5543401967777335,0.12625,0.3904035687446594,-0.0809537544846534
OpenBMI,2,0,R2-LowRank-Local-OT,0.5,0.5,48,0.22,0.51,0.2203997161950033,1.935290002038232,0.1125,0.3938639312982559,0.5933703780174255
OpenBMI,2,0,R2-LowRank-Local-OT,0.5,0.5,49,0.14,0.24,0.1498889926486697,1.11676982914837,0.075,0.3787308186292648,0.0074382132152095
OpenBMI,2,0,R2-LowRank-Local-OT,0.5,0.5,50,0.1,0.23,0.2070533736491716,2.3938789386105985,0.06,0.4313409328460693,0.2116969749331474
OpenBMI,2,0,R2-LowRank-Local-OT,0.5,0.5,52,0.16,0.31,0.1941303526810736,1.6289714607942396,0.07625,0.4469951093196869,-0.3474874794483185
OpenBMI,2,0,R2-LowRank-Local-Random,0.5,0.5,1,0.15,0.31,0.1830726074212518,1.50463548215523,0.0425,0.5481874048709869,-0.6515106856822968
OpenBMI,2,0,R2-LowRank-Local-Random,0.5,0.5,2,0.16,0.25,0.1848728105059403,1.3920314981559705,0.0375,0.4918738752603531,-0.5989243686199188
OpenBMI,2,0,R2-LowRank-Local-Random,0.5,0.5,3,0.15,0.23,0.229204750849776,1.516389571475521,0.03125,0.5100715756416321,-0.1363727152347564
OpenBMI,2,0,R2-LowRank-Local-Random,0.5,0.5,5,0.21,0.53,0.24934897336782,1.5477160677273747,0.07125,0.5074426531791687,0.0390441119670867
OpenBMI,2,0,R2-LowRank-Local-Random,0.5,0.5,6,0.17,0.4,0.2412824556015457,1.7069020463364748,0.0525,0.4239566773176193,-0.1793449148535728
OpenBMI,2,0,R2-LowRank-Local-Random,0.5,0.5,7,0.14,0.27,0.182369620515958,1.4426211367085386,0.03875,0.4334942400455475,0.364385575056076
OpenBMI,2,0,R2-LowRank-Local-Random,0.5,0.5,14,0.24,0.47,0.2296918747830076,1.782041466496782,0.05875,0.5147488713264465,-1.2653956413269043
OpenBMI,2,0,R2-LowRank-Local-Random,0.5,0.5,15,0.19,0.38,0.3347362031917266,1.8160055698566535,0.05,0.4705694764852524,-0.3961210548877716
OpenBMI,2,0,R2-LowRank-Local-Random,0.5,0.5,20,0.21,0.38,0.1662471554380862,1.2777720191058812,0.05625,0.4059079885482788,-0.1016972959041595
OpenBMI,2,0,R2-LowRank-Local-Random,0.5,0.5,23,0.13,0.3,0.1351138104872651,1.3470528819210557,0.04125,0.4707705378532409,-0.2843451201915741
OpenBMI,2,0,R2-LowRank-Local-Random,0.5,0.5,26,0.29,0.71,0.2598761154824338,2.009513178349357,0.09375,0.4053667783737182,0.1071580871939659
OpenBMI,2,0,R2-LowRank-Local-Random,0.5,0.5,27,0.21,0.41,0.1677577438842999,1.4204252855271358,0.055,0.3903998434543609,-0.1208083406090736
OpenBMI,2,0,R2-LowRank-Local-Random,0.5,0.5,28,0.16,0.35,0.3454002045358096,2.602827150650055,0.045,0.5503855645656586,-0.447877824306488
OpenBMI,2,0,R2-LowRank-Local-Random,0.5,0.5,30,0.18,0.36,0.1724219334529493,1.0743438223268968,0.0575,0.5127723217010498,-0.0363731265533715
OpenBMI,2,0,R2-LowRank-Local-Random,0.5,0.5,32,0.2,0.47,0.3402717454536158,5.064347593215351,0.06125,0.4342096745967865,-0.1165447011590004
OpenBMI,2,0,R2-LowRank-Local-Random,0.5,0.5,35,0.13,0.32,0.462899833494924,2.3202374068135514,0.04125,0.45006263256073,-0.0879332721233367
OpenBMI,2,0,R2-LowRank-Local-Random,0.5,0.5,40,0.18,0.27,0.1513363800187573,1.3833482099788466,0.04,0.3326215595006943,-0.2373892292380333
OpenBMI,2,0,R2-LowRank-Local-Random,0.5,0.5,41,0.25,0.47,0.1396779994794074,1.7152184103147143,0.065,0.4626356959342956,-0.3032174259424209
OpenBMI,2,0,R2-LowRank-Local-Random,0.5,0.5,43,0.22,0.47,0.1610635874611393,1.1583869690083848,0.06875,0.4342636168003082,0.0722470581531524
OpenBMI,2,0,R2-LowRank-Local-Random,0.5,0.5,44,0.22,0.53,0.1667093315639126,1.3801490499878382,0.0775,0.3695822954177856,0.0635869335383176
OpenBMI,2,0,R2-LowRank-Local-Random,0.5,0.5,48,0.22,0.51,0.1990180831359696,1.674012220614644,0.0675,0.354057639837265,0.6214020252227783
OpenBMI,2,0,R2-LowRank-Local-Random,0.5,0.5,49,0.14,0.24,0.174671745780765,1.347128632331496,0.0375,0.4001196026802063,0.0227134032174944
OpenBMI,2,0,R2-LowRank-Local-Random,0.5,0.5,50,0.1,0.23,0.2276416670877789,2.876013396430579,0.02875,0.3965171873569488,0.1707382500171661
OpenBMI,2,0,R2-LowRank-Local-Random,0.5,0.5,52,0.16,0.31,0.1772438775850029,1.4192463982136467,0.0475,0.4163063019514084,-0.2049140110611915
OpenBMI,2,0,R1-TaskProtected-Bures,0.5,0.5,1,0.23,1.08,0.1316156612869963,2.557191976223822,0.135,0.5017139166593552,-1.1156581044197085
OpenBMI,2,0,R1-TaskProtected-Bures,0.5,0.5,2,0.2,0.82,0.171231654929637,2.5941779582296736,0.1025,0.4040610939264297,-0.5315822660923004
OpenBMI,2,0,R1-TaskProtected-Bures,0.5,0.5,3,0.22,0.86,0.1560390032537467,2.3595351997831284,0.1075,0.4291824251413345,-0.5415560901165009
OpenBMI,2,0,R1-TaskProtected-Bures,0.5,0.5,5,0.28,1.48,0.2036640585504938,3.0283604161407336,0.185,0.4352327883243561,0.2442332059144973
OpenBMI,2,0,R1-TaskProtected-Bures,0.5,0.5,6,0.17,0.75,0.1661554741419488,2.485588001669433,0.09375,0.3677044808864593,0.2178485840559005
OpenBMI,2,0,R1-TaskProtected-Bures,0.5,0.5,7,0.23,1.12,0.1192677557342537,2.0887779004482425,0.14,0.3156899809837341,0.2181182727217674
OpenBMI,2,0,R1-TaskProtected-Bures,0.5,0.5,14,0.29,1.37,0.1664105713894286,3.1305550801222286,0.17125,0.4153357744216919,-0.3744347393512726
OpenBMI,2,0,R1-TaskProtected-Bures,0.5,0.5,15,0.17,1.04,0.1664613683948863,2.3095497278711745,0.13,0.429599866271019,0.2987777888774872
OpenBMI,2,0,R1-TaskProtected-Bures,0.5,0.5,20,0.32,1.38,0.1663754980440169,2.8599532999762807,0.1725,0.3884573131799698,-0.1949830427765846
OpenBMI,2,0,R1-TaskProtected-Bures,0.5,0.5,23,0.25,1.31,0.1284363173646286,2.683572668292431,0.16375,0.3787353038787842,-0.4470206499099731
OpenBMI,2,0,R1-TaskProtected-Bures,0.5,0.5,26,0.29,1.72,0.2276991539764888,3.021075206435798,0.215,0.427919328212738,0.2890107482671737
OpenBMI,2,0,R1-TaskProtected-Bures,0.5,0.5,27,0.27,1.14,0.1707633615832956,2.619112975635269,0.1425,0.4360849112272262,0.0092840706929564
OpenBMI,2,0,R1-TaskProtected-Bures,0.5,0.5,28,0.19,1.06,0.305019242680247,5.766354621845268,0.1325,0.47552590072155,0.0635706689208746
OpenBMI,2,0,R1-TaskProtected-Bures,0.5,0.5,30,0.34,1.62,0.173308580222892,2.840962114660485,0.2025,0.4921071082353592,-0.682986855506897
OpenBMI,2,0,R1-TaskProtected-Bures,0.5,0.5,32,0.24,1.33,0.3853976602177761,7.75840395766438,0.16625,0.4771394729614258,-0.0515634343028068
OpenBMI,2,0,R1-TaskProtected-Bures,0.5,0.5,35,0.12,0.83,0.4012158683425877,3.357172069652875,0.10375,0.4705438613891601,0.4243797957897186
OpenBMI,2,0,R1-TaskProtected-Bures,0.5,0.5,40,0.32,1.31,0.1777935503756801,3.494682090446908,0.16375,0.3929188251495361,-0.5662821531295776
OpenBMI,2,0,R1-TaskProtected-Bures,0.5,0.5,41,0.27,1.16,0.1520700814849044,3.1108594745399705,0.145,0.3811079412698746,-0.2865866720676422
OpenBMI,2,0,R1-TaskProtected-Bures,0.5,0.5,43,0.28,1.31,0.13048924631272,2.273858035289197,0.16375,0.3803819119930267,-0.0022602675016969
OpenBMI,2,0,R1-TaskProtected-Bures,0.5,0.5,44,0.29,1.46,0.1300154693784623,3.059238121316303,0.1825,0.3834016919136047,-0.1787964180111885
OpenBMI,2,0,R1-TaskProtected-Bures,0.5,0.5,48,0.28,1.81,0.1935791458617742,3.0293668956384527,0.22625,0.3764055371284485,0.3433942794799804
OpenBMI,2,0,R1-TaskProtected-Bures,0.5,0.5,49,0.22,1.07,0.1063778929569775,2.280589601936029,0.13375,0.3094176948070526,-0.0261909421533346
OpenBMI,2,0,R1-TaskProtected-Bures,0.5,0.5,50,0.18,0.88,0.230803266788338,5.2671534136136975,0.11,0.4212098866701126,0.0376474242657423
OpenBMI,2,0,R1-TaskProtected-Bures,0.5,0.5,52,0.22,0.84,0.1813910596181583,2.8913699229891394,0.105,0.3848229199647903,-0.1582159698009491
OpenBMI,2,1,R2-LowRank-Local-OT,0.5,0.5,1,0.42,1.0,0.2139508641313104,1.6377324869594636,0.21375,0.5184746384620667,-0.089335061609745
OpenBMI,2,1,R2-LowRank-Local-OT,0.5,0.5,2,0.36,0.7,0.2242309509904275,1.6279565475450584,0.205,0.4688218086957931,-0.0373564697802066
OpenBMI,2,1,R2-LowRank-Local-OT,0.5,0.5,3,0.42,0.95,0.2103978385945409,1.6156584710049386,0.24125,0.5234929323196411,0.0023678201250731
OpenBMI,2,1,R2-LowRank-Local-OT,0.5,0.5,5,0.47,1.12,0.2840929273590024,2.047545037772172,0.285,0.5253336727619171,0.0794738382101059
OpenBMI,2,1,R2-LowRank-Local-OT,0.5,0.5,6,0.55,1.34,0.3365326939526766,2.107665984207177,0.33125,0.507864236831665,0.0365042313933372
OpenBMI,2,1,R2-LowRank-Local-OT,0.5,0.5,7,0.37,0.77,0.211528530574803,1.7834738369739622,0.235,0.4678837060928345,-0.0317506669089198
OpenBMI,2,1,R2-LowRank-Local-OT,0.5,0.5,14,0.32,0.73,0.2292779516826603,1.4485518613568231,0.17125,0.5315822958946228,-0.140485018491745
OpenBMI,2,1,R2-LowRank-Local-OT,0.5,0.5,15,0.58,1.64,0.4736677918980821,3.2353390537530355,0.4325,0.5628437697887421,0.1694425195455551
OpenBMI,2,1,R2-LowRank-Local-OT,0.5,0.5,20,0.37,0.86,0.2064935714534036,1.4840598373001597,0.21625,0.437764972448349,0.0155227966606616
OpenBMI,2,1,R2-LowRank-Local-OT,0.5,0.5,23,0.33,0.87,0.2388341546389817,1.715649775259091,0.22,0.4887911528348923,-0.0701530985534191
OpenBMI,2,1,R2-LowRank-Local-OT,0.5,0.5,26,0.55,1.34,0.2241677892696592,1.5681130748555276,0.31,0.4374692291021347,-0.0289586083963513
OpenBMI,2,1,R2-LowRank-Local-OT,0.5,0.5,27,0.46,1.24,0.2678416655934632,2.2790926890005063,0.27375,0.5145513415336609,-0.1168953105807304
OpenBMI,2,1,R2-LowRank-Local-OT,0.5,0.5,28,0.58,1.57,0.4270116165671073,2.8629784309788,0.40875,0.4363000690937042,0.1259398460388183
OpenBMI,2,1,R2-LowRank-Local-OT,0.5,0.5,30,0.43,1.06,0.2853735938659238,2.19288678373016,0.25,0.5159871280193329,-0.1175853423774242
OpenBMI,2,1,R2-LowRank-Local-OT,0.5,0.5,32,0.49,1.29,0.4615494848826481,5.173080578694017,0.3025,0.4416437298059463,0.0490751285105943
OpenBMI,2,1,R2-LowRank-Local-OT,0.5,0.5,35,0.62,1.51,0.4816611983289871,2.5224181858639367,0.38625,0.5067912936210632,0.0829906240105629
OpenBMI,2,1,R2-LowRank-Local-OT,0.5,0.5,40,0.38,1.05,0.2390431895970733,2.2136969931249504,0.24375,0.4820998609066009,-0.112279437482357
OpenBMI,2,1,R2-LowRank-Local-OT,0.5,0.5,41,0.29,0.61,0.2147578651891168,1.6182847763082475,0.1625,0.5088368058204651,0.0008116935496218
OpenBMI,2,1,R2-LowRank-Local-OT,0.5,0.5,43,0.51,1.07,0.251316857713463,1.705673861903066,0.2475,0.4953326284885406,-0.0511998739093542
OpenBMI,2,1,R2-LowRank-Local-OT,0.5,0.5,44,0.47,1.11,0.2599293960375714,1.8637789759928645,0.26375,0.5519446730613708,0.0679038986563682
OpenBMI,2,1,R2-LowRank-Local-OT,0.5,0.5,48,0.41,0.85,0.2609875190163429,2.081856625119469,0.22625,0.5040789842605591,-0.0175662543624639
OpenBMI,2,1,R2-LowRank-Local-OT,0.5,0.5,49,0.34,0.69,0.1984095752392756,1.457187167777554,0.16,0.4917190372943878,-0.0115728299133479
OpenBMI,2,1,R2-LowRank-Local-OT,0.5,0.5,50,0.34,0.59,0.232956967723649,2.217825180765352,0.165,0.4798264056444168,0.0188094545155763
OpenBMI,2,1,R2-LowRank-Local-OT,0.5,0.5,52,0.49,1.21,0.3007731570888955,2.246522769267529,0.3225,0.4773333370685577,-0.0104966689832508
OpenBMI,2,1,R2-LowRank-Local-Random,0.5,0.5,1,0.42,1.0,0.215325623306967,1.6660635548294125,0.13625,0.5256986618041992,-0.0813105851411819
OpenBMI,2,1,R2-LowRank-Local-Random,0.5,0.5,2,0.36,0.7,0.2074935946297605,1.5334824547458947,0.09625,0.4277775287628174,-0.0625584870576858
OpenBMI,2,1,R2-LowRank-Local-Random,0.5,0.5,3,0.42,0.95,0.2027070475828562,1.5142257337099223,0.12875,0.542828381061554,0.0023678201250731
OpenBMI,2,1,R2-LowRank-Local-Random,0.5,0.5,5,0.47,1.12,0.2541986220600312,2.017486533432068,0.16,0.5142453610897064,0.0804774984717369
OpenBMI,2,1,R2-LowRank-Local-Random,0.5,0.5,6,0.55,1.34,0.3027360163107276,1.855668835341731,0.1825,0.5027587711811066,0.0326613318175077
OpenBMI,2,1,R2-LowRank-Local-Random,0.5,0.5,7,0.37,0.77,0.2222715281904754,1.729372271333835,0.11375,0.4590964019298553,-0.0330074019730091
OpenBMI,2,1,R2-LowRank-Local-Random,0.5,0.5,14,0.32,0.73,0.232627554850748,1.5383106428350122,0.10625,0.5388246774673462,-0.1134002357721328
OpenBMI,2,1,R2-LowRank-Local-Random,0.5,0.5,15,0.58,1.64,0.5072100200484185,3.432148539365488,0.21,0.5757885277271271,0.1594166979193687
OpenBMI,2,1,R2-LowRank-Local-Random,0.5,0.5,20,0.37,0.86,0.1920664445969028,1.358513366488444,0.1275,0.4442842304706573,0.0434130169451236
OpenBMI,2,1,R2-LowRank-Local-Random,0.5,0.5,23,0.33,0.87,0.244930916130567,1.787917162014594,0.12375,0.4648550748825073,-0.0464864857494831
OpenBMI,2,1,R2-LowRank-Local-Random,0.5,0.5,26,0.55,1.34,0.2288256170627495,1.6224025532272646,0.18375,0.4369920194149017,-0.0202060099691152
OpenBMI,2,1,R2-LowRank-Local-Random,0.5,0.5,27,0.46,1.24,0.2441126808212748,2.042810731764872,0.1675,0.4341287463903427,-0.1176346763968467
OpenBMI,2,1,R2-LowRank-Local-Random,0.5,0.5,28,0.58,1.57,0.406052302679267,2.6041634088262784,0.20375,0.4229294657707214,0.1313489526510238
OpenBMI,2,1,R2-LowRank-Local-Random,0.5,0.5,30,0.43,1.06,0.2656920946737438,2.025116190258637,0.13875,0.5145427584648132,-0.0949770584702491
OpenBMI,2,1,R2-LowRank-Local-Random,0.5,0.5,32,0.49,1.29,0.4436870418004255,5.181703597569054,0.1625,0.4434305280447006,0.0556673072278499
OpenBMI,2,1,R2-LowRank-Local-Random,0.5,0.5,35,0.62,1.51,0.4469326255247761,2.3420226241152675,0.19625,0.5009382367134094,0.0772634446620941
OpenBMI,2,1,R2-LowRank-Local-Random,0.5,0.5,40,0.38,1.05,0.2374709253161978,2.133688255631124,0.1425,0.4825484752655029,-0.0785974934697151
OpenBMI,2,1,R2-LowRank-Local-Random,0.5,0.5,41,0.29,0.61,0.2213861466398452,1.6452406771924033,0.09125,0.4935145080089569,-0.0390255488455295
OpenBMI,2,1,R2-LowRank-Local-Random,0.5,0.5,43,0.51,1.07,0.2262924629606529,1.5093348704590748,0.1575,0.4988941550254822,-0.0225274180993437
OpenBMI,2,1,R2-LowRank-Local-Random,0.5,0.5,44,0.47,1.11,0.2411278357835415,1.7391319859006795,0.15,0.5495642423629761,0.0579803474247455
OpenBMI,2,1,R2-LowRank-Local-Random,0.5,0.5,48,0.41,0.85,0.2676642089156366,2.1768198648079307,0.12,0.4895167797803879,-0.0096560483798384
OpenBMI,2,1,R2-LowRank-Local-Random,0.5,0.5,49,0.34,0.69,0.1662885438182851,1.1649420819367464,0.12375,0.4532628357410431,0.0132081201300024
OpenBMI,2,1,R2-LowRank-Local-Random,0.5,0.5,50,0.34,0.59,0.2176308698680996,1.9914189450138065,0.08,0.461128830909729,-0.0186097822152078
OpenBMI,2,1,R2-LowRank-Local-Random,0.5,0.5,52,0.49,1.21,0.2787839802145963,2.117988968335258,0.16375,0.4743679165840149,-0.0014778085751459
OpenBMI,2,1,R1-TaskProtected-Bures,0.5,0.5,1,0.51,3.05,0.1927906534955833,2.9413168514428705,0.38125,0.4624693393707275,-0.0164430737495422
OpenBMI,2,1,R1-TaskProtected-Bures,0.5,0.5,2,0.57,2.83,0.1319681439273675,2.726006136709371,0.35375,0.3986339271068573,-0.0031111903954297
OpenBMI,2,1,R1-TaskProtected-Bures,0.5,0.5,3,0.55,3.1,0.1608131401205425,2.658043056761512,0.3875,0.4346576631069183,0.0600931067019701
OpenBMI,2,1,R1-TaskProtected-Bures,0.5,0.5,5,0.68,3.98,0.1737677668610434,3.146510421975,0.4975,0.3980938643217087,0.0224472824484109
OpenBMI,2,1,R1-TaskProtected-Bures,0.5,0.5,6,0.67,3.84,0.1990896610983388,2.8694491359207865,0.48,0.435003712773323,-0.0134583595208823
OpenBMI,2,1,R1-TaskProtected-Bures,0.5,0.5,7,0.54,3.07,0.1711909322353652,3.4891421741199027,0.38375,0.4618223309516907,0.0021039240527898
OpenBMI,2,1,R1-TaskProtected-Bures,0.5,0.5,14,0.43,2.39,0.1532393705468971,2.835125568158327,0.29875,0.405630350112915,0.0242677647620439
OpenBMI,2,1,R1-TaskProtected-Bures,0.5,0.5,15,0.78,5.25,0.2843530465358497,4.132843484426604,0.65625,0.5615297555923462,0.0325369052588939
OpenBMI,2,1,R1-TaskProtected-Bures,0.5,0.5,20,0.54,2.77,0.1348698640132657,2.70951721849839,0.34625,0.3927059471607208,0.0356638729572296
OpenBMI,2,1,R1-TaskProtected-Bures,0.5,0.5,23,0.47,2.74,0.1656714439931449,2.50747178313037,0.3425,0.4618871957063675,-0.0341074969619512
OpenBMI,2,1,R1-TaskProtected-Bures,0.5,0.5,26,0.58,3.88,0.1833836182674132,3.265464387826812,0.485,0.43161840736866,-0.0422840751707553
OpenBMI,2,1,R1-TaskProtected-Bures,0.5,0.5,27,0.5,3.3,0.2123618810181569,3.446248750324194,0.4125,0.4477053731679916,-0.0685023292899131
OpenBMI,2,1,R1-TaskProtected-Bures,0.5,0.5,28,0.74,4.89,0.3127879993707841,4.873685184512047,0.61125,0.4634332060813904,-0.0001201248451252
OpenBMI,2,1,R1-TaskProtected-Bures,0.5,0.5,30,0.49,2.71,0.2932881233008033,3.817918955469185,0.33875,0.5705747008323669,-0.0305695310235023
