dataset,fold,seed,method,q,lambda_T,subject_id,coverage,valid_candidates,target_distance_improvement,target_nll_improvement,class_pass_rate,median_displacement_ratio,median_relative_margin_drop
OpenBMI,1,1,R3-TaskProtected-Local-Random,0.5,0.5,30,0.39,0.86,0.2810227301238023,1.6101340854564892,0.1275,0.5064688920974731,0.0192863093689084
OpenBMI,1,1,R3-TaskProtected-Local-Random,0.5,0.5,31,0.52,1.15,0.1814091567158628,1.1460216940160106,0.16625,0.3838697075843811,0.0822073221206665
OpenBMI,1,1,R3-TaskProtected-Local-Random,0.5,0.5,32,0.57,1.37,0.3031740675249896,4.123629971100913,0.18,0.4870174825191498,-0.0364258661866188
OpenBMI,1,1,R3-TaskProtected-Local-Random,0.5,0.5,33,0.63,1.29,0.2615990566480561,2.539273214376269,0.1675,0.50277379155159,-0.3260815739631653
OpenBMI,1,1,R3-TaskProtected-Local-Random,0.5,0.5,35,0.69,1.83,0.3882784250935904,3.0965908920489524,0.23125,0.4933536946773529,0.082092672586441
OpenBMI,1,1,R3-TaskProtected-Local-Random,0.5,0.5,38,0.48,1.03,0.2563606206174493,2.177531870316175,0.1475,0.4705010801553726,0.0286808190867304
OpenBMI,1,1,R3-TaskProtected-Local-Random,0.5,0.5,41,0.4,0.92,0.2244615189400724,1.8084690065281128,0.12625,0.4202961027622223,0.1668321341276168
OpenBMI,1,1,R3-TaskProtected-Local-Random,0.5,0.5,46,0.4,0.94,0.2614806565081748,1.667717513479132,0.1225,0.5040153563022614,-0.1018179878592491
OpenBMI,1,1,R3-TaskProtected-Local-Random,0.5,0.5,49,0.37,0.74,0.154950025203164,1.4109518120659552,0.11125,0.4539965689182281,0.0099740484729409
OpenBMI,1,1,R3-TaskProtected-Local-Random,0.5,0.5,53,0.43,0.94,0.2401305794247043,1.6620720694483555,0.12625,0.4706443250179291,-0.0374464206397533
OpenBMI,1,1,R1-TaskProtected-Bures,0.5,0.5,1,0.51,2.84,0.3016475660098263,2.931768584936137,0.355,0.5732340812683105,0.0834462791681289
OpenBMI,1,1,R1-TaskProtected-Bures,0.5,0.5,5,0.74,4.2,0.2271568372867436,2.9501333277808413,0.525,0.4623934775590896,-0.0502938833087682
OpenBMI,1,1,R1-TaskProtected-Bures,0.5,0.5,6,0.68,3.86,0.2202350674132157,2.595007113935294,0.4825,0.4794555306434631,-0.0117981862276792
OpenBMI,1,1,R1-TaskProtected-Bures,0.5,0.5,7,0.56,3.43,0.2781133469975029,3.7503056896104745,0.42875,0.4660593569278717,-0.3486323952674866
OpenBMI,1,1,R1-TaskProtected-Bures,0.5,0.5,8,0.57,3.42,0.3777048516190712,5.189674499216811,0.4275,0.5218830704689026,-0.0390677452087402
OpenBMI,1,1,R1-TaskProtected-Bures,0.5,0.5,9,0.65,3.83,0.185151506923299,2.8259658592592856,0.47875,0.4809928834438324,0.1055424436926841
OpenBMI,1,1,R1-TaskProtected-Bures,0.5,0.5,11,0.43,2.21,0.175922346882,2.575322221359351,0.27625,0.4471701085567474,0.0040770601481199
OpenBMI,1,1,R1-TaskProtected-Bures,0.5,0.5,16,0.57,3.25,0.2362721322143055,4.450584108592319,0.40625,0.5002286434173584,0.0368329025804996
OpenBMI,1,1,R1-TaskProtected-Bures,0.5,0.5,20,0.6,3.26,0.195060564039765,3.1035944879064785,0.4075,0.4288208931684494,0.0038701945450156
OpenBMI,1,1,R1-TaskProtected-Bures,0.5,0.5,22,0.46,2.22,0.2333784434492367,2.7950711223421045,0.2775,0.4674826264381408,-0.0117693580687046
OpenBMI,1,1,R1-TaskProtected-Bures,0.5,0.5,23,0.49,2.84,0.2083885406212982,3.217818817341989,0.355,0.4666391313076019,-0.1182195916771888
OpenBMI,1,1,R1-TaskProtected-Bures,0.5,0.5,26,0.64,4.02,0.2412632416358648,3.2862451108888697,0.5025,0.464507132768631,0.1277167052030563
OpenBMI,1,1,R1-TaskProtected-Bures,0.5,0.5,27,0.66,3.82,0.2173819546046543,2.9666967118799765,0.4775,0.4485328197479248,0.0435425918549299
OpenBMI,1,1,R1-TaskProtected-Bures,0.5,0.5,28,0.76,4.69,0.3008874171429503,4.133819894332581,0.58625,0.5202014446258545,0.0473596677184104
OpenBMI,1,1,R1-TaskProtected-Bures,0.5,0.5,30,0.51,2.86,0.3799691894030337,3.4210083331501195,0.3575,0.6687260866165161,0.0617988370358943
OpenBMI,1,1,R1-TaskProtected-Bures,0.5,0.5,31,0.69,3.67,0.2061830731483297,2.339807558852397,0.45875,0.4325511455535888,0.0054215351119637
OpenBMI,1,1,R1-TaskProtected-Bures,0.5,0.5,32,0.7,4.46,0.291428434972429,5.464572566839571,0.5575,0.5010920166969299,0.0299451649188995
OpenBMI,1,1,R1-TaskProtected-Bures,0.5,0.5,33,0.69,3.9,0.2773966310145894,3.769888589556993,0.4875,0.528342068195343,-0.0824598334729671
OpenBMI,1,1,R1-TaskProtected-Bures,0.5,0.5,35,0.86,6.17,0.4398930535312091,3.762506608582171,0.77125,0.5406877994537354,0.0115256905555725
OpenBMI,1,1,R1-TaskProtected-Bures,0.5,0.5,38,0.56,3.0,0.2073668405740734,3.446914036097954,0.375,0.4543917775154114,-0.009766025468707
OpenBMI,1,1,R1-TaskProtected-Bures,0.5,0.5,41,0.54,3.16,0.195561230392918,2.9550423041342757,0.395,0.4391112923622131,-0.034195952117443
OpenBMI,1,1,R1-TaskProtected-Bures,0.5,0.5,46,0.51,2.45,0.209409791118912,2.858264219990692,0.30625,0.4242591857910156,0.0049789841286838
OpenBMI,1,1,R1-TaskProtected-Bures,0.5,0.5,49,0.61,3.09,0.1613663403880853,2.535005297374417,0.38625,0.4336218237876892,-0.0798380970954895
OpenBMI,1,1,R1-TaskProtected-Bures,0.5,0.5,53,0.65,3.67,0.2777915653148334,3.336075465450019,0.45875,0.4811783134937286,0.0078139556571841
OpenBMI,1,2,R3-TaskProtected-Local-OT,0.5,0.5,1,0.15,0.4,0.3107889129614826,2.216140454742787,0.10625,0.5877652168273926,-0.7428564429283142
OpenBMI,1,2,R3-TaskProtected-Local-OT,0.5,0.5,5,0.31,0.57,0.2453764931891434,1.8533203749931069,0.16,0.5007890611886978,0.2149692103266716
OpenBMI,1,2,R3-TaskProtected-Local-OT,0.5,0.5,6,0.31,0.82,0.2430805027579795,1.9495051798793464,0.19625,0.4162828326225281,0.2123897671699524
OpenBMI,1,2,R3-TaskProtected-Local-OT,0.5,0.5,7,0.28,0.63,0.235600292123667,2.5704293463425474,0.16625,0.4446483850479126,0.0358931347727775
OpenBMI,1,2,R3-TaskProtected-Local-OT,0.5,0.5,8,0.32,0.73,0.2277881764243831,2.27614537960744,0.175,0.4964757114648819,-0.3110484629869461
OpenBMI,1,2,R3-TaskProtected-Local-OT,0.5,0.5,9,0.25,0.63,0.1884206076490169,1.5118957002065778,0.1475,0.4903527647256851,-0.0693807452917099
OpenBMI,1,2,R3-TaskProtected-Local-OT,0.5,0.5,11,0.22,0.6,0.1814763396087846,1.8898447829206548,0.1375,0.4582134783267975,-0.1591056063771248
OpenBMI,1,2,R3-TaskProtected-Local-OT,0.5,0.5,16,0.25,0.85,0.3127585958383251,3.4776013240938948,0.17625,0.4949211478233337,0.1469184756278991
OpenBMI,1,2,R3-TaskProtected-Local-OT,0.5,0.5,20,0.24,0.64,0.1760720983811988,1.2593354782079746,0.14625,0.4003242552280426,-0.1531286984682083
OpenBMI,1,2,R3-TaskProtected-Local-OT,0.5,0.5,22,0.19,0.4,0.2111453159010108,1.6716918179427969,0.11125,0.4953632056713104,-0.1778482347726822
OpenBMI,1,2,R3-TaskProtected-Local-OT,0.5,0.5,23,0.2,0.47,0.2297873220605165,2.239390859791369,0.12875,0.5713159441947937,-0.0340377353131771
OpenBMI,1,2,R3-TaskProtected-Local-OT,0.5,0.5,26,0.36,0.77,0.2866037529546049,2.2576417247656018,0.21125,0.4174349308013916,0.1274841874837875
OpenBMI,1,2,R3-TaskProtected-Local-OT,0.5,0.5,27,0.25,0.7,0.2780040002761177,2.20421793356696,0.1625,0.4908978790044784,0.2109810262918472
OpenBMI,1,2,R3-TaskProtected-Local-OT,0.5,0.5,28,0.3,0.59,0.2767414889797257,2.749120975989705,0.15375,0.4927859306335449,0.2396816909313202
OpenBMI,1,2,R3-TaskProtected-Local-OT,0.5,0.5,30,0.21,0.54,0.2867638878648533,2.3255587395182857,0.11625,0.5612850189208984,-1.1473921537399292
OpenBMI,1,2,R3-TaskProtected-Local-OT,0.5,0.5,31,0.31,0.78,0.2266705460004725,2.2070886801951857,0.1825,0.4625170826911926,0.1055371835827827
OpenBMI,1,2,R3-TaskProtected-Local-OT,0.5,0.5,32,0.24,0.64,0.2836747281046633,3.414916889496937,0.1525,0.4830346554517746,0.0060283460188657
OpenBMI,1,2,R3-TaskProtected-Local-OT,0.5,0.5,33,0.29,0.7,0.2183811684069108,1.7534429562520473,0.16,0.4363233000040054,-0.148343063890934
OpenBMI,1,2,R3-TaskProtected-Local-OT,0.5,0.5,35,0.35,1.06,0.4530906662420119,4.468534609004871,0.23875,0.4433727264404297,0.2763880789279938
OpenBMI,1,2,R3-TaskProtected-Local-OT,0.5,0.5,38,0.28,0.57,0.232322369698498,1.8614709232322215,0.1525,0.4207047969102859,-0.0169384367763996
OpenBMI,1,2,R3-TaskProtected-Local-OT,0.5,0.5,41,0.24,0.51,0.1443973065172521,1.663816305491613,0.12125,0.4516268074512481,-0.1434175968170166
OpenBMI,1,2,R3-TaskProtected-Local-OT,0.5,0.5,46,0.21,0.47,0.1946907115931667,1.6031426164417362,0.1175,0.4401642829179764,-0.0503906551748514
OpenBMI,1,2,R3-TaskProtected-Local-OT,0.5,0.5,49,0.21,0.5,0.1890333775603017,1.5946850107130883,0.14375,0.4574971497058868,-0.0496504567563533
OpenBMI,1,2,R3-TaskProtected-Local-OT,0.5,0.5,53,0.29,0.97,0.2926615866928755,2.531982347790204,0.2,0.4500199854373932,0.1370481252670288
OpenBMI,1,2,R3-TaskProtected-Local-Random,0.5,0.5,1,0.15,0.4,0.2941382545428581,2.085919162839661,0.05125,0.5168542265892029,-0.4845320880413055
OpenBMI,1,2,R3-TaskProtected-Local-Random,0.5,0.5,5,0.31,0.57,0.2364838547440759,1.901612400517631,0.085,0.4389447420835495,0.1478452086448669
OpenBMI,1,2,R3-TaskProtected-Local-Random,0.5,0.5,6,0.31,0.82,0.2102022393394401,1.7268781148336545,0.11,0.4179129153490066,0.1585329100489616
OpenBMI,1,2,R3-TaskProtected-Local-Random,0.5,0.5,7,0.28,0.63,0.1961276931836566,2.0851750054501106,0.08875,0.403854489326477,0.0251405555754899
OpenBMI,1,2,R3-TaskProtected-Local-Random,0.5,0.5,8,0.32,0.73,0.2256148420652685,1.822604078414005,0.10375,0.4573061764240265,-0.208917960524559
OpenBMI,1,2,R3-TaskProtected-Local-Random,0.5,0.5,9,0.25,0.63,0.1849568326748219,1.552294725066158,0.08625,0.4580475687980652,-0.0642429664731025
OpenBMI,1,2,R3-TaskProtected-Local-Random,0.5,0.5,11,0.22,0.6,0.1900074068394166,2.174125023328776,0.07875,0.4517747759819031,-0.152154728770256
OpenBMI,1,2,R3-TaskProtected-Local-Random,0.5,0.5,16,0.25,0.85,0.3261530901540998,3.354724496622664,0.1075,0.4924622476100921,0.1482833176851272
OpenBMI,1,2,R3-TaskProtected-Local-Random,0.5,0.5,20,0.24,0.64,0.1790049675620258,1.294975828262772,0.085,0.3709401190280914,-0.1232275553047657
OpenBMI,1,2,R3-TaskProtected-Local-Random,0.5,0.5,22,0.19,0.4,0.2381218270237739,1.9454576830633956,0.0575,0.5336638987064362,-0.3697410970926285
OpenBMI,1,2,R3-TaskProtected-Local-Random,0.5,0.5,23,0.2,0.47,0.2191479239137637,2.069329895565168,0.0625,0.5717501938343048,-0.0078057409264147
OpenBMI,1,2,R3-TaskProtected-Local-Random,0.5,0.5,26,0.36,0.77,0.2964807170625793,2.164657036719353,0.09875,0.4366936385631561,0.1274841874837875
OpenBMI,1,2,R3-TaskProtected-Local-Random,0.5,0.5,27,0.25,0.7,0.2861160102399235,2.3508996402733326,0.0925,0.4736358970403671,0.2000477910041809
OpenBMI,1,2,R3-TaskProtected-Local-Random,0.5,0.5,28,0.3,0.59,0.2748111425127578,2.5929056447549854,0.08,0.45419742166996,0.2463578656315803
OpenBMI,1,2,R3-TaskProtected-Local-Random,0.5,0.5,30,0.21,0.54,0.2616607490283967,2.084492949962743,0.07375,0.5011321306228638,-0.8360064029693604
OpenBMI,1,2,R3-TaskProtected-Local-Random,0.5,0.5,31,0.31,0.78,0.2083396199315123,2.1626118330488118,0.10625,0.4447342455387115,0.0701020807027816
OpenBMI,1,2,R3-TaskProtected-Local-Random,0.5,0.5,32,0.24,0.64,0.2579514377440256,2.984200615561571,0.0825,0.4641795307397842,-0.0170314917340874
OpenBMI,1,2,R3-TaskProtected-Local-Random,0.5,0.5,33,0.29,0.7,0.1945725707282572,1.597903086720727,0.09875,0.4720745384693146,-0.1675715893507003
OpenBMI,1,2,R3-TaskProtected-Local-Random,0.5,0.5,35,0.35,1.06,0.3975952994274627,4.027092262833369,0.135,0.4305498898029327,0.2890026569366455
OpenBMI,1,2,R3-TaskProtected-Local-Random,0.5,0.5,38,0.28,0.57,0.2049201379441757,1.6269194784688503,0.0825,0.3813354969024658,-0.020896122790873
OpenBMI,1,2,R3-TaskProtected-Local-Random,0.5,0.5,41,0.24,0.51,0.1371904577340683,1.6273974621002365,0.0725,0.4361620247364044,-0.0764781348407268
OpenBMI,1,2,R3-TaskProtected-Local-Random,0.5,0.5,46,0.21,0.47,0.1670269382837164,1.4463276968111896,0.07,0.4183892905712127,-0.0556009002029895
OpenBMI,1,2,R3-TaskProtected-Local-Random,0.5,0.5,49,0.21,0.5,0.2107542228241222,1.6561663413357897,0.07125,0.4437432587146759,-0.0370809994637966
OpenBMI,1,2,R3-TaskProtected-Local-Random,0.5,0.5,53,0.29,0.97,0.2928929084605244,2.4144111531457324,0.1325,0.4613059163093567,0.1108877547085285
OpenBMI,1,2,R1-TaskProtected-Bures,0.5,0.5,1,0.22,1.45,0.2989326148764628,3.773330574425536,0.18125,0.5748394727706909,-0.6772248148918152
OpenBMI,1,2,R1-TaskProtected-Bures,0.5,0.5,5,0.39,2.57,0.2647784760537606,2.8658122430960518,0.32125,0.4806448519229889,0.3269819319248199
OpenBMI,1,2,R1-TaskProtected-Bures,0.5,0.5,6,0.38,2.35,0.2836326125012348,3.2325332421075093,0.29375,0.4799222350120544,0.2849507927894592
OpenBMI,1,2,R1-TaskProtected-Bures,0.5,0.5,7,0.36,2.4,0.2604803058110101,4.114052125269957,0.3,0.4777672737836838,0.0316734798252582
OpenBMI,1,2,R1-TaskProtected-Bures,0.5,0.5,8,0.42,2.53,0.2317673098305883,3.715254046392408,0.31625,0.4783165454864502,-0.2852952480316162
OpenBMI,1,2,R1-TaskProtected-Bures,0.5,0.5,9,0.36,1.91,0.2210938743258437,3.0189477673080565,0.23875,0.4826806187629699,-0.1116502061486244
OpenBMI,1,2,R1-TaskProtected-Bures,0.5,0.5,11,0.24,1.5,0.1678534115509102,3.1027367144221483,0.1875,0.4482978731393814,-0.500324472784996
OpenBMI,1,2,R1-TaskProtected-Bures,0.5,0.5,16,0.28,1.98,0.3146713630029789,5.105605627797908,0.2475,0.5200772285461426,0.1892595067620277
OpenBMI,1,2,R1-TaskProtected-Bures,0.5,0.5,20,0.3,1.93,0.169290623346878,2.5293877301533327,0.24125,0.4301564693450928,-0.4190581142902374
OpenBMI,1,2,R1-TaskProtected-Bures,0.5,0.5,22,0.25,1.49,0.2204385307745507,2.787042978914789,0.18625,0.4764741361141205,-0.4098010063171386
OpenBMI,1,2,R1-TaskProtected-Bures,0.5,0.5,23,0.27,1.74,0.1897219333578994,3.1842518875257766,0.2175,0.4434454441070556,0.0609152242541313
OpenBMI,1,2,R1-TaskProtected-Bures,0.5,0.5,26,0.43,2.82,0.3079241686539011,3.877335034635551,0.3525,0.4809586852788925,0.1767920702695846
OpenBMI,1,2,R1-TaskProtected-Bures,0.5,0.5,27,0.32,2.11,0.245443413502614,3.1761169633168462,0.26375,0.4611377716064453,0.2317265123128891
OpenBMI,1,2,R1-TaskProtected-Bures,0.5,0.5,28,0.4,2.5,0.2547044053020815,3.49917141975105,0.3125,0.4196913689374923,0.2703720480203628
OpenBMI,1,2,R1-TaskProtected-Bures,0.5,0.5,30,0.26,1.63,0.3617593132401067,3.824021509477197,0.20375,0.6806434988975525,-1.306371808052063
OpenBMI,1,2,R1-TaskProtected-Bures,0.5,0.5,31,0.37,2.26,0.2030145657277116,3.0921819631992657,0.2825,0.4021238684654236,0.26651731133461
OpenBMI,1,2,R1-TaskProtected-Bures,0.5,0.5,32,0.31,1.99,0.3454249420966529,5.948475612202613,0.24875,0.4860316514968872,0.044265653938055
OpenBMI,1,2,R1-TaskProtected-Bures,0.5,0.5,33,0.35,2.1,0.2182740683483154,2.795990677691169,0.2625,0.478960782289505,0.0178833501413464
OpenBMI,1,2,R1-TaskProtected-Bures,0.5,0.5,35,0.43,3.01,0.4960226491753506,5.086002819625893,0.37625,0.4278881251811981,0.3330156505107879
OpenBMI,1,2,R1-TaskProtected-Bures,0.5,0.5,38,0.31,1.81,0.210284605158362,3.261670459362522,0.22625,0.4328882694244385,-0.2565158307552337
OpenBMI,1,2,R1-TaskProtected-Bures,0.5,0.5,41,0.31,1.85,0.1700173788244638,2.5555729290579823,0.23125,0.4364396035671234,-0.0731073766946792
OpenBMI,1,2,R1-TaskProtected-Bures,0.5,0.5,46,0.3,1.62,0.1966487884696997,3.0063137167225302,0.2025,0.4533009827136993,-0.2531560659408569
OpenBMI,1,2,R1-TaskProtected-Bures,0.5,0.5,49,0.3,1.71,0.1975951101663734,2.98033362608355,0.21375,0.429188072681427,-0.1283754706382751
OpenBMI,1,2,R1-TaskProtected-Bures,0.5,0.5,53,0.34,2.25,0.2891194537800612,3.883087830804414,0.28125,0.4747381806373596,0.3016751110553741
OpenBMI,2,0,R3-TaskProtected-Local-OT,0.5,0.5,1,0.15,0.34,0.1765786596957577,1.7554774371521369,0.09125,0.5287173986434937,-1.138189435005188
OpenBMI,2,0,R3-TaskProtected-Local-OT,0.5,0.5,2,0.14,0.25,0.1748543212161785,1.4056643974675664,0.06125,0.4233302474021911,-0.9177152514457704
OpenBMI,2,0,R3-TaskProtected-Local-OT,0.5,0.5,3,0.15,0.25,0.2383306959837816,1.88963953242974,0.0775,0.4899886697530746,-0.5724769830703735
OpenBMI,2,0,R3-TaskProtected-Local-OT,0.5,0.5,5,0.2,0.47,0.2055604308216241,1.7076075937605155,0.11875,0.4937105774879455,0.085600346326828
OpenBMI,2,0,R3-TaskProtected-Local-OT,0.5,0.5,6,0.14,0.34,0.1838740391450858,1.5609764659002134,0.06,0.3829331547021866,0.0771352797746658
OpenBMI,2,0,R3-TaskProtected-Local-OT,0.5,0.5,7,0.16,0.31,0.1483402162634217,1.4354496634885932,0.06375,0.4203844368457794,0.2532640397548675
OpenBMI,2,0,R3-TaskProtected-Local-OT,0.5,0.5,14,0.29,0.57,0.2040629689777592,2.033811162009227,0.1225,0.5027508437633514,-1.1356433629989624
OpenBMI,2,0,R3-TaskProtected-Local-OT,0.5,0.5,15,0.16,0.36,0.1450674859209019,1.494237321493387,0.09125,0.3854483962059021,0.1447973698377609
OpenBMI,2,0,R3-TaskProtected-Local-OT,0.5,0.5,20,0.18,0.37,0.1678189744011573,1.5554322935002975,0.09625,0.444912850856781,0.0152372093871235
OpenBMI,2,0,R3-TaskProtected-Local-OT,0.5,0.5,23,0.14,0.32,0.1384584683274791,1.292675702991511,0.09,0.4125373065471649,-0.3514909297227859
OpenBMI,2,0,R3-TaskProtected-Local-OT,0.5,0.5,26,0.28,0.7,0.2363013524805957,2.0902484811335897,0.15875,0.4145542681217193,0.1815098375082016
OpenBMI,2,0,R3-TaskProtected-Local-OT,0.5,0.5,27,0.19,0.39,0.1705072237453642,1.3395512935958027,0.1025,0.4397266507148742,-0.1722796484827995
OpenBMI,2,0,R3-TaskProtected-Local-OT,0.5,0.5,28,0.14,0.3,0.2428148769935638,2.2408164586800567,0.0775,0.4684888422489166,-0.0497427396476268
OpenBMI,2,0,R3-TaskProtected-Local-OT,0.5,0.5,30,0.19,0.4,0.1789179073982157,1.364416620040097,0.1025,0.426341637969017,-0.3093824535608291
OpenBMI,2,0,R3-TaskProtected-Local-OT,0.5,0.5,32,0.21,0.51,0.3690010780788951,5.767729093236492,0.115,0.496341735124588,-0.1786995902657508
OpenBMI,2,0,R3-TaskProtected-Local-OT,0.5,0.5,35,0.12,0.31,0.3967508296349951,3.0862496226389178,0.07625,0.469306081533432,0.1558226644992828
OpenBMI,2,0,R3-TaskProtected-Local-OT,0.5,0.5,40,0.17,0.25,0.1689046712874263,1.9515892888167607,0.08875,0.3720598220825195,-0.4605102241039276
OpenBMI,2,0,R3-TaskProtected-Local-OT,0.5,0.5,41,0.23,0.46,0.1218125832919482,1.7818649283525634,0.085,0.4530290365219116,-0.8276499509811401
OpenBMI,2,0,R3-TaskProtected-Local-OT,0.5,0.5,43,0.2,0.45,0.1679044669106901,1.397911500252345,0.11375,0.4406938254833221,0.0572621338069438
OpenBMI,2,0,R3-TaskProtected-Local-OT,0.5,0.5,44,0.23,0.53,0.1597344569931666,1.6430621006123445,0.1275,0.3742786347866058,-0.0250473227351903
OpenBMI,2,0,R3-TaskProtected-Local-OT,0.5,0.5,48,0.2,0.48,0.2123441320384264,1.9815832993273284,0.1075,0.3660589605569839,0.4414466470479965
OpenBMI,2,0,R3-TaskProtected-Local-OT,0.5,0.5,49,0.14,0.24,0.127852979223343,1.1123876682377427,0.06875,0.378985583782196,-0.0121329016983509
OpenBMI,2,0,R3-TaskProtected-Local-OT,0.5,0.5,50,0.11,0.23,0.2009777073887646,2.84044946732577,0.06,0.4464014321565628,0.00171176251024
OpenBMI,2,0,R3-TaskProtected-Local-OT,0.5,0.5,52,0.16,0.31,0.1658137964170893,1.7925356895229123,0.0775,0.4387482106685638,-0.3465950340032577
OpenBMI,2,0,R3-TaskProtected-Local-Random,0.5,0.5,1,0.15,0.34,0.1434789834627619,1.6638899643143676,0.04625,0.5234885811805725,-1.1298456192016602
OpenBMI,2,0,R3-TaskProtected-Local-Random,0.5,0.5,2,0.14,0.25,0.1606624427953457,1.2198315822780594,0.0375,0.3998887091875076,-0.7674226462841034
OpenBMI,2,0,R3-TaskProtected-Local-Random,0.5,0.5,3,0.15,0.25,0.1998499478140905,1.5266768368982755,0.03375,0.4786150753498077,-0.204374611377716
OpenBMI,2,0,R3-TaskProtected-Local-Random,0.5,0.5,5,0.2,0.47,0.1917178209620375,1.647755947960549,0.06625,0.488455057144165,0.0508972555398941
OpenBMI,2,0,R3-TaskProtected-Local-Random,0.5,0.5,6,0.14,0.34,0.196035592631407,1.5849425149718348,0.0475,0.3838977068662643,0.0416780449450016
OpenBMI,2,0,R3-TaskProtected-Local-Random,0.5,0.5,7,0.16,0.31,0.1350099556228041,1.4315036575827378,0.0475,0.357142835855484,0.2339261993765831
OpenBMI,2,0,R3-TaskProtected-Local-Random,0.5,0.5,14,0.29,0.57,0.2042716852414022,2.0494737277535284,0.0725,0.5051887333393097,-1.2996020913124084
OpenBMI,2,0,R3-TaskProtected-Local-Random,0.5,0.5,15,0.16,0.36,0.1396179206972738,1.2551391505794347,0.05125,0.3854483962059021,0.0407839231193065
OpenBMI,2,0,R3-TaskProtected-Local-Random,0.5,0.5,20,0.18,0.37,0.1337264719623454,1.1754590499913544,0.06,0.3343501389026642,-0.0055116204312071
OpenBMI,2,0,R3-TaskProtected-Local-Random,0.5,0.5,23,0.14,0.32,0.1015130888820924,1.254028050821086,0.04375,0.4217009544372558,-0.4022081792354584
OpenBMI,2,0,R3-TaskProtected-Local-Random,0.5,0.5,26,0.28,0.7,0.2271867329870587,2.0239382864116653,0.0925,0.3907908350229263,0.1814011260867118
OpenBMI,2,0,R3-TaskProtected-Local-Random,0.5,0.5,27,0.19,0.39,0.1515014587343075,1.232529826231427,0.05375,0.3782025575637817,0.0222125891596078
OpenBMI,2,0,R3-TaskProtected-Local-Random,0.5,0.5,28,0.14,0.3,0.2600119290041621,2.558823778534731,0.03875,0.5458611249923706,-0.0422841049730777
OpenBMI,2,0,R3-TaskProtected-Local-Random,0.5,0.5,30,0.19,0.4,0.1627168142992493,1.0679371945424712,0.06125,0.4550266563892364,-0.217637836933136
OpenBMI,2,0,R3-TaskProtected-Local-Random,0.5,0.5,32,0.21,0.51,0.3390561535768093,5.222817840623216,0.06625,0.4649657905101776,-0.2098811715841293
OpenBMI,2,0,R3-TaskProtected-Local-Random,0.5,0.5,35,0.12,0.31,0.3506132897776469,2.511982902993553,0.04,0.4091148674488067,0.1644118204712867
OpenBMI,2,0,R3-TaskProtected-Local-Random,0.5,0.5,40,0.17,0.25,0.1457977741370566,1.6709906804951753,0.03375,0.3128137588500976,-0.2940263748168945
OpenBMI,2,0,R3-TaskProtected-Local-Random,0.5,0.5,41,0.23,0.46,0.1130779264222218,1.650637841833945,0.06625,0.4364410638809204,-0.9616838097572328
OpenBMI,2,0,R3-TaskProtected-Local-Random,0.5,0.5,43,0.2,0.45,0.1524902510206607,1.1622193569027683,0.07,0.4392696917057037,0.04358422011137
OpenBMI,2,0,R3-TaskProtected-Local-Random,0.5,0.5,44,0.23,0.53,0.1537841351280867,1.5000681892995775,0.08,0.3453031480312347,0.0069049050798639
OpenBMI,2,0,R3-TaskProtected-Local-Random,0.5,0.5,48,0.2,0.48,0.1927314772403077,1.6934876861348995,0.065,0.3485402762889862,0.4749839752912521
OpenBMI,2,0,R3-TaskProtected-Local-Random,0.5,0.5,49,0.14,0.24,0.133666748210773,1.2119338449628558,0.03875,0.4438042640686035,0.0226341895759105
OpenBMI,2,0,R3-TaskProtected-Local-Random,0.5,0.5,50,0.11,0.23,0.2278867179510038,3.088204085689863,0.03125,0.3658643364906311,0.0659648403525352
OpenBMI,2,0,R3-TaskProtected-Local-Random,0.5,0.5,52,0.16,0.31,0.1303595790441625,1.3827180364437377,0.05,0.3934060931205749,-0.2054341956973076
OpenBMI,2,0,R1-TaskProtected-Bures,0.5,0.5,1,0.23,1.08,0.1316156612869963,2.557191976223822,0.135,0.5017139166593552,-1.1156581044197085
OpenBMI,2,0,R1-TaskProtected-Bures,0.5,0.5,2,0.2,0.82,0.171231654929637,2.5941779582296736,0.1025,0.4040610939264297,-0.5315822660923004
OpenBMI,2,0,R1-TaskProtected-Bures,0.5,0.5,3,0.22,0.86,0.1560390032537467,2.3595351997831284,0.1075,0.4291824251413345,-0.5415560901165009
OpenBMI,2,0,R1-TaskProtected-Bures,0.5,0.5,5,0.28,1.48,0.2036640585504938,3.0283604161407336,0.185,0.4352327883243561,0.2442332059144973
OpenBMI,2,0,R1-TaskProtected-Bures,0.5,0.5,6,0.17,0.75,0.1661554741419488,2.485588001669433,0.09375,0.3677044808864593,0.2178485840559005
OpenBMI,2,0,R1-TaskProtected-Bures,0.5,0.5,7,0.23,1.12,0.1192677557342537,2.0887779004482425,0.14,0.3156899809837341,0.2181182727217674
OpenBMI,2,0,R1-TaskProtected-Bures,0.5,0.5,14,0.29,1.37,0.1664105713894286,3.1305550801222286,0.17125,0.4153357744216919,-0.3744347393512726
OpenBMI,2,0,R1-TaskProtected-Bures,0.5,0.5,15,0.17,1.04,0.1664613683948863,2.3095497278711745,0.13,0.429599866271019,0.2987777888774872
OpenBMI,2,0,R1-TaskProtected-Bures,0.5,0.5,20,0.32,1.38,0.1663754980440169,2.8599532999762807,0.1725,0.3884573131799698,-0.1949830427765846
OpenBMI,2,0,R1-TaskProtected-Bures,0.5,0.5,23,0.25,1.31,0.1284363173646286,2.683572668292431,0.16375,0.3787353038787842,-0.4470206499099731
