dataset,opt_seed,phase,epoch,step,pair_hash,delta_JS_TSEG_minus_2TR,delta_risk_dispersion_TSEG_minus_2TR
OpenBMI,0,selection,21,14,41d8130632d35a09cea58d63120e47603ac04db8207390a1d9e60361b7b6371e,-0.007577771320939064,0.0026740431785583496
OpenBMI,0,selection,21,15,64843ebac2b56ef2c3bfa86b9812234c8a531337a3ad2d9bd1aa6b0df602bdc1,-0.008999235928058624,0.009103119373321533
OpenBMI,0,selection,21,16,30a0505c04b844ddead3963efc61ff027c9156cb779e2a7b16dfb4d465abad63,-0.008512146770954132,-0.022453725337982178
OpenBMI,0,selection,21,17,76b6c5955488dddc13afc6950b6ed1f6d4b2b4fbc651562eb66ea602b6349f1c,-0.006242882460355759,-0.031453877687454224
OpenBMI,0,selection,21,18,9af34a917a7baac17d08d6c958605c7ceeb83767ebb14497c1c3db2f6bbf568f,-0.01148807629942894,-0.0023502707481384277
OpenBMI,0,selection,21,19,d49fb58ad8e2f3bc318f6d210eebccb7c22de1074da4049c823da865fa009b3f,-0.006993917748332024,-0.010271459817886353
OpenBMI,0,selection,21,20,86ae7b5631f2188a79f1d6f4d7fd58efd3c586515a68f85754f7895eca522b1c,-0.0036979662254452705,-0.019268780946731567
OpenBMI,0,selection,21,21,041abd9537f4a0fbffaccc219328e20d9aad9af22d77ed56a0152cd63dd78b6b,-0.010024800896644592,0.004104018211364746
OpenBMI,0,selection,21,22,d9e98b6ef94951bfd0043711fe4881c51f215adb544e915b1ae7766a068aac04,-0.009420331567525864,0.03163266181945801
OpenBMI,0,selection,21,23,c3b95aebdf942d22804a4b9e249a2659e48997d940d30bbd5eb3ca23c0b5acf5,-0.005253925919532776,-0.035798460245132446
OpenBMI,0,selection,21,24,7fb2387f3dc5e7b6bda013da35f4857312560d0a5297460065f9d683be6b4678,-0.00032045692205429077,-0.017733275890350342
OpenBMI,0,selection,21,25,6808b44da6ba7045ba863f720789c84edbb88febf4e186406270ea3f1941e179,-0.011236265301704407,-0.03399848937988281
OpenBMI,0,selection,21,26,fccc9b3746539c6990601200a7f5c50d170959b4071516cb92cee98a86b99b5c,-0.0018396489322185516,-0.025963425636291504
OpenBMI,0,selection,21,27,ff4a91d31be8ff3f88f71808ee37e31ff40721791fce7eb5a9053eaef748fa17,-0.007652878761291504,0.016234219074249268
OpenBMI,0,selection,21,28,09668f7138609765e44a5c8ef5725a2fb9361dcf690cde77bc2df860a2050a1a,-0.007066190242767334,-0.044431984424591064
OpenBMI,0,selection,21,29,0a228d56e7d5b641be6210eec9f561e5d44ddcc6e6b51fd63347796e61612d61,-0.010525301098823547,0.019705891609191895
OpenBMI,0,selection,21,30,b23cd5772d6ec20bc22e8583dfff538adf8dffab8e8503d53192dbaf36370654,-0.007181411609053612,-0.0032457709312438965
OpenBMI,0,selection,21,31,6044fcc0ee34ac0e9d2d72bfe8a215ef40a52df73329afc5d70862404e314d00,-0.01538478210568428,-0.011139661073684692
OpenBMI,0,selection,21,32,7ce81465261d34701cc0f7192092540fe644ba39be105a6a49dc770debdc91d0,-0.0015681833028793335,-0.05151185393333435
OpenBMI,0,selection,21,33,74b142714828ee2eac025184859888068abe3ba2329a2db2a7b85dd9f7864493,-0.005071226507425308,-0.004465639591217041
OpenBMI,0,selection,21,34,990511a07e58abb18f7fbb198e0367a7aacb6733db7b1e2f707826327500e933,-0.005324967205524445,-0.007962167263031006
OpenBMI,0,selection,22,0,ae3b01b80030e342d3ca7fb34d9b4e7757d80cff3b764b4bd007a92e76db898f,-0.010202385485172272,-0.030441075563430786
OpenBMI,0,selection,22,1,44b63a14f01d39c85d4cbe625de678d48511412aa97248146d37b643ea5d8951,-0.02093300223350525,0.024500012397766113
OpenBMI,0,selection,22,2,fb08cb9b54762fb56c45c4cf90df3529cbebf2953f01923b868f7edab99049e4,-0.01366649940609932,0.013030946254730225
OpenBMI,0,selection,22,3,2baf2e1a9963384a30740080f5b74b3c99f01c460a5e5093d11987c8dc5089c5,-0.0053216926753520966,0.014784276485443115
OpenBMI,0,selection,22,4,6f0866ec2d83dd31ca047df59506d9fdf5eb0e5d6d67470ac062f7b2208696b2,-0.008981574326753616,-0.018870115280151367
OpenBMI,0,selection,22,5,869691e2950f3cf959978a9b127242c48e33e017f3bd4969a4f52faba891199d,-0.012696415185928345,0.019111692905426025
OpenBMI,0,selection,22,6,116333fce4cc4864cefd1f0e133e32e0d106f8d73b7929c195161f424f2b48d6,-0.004305291920900345,-0.020277708768844604
OpenBMI,0,selection,22,7,2c1aca3c4de56164b389af3fdf699422ef2cc203f95ab3dcc40aead6438942b8,-0.0025816746056079865,-0.046727925539016724
OpenBMI,0,selection,22,8,7436f0ad9d58920d05d77ec7637ab7a72c1311c6e72bbf18b5c639f86ee8f76a,-0.005365477874875069,0.007310301065444946
OpenBMI,0,selection,22,9,7ba548e556ddf89139c985012458d14a1d4702d92ab9c89758c2ead2fb2c9f7a,-0.004319190979003906,0.0009490847587585449
OpenBMI,0,selection,22,10,1f73ec6d70d25aca7902da19f40ea103b64f0c095b0596c029293f751d7c50ba,-0.015405971556901932,-0.055737316608428955
OpenBMI,0,selection,22,11,dff8d112c380338f110c839f7ada5c78dd68f0bccac60cb65e3df1268f4fa8b5,-0.004276342689990997,-0.011001408100128174
OpenBMI,0,selection,22,12,e223824b38b2fa20b1e940ca6cf74f965fbe7cb443cbb5a5152e82f4efeb7257,-0.02728930488228798,-0.09192872047424316
OpenBMI,0,selection,22,13,517a8166f05ce0ad742743a375d927469f635c9d79df723a965feda626e31aaa,-0.0053703077137470245,-0.030327141284942627
OpenBMI,0,selection,22,14,f2408c15d42821b428c757988be48e9daf8d4bd71efaaf096075d662f5271801,-0.0026072263717651367,-0.051526039838790894
OpenBMI,0,selection,22,15,cadaf4a40658ab3c604e816d6e898eb107978c2cea6e2796ce64810a05d0a942,-0.0007899273186922073,0.012000977993011475
OpenBMI,0,selection,22,16,2eb24e6789473d882eb86049c55cb897e84502fe3c494c8b146c214e438279b4,-0.0050100721418857574,-0.015973210334777832
OpenBMI,0,selection,22,17,c18827daab8af3bc3131c4c90789194e929054a6d8c7c32bc7a4725890bd027e,-0.007109098136425018,-0.05047649145126343
OpenBMI,0,selection,22,18,0987ed916880c8f216afd805a630f924fc531fdf232fa15251e8b3d50486dc65,-0.006393374875187874,-0.010117292404174805
OpenBMI,0,selection,22,19,9416e4362290c0b9769cca4f72bd367a991a120d346b67e494bb63467ea7ece2,-0.006925467401742935,0.0021495819091796875
OpenBMI,0,selection,22,20,8443be68a8c8f749a230cb845cb7a794a74c4fa0a6f59b1adf098f860b1cd25c,-0.0029188022017478943,0.01615321636199951
OpenBMI,0,selection,22,21,f2ab7d4022f08d6438381a4d3df30150f43d76e7c8f6b700cf0c52abae7dcd5c,-0.001513756811618805,-0.04018557071685791
OpenBMI,0,selection,22,22,6490cadaba0f58a1de2812ce2e2e23e9cbcc88b1b0f276965bdda2095d14118d,-0.008807078003883362,-0.03144240379333496
OpenBMI,0,selection,22,23,9b1c90d72df14dad9b15b369ffb981e296ea8a3b8ee5ac335d9a9fa0c98057bc,-0.0021308865398168564,-0.013659000396728516
OpenBMI,0,selection,22,24,fec4940f0a34359689665f5317ae1cdefeffbf7fe77a24c04ad162fba572c6a4,-0.006568312644958496,-0.01081925630569458
OpenBMI,0,selection,22,25,37c62444a7950a9a8c990266dbba6f95e0d1d68e216b9941642c7e3f15344f8f,-0.008851200342178345,0.003549546003341675
OpenBMI,0,selection,22,26,46e0ae958be9926b8b467698c01d1b096b85cea721c07cfa11a13722708a9c07,-0.002549240365624428,0.006257861852645874
OpenBMI,0,selection,22,27,c0bbe986bfa0efc4251828eb686c1708882d377711ec32cf5bb82630c615e35a,-0.004952805116772652,-0.015591740608215332
OpenBMI,0,selection,22,28,f2bc17b0a973e66825467337231751eacdc03a27696d332cd8682e77afa41834,-0.0050674919039011,0.004619330167770386
OpenBMI,0,selection,22,29,e7869c9bb789d34e20d2fd43f81e325a4a201833e76c4fdbfc1d87f26d11c034,-0.015326965600252151,-0.014845997095108032
OpenBMI,0,selection,22,30,9f8eaf783d00ca1d411e7ff2895ca5ef9978d25c2fe3ff7634462999fe36a39a,-0.006570702418684959,-0.02143794298171997
OpenBMI,0,selection,22,31,b35ad7ffcd13d5d37483ee76841f54f6ffee3c5a41998107ec2d2de7af273b76,-0.005018614232540131,0.020498573780059814
OpenBMI,0,selection,22,32,4ce1cf2bd6c5e062c943a7671bff4fe26c1580a69feed90470f1e7ac82d3af6f,-0.0038683339953422546,-0.0018454194068908691
OpenBMI,0,selection,22,33,b4ac60d6bf3e23524e8e8759efbd76bb886aa56bdcffed211003b0a007ca4220,-0.008650343865156174,-0.012044966220855713
OpenBMI,0,selection,22,34,2073e024185e197f903c4556e38c6f4c8583c26f788b206024e772030f71722c,-0.0010387077927589417,-0.022276610136032104
OpenBMI,0,selection,23,0,c4e2c2002a1decd806e089ae265f7e15a85a7105854c6137f16325f9024e5621,-0.005738411098718643,-0.00010225176811218262
OpenBMI,0,selection,23,1,08d64afb0deca1fc4996f7d745d94d82712aa676d31b7cbcdfa89fda6d447a6b,-0.012548599392175674,-0.03416794538497925
OpenBMI,0,selection,23,2,80b9a255f6830b1ba3f1cbfa707129b4e0b5e370a0334c82bba5fd97bae1885c,-0.009731903672218323,0.024144470691680908
OpenBMI,0,selection,23,3,4ff1eaa36bc3e79060d4d252c0be085917cfecfe5f75f03fc915c3be27b61721,-0.011669173836708069,-0.06756752729415894
OpenBMI,0,selection,23,4,9d45c6539ca74a2db62f3cbfb61d369db1d7651b318f6e31f42a3da18611ffd0,-0.005369378253817558,0.01842522621154785
OpenBMI,0,selection,23,5,2225ffbda073248447a123242070fde562f03848f220cd03522869965cc3e190,-0.00883864238858223,-0.016313523054122925
OpenBMI,0,selection,23,6,9cb607978334c5d7572a41975d7cb348e892ae00ab0ddb8671adb3558c04e41f,-0.002021500840783119,-0.0015355348587036133
OpenBMI,0,selection,23,7,3c0029c7d428305fe8365eba5f10644579b17da9d8100b42cb36df45b30603d1,-0.0047727711498737335,-0.023865878582000732
OpenBMI,0,selection,23,8,a3d7c7b391dc66a90fc61ba0c8315e907a702f8d7050112c58d334578d41e762,-0.007943255826830864,-0.0016737580299377441
OpenBMI,0,selection,23,9,dd771c47d0a437808e757ea2425018c7da854821d673339f17c25b5b6410b994,-0.006427943706512451,0.010418176651000977
OpenBMI,0,selection,23,10,34a57c1ccb34dd264f5a6593a650e21a41451458ea196899500d69f7f3549695,-0.010088624432682991,-0.008792698383331299
OpenBMI,0,selection,23,11,2c7ca83942911fae9c178296fb71d89bc98e1b8f882c8f54ba58852763514b28,-0.009849056601524353,-0.058527737855911255
OpenBMI,0,selection,23,12,8af8ae3d3ab96d192bcb3a5829a4be41aacd06f83d0bc7d31b0076c7654c7885,-0.004513151943683624,-0.08013823628425598
OpenBMI,0,selection,23,13,12495b3a4430aea8ce9af756df71150a03ecc2e6955c4b23bda525d2174de312,-0.0014872457832098007,-0.04790350794792175
OpenBMI,0,selection,23,14,7dca88d93deabcab89c44e3e3a6de9cea1d66a86dc7e67db49832c71329187b9,-0.0040046293288469315,-0.021359354257583618
OpenBMI,0,selection,23,15,649698974a854b3f4f1083cfeb070e1f2ebcc0309dd04b69781d9aa2028adf03,-0.011060263961553574,-0.01877838373184204
OpenBMI,0,selection,23,16,c4c85cd897c8ce161d6094ef333a3cb7fbebfcd367fcb356a4a5a2f16f435744,-0.008721448481082916,-0.04388609528541565
OpenBMI,0,selection,23,17,0fddb6192849cd8c40d2d01b89d36ae6311c4fc86db6ca07a220319b260bf5fc,-0.00047625787556171417,0.042922914028167725
OpenBMI,0,selection,23,18,8173e40f0a303ce18fde589b56ece0ddbf539090899b5c697fe54777ac95d22f,-0.007972169667482376,-0.002958059310913086
OpenBMI,0,selection,23,19,d22f60d99564e664c99bac62e31681735d2217500ce0278478b02f16a336e177,-0.0076697636395692825,-0.016233861446380615
OpenBMI,0,selection,23,20,71c5a4acf232226ad62fd26a4e8dee8d3e1e24cca23260eec0142ff198a4aeed,-0.009401863440871239,0.016989588737487793
OpenBMI,0,selection,23,21,1cf0ba05350ba15d7cacf0d702ae6ea50dab29758ec7de15a325be0791b739f4,0.0010430552065372467,0.014814138412475586
OpenBMI,0,selection,23,22,ecab3c25ebb851f09b3e5f2b8473c0a9a81c58feab10dbf62981ae32c4e96650,-0.01594121754169464,0.006524145603179932
OpenBMI,0,selection,23,23,d712325d9eed29f30f26ff381fdf00e4c10106b20ce2496e2b6c8386a02b4677,-0.007955420762300491,-0.00020879507064819336
OpenBMI,0,selection,23,24,83a3c60e8a0808eb80a0f9fc665415133ebce83f627f660bcffde616cbbbabc7,-0.010816654190421104,-0.0008103251457214355
OpenBMI,0,selection,23,25,580aa3e09d29633362e6f07fbcc2a46fa047dbca8eb89d8e2d9b4f06d63ed921,-0.006359755992889404,-0.008281528949737549
OpenBMI,0,selection,23,26,80e471d77d04b6213316eea74d03e637eb92148c30f5f0bb45c97be5af822dc7,-0.0036119306460022926,-0.012279331684112549
OpenBMI,0,selection,23,27,296dcbc1eb4d1514cb6af54de9f96d6c102e620e693c849f0d8aa0ed7052b61b,-0.004810896702110767,-0.02158409357070923
OpenBMI,0,selection,23,28,cd596b2330f5a83ad41412285e7f1b91d6bc9c86384183b10fab578fbf0d085e,-0.003841521218419075,0.005543917417526245
OpenBMI,0,selection,23,29,458e593fb54187a2a23f46460a19e160e2e95949974d805efdf5e7df65f4890e,-0.00901830568909645,-0.0007452964782714844
OpenBMI,0,selection,23,30,e519c2cf2539fc95df0132c8dc3755e254eb2899d1d2a7c46cb7b55782732517,-0.006132982671260834,0.008325040340423584
OpenBMI,0,selection,23,31,88f9be1c7cd07e77476c7e287cb832208593006962c410898c6164503224e3c4,-0.010772839188575745,-0.004999011754989624
OpenBMI,0,selection,23,32,a74f3212db90e2abfe453c6e2b2f28a44b164bdfa1b11bdea5e46b2021b4acaf,-0.012803483754396439,-0.041496485471725464
OpenBMI,0,selection,23,33,7771d08ec75ed80f8f4206ce44a222544cef5bae4ff5f6936b83446c9e2c5915,-0.0017559099942445755,0.02582603693008423
OpenBMI,0,selection,23,34,b66192776ade8ec159b35f1dae1ad92126a4e3b66549e37bf19c2fa6693089ae,-0.005745837464928627,0.003243863582611084
OpenBMI,0,selection,24,0,d5d4faa3dfd696c26ffafe24d28cf50049be17263372de7a6d8fb169bc88fdca,-0.0037480145692825317,-0.020925939083099365
OpenBMI,0,selection,24,1,6ecdebf39f5b1dcc00f20c8e74035545afe831736030bea967536ca9bd55dbdd,-0.002727081999182701,0.01631796360015869
OpenBMI,0,selection,24,2,ba01c29ab909938ee905d12bb8c0a3e228af1e6955f8d3bf03c7e2e454bc714f,-0.010216234251856804,-0.0404820442199707
OpenBMI,0,selection,24,3,3214d44ad5636d5a9b74f29f8095d49f750c898e67b1f2ca16ecf70d4be32643,-0.005419902503490448,-0.007605552673339844
OpenBMI,0,selection,24,4,09faf86ec8217cdc32301dce6feb7dbcf09e0b8ced366d41d2c25a13050d13a6,-0.00894240289926529,-0.028115451335906982
OpenBMI,0,selection,24,5,3ac7783ea80f360347784e744a1012baaf81f9afd52ad4a1d0a2076841270ec2,-0.0048351045697927475,-0.03529322147369385
OpenBMI,0,selection,24,6,30a3074130d4b1ef21bef3524fa9603a8ab6f0c187da61f960f0aa1ace709809,-0.0028547625988721848,-0.004041910171508789
OpenBMI,0,selection,24,7,5a3fbe4fad839e7c47e97e934b377d64e88a685d4efca04516d04754e5bb59f9,-0.0025623049587011337,-0.02362152934074402
OpenBMI,0,selection,24,8,637c4dd5b8e7e58c70b2d2e68c40af6d84a905a4e14be7ba1fb9cec9188cbf49,-0.006415734067559242,-0.04856431484222412
OpenBMI,0,selection,24,9,9b39cbdaccfcd53ad7d7de14bc5c6ad4773ce464bc763d0040852732b114828b,-0.009215772151947021,-0.08003878593444824
OpenBMI,0,selection,24,10,91fe171ab6c72842ea0ae1bd26d2567623aa7ee937c5cb5fd91156f0b79dbec0,-0.0013221465051174164,-0.010541141033172607
OpenBMI,0,selection,24,11,033cdc3674afa6244d904cb80678ceb1232105e13c2325ca8b53de4b0139f9ca,-0.003786914050579071,-0.06678581237792969
OpenBMI,0,selection,24,12,340cd0a03f268a1ddb9f8d0df73bdabcebe91cfc2c40c20f2b4447021c995fa2,-0.006512177176773548,0.004530131816864014
OpenBMI,0,selection,24,13,9ff5fa34cfb92989d69dd3f1bde6b90d27c561b969b3c0a6403c4c6aeeebc8ba,-0.0022451020777225494,0.006612122058868408
OpenBMI,0,selection,24,14,c02f4611d1bad6a650ec662dc28c45708e2c3f701c442fae820915529f2f8e21,-0.008306197822093964,0.012407094240188599
OpenBMI,0,selection,24,15,07647e62a06b4936532ebf57a423f0fae5ee151fef68cd048e9d8a5114b44357,-0.01189948245882988,-0.009851396083831787
OpenBMI,0,selection,24,16,83e20e858fb07421e9b782978db7a7fe6efdccf37543a68a929d0bb10c51862d,-0.012956205755472183,0.0029058456420898438
OpenBMI,0,selection,24,17,c016568311901a2142f03ddfc458353c5eb42810751553fec5273ece003d91d9,-0.004403520375490189,-0.00981903076171875
OpenBMI,0,selection,24,18,1e9b584ccfdc41293cc133acc911f688a9f67f62cd2aa2d25166659f2cd8ef09,-0.006483243778347969,-0.01349496841430664
OpenBMI,0,selection,24,19,4fdd2ca14a51e42ba58d820e594e69efce3d7ee8cc054bad0443873c384cd4d0,-0.009852588176727295,-0.004124164581298828
OpenBMI,0,selection,24,20,afdcee59b8ffb96af2321b56db8b613a26f2586cfc168f28b3abe6e5d9367287,-0.014963306486606598,0.0027601122856140137
OpenBMI,0,selection,24,21,79158e1aac1db5482f05a5e59722ecf5d6dd211184264521b90c4581153467b2,-0.002386724576354027,-0.019102126359939575
OpenBMI,0,selection,24,22,cad2551fa96ce8f7dd047e1e25ec4d853e3bdc7d174f7a038e52454ded4c1063,-0.006272166967391968,0.006533831357955933
OpenBMI,0,selection,24,23,0d48635e0717cc720be32f09d82c6c6fc5db71502f26fdb8f8b77f09a0c83771,-0.003055788576602936,0.0003395974636077881
OpenBMI,0,selection,24,24,ed827a49d74765abf4cf7ae48eef1d92030390395b9f6f0d2c0a5b9ea3259c37,-0.0044234320521354675,0.008171558380126953
OpenBMI,0,selection,24,25,0fbdfb9e3a8bfbc140e9b436e97995021b3a98907c7ff29c2d81e142c0bc7d98,-0.0027548857033252716,0.0012827515602111816
OpenBMI,0,selection,24,26,9f6b111eca82a9a317c26fff17b353b07a75b5dec83dbff035782582a2016bee,-0.015850596129894257,0.012316286563873291
OpenBMI,0,selection,24,27,25bdb600a4ce8a467ab55bb4b438c3acf0deec87ebe8c863bfc302412ab4da8a,-0.0032404661178588867,-0.005790770053863525
OpenBMI,0,selection,24,28,3969af9b4d8ded62c9f033a33011925407e541f96506a97f1654987e0669cb42,-0.0029270611703395844,0.005415827035903931
OpenBMI,0,selection,24,29,fcd5a1ea6324dd09a3e598d90cf719c59ecfa1828fda4fc8bc113577af3bde8f,-0.011416435241699219,-0.015900522470474243
OpenBMI,0,selection,24,30,285000107669b14059720aa382418941d2d76a32996cd99d2350098b0fb3800d,-0.0030061788856983185,-0.004808753728866577
OpenBMI,0,selection,24,31,59992d65049889273becbe1561b306b9f1900dde2d9149aed6869ce4f2024704,-0.020562931895256042,-0.0051021575927734375
OpenBMI,0,selection,24,32,9466f2a13050a3e8f04d40a4bd5d337d16c192744efd30cc0ca1b57a550f5739,-0.0027443813160061836,-0.00016936659812927246
OpenBMI,0,selection,24,33,c9be423abb33ca135f06a99ed61786def0304fbc48167394555f5819d9bb5099,-0.008542420342564583,-0.014566421508789062
OpenBMI,0,selection,24,34,ba1aee7b4c605735570ea11556603619d8575023ab34cb4670f3c0733bf4031b,-0.004852449521422386,-0.020180702209472656
OpenBMI,0,selection,25,0,bacdd8a74daee1378f7d25edf46910f30645ae55b7136538de51fb0ef4263be1,-0.007130663841962814,0.0021695494651794434
OpenBMI,0,selection,25,1,4e01841a44e9b1eab3a525da42f9ae47775cb760fa5071138a28739fab94ab0f,-0.013993632048368454,-0.006662189960479736
OpenBMI,0,selection,25,2,6f56454cfa716f368cd531de285a59c52b3f9e1411a9996cbf4ba579af18a155,-0.002774229273200035,0.0009550750255584717
OpenBMI,0,selection,25,3,233368ecd4ffa3c651835fa9dfec0e5296b7e68940397222350ae59d3f894bc2,-0.0058553628623485565,0.0019888877868652344
OpenBMI,0,selection,25,4,e0ad4f3a53843360849b2a40c0b224f36c831e28014c292f6b5159c06345bc60,-0.005525212734937668,0.006267249584197998
OpenBMI,0,selection,25,5,87a066bf074beb1b8759e6161a94a3435177bc5d8f9ae22f183775c7126bd7df,-0.003353748470544815,-0.017905592918395996
OpenBMI,0,selection,25,6,27674e6489c712369d5a814ea2828ac6de09ff67327f910aee455fed8f28c297,-0.0033464543521404266,-0.00855991244316101
OpenBMI,0,selection,25,7,1cac077ec6b7ecc3ad4ec873208754b4db47f3824fc05532516fde0fe9e8c3e7,-0.0062306784093379974,-0.041241198778152466
OpenBMI,0,selection,25,8,1911a3ea7a1c23d268f207827aadc0b96299a80cbac3d14382540e31d5188692,-0.009519118815660477,-0.01885700225830078
OpenBMI,0,selection,25,9,ce6b0be898a501dbab497ca1903c0f29e6225a3e7b3311e8dbfc77a817a3fef6,-0.005364499986171722,-0.014228224754333496
OpenBMI,0,selection,25,10,3631f840543d7d036f4fc228c4fb684ae9e0fede56f175dfaf390e5bed3f445d,-0.006444131955504417,-0.010551989078521729
OpenBMI,0,selection,25,11,88d9b879f14c1c890637707de70777c46de93a42a17764fdb49622b51ee741e9,-0.004147961735725403,-0.009039103984832764
OpenBMI,0,selection,25,12,c73bb80b1f36d1760dde32b187042d894c7a760eaf534222103f4cc2ca0a6d12,-0.007046595215797424,-0.01639270782470703
OpenBMI,0,selection,25,13,239fe2b4315ed8d3d7f41c2ede35efc972d16761defd1d2d7ad5a1bdbd1477bd,-0.004692770540714264,-0.01096847653388977
OpenBMI,0,selection,25,14,6fe55f458c9f9507c2a70f57f784b8bb17b4d2423a48c096b3c771896dffa766,-0.005919266492128372,0.003644973039627075
OpenBMI,0,selection,25,15,019cd3c47258c96e2b5d6dc01757183393435bd249ce7ada77ff58d1a3b437f0,-0.007161816582083702,-0.03454601764678955
OpenBMI,0,selection,25,16,e8ba9e66e8455cefd5fe032e8abf8b2173ea185dbebc6442641dfe85378dff01,-0.003585202619433403,0.017012417316436768
OpenBMI,0,selection,25,17,87d2e626d7490b0f821aefee4b0137a9e0c8eb9029f87fc0ae94013f8e3cbdce,-0.006821673363447189,-0.0022569596767425537
OpenBMI,0,selection,25,18,f7363dfd4b9939c228db208532bbda2d3cf44ee5818b003bf1e976745a89aabb,-0.001126045361161232,-0.0013121366500854492
OpenBMI,0,selection,25,19,a997b77671681a260a266b1da3401d6c238c4ebc104157e369094c0b33b0cebc,-0.00016623735427856445,0.009904563426971436
OpenBMI,0,selection,25,20,b703d47103feb6c999553223e29ff576e152e5e6a6d646ea14e509f52d0486e8,-0.013033503666520119,-0.06376385688781738
OpenBMI,0,selection,25,21,e941148be2e272f53c098e1c5125b47f165bca959dc84c10fc9685d373e923eb,-0.014410167932510376,0.0017861723899841309
OpenBMI,0,selection,25,22,0c8ee8684a2962c1f87ca1c65817dfe283f3eb95cbaf9777e7936f73f07fb20c,-0.005687050521373749,-0.014503717422485352
OpenBMI,0,selection,25,23,423c75c224b42bcc11c263a3536d7f36f28b7d9541690fd1e5ed1d6c01aa1942,-0.012286659330129623,-0.010007590055465698
OpenBMI,0,selection,25,24,d83dea00838d419b7ae037f100b39b20f21d645035ad480239f18e1843814b84,-0.006046367809176445,-0.04524165391921997
OpenBMI,0,selection,25,25,db7dd453e730a095fa16925cf5a917a7c602a25d3e8b2d9a1c2f7b2c3d9f8b38,-0.004925983026623726,-0.04641517996788025
OpenBMI,0,selection,25,26,6a793e5dd02bb5f6978b894cf900ba4e93b6d3312e31873bcfe9eb3a72d8752b,-0.004667364060878754,-0.039128631353378296
OpenBMI,0,selection,25,27,66eb7c29ff069311653a8b8d1a674f22076dae8d8944cab27660dc488a0d8f57,-0.00909053161740303,-0.025195389986038208
OpenBMI,0,selection,25,28,eaddf9edbc4bbe25d95fae0d254cdeb6604c0044146c13d424804e0fbe4c574f,-0.004815965890884399,0.027229607105255127
OpenBMI,0,selection,25,29,f54c93eba8c67c04a42522c86df72adc63b35f04885bd9d2656c0f1d01995def,0.004232510924339294,0.04019758105278015
OpenBMI,0,selection,25,30,1ded3713587d12ffe0cc50b86a501f6dacfa979a554e92dfa7d8dd35824d0e1e,-0.007687196135520935,-0.021411120891571045
OpenBMI,0,selection,25,31,36a99620585c302d945b94ac968ca1e4b56ed0bba2ec0f4f8d0c97d2d8144f57,-0.004582863301038742,0.0009663701057434082
OpenBMI,0,selection,25,32,52348d34e991ac7de8faf45b930c7854b754bc5d135355932e5621bfe295c8db,-0.010039914399385452,-0.04704463481903076
OpenBMI,0,selection,25,33,39ce81724f1d1c06001274ec8e4bafb72c6138439ce36ef1f33f079e17818990,-0.01113450899720192,-0.02547699213027954
OpenBMI,0,selection,25,34,fa4ac7190c135672745195b5e85b1a66e880143859fb6c0dccb8f08a8b77e498,-0.01958359405398369,-0.005515575408935547
OpenBMI,0,selection,26,0,5fa3c1ed4b192c9e96b52b7a1e32e81c17662cc189e60c10ad27c9249dd1e076,-0.001747380942106247,-0.005896925926208496
OpenBMI,0,selection,26,1,a3d4d84e63de7af1891208ef84aa04565f2002e67f6d958b76de885190fcf02f,-0.013619460165500641,-0.05617186427116394
OpenBMI,0,selection,26,2,cdcc88b51fd02e72e18dc5397c63af999871c76f5e64601161ddf5af57f52276,-0.010004736483097076,-0.04571664333343506
OpenBMI,0,selection,26,3,ac34e0f483cbcf86b8cdbf511d26ed46c46643dbc5b4a57e48d82c91c83a0134,0.0005236193537712097,-0.04306292533874512
OpenBMI,0,selection,26,4,6fc1f6baaf137a823e138fec57fbcaa11691265dc552a11ceeafec2c9f119398,-0.005455181002616882,0.023809611797332764
OpenBMI,0,selection,26,5,663b1dc6f0cb2134268698364c740ecef19ac6c90684b6a61cefc17090fdb014,-0.028275374323129654,-0.05858731269836426
OpenBMI,0,selection,26,6,41bd0c51294531051d62a91828494cf7615aa361748a251039d56a5f9cba58d4,-0.008473796769976616,-0.0035843253135681152
OpenBMI,0,selection,26,7,9d0f88a3ba14588c6c05bf6c2fb970bb3723d301a3e5113b66259d57012099cc,-0.019844088703393936,-0.03497111797332764
OpenBMI,0,selection,26,8,8134a80a9f85e4e54393bb00366ecf94eb4fff8009d60b0d569cc27e896b0c0d,-0.04971962794661522,-0.03364664316177368
OpenBMI,0,selection,26,9,141d1420a33e85d4b370fe03473e6c3b1666c0ad9a7f4fb8aa8558490c6f27e1,-0.0021905843168497086,0.0053195953369140625
OpenBMI,0,selection,26,10,17fd6069d438a3be069dbe4f235345b03126b2c549b737e6dc777394074210b0,-0.008152909576892853,-0.051333606243133545
OpenBMI,0,selection,26,11,b0a7a3b9be2a796febe49fe729d40c40a54070958d31e05447b6ea6da3a14d40,-0.003244854509830475,-0.013889104127883911
OpenBMI,0,selection,26,12,7bbfda4a5767549737a3f40a283cbb92141713220f5f8976ef09a88861e5ced7,-0.008579479530453682,0.007149845361709595
OpenBMI,0,selection,26,13,f3d74e4e5d37e9fed7e26fbd7c89d42e4965d4b2caa34583858860a0ad77a135,-0.0057387202978134155,-0.0053732991218566895
OpenBMI,0,selection,26,14,74b6a20008b01a4e04ec4b986cb816ce050f9a15677b96fd32b37ce2faa88cee,-0.01510840468108654,-0.0959206223487854
OpenBMI,0,selection,26,15,3dd73d60538d0edb564a2cab2274d9f4817fd3317d4658e4f38f11b302719797,-0.002718820236623287,-0.018497228622436523
