r1,r2,abs_r_diff,dtraj,source_loss,pseudo_subjects,partition_seed,step,pair_hash,dataset,outer_fold,opt_seed,method,phase,epoch
0.6991817355155945,0.8014349937438965,0.102253258228302,0.023402400314807892,0.7517790794372559,4;8;11;27;29;35;38;39;43;49;52,3552084785656430714,10,304e12fb5dd71ec5d070840f1d4fb639c6151221b79f48eca5f817acb06b2dc7,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,1
0.7478649020195007,0.8863235712051392,0.13845866918563843,0.0662340298295021,0.7160581350326538,4;8;11;27;29;35;38;39;43;49;52,3552084785656430714,11,1b0e7da9429cc72d8def131b633e9bf74006bd2f6f62909f589a6421e96b337c,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,1
0.7382091283798218,0.6816061735153198,0.05660295486450195,0.02433118410408497,0.6147840023040771,4;8;11;27;29;35;38;39;43;49;52,3552084785656430714,12,147ec8be6469de121b96cc33a3b107d6a9fe1149a2b91bf6878dc4d4e5104449,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,1
0.7584877014160156,0.7736307382583618,0.015143036842346191,0.022571980953216553,0.7842196226119995,4;8;11;27;29;35;38;39;43;49;52,3552084785656430714,13,dac46d22817ac1181a7c4af9dfbe9864ce9aa70eb83b64c85021d74810136015,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,1
0.7255553007125854,0.8079482913017273,0.08239299058914185,0.06305478513240814,0.6873854994773865,4;8;11;27;29;35;38;39;43;49;52,3552084785656430714,14,b02918d2809922cae76685174554b6399308bfc1da01c3e9208f6b49c492a029,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,1
0.7560052871704102,0.7338162660598755,0.022189021110534668,0.038740307092666626,0.6954072117805481,4;8;11;27;29;35;38;39;43;49;52,3552084785656430714,15,2ed5a3f522c352abcf34bed3f9995139261fea264785096998578fb8e434b0eb,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,1
0.699049711227417,0.727415919303894,0.02836620807647705,0.046564891934394836,0.6665586233139038,4;8;11;27;29;35;38;39;43;49;52,3552084785656430714,16,247abaddd5401824235bc0565f8cbead3c36d5f1b2143f87837f7ef9fda8d564,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,1
0.6770346760749817,0.6655822396278381,0.011452436447143555,0.024212099611759186,0.6588206887245178,4;8;11;27;29;35;38;39;43;49;52,3552084785656430714,17,2395605548e460905582b6834bc46e039882b4fe02b92ddf75057c84f61b6d5b,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,1
0.6835753917694092,0.7711660861968994,0.08759069442749023,0.06516478955745697,0.6548332571983337,4;8;11;27;29;35;38;39;43;49;52,3552084785656430714,18,53d0b741c73963cc9d8bbcfaaca7e7283239618039656daa3eb09c21d8fa7ce6,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,1
0.8239824771881104,0.8351093530654907,0.011126875877380371,0.14933425188064575,0.6942792534828186,4;8;11;27;29;35;38;39;43;49;52,3552084785656430714,19,8bbfc155a27b21c91490637b70bc744af16b07ad2a56e31228356d20da56d532,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,1
0.6879798173904419,0.752155065536499,0.06417524814605713,0.01824403554201126,0.6688723564147949,4;8;11;27;29;35;38;39;43;49;52,3552084785656430714,20,ccaca70f7c24b1084e1324f5c0c4644170ce267edfeb0deb7139627ef07775dc,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,1
0.6596639156341553,0.6894731521606445,0.029809236526489258,0.055036067962646484,0.6711736917495728,4;8;11;27;29;35;38;39;43;49;52,3552084785656430714,21,3163d8e78ae8ea4e107d4c8900d909f6a52521fb78d14bd8523246884b8b42d6,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,1
0.636294960975647,0.6715614795684814,0.03526651859283447,0.031289469450712204,0.6484938859939575,4;8;11;27;29;35;38;39;43;49;52,3552084785656430714,22,3a454a0f50577ef92162fe9998d08e7423b14340b30ad21ef2d25521a322d2fb,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,1
0.8355533480644226,0.7697663307189941,0.06578701734542847,0.13180097937583923,0.6925493478775024,4;8;11;27;29;35;38;39;43;49;52,3552084785656430714,23,809cca8d3b68bac3472efbc40389f687ec70e52bf3ae456723758f1feb47659d,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,1
0.7433820962905884,0.8073673248291016,0.06398522853851318,0.0209963396191597,0.7769546508789062,4;8;11;27;29;35;38;39;43;49;52,3552084785656430714,24,e99a536c893c6691b504fe958caa3603d719a183c1d30618cd93a5808db5587e,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,1
0.6816751956939697,0.7144396305084229,0.032764434814453125,0.053749650716781616,0.7099902629852295,4;8;11;27;29;35;38;39;43;49;52,3552084785656430714,25,fad7ea65f2b8214429c827e0552e4f20072c9f636dd77711d4dbc3797c73a7d9,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,1
0.7725792527198792,0.8171247243881226,0.04454547166824341,0.025502601638436317,0.6907029151916504,4;8;11;27;29;35;38;39;43;49;52,3552084785656430714,26,2d558987a2afb92b1a30cff26e314cf2e5cc04e4f8282c7c84ecff1a0ced6cbb,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,1
0.7255619764328003,0.598363995552063,0.1271979808807373,0.02249841019511223,0.6289749145507812,4;8;11;27;29;35;38;39;43;49;52,3552084785656430714,27,15704677808a29266465b7f516886497f1ee4d7351d6d88c6d2c1938fdad2ce7,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,1
0.6489084362983704,0.6691579818725586,0.020249545574188232,0.0162045955657959,0.7247750759124756,4;8;11;27;29;35;38;39;43;49;52,3552084785656430714,28,4763b6c298d3200d2e2f0cd67270b110931d6e5e185101a5f6e8427720554a12,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,1
0.6843218207359314,0.7799957990646362,0.09567397832870483,0.06994941085577011,0.7010484933853149,4;8;11;27;29;35;38;39;43;49;52,3552084785656430714,29,94849dbf888948f9d810cb169246979a94d9c97f752441235724e90b0095a536,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,1
0.7314674854278564,0.6359312534332275,0.0955362319946289,0.022348538041114807,0.6932756900787354,4;8;11;27;29;35;38;39;43;49;52,3552084785656430714,30,e35fcb58ec1c855d10d4feefa5e66302ca030e7b01e92f075bd4efe299aed00c,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,1
0.7001242637634277,0.7106584310531616,0.010534167289733887,0.02049841918051243,0.6354960799217224,4;8;11;27;29;35;38;39;43;49;52,3552084785656430714,31,87b316757bd7dc1f60dffae47b151ed272948fbc73fee029b6572af088779c6b,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,1
0.6863395571708679,0.7362340688705444,0.049894511699676514,0.018585655838251114,0.5382192134857178,4;8;11;27;29;35;38;39;43;49;52,3552084785656430714,32,3f882be20fd6931a7e599bcec7c0ab731dfcc16dc9bdb708ed1348ccc8742da9,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,1
0.644436240196228,0.735379695892334,0.09094345569610596,0.024660710245370865,0.6816215515136719,4;8;11;27;29;35;38;39;43;49;52,3552084785656430714,33,53ec058975ea7ac644c99ba5388fb322737822a14628712046d8b09923779354,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,1
0.7921997308731079,0.7166434526443481,0.07555627822875977,0.05477543920278549,0.6535127758979797,4;8;11;27;29;35;38;39;43;49;52,3552084785656430714,34,4ef71b935d0da41b2bf3c949b9805aba4b5b7b12c33898245842a5a716746734,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,1
0.723236083984375,0.7066988945007324,0.016537189483642578,0.015566475689411163,0.5863613486289978,4;8;11;29;35;37;38;39;46;51;52,4980215817855256910,0,9a9b2acdf330a05b0325e574a63fd0342718041c43fcbba423991b53401e550f,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,2
0.8083271384239197,0.7725871205329895,0.035740017890930176,0.02365710772573948,0.6977491974830627,4;8;11;29;35;37;38;39;46;51;52,4980215817855256910,1,a0912992e0b9df1b8fa463c7e31bf18043d7b116c4a80cb8e77dccf2da6d7f7a,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,2
0.7966831922531128,0.6401752233505249,0.1565079689025879,0.07141286879777908,0.6076276302337646,4;8;11;29;35;37;38;39;46;51;52,4980215817855256910,2,b7abd85db9c8041f7eded800c3cfdca0afc8443663c4eedb3ce9525c8caf69f4,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,2
0.7232855558395386,0.7024098634719849,0.02087569236755371,0.012274909764528275,0.6174500584602356,4;8;11;29;35;37;38;39;46;51;52,4980215817855256910,3,4f0132c68d9e367afb583cb9565866c4f6691dcac6dffe4d350be727372f1ef3,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,2
0.7015607953071594,0.6542465686798096,0.047314226627349854,0.03707912564277649,0.5776567459106445,4;8;11;29;35;37;38;39;46;51;52,4980215817855256910,4,cc6105f88a9e987d230d735c13ddc6ceee5ea6a72479be8aee84849b70783f3b,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,2
0.740368127822876,0.6178213357925415,0.12254679203033447,0.023346450179815292,0.6080958247184753,4;8;11;29;35;37;38;39;46;51;52,4980215817855256910,5,1c4a9e97f4f8815d899eae9ea651e2f46fede5b8c069f820d8afaca80926cc17,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,2
0.6516128182411194,0.6309294700622559,0.020683348178863525,0.029750019311904907,0.5712292194366455,4;8;11;29;35;37;38;39;46;51;52,4980215817855256910,6,606892b38aac58e93f363e4fa0310023abdfb99321222f90a04918c6ed9c64f0,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,2
0.7200021743774414,0.6758484840393066,0.044153690338134766,0.034138891845941544,0.6191620826721191,4;8;11;29;35;37;38;39;46;51;52,4980215817855256910,7,f577afa3be701496903ca0cd0a0884da81ad35e2203e41a11cb54d5bf3cb41f8,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,2
0.7320021390914917,0.6905080676078796,0.04149407148361206,0.013348350301384926,0.5327174067497253,4;8;11;29;35;37;38;39;46;51;52,4980215817855256910,8,a28bd47f5c90ed3ca556355c176498f2b5501c63380095f1367372b8037bcd1e,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,2
0.7006144523620605,0.7989108562469482,0.0982964038848877,0.0592208132147789,0.7028632164001465,4;8;11;29;35;37;38;39;46;51;52,4980215817855256910,9,85e4d9f3f573731a4d0796a284e4b7684f72b4fdf0e9a2b1032ef066d0dc89b4,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,2
0.6592296957969666,0.7213404178619385,0.062110722064971924,0.028626836836338043,0.6212249994277954,4;8;11;29;35;37;38;39;46;51;52,4980215817855256910,10,03d0be64a089730db20de05aaf1549b0c64b4c6f4429848c856c751fc30fdff8,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,2
0.626630961894989,0.6092914342880249,0.01733952760696411,0.01514497958123684,0.5987570881843567,4;8;11;29;35;37;38;39;46;51;52,4980215817855256910,11,aa7667ae2c6c2443b730ae227b05d45eae9fc0375a1c4af99037f1b431b7f023,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,2
0.6383344531059265,0.7200800180435181,0.08174556493759155,0.027610676363110542,0.6126334071159363,4;8;11;29;35;37;38;39;46;51;52,4980215817855256910,12,2e17b9682fc0c9f4a492417ae0a7017623fd9ce27b9fffb6123247f6e9efe91a,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,2
0.6284811496734619,0.6273411512374878,0.001139998435974121,0.01359391026198864,0.6044273972511292,4;8;11;29;35;37;38;39;46;51;52,4980215817855256910,13,2e16f40ffbc313c2cf05160be7b20c91591347d8adf28c2ce0e34d07968c29a4,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,2
0.7664956450462341,0.654586672782898,0.11190897226333618,0.04158046841621399,0.6508589386940002,4;8;11;29;35;37;38;39;46;51;52,4980215817855256910,14,be92ca92b675e492f76c32a39c2988d2c38110f011dbda4031be50fea1cc0762,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,2
0.6398518681526184,0.680943489074707,0.04109162092208862,0.03276868537068367,0.608700156211853,4;8;11;29;35;37;38;39;46;51;52,4980215817855256910,15,65b70353738edb8abfcf5fa3e2c7d421faea21a674985fbd70b2423e37f131a4,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,2
0.5137232542037964,0.7576818466186523,0.24395859241485596,0.056207798421382904,0.6352095007896423,4;8;11;29;35;37;38;39;46;51;52,4980215817855256910,16,754e896b397ca2dae076ec2a3d295e6b7ee817648b53244c709eccb02dfde1d6,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,2
0.6307783126831055,0.632343053817749,0.0015647411346435547,0.018868038430809975,0.5929521322250366,4;8;11;29;35;37;38;39;46;51;52,4980215817855256910,17,d28f7729671c950caa5e05fad73f91e20d2927a388975aca390862b64d806de5,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,2
0.7867258191108704,0.5720279216766357,0.21469789743423462,0.042266204953193665,0.5658421516418457,4;8;11;29;35;37;38;39;46;51;52,4980215817855256910,18,d08a98561b25a8d13a4c146ec4163264d64f279a7553a8689cda2579609bb96f,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,2
0.6180596351623535,0.7700937986373901,0.15203416347503662,0.049455657601356506,0.6272326707839966,4;8;11;29;35;37;38;39;46;51;52,4980215817855256910,19,f45cc01579e8f5391f7f2439e86d5746c339264e4e5ab8837cf80445b4d082c1,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,2
0.6188583374023438,0.6453303098678589,0.026471972465515137,0.017922328785061836,0.6392152309417725,4;8;11;29;35;37;38;39;46;51;52,4980215817855256910,20,a4fd19d4a667e37f2dcc02528f21c4ea446513b0d7acfdaf0a0ed9514c8716c2,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,2
0.709418773651123,0.8519691228866577,0.14255034923553467,0.022198408842086792,0.5996795892715454,4;8;11;29;35;37;38;39;46;51;52,4980215817855256910,21,d2dd661da5f45261786a1ca713c1d6496a973e51e3f3b2aa3cfb5c8cb22a5f1c,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,2
0.6857428550720215,0.7580406665802002,0.07229781150817871,0.020069081336259842,0.5383069515228271,4;8;11;29;35;37;38;39;46;51;52,4980215817855256910,22,f6ff9d3b2d99ccec6cef9688071ba65830eeb6f4795e6058f92cf6501bf8c9f5,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,2
0.7379465103149414,0.6839351654052734,0.05401134490966797,0.017969302833080292,0.6283094882965088,4;8;11;29;35;37;38;39;46;51;52,4980215817855256910,23,ba6a5d901cd247ed7051587aa8d06c0aa5cb4c5849a6180ff4c1d8c065a2467e,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,2
0.7574641108512878,0.720079779624939,0.03738433122634888,0.013488751836121082,0.5969344973564148,4;8;11;29;35;37;38;39;46;51;52,4980215817855256910,24,3be1251fb237d81d02e6f34f7224f6c6d328df3e84946a191899a072fa56322b,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,2
0.7247381806373596,0.7841378450393677,0.05939966440200806,0.025323348119854927,0.6250144839286804,4;8;11;29;35;37;38;39;46;51;52,4980215817855256910,25,423c59740a506306ac11546ec163f731417875d65b6c547c0d8b7372102ed747,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,2
0.7471197247505188,0.6378823518753052,0.10923737287521362,0.023595008999109268,0.541303813457489,4;8;11;29;35;37;38;39;46;51;52,4980215817855256910,26,948da840a608dca60191f034fff86c0e924afd4d9d87dbd9c0223c9f3c8250fd,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,2
0.6972506642341614,0.6342784762382507,0.06297218799591064,0.014922806061804295,0.6363540887832642,4;8;11;29;35;37;38;39;46;51;52,4980215817855256910,27,588e88bcc9660be49b857fade7b64c1b69d1aed554a5d5cdad3f68ec3e2df959,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,2
0.633167028427124,0.726790189743042,0.09362316131591797,0.018195249140262604,0.5621511936187744,4;8;11;29;35;37;38;39;46;51;52,4980215817855256910,28,a0987b10817015876ac600e48193ae31f66f7837e2773cf2df4422126a4ba79c,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,2
0.6503223776817322,0.7308855652809143,0.08056318759918213,0.022501859813928604,0.6134279370307922,4;8;11;29;35;37;38;39;46;51;52,4980215817855256910,29,670aaf7ee2af41fcca94b7c5692d5d336364b1e005bdd937f1ace2ef8d98af2a,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,2
0.6301382780075073,0.6357471942901611,0.005608916282653809,0.03571002185344696,0.5990843772888184,4;8;11;29;35;37;38;39;46;51;52,4980215817855256910,30,3af396e49f0d9c22b37b1ec116c3081c9acec749f3d3087d474906c199788e06,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,2
0.6883577108383179,0.5338084697723389,0.154549241065979,0.02495625987648964,0.629584550857544,4;8;11;29;35;37;38;39;46;51;52,4980215817855256910,31,9453f963e45d0f58a70cdd8032c778e457e067a4d314ee3744ae4bcfca1be9c7,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,2
0.6793419122695923,0.6639311909675598,0.01541072130203247,0.03407951816916466,0.6150915622711182,4;8;11;29;35;37;38;39;46;51;52,4980215817855256910,32,cd4037f52041646a5b8996dba7284a1007eb831d4be28617fc6af3237ded1baf,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,2
0.6792781352996826,0.6811034679412842,0.0018253326416015625,0.028339970856904984,0.6220556497573853,4;8;11;29;35;37;38;39;46;51;52,4980215817855256910,33,2f4d63914013135c60ee322f075eedbe8976af82de6d1849a85422eb665f1a45,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,2
0.6454722881317139,0.6881687641143799,0.042696475982666016,0.04139874130487442,0.5869399309158325,4;8;11;29;35;37;38;39;46;51;52,4980215817855256910,34,5ca979c1ab3ea8e71bc8fe4c0efed4e31d8d0f793b819ae464d8fc91e0123311,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,2
0.685882031917572,0.6588315963745117,0.027050435543060303,0.023634595796465874,0.6653120517730713,4;8;9;11;12;25;35;39;43;46;49,7729479304929281243,0,ed642bb45f96be0de025e4a32b5b5aea3f2fa2e4d38712cf3cf3050839899c26,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,3
0.6300759315490723,0.5814269781112671,0.048648953437805176,0.02283528819680214,0.7109212279319763,4;8;9;11;12;25;35;39;43;46;49,7729479304929281243,1,0195c442f11b3eba10411e91256da2849067d14460f0dc00828e1539d396b484,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,3
0.6249633431434631,0.6361706256866455,0.011207282543182373,0.018599167466163635,0.5920389294624329,4;8;9;11;12;25;35;39;43;46;49,7729479304929281243,2,c0652dca0d25109356d5266992515b836b32c18986a122a399bd65f8db4b8124,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,3
0.5680493712425232,0.517317533493042,0.0507318377494812,0.010780386626720428,0.631682276725769,4;8;9;11;12;25;35;39;43;46;49,7729479304929281243,3,a2132192faceccd1532b009163f1c9b5e7f654a37f5453753bd883567c7fba6c,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,3
0.5922452211380005,0.604485273361206,0.012240052223205566,0.02460697665810585,0.6639984846115112,4;8;9;11;12;25;35;39;43;46;49,7729479304929281243,4,5af36f381a30805a1096522de2adda8ec555abc1129c7165c3179e02af2ef739,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,3
0.5948721766471863,0.6608983874320984,0.06602621078491211,0.02905171737074852,0.6597845554351807,4;8;9;11;12;25;35;39;43;46;49,7729479304929281243,5,c74d22f7e3d693bf805db320a880c7c536eaaa5229b29bcce616bf90286afee9,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,3
0.5796301364898682,0.5710830688476562,0.008547067642211914,0.017125247046351433,0.5525518655776978,4;8;9;11;12;25;35;39;43;46;49,7729479304929281243,6,350acce2ec87e41a4a0d2e4ad79ea13c4f292cc5e509bd7172d9acb38fd24905,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,3
0.6438388824462891,0.6838302612304688,0.03999137878417969,0.013187617063522339,0.5819485187530518,4;8;9;11;12;25;35;39;43;46;49,7729479304929281243,7,cc0ac7c30c221bff5319a1ebd0f849f225cb66a2b7ae36ebe910903609165961,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,3
0.5539599657058716,0.5675947070121765,0.013634741306304932,0.017008163034915924,0.6295396089553833,4;8;9;11;12;25;35;39;43;46;49,7729479304929281243,8,d5e3886971e8a63a6177c2374afbe4e0d8c24adc98c96a5d468bfbba1ae3036f,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,3
0.587106466293335,0.5594896078109741,0.02761685848236084,0.022684624418616295,0.542068362236023,4;8;9;11;12;25;35;39;43;46;49,7729479304929281243,9,ac53ff8dcf15f110cc39f59de96b4368830a5cf09e3ece4f54d77f2d2fc53c2f,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,3
0.6960030794143677,0.632064700126648,0.06393837928771973,0.017090708017349243,0.6354748010635376,4;8;9;11;12;25;35;39;43;46;49,7729479304929281243,10,de51c2d46b93918ae06a45672f190fddda70f4a678df77f7c8488c160fec18c0,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,3
0.5955021381378174,0.6393729448318481,0.04387080669403076,0.028388874605298042,0.6201773881912231,4;8;9;11;12;25;35;39;43;46;49,7729479304929281243,11,6f3ea19a7a4838ae3893cb0ec6a4425e255ccbf0ff65b0c467c820a66c4b7ab1,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,3
0.6482306122779846,0.6083763837814331,0.039854228496551514,0.027122821658849716,0.6004080772399902,4;8;9;11;12;25;35;39;43;46;49,7729479304929281243,12,7dbd6dbebdbb850e5f72dc11ac1865d870477b1ca605e1cdff463c024a361564,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,3
0.6270872950553894,0.6312931776046753,0.004205882549285889,0.01644977554678917,0.5668675303459167,4;8;9;11;12;25;35;39;43;46;49,7729479304929281243,13,803004d2bd3a3c736a84e0ed79f588ba8c683108ab78dcc2ace5b61f76fe814e,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,3
0.674516499042511,0.5433292388916016,0.13118726015090942,0.03420243412256241,0.6009221076965332,4;8;9;11;12;25;35;39;43;46;49,7729479304929281243,14,d6c659ae6d14dec6125bc57715820e33d97c8f6eff3a44e948f6a83ea95e6568,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,3
0.71378493309021,0.5962483882904053,0.11753654479980469,0.049650855362415314,0.5952021479606628,4;8;9;11;12;25;35;39;43;46;49,7729479304929281243,15,8059c38868e38adf06d6799f0bb576634bbc71b3591b0e93a027e01d3b1a10d1,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,3
0.6039532423019409,0.6585201025009155,0.05456686019897461,0.02135736681520939,0.5949134826660156,4;8;9;11;12;25;35;39;43;46;49,7729479304929281243,16,e484a1d9349fe3b6921141c8cc820cda012cae8f134b73d0400da5c2d7f3b5d5,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,3
0.572291910648346,0.5521037578582764,0.02018815279006958,0.013320778496563435,0.5933892130851746,4;8;9;11;12;25;35;39;43;46;49,7729479304929281243,17,1361a1f86867d5053dd2d22184ea584e962b0d50f207666918fdc22492ded75d,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,3
