subject_id,label,count,rho,eta,norm_b,norm_c,residual_energy,main_effect_energy_fraction,unit
34,0,50,50.0,0.5,0.7805604302987594,0.9620630485219042,1.6897066611978209,0.3605800931839104,source_units\A\q0.25_l0.25\OpenBMI\fold-0\seed-0\bank_audit.csv
34,1,50,50.0,0.5,0.7805604302987594,0.9620630485219042,1.3799731281610677,0.4415119199894095,source_units\A\q0.25_l0.25\OpenBMI\fold-0\seed-0\bank_audit.csv
35,0,50,50.0,0.5,1.6914059240932973,1.8210264417252853,7.183574853389724,0.3982493477753553,source_units\A\q0.25_l0.25\OpenBMI\fold-0\seed-0\bank_audit.csv
35,1,50,50.0,0.5,1.6914059240932973,1.8210264417252853,5.170407749651388,0.553313034209109,source_units\A\q0.25_l0.25\OpenBMI\fold-0\seed-0\bank_audit.csv
40,0,50,50.0,0.5,0.5886658897988759,0.445005181097904,0.6275294394999034,0.5522092000796971,source_units\A\q0.25_l0.25\OpenBMI\fold-0\seed-0\bank_audit.csv
40,1,50,50.0,0.5,0.5886658897988759,0.445005181097904,0.461584842533458,0.7507342050288063,source_units\A\q0.25_l0.25\OpenBMI\fold-0\seed-0\bank_audit.csv
43,0,50,50.0,0.5,0.3419391298746477,0.3047278775085384,0.3219939372558767,0.3631197827383852,source_units\A\q0.25_l0.25\OpenBMI\fold-0\seed-0\bank_audit.csv
43,1,50,50.0,0.5,0.3419391298746477,0.3047278775085384,0.0975689584847032,1.198356222668526,source_units\A\q0.25_l0.25\OpenBMI\fold-0\seed-0\bank_audit.csv
44,0,50,50.0,0.5,0.3387279109575212,0.8372147302649541,0.7118013667471387,0.1611918760229153,source_units\A\q0.25_l0.25\OpenBMI\fold-0\seed-0\bank_audit.csv
44,1,50,50.0,0.5,0.3387279109575212,0.8372147302649541,0.9195288377213942,0.124777595823928,source_units\A\q0.25_l0.25\OpenBMI\fold-0\seed-0\bank_audit.csv
48,0,50,50.0,0.5,0.9267478882446616,0.8368749310635791,2.5549102700748576,0.336161178897596,source_units\A\q0.25_l0.25\OpenBMI\fold-0\seed-0\bank_audit.csv
48,1,50,50.0,0.5,0.9267478882446616,0.8368749310635791,0.5635323271423622,1.5240681093153507,source_units\A\q0.25_l0.25\OpenBMI\fold-0\seed-0\bank_audit.csv
5,0,50,50.0,0.5,0.8211498608692146,0.7758080309983156,1.7105753996523885,0.3941872975272266,source_units\A\q0.25_l0.25\OpenBMI\fold-0\seed-0\bank_audit.csv
5,1,50,50.0,0.5,0.8211498608692146,0.7758080309983156,0.8417549902816397,0.8010491197443609,source_units\A\q0.25_l0.25\OpenBMI\fold-0\seed-0\bank_audit.csv
52,0,50,50.0,0.5,0.5097147166299226,0.1568866151515941,0.3625041836214109,0.7167064659878782,source_units\A\q0.25_l0.25\OpenBMI\fold-0\seed-0\bank_audit.csv
52,1,50,50.0,0.5,0.5097147166299226,0.1568866151515941,0.2063408211042826,1.2591259982328815,source_units\A\q0.25_l0.25\OpenBMI\fold-0\seed-0\bank_audit.csv
6,0,50,50.0,0.5,0.4209561381721069,0.4493506933757999,0.3258767688642346,0.5437763203629895,source_units\A\q0.25_l0.25\OpenBMI\fold-0\seed-0\bank_audit.csv
6,1,50,50.0,0.5,0.4209561381721069,0.4493506933757999,0.4323634629399377,0.4098497802285168,source_units\A\q0.25_l0.25\OpenBMI\fold-0\seed-0\bank_audit.csv
7,0,50,50.0,0.5,0.5074109251767561,0.3192289299951452,0.4394623123208973,0.5858655902231928,source_units\A\q0.25_l0.25\OpenBMI\fold-0\seed-0\bank_audit.csv
7,1,50,50.0,0.5,0.5074109251767561,0.3192289299951452,0.2792836011482567,0.9218795730582722,source_units\A\q0.25_l0.25\OpenBMI\fold-0\seed-0\bank_audit.csv
8,0,50,50.0,0.5,1.0798588687879571,0.1916642625757231,1.1801062404318028,0.988127285958026,source_units\A\q0.25_l0.25\OpenBMI\fold-0\seed-0\bank_audit.csv
8,1,50,50.0,0.5,1.0798588687879571,0.1916642625757231,1.2255544916656027,0.9514837442398936,source_units\A\q0.25_l0.25\OpenBMI\fold-0\seed-0\bank_audit.csv
9,0,50,50.0,0.5,0.6811445049825061,0.3480023020732739,0.3022228667352193,1.5351513327889303,source_units\A\q0.25_l0.25\OpenBMI\fold-0\seed-0\bank_audit.csv
9,1,50,50.0,0.5,0.6811445049825061,0.3480023020732739,0.8679040110971036,0.5345727531335885,source_units\A\q0.25_l0.25\OpenBMI\fold-0\seed-0\bank_audit.csv
1,0,50,50.0,0.5,0.63452824114306,0.4351974643950336,0.890995486568486,0.4518834212715819,source_units\A\q0.25_l0.25\OpenBMI\fold-0\seed-1\bank_audit.csv
1,1,50,50.0,0.5,0.63452824114306,0.4351974643950336,0.2930503570794576,1.37391434298419,source_units\A\q0.25_l0.25\OpenBMI\fold-0\seed-1\bank_audit.csv
10,0,50,50.0,0.5,0.774920138495959,0.4086830691412865,0.5326569802512819,1.1273694766251043,source_units\A\q0.25_l0.25\OpenBMI\fold-0\seed-1\bank_audit.csv
10,1,50,50.0,0.5,0.774920138495959,0.4086830691412864,1.0023891638473938,0.599069944792438,source_units\A\q0.25_l0.25\OpenBMI\fold-0\seed-1\bank_audit.csv
11,0,50,50.0,0.5,0.4151569008844668,0.5736959051041751,0.5891919947812849,0.2925281637880625,source_units\A\q0.25_l0.25\OpenBMI\fold-0\seed-1\bank_audit.csv
11,1,50,50.0,0.5,0.4151569008844668,0.5736959051041751,0.4137724929893026,0.4165459407579588,source_units\A\q0.25_l0.25\OpenBMI\fold-0\seed-1\bank_audit.csv
14,0,50,50.0,0.5,0.5372378984145697,0.6556446169019017,0.4539277858125513,0.6358380529102277,source_units\A\q0.25_l0.25\OpenBMI\fold-0\seed-1\bank_audit.csv
14,1,50,50.0,0.5,0.5372378984145697,0.6556446169019016,0.9830610605181384,0.2935977947705295,source_units\A\q0.25_l0.25\OpenBMI\fold-0\seed-1\bank_audit.csv
21,0,50,50.0,0.5,1.0538114212624583,0.8974439359187538,2.545832819871343,0.4362103052938583,source_units\A\q0.25_l0.25\OpenBMI\fold-0\seed-1\bank_audit.csv
21,1,50,50.0,0.5,1.0538114212624583,0.8974439359187539,1.2860154395297512,0.8635343538249267,source_units\A\q0.25_l0.25\OpenBMI\fold-0\seed-1\bank_audit.csv
22,0,50,50.0,0.5,0.4526229834283756,0.4777360574067507,0.5958049388796942,0.3438500619226501,source_units\A\q0.25_l0.25\OpenBMI\fold-0\seed-1\bank_audit.csv
22,1,50,50.0,0.5,0.4526229834283756,0.4777360574067507,0.2703936724686054,0.7576640505572116,source_units\A\q0.25_l0.25\OpenBMI\fold-0\seed-1\bank_audit.csv
23,0,50,50.0,0.5,0.3842295507536346,0.5406611439458844,0.4496465079916503,0.3283297991832314,source_units\A\q0.25_l0.25\OpenBMI\fold-0\seed-1\bank_audit.csv
23,1,50,50.0,0.5,0.3842295507536346,0.5406611439458844,0.430247132498774,0.3431338329088353,source_units\A\q0.25_l0.25\OpenBMI\fold-0\seed-1\bank_audit.csv
27,0,50,50.0,0.5,0.6991059636044953,0.2682931328893892,0.542326906282726,0.9012076345195662,source_units\A\q0.25_l0.25\OpenBMI\fold-0\seed-1\bank_audit.csv
27,1,50,50.0,0.5,0.6991059636044953,0.2682931328893892,0.5791338007232207,0.843931312137232,source_units\A\q0.25_l0.25\OpenBMI\fold-0\seed-1\bank_audit.csv
28,0,50,50.0,0.5,0.7017709658950925,1.1942010190609589,1.558451542969975,0.3160075722564954,source_units\A\q0.25_l0.25\OpenBMI\fold-0\seed-1\bank_audit.csv
28,1,50,50.0,0.5,0.7017709658950925,1.1942010190609589,2.278745582029152,0.2161199970971708,source_units\A\q0.25_l0.25\OpenBMI\fold-0\seed-1\bank_audit.csv
3,0,50,50.0,0.5,0.5041887646765347,0.2453626710035888,0.2829973441717898,0.8982639436776394,source_units\A\q0.25_l0.25\OpenBMI\fold-0\seed-1\bank_audit.csv
3,1,50,50.0,0.5,0.5041887646765347,0.2453626710035888,0.3458209573243411,0.7350806972280549,source_units\A\q0.25_l0.25\OpenBMI\fold-0\seed-1\bank_audit.csv
30,0,50,50.0,0.5,0.8373017395031422,0.4422233604054618,1.2991886943342148,0.5396246180654012,source_units\A\q0.25_l0.25\OpenBMI\fold-0\seed-1\bank_audit.csv
30,1,50,50.0,0.5,0.8373017395031422,0.4422233604054618,0.4940827125923587,1.4189409690061483,source_units\A\q0.25_l0.25\OpenBMI\fold-0\seed-1\bank_audit.csv
31,0,50,50.0,0.5,0.3065416145788863,0.2455929359966257,0.1253853551148697,0.7494317129982478,source_units\A\q0.25_l0.25\OpenBMI\fold-0\seed-1\bank_audit.csv
31,1,50,50.0,0.5,0.3065416145788863,0.2455929359966257,0.1831819482452766,0.512975008557119,source_units\A\q0.25_l0.25\OpenBMI\fold-0\seed-1\bank_audit.csv
34,0,50,50.0,0.5,0.8627031856154783,0.944674165504346,1.524388896992755,0.4882328833143106,source_units\A\q0.25_l0.25\OpenBMI\fold-0\seed-1\bank_audit.csv
34,1,50,50.0,0.5,0.8627031856154783,0.944674165504346,1.7489432338920987,0.4255465655193538,source_units\A\q0.25_l0.25\OpenBMI\fold-0\seed-1\bank_audit.csv
35,0,50,50.0,0.5,1.5894833905045187,2.071732535630989,7.519952251008327,0.3359672195193759,source_units\A\q0.25_l0.25\OpenBMI\fold-0\seed-1\bank_audit.csv
35,1,50,50.0,0.5,1.5894833905045187,2.071732535630989,6.117114044755168,0.4130146062677927,source_units\A\q0.25_l0.25\OpenBMI\fold-0\seed-1\bank_audit.csv
40,0,50,50.0,0.5,0.4589732322757689,0.3025556485816226,0.2081466568042889,1.0120577057537747,source_units\A\q0.25_l0.25\OpenBMI\fold-0\seed-1\bank_audit.csv
40,1,50,50.0,0.5,0.4589732322757689,0.3025556485816226,0.3962460400643376,0.5316303676156943,source_units\A\q0.25_l0.25\OpenBMI\fold-0\seed-1\bank_audit.csv
43,0,50,50.0,0.5,0.2584291248840618,0.1217467506252699,0.0835071093736814,0.7997596023769269,source_units\A\q0.25_l0.25\OpenBMI\fold-0\seed-1\bank_audit.csv
43,1,50,50.0,0.5,0.2584291248840618,0.1217467506252699,0.0797086583786259,0.8378714928446315,source_units\A\q0.25_l0.25\OpenBMI\fold-0\seed-1\bank_audit.csv
44,0,50,50.0,0.5,0.3361208783713622,0.4785872925493714,0.3318555669608739,0.3404410114670644,source_units\A\q0.25_l0.25\OpenBMI\fold-0\seed-1\bank_audit.csv
44,1,50,50.0,0.5,0.3361208783713622,0.4785872925493714,0.3521905159728732,0.3207844611177374,source_units\A\q0.25_l0.25\OpenBMI\fold-0\seed-1\bank_audit.csv
48,0,50,50.0,0.5,0.4598568518448836,0.5722350538051438,0.6733521432311467,0.3140530943793178,source_units\A\q0.25_l0.25\OpenBMI\fold-0\seed-1\bank_audit.csv
48,1,50,50.0,0.5,0.4598568518448836,0.5722350538051438,0.4044904187529795,0.5228018128108741,source_units\A\q0.25_l0.25\OpenBMI\fold-0\seed-1\bank_audit.csv
5,0,50,50.0,0.5,0.5432691486482364,0.6429106493640816,1.0488109697269323,0.281405683571199,source_units\A\q0.25_l0.25\OpenBMI\fold-0\seed-1\bank_audit.csv
5,1,50,50.0,0.5,0.5432691486482364,0.6429106493640816,0.3681399721505166,0.8017096490470447,source_units\A\q0.25_l0.25\OpenBMI\fold-0\seed-1\bank_audit.csv
52,0,50,50.0,0.5,0.4057443043985659,0.1565973902208831,0.2655777169909326,0.6198880027178522,source_units\A\q0.25_l0.25\OpenBMI\fold-0\seed-1\bank_audit.csv
52,1,50,50.0,0.5,0.4057443043985659,0.1565973902208831,0.1127246493608028,1.460447572783682,source_units\A\q0.25_l0.25\OpenBMI\fold-0\seed-1\bank_audit.csv
6,0,50,50.0,0.5,0.5135931763138133,0.5821132027910478,0.8622981872169563,0.3059010846438721,source_units\A\q0.25_l0.25\OpenBMI\fold-0\seed-1\bank_audit.csv
6,1,50,50.0,0.5,0.5135931763138133,0.5821132027910478,0.3429692760225701,0.7691008180533144,source_units\A\q0.25_l0.25\OpenBMI\fold-0\seed-1\bank_audit.csv
7,0,50,50.0,0.5,0.6195514587899822,0.4150298082099468,0.4705520734091026,0.8157312054920587,source_units\A\q0.25_l0.25\OpenBMI\fold-0\seed-1\bank_audit.csv
7,1,50,50.0,0.5,0.6195514587899822,0.4150298082099468,0.6416354301740579,0.5982275791482848,source_units\A\q0.25_l0.25\OpenBMI\fold-0\seed-1\bank_audit.csv
8,0,50,50.0,0.5,1.227136401523225,0.1867952795114456,1.5365729368398284,0.9800144931879272,source_units\A\q0.25_l0.25\OpenBMI\fold-0\seed-1\bank_audit.csv
8,1,50,50.0,0.5,1.227136401523225,0.1867952795114455,1.5449395119424283,0.974707253133859,source_units\A\q0.25_l0.25\OpenBMI\fold-0\seed-1\bank_audit.csv
9,0,50,50.0,0.5,0.5851315710628852,0.2483773107583388,0.4823085186706742,0.7098754058878659,source_units\A\q0.25_l0.25\OpenBMI\fold-0\seed-1\bank_audit.csv
9,1,50,50.0,0.5,0.5851315710628852,0.2483773107583388,0.3258319692374549,1.0507838020185385,source_units\A\q0.25_l0.25\OpenBMI\fold-0\seed-1\bank_audit.csv
1,0,50,50.0,0.5,0.6033377446564165,0.3448015000495869,0.6024010257746252,0.6042759201131903,source_units\A\q0.25_l0.25\OpenBMI\fold-0\seed-2\bank_audit.csv
1,1,50,50.0,0.5,0.6033377446564165,0.3448015000495869,0.3634079913524479,1.0016742691110865,source_units\A\q0.25_l0.25\OpenBMI\fold-0\seed-2\bank_audit.csv
10,0,50,50.0,0.5,0.7785640640182644,0.5227413694122307,0.475710467781518,1.2742246446824692,source_units\A\q0.25_l0.25\OpenBMI\fold-0\seed-2\bank_audit.csv
10,1,50,50.0,0.5,0.7785640640182644,0.5227413694122306,1.2831306143697023,0.4724086503682979,source_units\A\q0.25_l0.25\OpenBMI\fold-0\seed-2\bank_audit.csv
11,0,50,50.0,0.5,0.4665417787547108,0.6408865348181508,0.8050920786506608,0.27035569855365,source_units\A\q0.25_l0.25\OpenBMI\fold-0\seed-2\bank_audit.csv
11,1,50,50.0,0.5,0.4665417787547108,0.6408865348181508,0.4517014850189919,0.4818696385610906,source_units\A\q0.25_l0.25\OpenBMI\fold-0\seed-2\bank_audit.csv
14,0,50,50.0,0.5,0.4763050912164923,0.6315510541442064,0.4897281081181442,0.4632499874073407,source_units\A\q0.25_l0.25\OpenBMI\fold-0\seed-2\bank_audit.csv
14,1,50,50.0,0.5,0.4763050912164923,0.6315510541442064,0.7617184397006747,0.2978351686062644,source_units\A\q0.25_l0.25\OpenBMI\fold-0\seed-2\bank_audit.csv
21,0,50,50.0,0.5,0.9277991119113048,0.9171242983478428,2.684783592117167,0.320625913608399,source_units\A\q0.25_l0.25\OpenBMI\fold-0\seed-2\bank_audit.csv
21,1,50,50.0,0.5,0.9277991119113048,0.9171242983478428,0.7190727492496904,1.197112799729389,source_units\A\q0.25_l0.25\OpenBMI\fold-0\seed-2\bank_audit.csv
22,0,50,50.0,0.5,0.3946121366398468,0.489157828081335,0.5114844327372541,0.304444726792803,source_units\A\q0.25_l0.25\OpenBMI\fold-0\seed-2\bank_audit.csv
22,1,50,50.0,0.5,0.3946121366398468,0.489157828081335,0.2785038055761739,0.559126070328954,source_units\A\q0.25_l0.25\OpenBMI\fold-0\seed-2\bank_audit.csv
23,0,50,50.0,0.5,0.4977350831329181,0.5338677054575826,0.5726866697423314,0.4325929449218689,source_units\A\q0.25_l0.25\OpenBMI\fold-0\seed-2\bank_audit.csv
23,1,50,50.0,0.5,0.4977350831329181,0.5338677054575827,0.4928232100814227,0.5026959118674666,source_units\A\q0.25_l0.25\OpenBMI\fold-0\seed-2\bank_audit.csv
27,0,50,50.0,0.5,0.4390677867186113,0.2387963952116106,0.2568792129659668,0.7504714729857138,source_units\A\q0.25_l0.25\OpenBMI\fold-0\seed-2\bank_audit.csv
27,1,50,50.0,0.5,0.4390677867186113,0.2387963952116106,0.2427292664341127,0.7942203433730106,source_units\A\q0.25_l0.25\OpenBMI\fold-0\seed-2\bank_audit.csv
28,0,50,50.0,0.5,0.7061074931442117,1.1881896662032647,1.004717073354381,0.4962469585689447,source_units\A\q0.25_l0.25\OpenBMI\fold-0\seed-2\bank_audit.csv
28,1,50,50.0,0.5,0.7061074931442117,1.1881896662032647,2.8160478761388754,0.1770523136694763,source_units\A\q0.25_l0.25\OpenBMI\fold-0\seed-2\bank_audit.csv
3,0,50,50.0,0.5,0.5441612147988678,0.210505804784818,0.3628391457268697,0.8160955927128102,source_units\A\q0.25_l0.25\OpenBMI\fold-0\seed-2\bank_audit.csv
3,1,50,50.0,0.5,0.5441612147988678,0.210505804784818,0.318009097352097,0.9311413734919896,source_units\A\q0.25_l0.25\OpenBMI\fold-0\seed-2\bank_audit.csv
30,0,50,50.0,0.5,0.6842319467528941,0.3174702753382853,0.6505337465515736,0.719675742325443,source_units\A\q0.25_l0.25\OpenBMI\fold-0\seed-2\bank_audit.csv
30,1,50,50.0,0.5,0.6842319467528941,0.3174702753382854,0.4873877188096704,0.9605768444487242,source_units\A\q0.25_l0.25\OpenBMI\fold-0\seed-2\bank_audit.csv
31,0,50,50.0,0.5,0.2764428434331785,0.1732724585910361,0.1395831682059678,0.5474918406541337,source_units\A\q0.25_l0.25\OpenBMI\fold-0\seed-2\bank_audit.csv
31,1,50,50.0,0.5,0.2764428434331785,0.1732724585910361,0.0733048129772385,1.0425051586878715,source_units\A\q0.25_l0.25\OpenBMI\fold-0\seed-2\bank_audit.csv
34,0,50,50.0,0.5,0.6550024182206456,0.8755515332776792,1.1686418079581555,0.3671169086655296,source_units\A\q0.25_l0.25\OpenBMI\fold-0\seed-2\bank_audit.csv
34,1,50,50.0,0.5,0.6550024182206456,0.8755515332776792,1.2225955026414217,0.3509158727870148,source_units\A\q0.25_l0.25\OpenBMI\fold-0\seed-2\bank_audit.csv
35,0,50,50.0,0.5,1.5687048783143949,1.8488621062854635,6.91758631268019,0.355736073829188,source_units\A\q0.25_l0.25\OpenBMI\fold-0\seed-2\bank_audit.csv
35,1,50,50.0,0.5,1.5687048783143949,1.8488621062854635,4.840665853931212,0.5083670448454694,source_units\A\q0.25_l0.25\OpenBMI\fold-0\seed-2\bank_audit.csv
40,0,50,50.0,0.5,0.502773328384147,0.4325312389002467,0.252698501223677,1.0003265492687796,source_units\A\q0.25_l0.25\OpenBMI\fold-0\seed-2\bank_audit.csv
40,1,50,50.0,0.5,0.502773328384147,0.4325312389002467,0.627030083494434,0.4031401784197124,source_units\A\q0.25_l0.25\OpenBMI\fold-0\seed-2\bank_audit.csv
43,0,50,50.0,0.5,0.1974448832797313,0.1543482690903054,0.0760233269198542,0.5127963154578222,source_units\A\q0.25_l0.25\OpenBMI\fold-0\seed-2\bank_audit.csv
43,1,50,50.0,0.5,0.1974448832797313,0.1543482690903054,0.0495924132891858,0.786097698170452,source_units\A\q0.25_l0.25\OpenBMI\fold-0\seed-2\bank_audit.csv
44,0,50,50.0,0.5,0.3490140240850332,0.3675861775014171,0.297678600074031,0.4092023712075185,source_units\A\q0.25_l0.25\OpenBMI\fold-0\seed-2\bank_audit.csv
44,1,50,50.0,0.5,0.3490140240850332,0.3675861775014171,0.2161821737222319,0.5634636145556586,source_units\A\q0.25_l0.25\OpenBMI\fold-0\seed-2\bank_audit.csv
48,0,50,50.0,0.5,0.5685631982200291,0.66677343146931,1.312569818065719,0.2462833640701637,source_units\A\q0.25_l0.25\OpenBMI\fold-0\seed-2\bank_audit.csv
48,1,50,50.0,0.5,0.5685631982200291,0.66677343146931,0.2231320205013744,1.4487571512318949,source_units\A\q0.25_l0.25\OpenBMI\fold-0\seed-2\bank_audit.csv
5,0,50,50.0,0.5,0.4898037599721979,0.6552565527970875,0.3913435644306897,0.6130360764509063,source_units\A\q0.25_l0.25\OpenBMI\fold-0\seed-2\bank_audit.csv
5,1,50,50.0,0.5,0.4898037599721979,0.6552565527970875,0.94719418210216,0.2532825135712533,source_units\A\q0.25_l0.25\OpenBMI\fold-0\seed-2\bank_audit.csv
52,0,50,50.0,0.5,0.3515670902963906,0.2070789217320758,0.1982485226104287,0.6234569486419395,source_units\A\q0.25_l0.25\OpenBMI\fold-0\seed-2\bank_audit.csv
52,1,50,50.0,0.5,0.3515670902963906,0.2070789217320758,0.1347136749999505,0.9174971952885688,source_units\A\q0.25_l0.25\OpenBMI\fold-0\seed-2\bank_audit.csv
6,0,50,50.0,0.5,0.4473865341574142,0.6506352328756352,0.5781306823084291,0.3462101512173364,source_units\A\q0.25_l0.25\OpenBMI\fold-0\seed-2\bank_audit.csv
6,1,50,50.0,0.5,0.4473865341574142,0.6506352328756352,0.6688311521006012,0.2992604490935511,source_units\A\q0.25_l0.25\OpenBMI\fold-0\seed-2\bank_audit.csv
7,0,50,50.0,0.5,0.6086067885669186,0.2668140371394185,0.412574013659611,0.8977836965644028,source_units\A\q0.25_l0.25\OpenBMI\fold-0\seed-2\bank_audit.csv
7,1,50,50.0,0.5,0.6086067885669186,0.2668140371394185,0.4706098933491351,0.7870685005233087,source_units\A\q0.25_l0.25\OpenBMI\fold-0\seed-2\bank_audit.csv
8,0,50,50.0,0.5,0.8827396032509958,0.1487057007879342,0.8801049237092049,0.8853821699618057,source_units\A\q0.25_l0.25\OpenBMI\fold-0\seed-2\bank_audit.csv
8,1,50,50.0,0.5,0.8827396032509958,0.1487057007879343,0.7225802614799071,1.078398136079439,source_units\A\q0.25_l0.25\OpenBMI\fold-0\seed-2\bank_audit.csv
9,0,50,50.0,0.5,0.4923989168853212,0.2262666817743956,0.2668805961746408,0.908483781980085,source_units\A\q0.25_l0.25\OpenBMI\fold-0\seed-2\bank_audit.csv
9,1,50,50.0,0.5,0.4923989168853212,0.2262666817743956,0.3204260130874254,0.7566698190751613,source_units\A\q0.25_l0.25\OpenBMI\fold-0\seed-2\bank_audit.csv
1,0,50,50.0,0.5,0.7614891034376546,0.5451249611966732,1.031734389434348,0.5620299765060622,source_units\A\q0.25_l0.25\OpenBMI\fold-1\seed-0\bank_audit.csv
1,1,50,50.0,0.5,0.7614891034376546,0.5451249611966732,0.7223193665135672,0.8027829261357504,source_units\A\q0.25_l0.25\OpenBMI\fold-1\seed-0\bank_audit.csv
11,0,50,50.0,0.5,0.5022142503408655,0.6517681562143176,0.801877453094916,0.3145357838307783,source_units\A\q0.25_l0.25\OpenBMI\fold-1\seed-0\bank_audit.csv
11,1,50,50.0,0.5,0.5022142503408655,0.6517681562143176,0.5521643123059814,0.4567827866167318,source_units\A\q0.25_l0.25\OpenBMI\fold-1\seed-0\bank_audit.csv
16,0,50,50.0,0.5,0.5557850231069067,0.2734313408913497,0.493181383671753,0.6263354662947649,source_units\A\q0.25_l0.25\OpenBMI\fold-1\seed-0\bank_audit.csv
16,1,50,50.0,0.5,0.5557850231069067,0.2734313408913497,0.2741419965114196,1.1267773483844072,source_units\A\q0.25_l0.25\OpenBMI\fold-1\seed-0\bank_audit.csv
20,0,50,50.0,0.5,0.4078609184618565,0.3292629981158947,0.2317066099156608,0.7179360522736027,source_units\A\q0.25_l0.25\OpenBMI\fold-1\seed-0\bank_audit.csv
20,1,50,50.0,0.5,0.4078609184618565,0.3292629981158947,0.3178226915579728,0.5234067082910152,source_units\A\q0.25_l0.25\OpenBMI\fold-1\seed-0\bank_audit.csv
