model,fold,seed,subject_id,alpha_match,candidate_count_match,structured_valid,random_valid,matched_valid,valid_count_match,whitened_norm_error
ATCNet-CleanRoom,1,0,30,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,1,0,6,True,True,24,24,24,True,1.1920928955078125e-07
ATCNet-CleanRoom,1,0,37,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,1,0,1,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,1,0,16,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,1,0,42,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,1,0,37,True,True,0,0,0,True,5.960464477539064e-08
ATCNet-CleanRoom,1,0,32,True,True,24,24,24,True,1.4901161193847656e-07
ATCNet-CleanRoom,1,0,30,True,True,24,24,24,True,2.086162567138672e-07
ATCNet-CleanRoom,1,0,1,True,True,24,24,24,True,2.086162567138672e-07
ATCNet-CleanRoom,1,0,19,True,True,0,0,0,True,8.940696716308595e-08
ATCNet-CleanRoom,1,0,42,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,1,0,19,True,True,0,4,0,True,5.960464477539064e-08
ATCNet-CleanRoom,1,0,24,True,True,24,24,24,True,1.1920928955078125e-07
ATCNet-CleanRoom,1,0,38,True,True,0,0,0,True,1.1920928955078125e-07
ATCNet-CleanRoom,1,0,38,True,True,0,0,0,True,1.1920928955078125e-07
ATCNet-CleanRoom,1,0,41,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,1,0,50,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,1,0,21,True,True,24,24,24,True,7.450580596923828e-08
ATCNet-CleanRoom,1,0,32,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,1,0,23,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,1,0,23,True,True,24,24,24,True,1.1920928955078125e-07
ATCNet-CleanRoom,1,0,41,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,1,0,14,True,True,24,24,24,True,1.043081283569336e-07
ATCNet-CleanRoom,1,0,37,True,True,24,24,24,True,7.450580596923828e-08
ATCNet-CleanRoom,1,0,7,True,True,24,24,24,True,1.1920928955078125e-07
ATCNet-CleanRoom,1,0,41,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,1,0,38,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,1,0,14,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,1,0,6,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,1,0,16,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,1,0,6,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,1,0,48,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,1,0,32,True,True,0,0,0,True,5.960464477539064e-08
ATCNet-CleanRoom,1,0,37,True,True,0,0,0,True,5.960464477539064e-08
ATCNet-CleanRoom,1,0,5,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,1,0,48,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,1,0,1,True,True,0,0,0,True,5.960464477539064e-08
ATCNet-CleanRoom,1,0,14,True,True,0,0,0,True,5.960464477539064e-08
ATCNet-CleanRoom,1,0,28,True,True,24,24,24,True,7.450580596923828e-08
ATCNet-CleanRoom,1,0,41,True,True,24,24,24,True,1.4901161193847656e-07
ATCNet-CleanRoom,1,0,16,True,True,23,22,22,True,1.1920928955078125e-07
ATCNet-CleanRoom,1,0,23,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,1,0,37,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,1,0,7,True,True,24,24,24,True,4.4703483581542975e-08
ATCNet-CleanRoom,1,0,21,True,True,24,24,24,True,1.1920928955078125e-07
ATCNet-CleanRoom,1,0,48,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,1,0,12,True,True,8,4,4,True,8.940696716308595e-08
ATCNet-CleanRoom,1,0,33,True,True,24,24,24,True,1.4901161193847656e-07
ATCNet-CleanRoom,1,0,30,True,True,24,24,24,True,4.4703483581542975e-08
ATCNet-CleanRoom,1,0,16,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,1,0,48,True,True,24,24,24,True,1.4901161193847656e-07
ATCNet-CleanRoom,1,0,14,True,True,0,0,0,True,5.960464477539064e-08
ATCNet-CleanRoom,1,0,14,True,True,0,0,0,True,5.960464477539064e-08
ATCNet-CleanRoom,1,0,47,True,True,24,24,24,True,1.1920928955078125e-07
ATCNet-CleanRoom,1,0,50,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,1,0,5,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,1,0,21,True,True,24,24,24,True,1.1920928955078125e-07
ATCNet-CleanRoom,1,0,19,True,True,24,24,24,True,1.1920928955078125e-07
ATCNet-CleanRoom,1,0,50,True,True,24,24,24,True,1.1920928955078125e-07
ATCNet-CleanRoom,1,0,38,True,True,0,0,0,True,5.960464477539064e-08
ATCNet-CleanRoom,1,0,28,True,True,24,24,24,True,1.4901161193847656e-07
ATCNet-CleanRoom,1,0,14,True,True,0,0,0,True,8.940696716308595e-08
ATCNet-CleanRoom,1,0,32,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,1,0,12,True,True,0,0,0,True,8.940696716308595e-08
ATCNet-CleanRoom,1,0,47,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,1,0,19,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,1,0,42,True,True,24,24,24,True,7.450580596923828e-08
ATCNet-CleanRoom,1,0,48,True,True,24,24,24,True,2.9802322387695312e-08
ATCNet-CleanRoom,1,0,3,True,True,24,24,24,True,2.086162567138672e-07
ATCNet-CleanRoom,1,0,41,True,True,24,24,24,True,1.1920928955078125e-07
ATCNet-CleanRoom,1,0,33,True,True,24,24,24,True,1.788139343261719e-07
ATCNet-CleanRoom,1,0,42,True,True,0,0,0,True,5.960464477539064e-08
ATCNet-CleanRoom,1,0,14,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,1,0,24,True,True,24,24,24,True,1.341104507446289e-07
ATCNet-CleanRoom,1,0,12,True,True,0,0,0,True,1.788139343261719e-07
ATCNet-CleanRoom,1,0,41,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,1,0,28,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,1,0,17,True,True,24,24,24,True,1.1920928955078125e-07
ATCNet-CleanRoom,1,0,5,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,1,0,33,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,1,0,48,True,True,0,0,0,True,8.940696716308595e-08
ATCNet-CleanRoom,1,0,24,True,True,24,24,24,True,1.4901161193847656e-07
ATCNet-CleanRoom,1,0,23,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,1,0,21,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,1,0,38,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,1,0,6,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,1,0,21,True,True,0,0,0,True,8.940696716308595e-08
ATCNet-CleanRoom,1,0,30,True,True,24,24,24,True,1.4901161193847656e-07
ATCNet-CleanRoom,1,0,50,True,True,24,24,24,True,1.4901161193847656e-07
ATCNet-CleanRoom,1,0,3,True,True,24,24,24,True,1.1920928955078125e-07
ATCNet-CleanRoom,1,0,23,True,True,24,24,24,True,1.4901161193847656e-07
ATCNet-CleanRoom,1,0,5,True,True,24,24,24,True,1.1920928955078125e-07
ATCNet-CleanRoom,1,0,3,True,True,24,24,24,True,4.4703483581542975e-08
ATCNet-CleanRoom,1,0,24,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,1,0,42,True,True,0,0,0,True,8.940696716308595e-08
ATCNet-CleanRoom,1,0,12,True,True,0,0,0,True,1.1920928955078125e-07
ATCNet-CleanRoom,1,0,19,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,1,0,41,True,True,0,0,0,True,1.4901161193847656e-07
ATCNet-CleanRoom,1,0,37,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,1,0,33,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,1,0,37,True,True,0,0,0,True,5.960464477539064e-08
ATCNet-CleanRoom,1,0,48,True,True,24,24,24,True,1.1920928955078125e-07
ATCNet-CleanRoom,1,0,16,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,1,0,3,True,True,24,24,24,True,1.4901161193847656e-07
ATCNet-CleanRoom,1,0,6,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,1,0,23,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,1,0,6,True,True,24,24,24,True,1.4901161193847656e-07
ATCNet-CleanRoom,1,0,41,True,True,24,24,24,True,1.4901161193847656e-07
ATCNet-CleanRoom,1,0,21,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,1,0,31,True,True,24,24,24,True,1.4901161193847656e-07
ATCNet-CleanRoom,1,0,33,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,1,0,16,True,True,0,0,0,True,1.4901161193847656e-07
ATCNet-CleanRoom,1,0,16,True,True,0,0,0,True,5.960464477539064e-08
ATCNet-CleanRoom,1,0,24,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,1,0,28,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,1,0,30,True,True,24,24,24,True,2.9802322387695312e-08
ATCNet-CleanRoom,1,0,33,True,True,24,24,24,True,2.9802322387695312e-08
ATCNet-CleanRoom,1,0,30,True,True,24,24,24,True,1.4901161193847656e-07
ATCNet-CleanRoom,1,0,38,True,True,0,0,0,True,8.940696716308595e-08
ATCNet-CleanRoom,1,0,17,True,True,0,0,0,True,8.940696716308595e-08
ATCNet-CleanRoom,1,0,31,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,1,0,50,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,1,0,33,True,True,24,24,24,True,1.4901161193847656e-07
ATCNet-CleanRoom,1,0,47,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,1,0,41,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,1,0,38,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,1,0,28,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,1,0,28,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,1,0,14,True,True,0,0,0,True,2.9802322387695312e-08
ATCNet-CleanRoom,1,0,38,True,True,24,24,24,True,1.788139343261719e-07
ATCNet-CleanRoom,1,0,37,True,True,0,0,0,True,5.960464477539064e-08
ATCNet-CleanRoom,1,0,28,True,True,24,24,24,True,1.4901161193847656e-07
ATCNet-CleanRoom,1,0,38,True,True,0,0,0,True,1.4901161193847656e-07
ATCNet-CleanRoom,1,0,37,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,1,0,1,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,1,0,21,True,True,0,0,0,True,1.1920928955078125e-07
ATCNet-CleanRoom,1,0,33,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,1,0,38,True,True,24,24,24,True,2.384185791015625e-07
ATCNet-CleanRoom,1,0,38,True,True,0,0,0,True,1.1920928955078125e-07
ATCNet-CleanRoom,1,0,38,True,True,0,0,0,True,5.960464477539064e-08
ATCNet-CleanRoom,1,0,31,True,True,0,0,0,True,8.940696716308595e-08
ATCNet-CleanRoom,1,0,32,True,True,0,0,0,True,5.960464477539064e-08
ATCNet-CleanRoom,1,0,1,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,1,0,42,True,True,24,24,24,True,1.1920928955078125e-07
ATCNet-CleanRoom,1,0,7,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,1,0,12,True,True,0,0,0,True,8.940696716308595e-08
ATCNet-CleanRoom,1,0,12,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,1,0,42,True,True,2,4,2,True,1.1920928955078125e-07
ATCNet-CleanRoom,1,0,42,True,True,24,24,24,True,2.9802322387695312e-08
ATCNet-CleanRoom,1,0,5,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,1,0,14,True,True,0,0,0,True,2.9802322387695312e-08
ATCNet-CleanRoom,1,0,21,True,True,24,24,24,True,2.9802322387695312e-08
ATCNet-CleanRoom,1,0,32,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,1,0,37,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,1,0,24,True,True,24,24,24,True,1.1920928955078125e-07
ATCNet-CleanRoom,1,0,50,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,1,0,21,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,1,0,38,True,True,0,0,0,True,5.960464477539064e-08
ATCNet-CleanRoom,1,0,50,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,1,0,6,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,1,0,47,True,True,24,24,24,True,1.4901161193847656e-07
ATCNet-CleanRoom,1,0,24,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,1,0,5,True,True,24,24,24,True,1.4901161193847656e-07
ATCNet-CleanRoom,1,0,28,True,True,24,24,24,True,1.1920928955078125e-07
ATCNet-CleanRoom,1,0,41,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,1,0,3,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,1,0,5,True,True,24,24,24,True,1.1920928955078125e-07
ATCNet-CleanRoom,1,0,24,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,1,0,41,True,True,0,0,0,True,8.940696716308595e-08
ATCNet-CleanRoom,1,0,48,True,True,24,24,24,True,1.4901161193847656e-07
ATCNet-CleanRoom,1,0,28,True,True,24,24,24,True,2.9802322387695312e-08
ATCNet-CleanRoom,1,0,42,True,True,24,24,24,True,1.4901161193847656e-07
ATCNet-CleanRoom,1,0,24,True,True,0,0,0,True,1.4901161193847656e-07
ATCNet-CleanRoom,1,0,6,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,1,0,32,True,True,0,0,0,True,2.9802322387695312e-08
ATCNet-CleanRoom,1,0,41,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,1,0,42,True,True,2,1,1,True,5.960464477539064e-08
ATCNet-CleanRoom,1,0,47,True,True,24,24,24,True,2.9802322387695312e-08
ATCNet-CleanRoom,1,0,19,True,True,0,5,0,True,8.940696716308595e-08
ATCNet-CleanRoom,1,0,50,True,True,24,24,24,True,1.1920928955078125e-07
ATCNet-CleanRoom,1,0,7,True,True,0,0,0,True,8.940696716308595e-08
ATCNet-CleanRoom,1,0,31,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,1,0,33,True,True,24,24,24,True,1.1920928955078125e-07
ATCNet-CleanRoom,1,0,1,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,1,0,7,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,1,0,42,True,True,24,24,24,True,7.450580596923828e-08
ATCNet-CleanRoom,1,0,37,True,True,0,0,0,True,5.960464477539064e-08
ATCNet-CleanRoom,1,0,47,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,1,0,38,True,True,24,24,24,True,1.1920928955078125e-07
ATCNet-CleanRoom,1,0,48,True,True,24,24,24,True,1.4901161193847656e-07
ATCNet-CleanRoom,1,0,24,True,True,24,24,24,True,1.1920928955078125e-07
ATCNet-CleanRoom,1,0,1,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,1,0,38,True,True,0,0,0,True,8.940696716308595e-08
ATCNet-CleanRoom,1,0,21,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,1,0,16,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,1,0,31,True,True,24,24,24,True,1.1920928955078125e-07
ATCNet-CleanRoom,1,0,30,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,1,0,42,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,1,0,31,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,1,0,42,True,True,24,24,24,True,1.1920928955078125e-07
ATCNet-CleanRoom,1,0,42,True,True,0,0,0,True,5.960464477539064e-08
ATCNet-CleanRoom,1,0,38,True,True,0,0,0,True,8.940696716308595e-08
ATCNet-CleanRoom,1,0,50,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,1,0,30,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,1,0,6,True,True,24,24,24,True,1.1920928955078125e-07
ATCNet-CleanRoom,1,0,17,True,True,0,0,0,True,5.960464477539064e-08
ATCNet-CleanRoom,1,0,12,True,True,0,0,0,True,1.4901161193847656e-07
ATCNet-CleanRoom,1,0,41,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,1,0,38,True,True,0,0,0,True,8.940696716308595e-08
ATCNet-CleanRoom,1,0,3,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,1,0,33,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,1,0,42,True,True,0,0,0,True,1.1920928955078125e-07
ATCNet-CleanRoom,1,0,7,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,1,0,50,True,True,24,24,24,True,4.4703483581542975e-08
ATCNet-CleanRoom,1,0,14,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,1,0,42,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,1,0,19,True,True,24,24,24,True,1.1920928955078125e-07
ATCNet-CleanRoom,1,0,50,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,1,0,50,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,1,0,30,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,1,0,28,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,1,0,37,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,1,0,16,True,True,23,22,22,True,8.940696716308595e-08
ATCNet-CleanRoom,1,0,42,True,True,0,0,0,True,1.788139343261719e-07
ATCNet-CleanRoom,1,0,33,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,1,0,31,True,True,24,24,24,True,1.788139343261719e-07
ATCNet-CleanRoom,1,0,24,True,True,24,24,24,True,2.384185791015625e-07
ATCNet-CleanRoom,1,0,38,True,True,11,23,11,True,5.960464477539064e-08
ATCNet-CleanRoom,1,0,6,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,1,0,5,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,1,0,3,True,True,24,24,24,True,1.788139343261719e-07
ATCNet-CleanRoom,1,0,24,True,True,24,24,24,True,1.4901161193847656e-07
ATCNet-CleanRoom,1,0,41,True,True,24,24,24,True,1.4901161193847656e-07
ATCNet-CleanRoom,1,0,23,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,1,0,5,True,True,24,24,24,True,1.4901161193847656e-07
ATCNet-CleanRoom,1,0,37,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,1,0,41,True,True,24,24,24,True,2.9802322387695312e-08
ATCNet-CleanRoom,1,0,7,True,True,0,0,0,True,5.960464477539064e-08
ATCNet-CleanRoom,1,0,31,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,1,0,50,True,True,24,24,24,True,1.788139343261719e-07
ATCNet-CleanRoom,1,0,12,True,True,0,0,0,True,8.940696716308595e-08
ATCNet-CleanRoom,1,0,23,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,1,0,28,True,True,24,24,24,True,1.1920928955078125e-07
ATCNet-CleanRoom,1,0,3,True,True,24,24,24,True,1.788139343261719e-07
ATCNet-CleanRoom,1,0,7,True,True,24,24,24,True,1.1920928955078125e-07
ATCNet-CleanRoom,1,0,31,True,True,0,0,0,True,1.1920928955078125e-07
ATCNet-CleanRoom,1,0,28,True,True,24,24,24,True,2.9802322387695312e-08
ATCNet-CleanRoom,1,0,37,True,True,24,24,24,True,1.4901161193847656e-07
ATCNet-CleanRoom,1,0,30,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,1,0,21,True,True,24,24,24,True,7.450580596923828e-08
ATCNet-CleanRoom,1,0,41,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,1,0,23,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,1,0,16,True,True,0,0,0,True,8.940696716308595e-08
ATCNet-CleanRoom,1,0,48,True,True,24,24,24,True,3.725290298461914e-08
ATCNet-CleanRoom,1,0,32,True,True,24,24,24,True,1.4901161193847656e-07
ATCNet-CleanRoom,1,0,24,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,1,0,7,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,1,0,47,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,1,0,14,True,True,0,0,0,True,8.940696716308595e-08
ATCNet-CleanRoom,1,0,41,True,True,24,24,24,True,1.4901161193847656e-07
ATCNet-CleanRoom,1,0,19,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,1,0,48,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,1,0,5,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,1,0,23,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,1,0,24,True,True,24,24,24,True,1.1920928955078125e-07
ATCNet-CleanRoom,1,0,28,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,1,0,6,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,1,0,42,True,True,24,24,24,True,1.788139343261719e-07
ATCNet-CleanRoom,1,0,19,True,True,0,0,0,True,8.940696716308595e-08
ATCNet-CleanRoom,1,0,48,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,1,0,16,True,True,0,4,0,True,1.4901161193847656e-07
ATCNet-CleanRoom,1,0,30,True,True,24,24,24,True,1.1920928955078125e-07
ATCNet-CleanRoom,1,0,14,True,True,0,0,0,True,5.960464477539064e-08
ATCNet-CleanRoom,1,0,38,True,True,24,24,24,True,1.788139343261719e-07
ATCNet-CleanRoom,1,0,6,True,True,24,24,24,True,4.4703483581542975e-08
ATCNet-CleanRoom,1,0,50,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,1,0,12,True,True,0,0,0,True,1.788139343261719e-07
ATCNet-CleanRoom,1,0,21,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,1,0,32,True,True,0,0,0,True,1.788139343261719e-07
ATCNet-CleanRoom,1,0,1,True,True,24,24,24,True,1.1920928955078125e-07
ATCNet-CleanRoom,1,0,32,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,1,0,50,True,True,24,24,24,True,2.9802322387695312e-08
ATCNet-CleanRoom,1,0,41,True,True,24,24,24,True,1.1920928955078125e-07
ATCNet-CleanRoom,1,0,41,True,True,24,24,24,True,2.9802322387695312e-08
ATCNet-CleanRoom,1,0,48,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,1,0,30,True,True,24,24,24,True,1.1920928955078125e-07
ATCNet-CleanRoom,1,0,5,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,1,0,5,True,True,24,24,24,True,1.4901161193847656e-07
ATCNet-CleanRoom,1,0,38,True,True,0,0,0,True,5.960464477539064e-08
ATCNet-CleanRoom,1,0,21,True,True,0,0,0,True,5.960464477539064e-08
ATCNet-CleanRoom,1,0,12,True,True,0,0,0,True,8.940696716308595e-08
ATCNet-CleanRoom,1,0,50,True,True,24,24,24,True,1.4901161193847656e-07
ATCNet-CleanRoom,1,0,19,True,True,24,24,24,True,1.4901161193847656e-07
ATCNet-CleanRoom,1,0,19,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,1,0,12,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,1,0,7,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,1,0,28,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,1,0,17,True,True,18,20,18,True,5.960464477539064e-08
ATCNet-CleanRoom,1,0,30,True,True,24,24,24,True,2.086162567138672e-07
ATCNet-CleanRoom,1,0,42,True,True,24,24,24,True,4.4703483581542975e-08
ATCNet-CleanRoom,1,0,28,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,1,0,19,True,True,0,0,0,True,5.960464477539064e-08
ATCNet-CleanRoom,1,0,38,True,True,0,0,0,True,1.1920928955078125e-07
ATCNet-CleanRoom,1,0,47,True,True,24,24,24,True,1.1920928955078125e-07
ATCNet-CleanRoom,1,0,3,True,True,24,24,24,True,1.1920928955078125e-07
ATCNet-CleanRoom,1,0,47,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,1,0,37,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,1,0,31,True,True,24,24,24,True,1.4901161193847656e-07
ATCNet-CleanRoom,1,0,42,True,True,24,24,24,True,1.1920928955078125e-07
ATCNet-CleanRoom,1,0,1,True,True,0,0,0,True,2.9802322387695312e-08
ATCNet-CleanRoom,1,0,41,True,True,24,24,24,True,1.788139343261719e-07
ATCNet-CleanRoom,1,0,31,True,True,24,24,24,True,1.4901161193847656e-07
ATCNet-CleanRoom,1,0,24,True,True,23,20,20,True,1.4901161193847656e-07
ATCNet-CleanRoom,1,0,30,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,1,0,24,True,True,0,0,0,True,5.960464477539064e-08
ATCNet-CleanRoom,1,0,37,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,1,0,38,True,True,24,24,24,True,2.9802322387695312e-08
ATCNet-CleanRoom,1,0,32,True,True,0,0,0,True,8.940696716308595e-08
ATCNet-CleanRoom,1,0,7,True,True,24,24,24,True,1.788139343261719e-07
ATCNet-CleanRoom,1,0,38,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,1,0,19,True,True,24,24,24,True,1.1920928955078125e-07
ATCNet-CleanRoom,1,0,48,True,True,24,24,24,True,1.1920928955078125e-07
ATCNet-CleanRoom,1,0,17,True,True,0,0,0,True,5.960464477539064e-08
ATCNet-CleanRoom,1,0,7,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,1,0,48,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,1,0,5,True,True,24,24,24,True,8.940696716308595e-08
ATCNet-CleanRoom,1,0,47,True,True,24,24,24,True,5.960464477539064e-08
ATCNet-CleanRoom,1,0,6,True,True,24,24,24,True,1.1920928955078125e-07
