C_cosine,C_standardized_euclidean,H_cosine,H_standardized_euclidean,P_cosine,P_standardized_euclidean,mechanism_cosine,mechanism_standardized_euclidean,random_excess_included_in_drift,split,status,subject,drift_C_effect_norm,drift_C_to_C_norm,drift_C_to_P_norm,drift_PC_prediction_flip_disagreement_rate,drift_P_effect_norm,drift_P_oppose_C_support_rate,drift_P_support_C_oppose_rate,drift_P_to_C_norm,drift_P_to_P_norm,drift_final_C_true_margin,drift_final_P_true_margin,drift_interaction_norm,drift_interaction_random_excess,drift_local_C_context_sensitivity,drift_local_P_context_sensitivity,drift_protected_top10_interaction_norm
0.04612469219887555,1.11991247248267,0.5342673181512207,0.7914283315269725,-0.7998225084023803,0.9283170485620155,-0.1451652994470764,0.6416252790366166,True,TRAIN,PAIRED,1,-0.7341212781347939,-0.6912724958899447,-0.7791181099901544,0.34126252679751595,0.1070194172758913,0.40310380314672445,-0.8934767986574312,0.7043851076285171,-0.07708921961959656,-0.10357772345868371,-1.1634435329965807,-0.6460092971528965,0.8382296464483393,-0.15336798181668337,-0.4553932506619718,0.8106247417114385
0.575833023342057,0.7304985155004621,0.6270991417878351,0.8833208117306486,0.1893424038299038,0.7913039911096534,-0.21118377863289176,1.0810497326511765,True,TRAIN,PAIRED,2,-0.8072829476477884,-0.0573842043105085,-1.0496600516447103,-0.8531563169937881,-1.2387560489472398,0.40310380314672445,1.4891279977623855,-1.2212225759215996,-1.2116585065969754,-2.177279896720486,-0.6165101400588715,-1.0422892831359833,0.6144771510522337,-1.4562177075016713,-0.6181391921826608,0.5027680714095581
0.7171611360981976,0.725283699236333,0.8314639454632125,0.7331005716392281,0.8749481551694503,0.6267865654133398,0.9530001062154475,0.36223081168015464,True,TRAIN,PAIRED,3,0.32469547961851586,0.5142293611572492,0.0727983718049251,0.1706312633987579,-0.06408060826618511,0.0,-0.4467383993287156,-0.2954591578364685,0.02638646472852879,0.759358349999004,-0.21488448472895721,0.17799511464497408,-0.378469454482814,0.09006065727875662,0.7167951541961328,-0.28948751770360737
0.5352247644420397,1.1522883175230516,0.6188369892255959,1.107065761799385,0.11483728841984152,1.344997469018241,0.41213021768541,1.183340846610096,True,TRAIN,PAIRED,5,-0.21537007501123,0.6681649387805482,-0.810976316648959,-0.2559468950981365,1.4197789253762194,-1.81396711416026,-1.3402151979861467,1.1146360826103145,1.530614087540414,1.9302291790228816,1.0745543279945076,1.6353645328126307,-0.30788778338434575,1.3171535976128401,1.0510341091319033,-0.10890417569164101
0.6085573333701423,0.8835027608883725,0.790984208227908,0.7077408433297617,0.36237079952172063,0.7176706372461339,0.06901529678849937,1.0414984158024845,True,TRAIN,PAIRED,6,-0.8751141416310931,-0.9466970363920868,-0.6825839090135292,-0.511893790196273,-0.18141730090375874,0.40310380314672445,2.3826047964198165,0.04547068186492753,-0.2625266571149413,-2.661389814690431,0.028959994397294186,-0.2591891709767539,0.9073328674567673,-0.4844475574688307,-0.6933623415257738,0.5766988824342253
0.8930278733446851,0.7179867490957138,0.8544520869357641,0.8229267498527669,0.7793169375837756,0.6531043834355865,0.32825599398462935,0.7779814688804358,True,TRAIN,PAIRED,7,-1.004202355163669,-0.5450646306259812,-1.1910913680608628,-0.7678406852944095,-0.42410304434365337,0.40310380314672445,-0.1489127997762385,-0.28354290509203084,-0.4834770668135756,-1.0172995111389826,-0.9880143054051659,-0.6634444695158145,0.4558318275393941,-1.328582487952014,-1.0642322467625382,0.3672541899705146
0.816696281806161,0.6868857273178892,0.7263306418695933,0.9416446575638997,0.07800999850769266,0.8824709346171811,0.5506003351587911,0.7012423507705328,True,TRAIN,PAIRED,9,-1.3573749958362173,-0.8109549601945731,-1.5077478128008697,0.7678406852944095,-0.21651339346305679,0.6046557047200867,0.7445639988811926,-0.3487812772435956,-0.2099717017930875,-0.1372001129146465,-0.30931475788411966,-0.6618013688232159,-0.37376143079249435,-0.6208767556921359,-0.5105885987891801,-0.18409322089068136
0.9355492406800848,0.34282231173243244,0.9236276825457469,0.42881016240668973,0.9170304284773377,0.5214751369575041,0.9598508236268795,0.4754903584243324,True,TRAIN,PAIRED,11,0.2845265347829409,0.22948703402917725,0.28927726151364697,1.1091032120919246,0.6968401934773776,0.20155190157336222,0.5956511991049542,0.5373043473724257,0.742571211017505,-0.23799366412981482,-0.2720936915616753,-0.32515233907460406,-0.187132993009113,0.32233317726594435,-0.26696787786113396,-0.048366839608037004
-0.3696347437082941,2.307700868257398,-0.1541016215381817,2.3300241383409075,-0.37597828200259314,3.6029751684412465,-0.33646704213116246,1.6729070268287796,True,TRAIN,PAIRED,15,-0.6784332198366345,-0.27319669491729537,-0.8236288090905511,-1.4503657388894395,-2.3438449502259564,2.2170709173069847,1.638040797538624,-2.440185663953378,-2.280455257713559,-1.6447872439928146,-2.4199105700738386,-1.8071654247630293,-0.28349808940699406,-2.1725772687110565,-0.7480165025188413,-0.16355424687325282
0.49842241387656644,0.8301464732137742,0.6608972202599005,0.9189904664700919,0.5015276340470801,0.639635539369909,0.20170450097057677,0.6666130014344926,True,TRAIN,PAIRED,20,-0.19201294635925137,0.1302799525978171,-0.15008105237216154,-0.08531563169937943,-0.7813049897305857,0.6046557047200867,0.14891279977623856,-0.6502030484339324,-0.8000537731192271,-1.8942923191991463,-0.83533193753399,-0.6055493734705437,0.27425537348682116,-0.4290620971254928,-0.09179076203345954,0.2114275065569977
