stage,c_rank,draw,final_subset,final_subset_sha256,mapping_sha256,outer_error_association_subjects,outer_subject_error_association,p_rank,train_concentration_ratio,train_max_interaction,train_top10,train_top10_mass
depth_point_elu_pool2,16,0,"[1, 2, 4, 9, 12, 15, 16, 18]",ce3561b59745fe001d4af536c6c8fe5f0a2332fb25e359f33b6622fc6b0845e0,62487398135c06ca411558cc8fc028ce5a6cabd0a607180264930ad4ffdf81b0,6,0.007978999490539228,8,0.4017194726052439,0.1844613254070282,"[[0, 3], [4, 3], [4, 1], [1, 3], [4, 4], [0, 4], [4, 2], [0, 1], [0, 2], [0, 0]]",1.4129713997244835
depth_point_elu_pool2,16,1,"[1, 3, 4, 5, 6, 9, 17, 19]",c2015e19fc9589897de5be49724664d9ce051815c9c8a676e417fae05246a300,9dbce525d7cfa514b34d227535208792ef1b0bd1cfcbe56e24e0828bfb898bdc,6,0.015397441945970064,8,0.31819901149753993,0.14247660338878632,"[[5, 3], [5, 5], [5, 4], [5, 0], [5, 2], [7, 3], [5, 1], [7, 1], [7, 2], [4, 3]]",1.015038087964058
depth_point_elu_pool2,16,2,"[0, 2, 4, 7, 14, 15, 18, 19]",a95e9b433e9a59169a4d4cc3956f4b86a49d80d5192868a593ade55da8a3d586,9366680ee6a2f5e219b64e9f92a4e6841ca2b5dec619f247c7fba5484ed4a016,6,0.009829902462661267,8,0.3771684098715881,0.18781663477420807,"[[1, 2], [1, 1], [1, 3], [1, 0], [5, 2], [1, 5], [5, 4], [5, 3], [5, 1], [1, 4]]",1.5048218667507172
depth_point_elu_pool2,16,3,"[1, 4, 5, 6, 11, 14, 16, 17]",529dcfd6405e067b166aad54cb3e708aadfc374c7495dfc283e266738844390e,7d49705e8a41c5960124e9808243dff554ca669af2c726cc28307bb6941f714f,6,0.015267050825059412,8,0.3030459723734492,0.21965791285037994,"[[1, 3], [1, 4], [1, 0], [1, 5], [1, 2], [7, 4], [1, 1], [2, 3], [6, 3], [7, 5]]",1.1966356188058853
depth_point_elu_pool2,16,4,"[3, 5, 6, 9, 10, 12, 15, 17]",872d5f8bc92271745744aab5adad0892b8e055488be90f22aa615c594d549ca2,082b5b8c1d71b792107fec29e2d706c65496a0b79b925e1e0cb68c5a0402a059,6,0.009058776187400025,8,0.34124301924929257,0.2132408320903778,"[[0, 3], [0, 0], [0, 1], [0, 4], [2, 3], [4, 3], [2, 4], [0, 2], [0, 6], [4, 1]]",1.4224969819188118
depth_point_elu_pool2,16,5,"[0, 1, 3, 8, 9, 11, 17, 18]",4fe0d79ef207b9dc6244d58cc9b589414480d38a00b8d17f90deea6a471df667,2f4e9acfb5378f11823ade1ffbcc14bd63e23c6c1c27b280033ffd9f514ac162,6,0.021798695996403692,8,0.3216300481778839,0.15922993421554565,"[[2, 3], [2, 4], [2, 5], [2, 2], [2, 1], [0, 3], [2, 0], [4, 4], [4, 3], [0, 4]]",1.2913269400596619
depth_point_elu_pool2,16,6,"[0, 2, 5, 6, 7, 11, 13, 14]",50ed517032e359281a547cef5063848f0484006b75d48bc664808586afe37bcc,1bb6ed652e1df378e7a2ce99f7868e1eece78f6635d09db0d923f05b35ad18b0,6,0.016997494113941983,8,0.31131263119570174,0.20361866056919098,"[[0, 3], [7, 0], [0, 0], [0, 2], [7, 2], [6, 4], [6, 0], [7, 5], [0, 4], [1, 3]]",1.313849337399006
depth_point_elu_pool2,16,7,"[1, 3, 6, 7, 8, 13, 14, 16]",08f0e38f40dfa89e74edb6d9fb3effe1de53515b27bc1c6ff6ca7b4d7394c6c9,3566b788b500c2d18f079366f2d1543dc214f45629adfb103229e7c30fc8da7a,6,0.015217446411649386,8,0.28910999398291504,0.13824205100536346,"[[2, 4], [3, 5], [3, 4], [2, 3], [3, 1], [2, 1], [2, 2], [3, 0], [3, 3], [7, 1]]",1.131417728960514
depth_point_elu_pool2,16,8,"[1, 5, 6, 7, 8, 13, 17, 18]",07419f6367739988af863aecd4bf3060c0ad8b24f469c7ef8f11978309667e5d,941c6f8e6d06295354e1e6b29fa5e570be6f579aafd0b190d76a3972034e3114,6,0.014002891257405281,8,0.3024958100152035,0.1300763487815857,"[[2, 3], [2, 4], [2, 1], [1, 3], [1, 1], [2, 0], [1, 4], [2, 5], [3, 1], [1, 0]]",1.0695316642522812
depth_point_elu_pool2,16,9,"[2, 3, 8, 11, 16, 17, 18, 19]",c2a3bdc621682d538f6f4f68a4f36205b4fea9a921cd4ac8f4591343f2296f97,b750cd439c149830697f66b4c4c2bc2d90dd55b62c44c56791375be4e1f72f95,6,0.012637369365741813,8,0.31465215073208747,0.16548258066177368,"[[1, 3], [3, 4], [3, 3], [4, 3], [0, 3], [3, 5], [3, 2], [3, 0], [4, 2], [1, 5]]",1.2778392881155014
depth_point_elu_pool2,16,10,"[1, 7, 8, 9, 14, 15, 16, 18]",bd7941c8452ffc7ca7cc5ca8c3f9c2e0e5cf0c8da011d96b66b21b8a0b55b5f1,bf6ca0d11c83bf33d742761aedd8ab09368e366f9b528927cd9dd62312a0cd06,6,0.007524980759869023,8,0.3919117206177572,0.19621434807777405,"[[0, 3], [0, 5], [0, 4], [0, 1], [0, 0], [4, 4], [5, 3], [0, 2], [4, 3], [5, 1]]",1.3335042223334312
depth_point_elu_pool2,16,11,"[0, 1, 3, 5, 9, 10, 11, 13]",14dcf8d27b94f7c71e0ac669bfd85126798611fbe7fcbca1da2acfaca6632fa0,171a5c081f473bc50c8bd68d6b1ff00da09d56c527f4132aa1a2abe75d2bff66,6,0.01569354043652614,8,0.31597469238883774,0.16820143163204193,"[[0, 3], [7, 4], [0, 2], [2, 3], [0, 0], [0, 4], [7, 3], [5, 2], [5, 0], [2, 0]]",1.2575148865580559
depth_point_elu_pool2,16,12,"[1, 7, 9, 10, 12, 14, 15, 16]",b10fb652cc3f6c84687ae136e5a64b7599dc7fb615f3cc0823e5c1466481bc50,e2431fb19d4e177ff3e272d0db7023d7c17512534ee203dd521934486e123930,6,0.00631799312929313,8,0.41047310577093155,0.2352178692817688,"[[0, 3], [0, 4], [0, 1], [0, 0], [2, 3], [2, 1], [2, 4], [0, 5], [0, 2], [0, 6]]",1.5410207584500313
depth_point_elu_pool2,16,13,"[0, 2, 4, 11, 13, 14, 15, 19]",026d6df9f359e684792d25e12eaf91740fa6eefa1c347cfc87acca1204657e52,b84f2b0dc957bad192d5b0023be2b541c297c48d85f7382e7fd48f5fa2ce4efa,6,0.02057841963445146,8,0.3489872885947403,0.24293626844882965,"[[0, 3], [5, 3], [5, 4], [1, 3], [1, 2], [1, 0], [5, 0], [0, 2], [5, 2], [0, 1]]",1.4028546959161758
depth_point_elu_pool2,16,14,"[0, 2, 3, 5, 8, 13, 17, 19]",acc21dcb2a8e895172d1f57ecd87ace97bd7123758beed5d87cd58bcb23cfbba,435295ead2ffa84539a6b6aca591ee79b96dd4dbf35441ffbd36e6d7222a7723,6,0.011610338060806196,8,0.38473527046951717,0.2063017636537552,"[[3, 4], [3, 3], [3, 2], [3, 0], [3, 1], [3, 5], [6, 3], [6, 1], [1, 4], [1, 2]]",1.3800999075174332
depth_point_elu_pool2,16,15,"[1, 4, 5, 9, 14, 17, 18, 19]",86b1697a71ee96bbc8e1386fb88e9e58465ad9eba2aaf43b4f7097c76a1ff5ec,e5bc384f28f817b747961cd95851e04f892366520cd5bfcc953e8c1c2a7b6f6d,6,0.02207520840068658,8,0.3894852586855922,0.18202534317970276,"[[4, 3], [4, 0], [4, 4], [5, 5], [4, 2], [4, 5], [7, 3], [4, 1], [7, 1], [5, 3]]",1.432241030037403
depth_point_elu_pool2,16,16,"[1, 2, 4, 6, 7, 8, 11, 14]",c8e9cb3607135eb220a5b90ed3dc4f8b3190ffebfcbdfaca660ba90108e1756c,d0fc976225a99e30163434c0c6f7cd42dbce420485e3dd5403c8c9578d154f30,6,0.01865843627601862,8,0.3397111509880637,0.1716310977935791,"[[1, 3], [1, 4], [1, 1], [1, 5], [1, 0], [4, 5], [1, 2], [4, 0], [4, 4], [2, 4]]",1.1681358516216278
depth_point_elu_pool2,16,17,"[0, 9, 10, 11, 13, 15, 16, 19]",d51e0240a59568fd27f1c673374865ea621e7efaae7fd6a69443c4748f46e5a2,54bb0901cb9b81e42583ecb7dfeda7454213c1f90c1d3c18027802976b29b53a,6,0.01185409302512805,8,0.36378047191176094,0.26505354046821594,"[[0, 3], [1, 3], [1, 2], [1, 0], [1, 5], [0, 4], [0, 1], [1, 4], [0, 2], [0, 0]]",1.4099671095609665
depth_point_elu_pool2,16,18,"[5, 8, 9, 12, 14, 15, 16, 19]",3f4491f63c27e6fc0ab111c1eda9b0e7414d4117dd0a78e34aa1db60feea1039,f372d114837cf1eef056d8b38773eb7fa88baf83b34cdcc2889cad0798c88f66,6,0.005368965646872915,8,0.39892920375442414,0.23776258528232574,"[[0, 3], [0, 5], [0, 0], [0, 1], [0, 2], [0, 4], [2, 3], [1, 3], [4, 3], [2, 4]]",1.4580175057053566
depth_point_elu_pool2,16,19,"[0, 1, 2, 7, 8, 11, 17, 19]",f0729a3eeab180bd546d65ad992cbe492e99a9c6ace85b70362b8697a0c1b4a4,51e693c8b40c944052d64a7af9601273b36375dbf2d36214205c07cc9e84a37d,6,0.010883069597184663,8,0.3366501214708593,0.17748230695724487,"[[0, 3], [0, 2], [4, 2], [0, 4], [4, 5], [4, 4], [4, 0], [0, 0], [4, 3], [0, 1]]",1.3411393389105797
embedding_64d,16,0,"[1, 2, 4, 9, 12, 15, 16, 18]",ce3561b59745fe001d4af536c6c8fe5f0a2332fb25e359f33b6622fc6b0845e0,fef5171bf18cfe6ba9909d284166ebe88e0a6e2ee4d5e87b7d4d5174d1cd75ee,6,-3.662119591278194e-08,8,0.08230555858789151,2.0423796343038703e-07,"[[4, 0], [7, 0], [4, 1], [2, 3], [4, 2], [5, 0], [3, 0], [5, 1], [3, 1], [4, 5]]",1.960378554599629e-06
embedding_64d,16,1,"[1, 3, 4, 5, 6, 9, 17, 19]",c2015e19fc9589897de5be49724664d9ce051815c9c8a676e417fae05246a300,42823ffec8a83f43e2fa4ef80b8aa48002fc25e16671363e4d11f88a494cccf3,6,-3.639221895686736e-08,8,0.08262512027826996,2.01184604975424e-07,"[[6, 0], [6, 1], [6, 2], [4, 1], [1, 0], [2, 0], [4, 0], [6, 11], [1, 1], [6, 14]]",1.9657013012874813e-06
embedding_64d,16,2,"[0, 2, 4, 7, 14, 15, 18, 19]",a95e9b433e9a59169a4d4cc3956f4b86a49d80d5192868a593ade55da8a3d586,e7367c94af119e92025afc79419dfdbcbbd968062d2569f151eb5ee01799f02a,6,-3.407597108188535e-08,8,0.08243181127026251,2.0012952006709384e-07,"[[5, 0], [3, 0], [6, 0], [3, 1], [7, 0], [5, 1], [1, 0], [3, 2], [1, 1], [4, 0]]",1.962464281746179e-06
embedding_64d,16,3,"[1, 4, 5, 6, 11, 14, 16, 17]",529dcfd6405e067b166aad54cb3e708aadfc374c7495dfc283e266738844390e,5140869a02a05cd5961fb7d4f4620db40d1e95c4af60bb95ddb7fd8bc57397e7,6,-3.02590195270606e-08,8,0.082783985110038,2.032170414167922e-07,"[[7, 0], [4, 0], [6, 1], [6, 0], [7, 1], [2, 0], [1, 1], [7, 10], [5, 0], [5, 2]]",1.971550105395181e-06
embedding_64d,16,4,"[3, 5, 6, 9, 10, 12, 15, 17]",872d5f8bc92271745744aab5adad0892b8e055488be90f22aa615c594d549ca2,ed876d0d535ec33a22150301212d82e68491415fe5d1744d104b5629fc07b9e1,6,-2.2912573290530717e-08,8,0.08211406145219559,2.0107964360249753e-07,"[[6, 0], [1, 0], [5, 0], [0, 0], [4, 0], [4, 2], [1, 8], [4, 1], [4, 14], [0, 13]]",1.9566686972893876e-06
embedding_64d,16,5,"[0, 1, 3, 8, 9, 11, 17, 18]",4fe0d79ef207b9dc6244d58cc9b589414480d38a00b8d17f90deea6a471df667,f12be912a9ce4957fe3129ba91aba45066a45f20f1536517df30f82454e1fa26,6,-3.774492955225621e-08,8,0.08285658691453163,2.0666760747189983e-07,"[[5, 0], [6, 0], [4, 0], [4, 1], [4, 2], [3, 0], [6, 1], [5, 4], [5, 1], [2, 1]]",1.97547963409761e-06
embedding_64d,16,6,"[0, 2, 5, 6, 7, 11, 13, 14]",50ed517032e359281a547cef5063848f0484006b75d48bc664808586afe37bcc,6d3f211fe6d55e8689910c9c2369c90a8e325682c0be40d9f6a6f7f2b42b695f,6,-3.346550479695528e-08,8,0.0824929640016354,2.0017508006731077e-07,"[[5, 0], [0, 0], [5, 1], [4, 0], [1, 0], [7, 1], [7, 0], [5, 15], [6, 0], [4, 2]]",1.9604472925038863e-06
embedding_64d,16,7,"[1, 3, 6, 7, 8, 13, 14, 16]",08f0e38f40dfa89e74edb6d9fb3effe1de53515b27bc1c6ff6ca7b4d7394c6c9,52885c6c962d8030d426cc6cd501211f804b034d1b7fd758ab3b94c41c8f1492,6,-4.299629784062138e-08,8,0.08278925452147315,2.073995233331516e-07,"[[6, 0], [4, 0], [4, 1], [2, 0], [1, 0], [5, 0], [7, 1], [7, 0], [6, 1], [2, 1]]",1.971906328890327e-06
embedding_64d,16,8,"[1, 5, 6, 7, 8, 13, 17, 18]",07419f6367739988af863aecd4bf3060c0ad8b24f469c7ef8f11978309667e5d,ad46c52fd9705eccb7385d30d1a466470f4cb3ceffe08c90f47cec28e9fd21a2,6,-2.3902867241076823e-08,8,0.08232263390545783,2.0238574904851703e-07,"[[6, 1], [3, 1], [0, 0], [5, 1], [2, 1], [5, 0], [6, 0], [1, 1], [5, 14], [0, 15]]",1.962581094971938e-06
embedding_64d,16,9,"[2, 3, 8, 11, 16, 17, 18, 19]",c2a3bdc621682d538f6f4f68a4f36205b4fea9a921cd4ac8f4591343f2296f97,f486a61e484f5cf9f00109e611a5757bb0d489f0d671a17a6010a2b0c2ef1f95,6,-2.980009323749755e-08,8,0.08137393515513894,1.9891717784048524e-07,"[[3, 0], [5, 0], [0, 11], [0, 0], [0, 2], [2, 0], [6, 0], [5, 2], [7, 0], [0, 3]]",1.9465446996491664e-06
embedding_64d,16,10,"[1, 7, 8, 9, 14, 15, 16, 18]",bd7941c8452ffc7ca7cc5ca8c3f9c2e0e5cf0c8da011d96b66b21b8a0b55b5f1,ccff37e1bc1c355ba8b5a777244d59a4098c478d98e3d72e5894a25fb40c608a,6,-5.320901799166222e-08,8,0.08275264479782714,1.9987099619811488e-07,"[[4, 1], [5, 1], [7, 0], [4, 0], [3, 0], [7, 1], [5, 0], [2, 0], [3, 1], [2, 1]]",1.964590893521745e-06
embedding_64d,16,11,"[0, 1, 3, 5, 9, 10, 11, 13]",14dcf8d27b94f7c71e0ac669bfd85126798611fbe7fcbca1da2acfaca6632fa0,38f659bc0fcd41cc5d355551f3efadb72156bf0213b25f881c012121f6565e3b,6,-3.087334186820575e-08,8,0.08361964025998958,2.1031057428899658e-07,"[[5, 0], [7, 0], [5, 13], [5, 4], [5, 1], [6, 0], [7, 1], [5, 2], [4, 0], [0, 0]]",1.999760598891953e-06
embedding_64d,16,12,"[1, 7, 9, 10, 12, 14, 15, 16]",b10fb652cc3f6c84687ae136e5a64b7599dc7fb615f3cc0823e5c1466481bc50,91a5b32c5e0d9ad35bc0913a978c0d626061aa996dbbd7fb72cc44e30435d9ea,6,-3.479600293824584e-08,8,0.08225152122518976,2.0009539980492264e-07,"[[5, 0], [6, 0], [3, 0], [2, 0], [5, 1], [3, 9], [7, 0], [3, 13], [1, 13], [0, 13]]",1.952360435097944e-06
embedding_64d,16,13,"[0, 2, 4, 11, 13, 14, 15, 19]",026d6df9f359e684792d25e12eaf91740fa6eefa1c347cfc87acca1204657e52,bf8f53b47b494948df3a5f59f27382e373886bd59dcadbf8e808384ce5d4fbcc,6,-2.598526958053071e-08,8,0.08139146858865592,1.9957359143063513e-07,"[[3, 1], [5, 0], [3, 0], [3, 12], [5, 2], [3, 6], [1, 2], [7, 0], [6, 0], [1, 9]]",1.941272486760681e-06
embedding_64d,16,14,"[0, 2, 3, 5, 8, 13, 17, 19]",acc21dcb2a8e895172d1f57ecd87ace97bd7123758beed5d87cd58bcb23cfbba,db9dc9b31c1d72e0367e0e39aae1b90c51aababfd129b1cbce5e192b19276749,6,-2.095967056211142e-08,8,0.08260721013253594,2.027951779837167e-07,"[[5, 1], [5, 0], [4, 1], [4, 0], [6, 1], [3, 0], [0, 0], [1, 1], [6, 0], [0, 1]]",1.975902321760259e-06
embedding_64d,16,15,"[1, 4, 5, 9, 14, 17, 18, 19]",86b1697a71ee96bbc8e1386fb88e9e58465ad9eba2aaf43b4f7097c76a1ff5ec,a0c571e837eae2864e24d308afb574c2cc2b45edfdc18040dfeb846908b3522d,6,-3.859992864600296e-08,8,0.08368595599907179,2.0403332712248812e-07,"[[6, 0], [6, 1], [5, 0], [4, 1], [0, 0], [4, 0], [3, 0], [2, 0], [6, 2], [7, 0]]",1.9849681649475315e-06
embedding_64d,16,16,"[1, 2, 4, 6, 7, 8, 11, 14]",c8e9cb3607135eb220a5b90ed3dc4f8b3190ffebfcbdfaca660ba90108e1756c,fade1486c155434f45f60801a28078e1b61a42f28659504298ce124348da707e,6,-3.877966842461926e-08,8,0.08299142554818814,2.0389417443311686e-07,"[[7, 0], [7, 1], [5, 1], [6, 1], [6, 0], [4, 0], [7, 2], [5, 0], [2, 1], [1, 1]]",1.9657322241073416e-06
embedding_64d,16,17,"[0, 9, 10, 11, 13, 15, 16, 19]",d51e0240a59568fd27f1c673374865ea621e7efaae7fd6a69443c4748f46e5a2,cb6df987ba4fdbb80432d3a5aa3e4d9a8473a8c7d2cef4baf0be2a1b9278c751,6,-2.821198362331264e-08,8,0.08192054595090591,2.0291540181460732e-07,"[[3, 0], [2, 0], [3, 2], [3, 10], [1, 0], [2, 2], [3, 4], [2, 9], [1, 8], [4, 0]]",1.9496627317039383e-06
