model,task,fold,epoch,trajectory_provenance,coordinate_correlation,crossfit,direction,fit_trials,normalized_mse,r2,subject,test_trials
EEGNet,OpenBMI_SSVEP,3,6,RETRAINED_REPLICA_TRAJECTORY,0.6039358161324616,0,within_s1,2000,0.6408068549519079,0.3591931450480921,1,100
EEGNet,OpenBMI_SSVEP,3,6,RETRAINED_REPLICA_TRAJECTORY,0.6916593016973414,0,within_s1,2000,0.5013535748981403,0.49864642510185975,7,100
EEGNet,OpenBMI_SSVEP,3,6,RETRAINED_REPLICA_TRAJECTORY,0.5908485877630314,0,within_s1,2000,0.6606968382986942,0.3393031617013058,21,100
EEGNet,OpenBMI_SSVEP,3,6,RETRAINED_REPLICA_TRAJECTORY,0.6777726766928946,0,within_s1,2000,0.6075769418449216,0.3924230581550784,31,100
EEGNet,OpenBMI_SSVEP,3,6,RETRAINED_REPLICA_TRAJECTORY,0.7462311641449484,0,within_s1,2000,0.43272614348863164,0.5672738565113684,44,100
EEGNet,OpenBMI_SSVEP,3,6,RETRAINED_REPLICA_TRAJECTORY,0.668098636955831,0,within_s1,2000,0.5385052560122422,0.4614947439877578,53,100
EEGNet,OpenBMI_SSVEP,3,6,RETRAINED_REPLICA_TRAJECTORY,0.717271943041953,1,within_s1,2100,0.4547357212660775,0.5452642787339226,2,100
EEGNet,OpenBMI_SSVEP,3,6,RETRAINED_REPLICA_TRAJECTORY,0.5781611359943759,1,within_s1,2100,0.7013216551147796,0.2986783448852204,9,100
EEGNet,OpenBMI_SSVEP,3,6,RETRAINED_REPLICA_TRAJECTORY,0.5405552454645677,1,within_s1,2100,0.7535574183237614,0.24644258167623856,23,100
EEGNet,OpenBMI_SSVEP,3,6,RETRAINED_REPLICA_TRAJECTORY,0.6403093542053077,1,within_s1,2100,0.6048542284737128,0.39514577152628716,33,100
EEGNet,OpenBMI_SSVEP,3,6,RETRAINED_REPLICA_TRAJECTORY,0.6143512779569253,1,within_s1,2100,0.7238539465079112,0.27614605349208876,47,100
EEGNet,OpenBMI_SSVEP,3,6,RETRAINED_REPLICA_TRAJECTORY,0.6373694755333746,2,within_s1,2100,0.6099720278564583,0.3900279721435417,3,100
EEGNet,OpenBMI_SSVEP,3,6,RETRAINED_REPLICA_TRAJECTORY,0.7541423184653291,2,within_s1,2100,0.4152450187978327,0.5847549812021673,11,100
