model,task,fold,epoch,schedule_tags,trajectory_provenance,protected_rank,persistence_supported_blocks,native_finite_dependence,selected_excess_CE_harm_mean,outer_BA,outer_macro_F1,outer_CE,outer_used_for_selection
EEGNet,OpenBMI_SSVEP,3,6,10pct,RETRAINED_REPLICA_TRAJECTORY,9,5,1.1079770303689516,0.045389462757582454,0.73,0.7265537558338424,0.7229716815054417,False
EEGNet,OpenBMI_SSVEP,3,15,25pct,RETRAINED_REPLICA_TRAJECTORY,8,6,2.011290362248054,0.10014561063388201,0.9025,0.9006493390561368,0.29674406768754125,False
EEGNet,OpenBMI_SSVEP,3,30,50pct,RETRAINED_REPLICA_TRAJECTORY,8,7,2.702903839258047,0.14489380302113758,0.9237500000000001,0.9222951681637073,0.2423270158469677,False
EEGNet,OpenBMI_SSVEP,3,45,75pct;best_legal,RETRAINED_REPLICA_TRAJECTORY,8,5,3.0160670280456543,0.14309241870571787,0.92375,0.9223091034995146,0.2726855958462693,False
EEGNet,OpenBMI_SSVEP,3,60,final,RETRAINED_REPLICA_TRAJECTORY,4,6,2.3042296583835897,0.1500572016927753,0.92875,0.927658220934318,0.27800597704481333,False
