task,fold,modes,max_abs_logit_diff,max_abs_embedding_diff,prediction_mismatch,point2_extra_columns_zero,rng_preserved,status
OpenBMI_MI,0,eval/train x FP32/AMP,0,0,0,True,True,PASS
OpenBMI_MI,1,eval/train x FP32/AMP,0,0,0,True,True,PASS
OpenBMI_MI,2,eval/train x FP32/AMP,0,0,0,True,True,PASS
OpenBMI_MI,3,eval/train x FP32/AMP,0,0,0,True,True,PASS
OpenBMI_MI,4,eval/train x FP32/AMP,0,0,0,True,True,PASS
