task,fold,epoch,train_loss,inner_val_BA,selected,lr_N,lr_B,lr_S,grad_N,cross_entropy,g1_entropy,g2_entropy
OpenBMI_SSVEP,2,18,0.23452829624094615,0.9199999999999999,False,0.00026248561214738765,4.374760202456461e-05,8.749520404912924e-06,0.8875405454054112,4.87363862991333,3.807461738586426,3.9553356170654297
OpenBMI_SSVEP,2,19,0.23114134807412218,0.9249999999999999,False,0.00025681360353337936,4.280226725556323e-05,8.560453451112646e-06,0.8213648817888121,4.766807556152344,3.769353151321411,3.9356472492218018
OpenBMI_SSVEP,2,20,0.23250241977412525,0.9216666666666665,False,0.00025081765458720315,4.180294243120053e-05,8.360588486240105e-06,0.909476258405825,4.796562194824219,3.7252726554870605,3.9145760536193848
OpenBMI_SSVEP,2,21,0.233944998281758,0.93,False,0.0002445173228480499,4.075288714134166e-05,8.150577428268332e-06,1.109125132967786,4.835877418518066,3.6924540996551514,3.8957126140594482
OpenBMI_SSVEP,2,22,0.23030389372895405,0.9249999999999999,False,0.0002379331586885146,3.965552644808577e-05,7.931105289617154e-06,0.8614645971030723,4.78842306137085,3.641982316970825,3.874387502670288
OpenBMI_SSVEP,2,23,0.23290079686699844,0.9333333333333332,True,0.00023108663828355207,3.851443971392535e-05,7.70288794278507e-06,0.9924695288262716,4.741494178771973,3.6004135608673096,3.8542182445526123
OpenBMI_SSVEP,2,24,0.2312263054091756,0.9316666666666666,False,0.00022400009355965847,3.733334892660975e-05,7.4666697853219504e-06,1.0321144883225604,4.811188220977783,3.5616767406463623,3.8336856365203857
OpenBMI_SSVEP,2,25,0.23105949963011393,0.9283333333333333,False,0.00021669663935276883,3.611610655879481e-05,7.223221311758962e-06,0.9924278175685464,4.763606071472168,3.5278513431549072,3.814178466796875
OpenBMI_SSVEP,2,26,0.23015851618313207,0.93,False,0.0002092000980124663,3.486668300207772e-05,6.973336600415545e-06,0.9162944918725549,4.830328464508057,3.494809150695801,3.798745632171631
OpenBMI_SSVEP,2,27,0.22950865691754876,0.9266666666666666,False,0.00020153492169843005,3.358915361640501e-05,6.717830723281002e-06,1.0184041894063718,4.8493971824646,3.469334840774536,3.7834677696228027
OpenBMI_SSVEP,2,28,0.23111764323420642,0.93,False,0.0001937261126225719,3.2287685437095325e-05,6.4575370874190644e-06,0.977009143044309,4.886819839477539,3.444931983947754,3.7700276374816895
OpenBMI_SSVEP,2,29,0.22575991509891138,0.9249999999999999,False,0.0001857991414970187,3.096652358283645e-05,6.193304716567291e-06,0.7880563096302312,4.795718669891357,3.4294583797454834,3.7553939819335938
OpenBMI_SSVEP,2,30,0.22702571604310012,0.9266666666666666,False,0.0001777798644539431,2.9629977408990522e-05,5.925995481798105e-06,0.9282019392746251,4.834290981292725,3.4089579582214355,3.7522222995758057
OpenBMI_SSVEP,2,31,0.226606217826285,0.9266666666666666,False,0.00016969443870823464,2.8282406451372445e-05,5.656481290274489e-06,0.8835485181430491,4.903144836425781,3.4015913009643555,3.7449238300323486
OpenBMI_SSVEP,2,32,0.22632304124715852,0.9266666666666666,False,0.00016156923723810175,2.692820620635029e-05,5.385641241270058e-06,0.767859309184842,4.877429962158203,3.3896820545196533,3.7316274642944336
OpenBMI_SSVEP,2,33,0.2275391500897524,0.9283333333333333,False,0.0001534307627618983,2.5571793793649718e-05,5.1143587587299436e-06,0.9104059712915886,4.818058013916016,3.363678216934204,3.7171473503112793
OpenBMI_SSVEP,2,34,0.2271113395690918,0.9283333333333333,False,0.00014530556129176532,2.4217593548627557e-05,4.843518709725511e-06,0.8652092767197911,4.876224517822266,3.3516993522644043,3.7054121494293213
OpenBMI_SSVEP,2,35,0.22818382520501207,0.9283333333333333,False,0.00013722013554605685,2.287002259100948e-05,4.574004518201896e-06,1.0166677490967075,4.932405471801758,3.340913772583008,3.6957108974456787
OpenBMI_SSVEP,2,36,0.22661380760553407,0.9249999999999999,False,0.00012920085850298127,2.1533476417163544e-05,4.306695283432709e-06,0.8160900557186546,4.853838920593262,3.3326237201690674,3.688937187194824
OpenBMI_SSVEP,2,37,0.22706734479927435,0.9266666666666666,False,0.00012127388737742813,2.021231456290469e-05,4.042462912580938e-06,0.8104226425653551,4.989481449127197,3.324540615081787,3.683689594268799
OpenBMI_SSVEP,2,38,0.22564567044013883,0.9249999999999999,False,0.00011346507830156998,1.8910846383595e-05,3.782169276719e-06,0.8109720272988807,4.813419818878174,3.318568468093872,3.677755832672119
OpenBMI_SSVEP,2,39,0.22607198721025049,0.9233333333333333,False,0.00010579990198753362,1.763331699792227e-05,3.5266633995844544e-06,0.7975586122129021,4.77392578125,3.3136637210845947,3.6753182411193848
OpenBMI_SSVEP,2,40,0.22711947196867407,0.9233333333333333,False,9.830336064723119e-05,1.63838934412052e-05,3.27677868824104e-06,0.9052864578438968,4.823013782501221,3.3012425899505615,3.668154716491699
OpenBMI_SSVEP,2,41,0.22727695071115728,0.9249999999999999,False,9.099990644034147e-05,1.5166651073390247e-05,3.03333021467805e-06,0.9297364539489513,4.920944690704346,3.2980473041534424,3.6645541191101074
OpenBMI_SSVEP,2,42,0.22418678642773046,0.9266666666666666,False,8.391336171644793e-05,1.3985560286074655e-05,2.797112057214931e-06,0.7904404187347831,4.885885715484619,3.2951242923736572,3.6592090129852295
OpenBMI_SSVEP,2,43,0.223663709512571,0.9233333333333333,False,7.706684131148541e-05,1.2844473551914237e-05,2.5688947103828476e-06,0.7499614292528571,4.831836223602295,3.289193630218506,3.6522216796875
OpenBMI_SSVEP,2,44,0.22649741136446233,0.9216666666666667,False,7.04826771519501e-05,1.1747112858658352e-05,2.3494225717316706e-06,0.8366800466688668,4.88832950592041,3.2834813594818115,3.647552490234375
OpenBMI_SSVEP,2,45,0.2258001893031888,0.9233333333333333,False,6.418234541279688e-05,1.0697057568799482e-05,2.1394115137598965e-06,0.8300785676735204,4.872386932373047,3.2790088653564453,3.6421656608581543
OpenBMI_SSVEP,2,46,0.2240622225331097,0.9249999999999999,False,5.818639646662069e-05,9.697732744436782e-06,1.9395465488873565e-06,0.8382680336149727,4.912622928619385,3.2779834270477295,3.6404645442962646
OpenBMI_SSVEP,2,47,0.22548562179251416,0.9216666666666667,False,5.2514387852612276e-05,8.752397975435381e-06,1.7504795950870763e-06,0.9412491626855803,4.796039581298828,3.273073434829712,3.6374919414520264
OpenBMI_SSVEP,2,48,0.22461948889057812,0.9283333333333333,False,4.718482048393074e-05,7.86413674732179e-06,1.572827349464358e-06,0.8380218638879496,4.955128192901611,3.2707958221435547,3.634561538696289
OpenBMI_SSVEP,2,49,0.22435027070161773,0.9249999999999999,False,4.221507830157003e-05,7.035846383595006e-06,1.4071692767190012e-06,0.8895108449022945,4.890141487121582,3.269326686859131,3.632420778274536
OpenBMI_SSVEP,2,50,0.22431921413758907,0.9249999999999999,False,3.76213715715567e-05,6.270228595259451e-06,1.25404571905189e-06,0.8257086618644435,4.795692443847656,3.265899419784546,3.63106107711792
OpenBMI_SSVEP,2,51,0.22394520117015373,0.9249999999999999,False,3.341868401043177e-05,5.569780668405296e-06,1.1139561336810592e-06,0.9101601035856619,4.864374160766602,3.2647814750671387,3.6289920806884766
OpenBMI_SSVEP,2,52,0.225075892195469,0.9233333333333333,False,2.9620723911481416e-05,4.936787318580237e-06,9.873574637160474e-07,0.8263093832789398,4.917602062225342,3.2625603675842285,3.6275057792663574
OpenBMI_SSVEP,2,53,0.22404627647341752,0.9233333333333333,False,2.6239879431133873e-05,4.373313238522313e-06,8.746626477044626e-07,0.7823098410920399,4.90010929107666,3.2604639530181885,3.6259007453918457
OpenBMI_SSVEP,2,54,0.22295782406155656,0.9233333333333333,False,2.3287178181367738e-05,3.8811963635612904e-06,7.762392727122581e-07,0.7820570069115337,4.932109355926514,3.2595643997192383,3.6252822875976562
OpenBMI_SSVEP,2,55,0.22288012868020593,0.9233333333333333,False,2.0772251259934124e-05,3.4620418766556877e-06,6.924083753311375e-07,0.8198907909596839,4.9548163414001465,3.259369373321533,3.6241066455841064
OpenBMI_SSVEP,2,56,0.22434688450359716,0.9233333333333333,False,1.8703301835717482e-05,3.1172169726195806e-06,6.234433945239161e-07,0.830340209894064,4.929596424102783,3.258229970932007,3.6235454082489014
OpenBMI_SSVEP,2,57,0.22450846688049594,0.9249999999999999,False,1.7087078391703733e-05,2.8478463986172893e-06,5.695692797234579e-07,0.8195321901542384,4.882012367248535,3.257601261138916,3.62290096282959
OpenBMI_SSVEP,2,58,0.22429716877821015,0.9233333333333333,False,1.5928852712831593e-05,2.6548087854719324e-06,5.309617570943865e-07,0.8921574594044104,4.983506202697754,3.25860595703125,3.6219701766967773
OpenBMI_SSVEP,2,59,0.22514084599367,0.9216666666666667,False,1.523240269052567e-05,2.5387337817542786e-06,5.077467563508558e-07,0.9024206959619755,4.9703569412231445,3.257812261581421,3.6215009689331055
OpenBMI_SSVEP,2,60,0.22538707641566672,0.9216666666666667,False,1.4999999999999999e-05,2.5e-06,5.000000000000001e-07,0.8633636639612478,4.896036624908447,3.255913734436035,3.620504379272461
OpenBMI_SSVEP,3,1,0.3279053052751029,0.8583333333333333,False,5.9999999999999995e-05,1e-05,2.0000000000000003e-06,1.843763397961128,5.61513614654541,4.073076248168945,4.06997537612915
OpenBMI_SSVEP,3,2,0.3183972152268014,0.855,False,0.00011999999999999999,2e-05,4.000000000000001e-06,1.467897117137909,5.625222206115723,4.073028087615967,4.069622993469238
OpenBMI_SSVEP,3,3,0.30802866380389143,0.855,False,0.00017999999999999998,3e-05,6e-06,1.3803052451552413,5.629299640655518,4.072659969329834,4.069310665130615
OpenBMI_SSVEP,3,4,0.2970719533722575,0.8583333333333334,False,0.00023999999999999998,4e-05,8.000000000000001e-06,1.6942455448755405,5.648161888122559,4.071802139282227,4.06852388381958
OpenBMI_SSVEP,3,5,0.2768276795381453,0.855,False,0.0003,5e-05,1e-05,1.5191226812397562,5.651954650878906,4.070296287536621,4.065927505493164
OpenBMI_SSVEP,3,6,0.26110948949325374,0.85,False,0.0002997675973094743,4.996126621824572e-05,9.992253243649145e-06,1.2678489539681412,5.647112846374512,4.069431781768799,4.0646562576293945
OpenBMI_SSVEP,3,7,0.2581398548876367,0.8466666666666666,False,0.0002990711472871684,4.984519121452807e-05,9.969038242905615e-06,1.3013580717691562,5.617249488830566,4.067836761474609,4.06382942199707
OpenBMI_SSVEP,3,8,0.2568408021839654,0.8516666666666666,False,0.00029791292160829625,4.965215360138271e-05,9.930430720276543e-06,1.3263277760366114,5.604771614074707,4.065708160400391,4.061061382293701
OpenBMI_SSVEP,3,9,0.2555161093066378,0.85,False,0.0002962966981642825,4.9382783027380426e-05,9.876556605476086e-06,1.2928046751313094,5.4919233322143555,4.063611030578613,4.05828332901001
OpenBMI_SSVEP,3,10,0.24943693999837085,0.8533333333333335,False,0.00029422774874006587,4.903795812334432e-05,9.807591624668865e-06,1.221167415380478,5.300594329833984,4.059844017028809,4.0545501708984375
OpenBMI_SSVEP,3,11,0.24655519643934762,0.8516666666666666,False,0.00029171282181863226,4.861880363643872e-05,9.723760727287744e-06,1.1875108196967985,5.213703155517578,4.055535793304443,4.050850868225098
OpenBMI_SSVEP,3,12,0.24688483774662018,0.8533333333333335,False,0.0002887601205688661,4.812668676147769e-05,9.625337352295538e-06,1.2946450659414617,5.237245559692383,4.050861358642578,4.045899868011475
OpenBMI_SSVEP,3,13,0.24423708057985072,0.8466666666666667,False,0.0002853792760885185,4.756321268141976e-05,9.512642536283953e-06,1.2332099705207638,4.998768329620361,4.044327259063721,4.037914752960205
OpenBMI_SSVEP,3,14,0.24053373969182734,0.85,False,0.0002815813159895682,4.693021933159471e-05,9.386043866318943e-06,1.1604671616379807,4.863389015197754,4.036571502685547,4.029837131500244
OpenBMI_SSVEP,3,15,0.24100308847136614,0.8533333333333335,False,0.0002773786284284433,4.6229771404740555e-05,9.245954280948111e-06,1.254960488982317,4.8048319816589355,4.029115676879883,4.022455215454102
OpenBMI_SSVEP,3,16,0.23979718365320346,0.8550000000000001,False,0.00027278492169842996,4.5464153616405e-05,9.092830723281e-06,1.1695768731396372,4.733643054962158,4.020214557647705,4.011292457580566
OpenBMI_SSVEP,3,17,0.2386008893571249,0.8566666666666668,False,0.00026781517951606924,4.463586325267821e-05,8.927172650535642e-06,1.2578728533372647,4.669366836547852,4.011063575744629,3.9986417293548584
OpenBMI_SSVEP,3,18,0.24121361207671282,0.8550000000000001,False,0.00026248561214738765,4.374760202456461e-05,8.749520404912924e-06,1.288535583310011,4.757121562957764,4.005369663238525,3.980319023132324
OpenBMI_SSVEP,3,19,0.238831193345349,0.8616666666666667,False,0.00025681360353337936,4.280226725556323e-05,8.560453451112646e-06,1.343857260012045,4.650723934173584,3.9943313598632812,3.960631847381592
OpenBMI_SSVEP,3,20,0.23543035075431917,0.8700000000000001,False,0.00025081765458720315,4.180294243120053e-05,8.360588486240105e-06,1.0306363367452853,4.690783977508545,3.984766960144043,3.9392144680023193
OpenBMI_SSVEP,3,21,0.2340948414511797,0.86,False,0.0002445173228480499,4.075288714134166e-05,8.150577428268332e-06,1.0269089253937327,4.616660118103027,3.976170778274536,3.9166452884674072
OpenBMI_SSVEP,3,22,0.23511181481000853,0.8633333333333333,False,0.0002379331586885146,3.965552644808577e-05,7.931105289617154e-06,1.0456552461880009,4.616415023803711,3.9679625034332275,3.8892319202423096
OpenBMI_SSVEP,3,23,0.23353587090969086,0.8633333333333333,False,0.00023108663828355207,3.851443971392535e-05,7.70288794278507e-06,1.0837301212113077,4.73080587387085,3.9505515098571777,3.8642008304595947
OpenBMI_SSVEP,3,24,0.23273095343171096,0.8683333333333333,False,0.00022400009355965847,3.733334892660975e-05,7.4666697853219504e-06,1.1289950082214868,4.62187385559082,3.936584711074829,3.837754487991333
OpenBMI_SSVEP,3,25,0.23185865144904066,0.8633333333333333,False,0.00021669663935276883,3.611610655879481e-05,7.223221311758962e-06,1.126805659474396,4.603666305541992,3.924447536468506,3.8139705657958984
OpenBMI_SSVEP,3,26,0.2329195926829082,0.8649999999999999,False,0.0002092000980124663,3.486668300207772e-05,6.973336600415545e-06,1.0651055588954832,4.565558910369873,3.9134225845336914,3.7916364669799805
OpenBMI_SSVEP,3,27,0.2323906694243594,0.86,False,0.00020153492169843005,3.358915361640501e-05,6.717830723281002e-06,1.117256520361435,4.574278354644775,3.899595260620117,3.7816193103790283
OpenBMI_SSVEP,3,28,0.23081344184352132,0.8666666666666667,False,0.0001937261126225719,3.2287685437095325e-05,6.4575370874190644e-06,1.0387459746221217,4.597980499267578,3.8860321044921875,3.7622456550598145
OpenBMI_SSVEP,3,29,0.23066946936816704,0.8683333333333335,False,0.0001857991414970187,3.096652358283645e-05,6.193304716567291e-06,1.0038555460732157,4.541034698486328,3.877791166305542,3.7476935386657715
OpenBMI_SSVEP,3,30,0.23036339660970176,0.8666666666666668,False,0.0001777798644539431,2.9629977408990522e-05,5.925995481798105e-06,1.0786923122842138,4.557859420776367,3.8695340156555176,3.7298405170440674
OpenBMI_SSVEP,3,31,0.23226071312660124,0.8683333333333335,False,0.00016969443870823464,2.8282406451372445e-05,5.656481290274489e-06,1.084182347829749,4.632213115692139,3.860475540161133,3.7158002853393555
OpenBMI_SSVEP,3,32,0.2298828570581064,0.8733333333333334,False,0.00016156923723810175,2.692820620635029e-05,5.385641241270058e-06,1.0701334592772693,4.5621018409729,3.8531787395477295,3.705324649810791
OpenBMI_SSVEP,3,33,0.23286878517488155,0.8716666666666667,False,0.0001534307627618983,2.5571793793649718e-05,5.1143587587299436e-06,1.2458413617640007,4.545146465301514,3.8442366123199463,3.6959521770477295
OpenBMI_SSVEP,3,34,0.22964852285094378,0.875,False,0.00014530556129176532,2.4217593548627557e-05,4.843518709725511e-06,1.0004014819860458,4.576486587524414,3.833235502243042,3.688523054122925
OpenBMI_SSVEP,3,35,0.23099365466978491,0.8716666666666667,False,0.00013722013554605685,2.287002259100948e-05,4.574004518201896e-06,1.053414384039437,4.553870677947998,3.8280022144317627,3.6813642978668213
OpenBMI_SSVEP,3,36,0.22832345053917025,0.8700000000000001,False,0.00012920085850298127,2.1533476417163544e-05,4.306695283432709e-06,0.9900160112032076,4.575791358947754,3.8167216777801514,3.670774459838867
OpenBMI_SSVEP,3,37,0.2291430471146979,0.8683333333333335,False,0.00012127388737742813,2.021231456290469e-05,4.042462912580938e-06,1.1064632407775739,4.5630011558532715,3.8097922801971436,3.6600446701049805
OpenBMI_SSVEP,3,38,0.22959694266319275,0.8766666666666666,False,0.00011346507830156998,1.8910846383595e-05,3.782169276719e-06,1.1390349864959717,4.580024719238281,3.798264980316162,3.651163101196289
OpenBMI_SSVEP,3,39,0.2304478752903822,0.8766666666666666,False,0.00010579990198753362,1.763331699792227e-05,3.5266633995844544e-06,1.0193578702647512,4.515312194824219,3.7910938262939453,3.6410748958587646
OpenBMI_SSVEP,3,40,0.22878273485637293,0.8733333333333334,False,9.830336064723119e-05,1.63838934412052e-05,3.27677868824104e-06,1.0772905084418087,4.52548360824585,3.7851085662841797,3.634399175643921
OpenBMI_SSVEP,3,41,0.23028558129217566,0.875,False,9.099990644034147e-05,1.5166651073390247e-05,3.03333021467805e-06,1.1257341053427719,4.563430309295654,3.779064655303955,3.6258280277252197
OpenBMI_SSVEP,3,42,0.22782696710854042,0.8783333333333333,False,8.391336171644793e-05,1.3985560286074655e-05,2.797112057214931e-06,0.9892968826177644,4.513969898223877,3.776092529296875,3.6215500831604004
OpenBMI_SSVEP,3,43,0.22610490569254246,0.8766666666666666,False,7.706684131148541e-05,1.2844473551914237e-05,2.5688947103828476e-06,0.8431377966956395,4.557855606079102,3.771531820297241,3.615762710571289
OpenBMI_SSVEP,3,44,0.2280057512405442,0.8766666666666666,False,7.04826771519501e-05,1.1747112858658352e-05,2.3494225717316706e-06,1.0520641989097363,4.534811019897461,3.771533966064453,3.614642381668091
OpenBMI_SSVEP,3,45,0.2292767897611711,0.8766666666666666,False,6.418234541279688e-05,1.0697057568799482e-05,2.1394115137598965e-06,1.0960889927497723,4.554909706115723,3.7693591117858887,3.610441207885742
OpenBMI_SSVEP,3,46,0.22822115988266178,0.8766666666666666,False,5.818639646662069e-05,9.697732744436782e-06,1.9395465488873565e-06,1.0804742872714996,4.478567600250244,3.768073558807373,3.6073291301727295
OpenBMI_SSVEP,3,47,0.22802873682685015,0.8766666666666666,False,5.2514387852612276e-05,8.752397975435381e-06,1.7504795950870763e-06,1.0047677995228186,4.491909027099609,3.7655410766601562,3.60386061668396
OpenBMI_SSVEP,3,48,0.22727792255762147,0.88,True,4.718482048393074e-05,7.86413674732179e-06,1.572827349464358e-06,0.9668457973294142,4.494464874267578,3.763998031616211,3.6021227836608887
OpenBMI_SSVEP,3,49,0.22562324310221324,0.8783333333333334,False,4.221507830157003e-05,7.035846383595006e-06,1.4071692767190012e-06,0.9115921051763907,4.504762649536133,3.7611210346221924,3.6006057262420654
OpenBMI_SSVEP,3,50,0.2299825585469967,0.8783333333333334,False,3.76213715715567e-05,6.270228595259451e-06,1.25404571905189e-06,1.1629651177947113,4.502729415893555,3.7573208808898926,3.5989139080047607
OpenBMI_SSVEP,3,51,0.22604764598171886,0.8783333333333334,False,3.341868401043177e-05,5.569780668405296e-06,1.1139561336810592e-06,0.8761899827457056,4.5004801750183105,3.755467653274536,3.597349166870117
OpenBMI_SSVEP,3,52,0.22772851513653267,0.88,False,2.9620723911481416e-05,4.936787318580237e-06,9.873574637160474e-07,1.0920540566851453,4.5066328048706055,3.7540595531463623,3.595802068710327
OpenBMI_SSVEP,3,53,0.22707067648085152,0.88,False,2.6239879431133873e-05,4.373313238522313e-06,8.746626477044626e-07,1.0353562566565304,4.493981838226318,3.753028392791748,3.595088243484497
OpenBMI_SSVEP,3,54,0.2256499550691465,0.88,False,2.3287178181367738e-05,3.8811963635612904e-06,7.762392727122581e-07,0.9461028150668959,4.485318660736084,3.75270938873291,3.5936553478240967
OpenBMI_SSVEP,3,55,0.2255505021752381,0.8783333333333333,False,2.0772251259934124e-05,3.4620418766556877e-06,6.924083753311375e-07,0.956084222691815,4.509212017059326,3.7513229846954346,3.5931103229522705
OpenBMI_SSVEP,3,56,0.22616381979570155,0.88,False,1.8703301835717482e-05,3.1172169726195806e-06,6.234433945239161e-07,0.9479332101054307,4.5060906410217285,3.7501816749572754,3.592735767364502
OpenBMI_SSVEP,3,57,0.2288029622740862,0.8783333333333334,False,1.7087078391703733e-05,2.8478463986172893e-06,5.695692797234579e-07,1.169190789868192,4.488604545593262,3.749368906021118,3.5918731689453125
OpenBMI_SSVEP,3,58,0.22538663555936114,0.8766666666666666,False,1.5928852712831593e-05,2.6548087854719324e-06,5.309617570943865e-07,0.9566159342847219,4.480983734130859,3.7493128776550293,3.5911026000976562
OpenBMI_SSVEP,3,59,0.22553346542323507,0.8766666666666666,False,1.523240269052567e-05,2.5387337817542786e-06,5.077467563508558e-07,0.8804626508456904,4.48122501373291,3.7479991912841797,3.5905098915100098
OpenBMI_SSVEP,3,60,0.22890406956033008,0.8783333333333333,False,1.4999999999999999e-05,2.5e-06,5.000000000000001e-07,1.1248680320454807,4.466137886047363,3.7474365234375,3.5897176265716553
OpenBMI_SSVEP,4,1,0.31435259304395535,0.84,False,5.9999999999999995e-05,1e-05,2.0000000000000003e-06,2.911019149349957,5.636625289916992,4.081035614013672,4.073271751403809
OpenBMI_SSVEP,4,2,0.31184666331221417,0.8366666666666666,False,0.00011999999999999999,2e-05,4.000000000000001e-06,2.935579629932962,5.632728099822998,4.080820560455322,4.073483943939209
OpenBMI_SSVEP,4,3,0.3075148317872024,0.8366666666666666,False,0.00017999999999999998,3e-05,6e-06,2.683548323991822,5.630732536315918,4.080779075622559,4.073545932769775
OpenBMI_SSVEP,4,4,0.3039466818658317,0.8416666666666667,False,0.00023999999999999998,4e-05,8.000000000000001e-06,2.6778857649826424,5.62390661239624,4.080227851867676,4.073233127593994
OpenBMI_SSVEP,4,5,0.29708604623631735,0.8383333333333334,False,0.0003,5e-05,1e-05,2.5082387778817155,5.623135089874268,4.079838752746582,4.072790145874023
OpenBMI_SSVEP,4,6,0.2866659244386161,0.8366666666666666,False,0.0002997675973094743,4.996126621824572e-05,9.992253243649145e-06,2.277812354448365,5.621747970581055,4.079263210296631,4.0730299949646
OpenBMI_SSVEP,4,7,0.282318337661464,0.8383333333333334,False,0.0002990711472871684,4.984519121452807e-05,9.969038242905615e-06,2.1707431993833404,5.62253999710083,4.078450679779053,4.072951793670654
OpenBMI_SSVEP,4,8,0.2804558633304224,0.8450000000000001,True,0.00029791292160829625,4.965215360138271e-05,9.930430720276543e-06,2.1148528718366855,5.622257232666016,4.076962947845459,4.072297096252441
OpenBMI_SSVEP,4,9,0.2799696031867004,0.8383333333333334,False,0.0002962966981642825,4.9382783027380426e-05,9.876556605476086e-06,2.2099889313302388,5.617808818817139,4.0759453773498535,4.071471214294434
OpenBMI_SSVEP,4,10,0.2804092666724833,0.8383333333333334,False,0.00029422774874006587,4.903795812334432e-05,9.807591624668865e-06,2.2337366153554217,5.613083839416504,4.0756754875183105,4.07045841217041
OpenBMI_SSVEP,4,11,0.2807814071818096,0.84,False,0.00029171282181863226,4.861880363643872e-05,9.723760727287744e-06,2.3045997241648233,5.60888147354126,4.0746612548828125,4.068788051605225
OpenBMI_SSVEP,4,12,0.27658024684685034,0.84,False,0.0002887601205688661,4.812668676147769e-05,9.625337352295538e-06,2.238823852887968,5.602884769439697,4.073363780975342,4.068245887756348
OpenBMI_SSVEP,4,13,0.2783230535867738,0.8383333333333334,False,0.0002853792760885185,4.756321268141976e-05,9.512642536283953e-06,2.2559269070625305,5.6038947105407715,4.071161270141602,4.066953182220459
OpenBMI_SSVEP,4,14,0.2729111637284116,0.84,False,0.0002815813159895682,4.693021933159471e-05,9.386043866318943e-06,2.075520420946726,5.595445156097412,4.068772792816162,4.064571857452393
OpenBMI_SSVEP,4,15,0.27626725377106087,0.8366666666666666,False,0.0002773786284284433,4.6229771404740555e-05,9.245954280948111e-06,2.1766694013665364,5.584214687347412,4.066643238067627,4.063388347625732
OpenBMI_SSVEP,4,16,0.2737594468564522,0.8366666666666666,False,0.00027278492169842996,4.5464153616405e-05,9.092830723281e-06,2.2547747216573577,5.5751729011535645,4.064053058624268,4.061539173126221
OpenBMI_SSVEP,4,17,0.2679989595965641,0.8383333333333334,False,0.00026781517951606924,4.463586325267821e-05,8.927172650535642e-06,2.057777756597938,5.569309711456299,4.061161518096924,4.057844161987305
OpenBMI_SSVEP,4,18,0.27005034430724817,0.84,False,0.00026248561214738765,4.374760202456461e-05,8.749520404912924e-06,2.1699293561098054,5.559185981750488,4.057372093200684,4.053832530975342
OpenBMI_SSVEP,4,19,0.2678585452277486,0.84,False,0.00025681360353337936,4.280226725556323e-05,8.560453451112646e-06,2.187969856145905,5.534765243530273,4.0539021492004395,4.051061630249023
OpenBMI_SSVEP,4,20,0.26972045876630923,0.8333333333333334,False,0.00025081765458720315,4.180294243120053e-05,8.360588486240105e-06,2.303621940496491,5.522894382476807,4.050416469573975,4.046757221221924
OpenBMI_SSVEP,4,21,0.26930535857270405,0.8383333333333334,False,0.0002445173228480499,4.075288714134166e-05,8.150577428268332e-06,2.184428648250859,5.520273685455322,4.045873165130615,4.041708946228027
OpenBMI_SSVEP,4,22,0.2686323530790282,0.8366666666666666,False,0.0002379331586885146,3.965552644808577e-05,7.931105289617154e-06,2.070568256261872,5.500453948974609,4.040132999420166,4.038466453552246
OpenBMI_SSVEP,4,23,0.2636552961861215,0.835,False,0.00023108663828355207,3.851443971392535e-05,7.70288794278507e-06,2.12142512711083,5.4872026443481445,4.035435676574707,4.034845352172852
OpenBMI_SSVEP,4,24,0.2610663041108992,0.8383333333333334,False,0.00022400009355965847,3.733334892660975e-05,7.4666697853219504e-06,1.926771226452618,5.520753860473633,4.030478477478027,4.029463291168213
OpenBMI_SSVEP,4,25,0.2643907411796291,0.84,False,0.00021669663935276883,3.611610655879481e-05,7.223221311758962e-06,2.205486906737816,5.488265037536621,4.026147365570068,4.025010108947754
OpenBMI_SSVEP,4,26,0.2609851407568629,0.8366666666666666,False,0.0002092000980124663,3.486668300207772e-05,6.973336600415545e-06,1.9871293684331381,5.469494819641113,4.020652770996094,4.020920753479004
OpenBMI_SSVEP,4,27,0.2627950546945014,0.8366666666666666,False,0.00020153492169843005,3.358915361640501e-05,6.717830723281002e-06,2.1142826865359052,5.451441764831543,4.015900135040283,4.0155463218688965
OpenBMI_SSVEP,4,28,0.2606148330903635,0.835,False,0.0001937261126225719,3.2287685437095325e-05,6.4575370874190644e-06,2.2258612949673724,5.4332122802734375,4.009959697723389,4.009253025054932
OpenBMI_SSVEP,4,29,0.2581842559866789,0.8366666666666666,False,0.0001857991414970187,3.096652358283645e-05,6.193304716567291e-06,1.8518985168236057,5.439548969268799,4.003612995147705,4.003793239593506
OpenBMI_SSVEP,4,30,0.26083515875223207,0.835,False,0.0001777798644539431,2.9629977408990522e-05,5.925995481798105e-06,2.095706507927034,5.424903392791748,3.9974660873413086,3.9986040592193604
OpenBMI_SSVEP,4,31,0.2609011959738848,0.8366666666666666,False,0.00016969443870823464,2.8282406451372445e-05,5.656481290274489e-06,2.036896157555464,5.389251708984375,3.9929065704345703,3.9927401542663574
OpenBMI_SSVEP,4,32,0.2587580713557034,0.8383333333333334,False,0.00016156923723810175,2.692820620635029e-05,5.385641241270058e-06,2.1067157169667685,5.406031131744385,3.9867894649505615,3.986896514892578
OpenBMI_SSVEP,4,33,0.2575606761909113,0.8416666666666667,False,0.0001534307627618983,2.5571793793649718e-05,5.1143587587299436e-06,2.0603767415372336,5.377100944519043,3.9808006286621094,3.9802238941192627
