task,fold,selected_epoch,B0_fallback,inner_val_BA,checkpoint,cross_entropy,g1_entropy,g2_entropy,first_epoch_new_grad_norm
OpenBMI_SSVEP,0,18,False,0.9466666666666667,/root/rivermind-data/CRCICLR_TFF_WORK/experiments/persist_eeg_litebn_tfformer_v1/runtime/checkpoints/OpenBMI_SSVEP/fold0.pt,5.061592102050781,3.8194024562835693,3.9651639461517334,4.313997268676758
OpenBMI_SSVEP,1,35,False,0.9083333333333332,/root/rivermind-data/CRCICLR_TFF_WORK/experiments/persist_eeg_litebn_tfformer_v1/runtime/checkpoints/OpenBMI_SSVEP/fold1.pt,5.100200653076172,3.923830270767212,3.8420634269714355,3.4113221168518066
OpenBMI_SSVEP,2,23,False,0.9333333333333332,/root/rivermind-data/CRCICLR_TFF_WORK/experiments/persist_eeg_litebn_tfformer_v1/runtime/checkpoints/OpenBMI_SSVEP/fold2.pt,4.896036624908447,3.255913734436035,3.620504379272461,2.218837022781372
OpenBMI_SSVEP,3,48,False,0.88,/root/rivermind-data/CRCICLR_TFF_WORK/experiments/persist_eeg_litebn_tfformer_v1/runtime/checkpoints/OpenBMI_SSVEP/fold3.pt,4.466137886047363,3.7474365234375,3.5897176265716553,4.068063735961914
OpenBMI_SSVEP,4,8,False,0.8450000000000001,/root/rivermind-data/CRCICLR_TFF_WORK/experiments/persist_eeg_litebn_tfformer_v1/runtime/checkpoints/OpenBMI_SSVEP/fold4.pt,5.377524375915527,3.9075284004211426,3.908053398132324,3.519243001937866
