subject,metric,projector_id,random_metric,random_harm_pp
sub-02,future_S2_BA,33,0.81,2.499999999999991
sub-02,future_S2_BA,34,0.8700000000000001,-3.500000000000014
sub-02,future_S2_BA,35,0.855,-2.0000000000000018
sub-02,future_S2_BA,36,0.535,29.999999999999993
sub-02,future_S2_BA,37,0.73,10.499999999999998
sub-02,future_S2_BA,38,0.51,32.49999999999999
sub-02,future_S2_BA,39,0.665,16.999999999999993
sub-02,future_S2_BA,40,0.775,5.999999999999995
sub-02,future_S2_BA,41,0.8300000000000001,0.49999999999998934
sub-02,future_S2_BA,42,0.61,22.499999999999996
sub-02,future_S2_BA,43,0.76,7.499999999999996
sub-02,future_S2_BA,44,0.78,5.499999999999994
sub-02,future_S2_BA,45,0.76,7.499999999999996
sub-02,future_S2_BA,46,0.79,4.499999999999993
sub-02,future_S2_BA,47,0.8,3.499999999999992
sub-02,future_S2_BA,48,0.645,18.999999999999993
sub-02,future_S2_BA,49,0.785,4.999999999999993
sub-02,future_S2_BA,50,0.875,-4.0000000000000036
sub-02,future_S2_BA,51,0.52,31.499999999999993
sub-02,future_S2_BA,52,0.575,26.0
sub-02,future_S2_BA,53,0.74,9.499999999999996
sub-02,future_S2_BA,54,0.785,4.999999999999993
sub-02,future_S2_BA,55,0.63,20.499999999999996
sub-02,future_S2_BA,56,0.79,4.499999999999993
sub-02,future_S2_BA,57,0.645,18.999999999999993
sub-02,future_S2_BA,58,0.77,6.499999999999995
sub-02,future_S2_BA,59,0.64,19.499999999999996
sub-02,future_S2_BA,60,0.78,5.499999999999994
sub-02,future_S2_BA,61,0.77,6.499999999999995
sub-02,future_S2_BA,62,0.855,-2.0000000000000018
sub-02,future_S2_BA,63,0.63,20.499999999999996
sub-02,future_S2_BA,64,0.66,17.499999999999993
sub-02,future_S2_BA,65,0.75,8.499999999999996
sub-02,future_S2_BA,66,0.85,-1.5000000000000013
sub-02,future_S2_BA,67,0.77,6.499999999999995
sub-02,future_S2_BA,68,0.495,34.0
sub-02,future_S2_BA,69,0.74,9.499999999999996
sub-02,future_S2_BA,70,0.76,7.499999999999996
sub-02,future_S2_BA,71,0.815,2.0000000000000018
sub-02,future_S2_BA,72,0.63,20.499999999999996
sub-02,future_S2_BA,73,0.745,8.999999999999996
sub-02,future_S2_BA,74,0.855,-2.0000000000000018
sub-02,future_S2_BA,75,0.695,14.000000000000002
sub-02,future_S2_BA,76,0.6000000000000001,23.499999999999986
sub-02,future_S2_BA,77,0.8,3.499999999999992
sub-02,future_S2_BA,78,0.63,20.499999999999996
sub-02,future_S2_BA,79,0.815,2.0000000000000018
sub-02,future_S2_BA,80,0.815,2.0000000000000018
sub-02,future_S2_BA,81,0.765,6.999999999999995
sub-02,future_S2_BA,82,0.54,29.499999999999993
sub-02,future_S2_BA,83,0.52,31.499999999999993
sub-02,future_S2_BA,84,0.745,8.999999999999996
sub-02,future_S2_BA,85,0.825,1.0000000000000009
sub-02,future_S2_BA,86,0.835,0.0
sub-02,future_S2_BA,87,0.535,29.999999999999993
sub-02,future_S2_BA,88,0.75,8.499999999999996
sub-02,future_S2_BA,89,0.855,-2.0000000000000018
sub-02,future_S2_BA,90,0.72,11.5
sub-02,future_S2_BA,91,0.9199999999999999,-8.499999999999996
sub-02,future_S2_BA,92,0.73,10.499999999999998
sub-02,future_S2_BA,93,0.5,33.5
sub-02,future_S2_BA,94,0.835,0.0
sub-02,future_S2_BA,95,0.745,8.999999999999996
sub-02,future_S2_BA,96,0.76,7.499999999999996
sub-02,future_S2_BA,97,0.7649999999999999,7.000000000000006
sub-02,future_S2_BA,98,0.625,20.999999999999996
sub-02,future_S2_BA,99,0.785,4.999999999999993
sub-02,WS_BA,0,0.565,23.00000000000001
sub-02,WS_BA,1,0.73,6.500000000000005
sub-02,WS_BA,2,0.565,23.00000000000001
sub-02,WS_BA,3,0.625,17.000000000000004
sub-02,WS_BA,4,0.74,5.500000000000005
sub-02,WS_BA,5,0.74,5.500000000000005
sub-02,WS_BA,6,0.655,14.000000000000002
sub-02,WS_BA,7,0.565,23.00000000000001
sub-02,WS_BA,8,0.55,24.5
sub-02,WS_BA,9,0.81,-1.5000000000000013
sub-02,WS_BA,10,0.7,9.500000000000009
sub-02,WS_BA,11,0.77,2.500000000000002
sub-02,WS_BA,12,0.675,12.0
sub-02,WS_BA,13,0.58,21.500000000000007
sub-02,WS_BA,14,0.555,24.0
sub-02,WS_BA,15,0.705,9.000000000000007
sub-02,WS_BA,16,0.8049999999999999,-0.9999999999999898
sub-02,WS_BA,17,0.75,4.5000000000000036
sub-02,WS_BA,18,0.5,29.500000000000004
sub-02,WS_BA,19,0.8049999999999999,-0.9999999999999898
sub-02,WS_BA,20,0.69,10.500000000000009
sub-02,WS_BA,21,0.815,-1.9999999999999907
sub-02,WS_BA,22,0.64,15.500000000000004
sub-02,WS_BA,23,0.635,16.000000000000004
sub-02,WS_BA,24,0.5549999999999999,24.00000000000001
sub-02,WS_BA,25,0.81,-1.5000000000000013
sub-02,WS_BA,26,0.59,20.500000000000007
sub-02,WS_BA,27,0.635,16.000000000000004
sub-02,WS_BA,28,0.695,10.000000000000009
