pool,policy_family,method_id,fold_id,seed_id,subjects,balanced_accuracy,accuracy,macro_f1,OUTER_TEST_USED,delta_balanced_accuracy_vs_target_keep,delta_balanced_accuracy_vs_best_ensemble,delta_accuracy_vs_target_keep,delta_accuracy_vs_best_ensemble,delta_macro_f1_vs_target_keep,delta_macro_f1_vs_best_ensemble,analysis_role
exploration,KEEP_ONLY_ENSEMBLE,B1_OTHER_RUN_HARD_MAJORITY,1,0,26,0.8444230769230768,0.8444230769230768,0.8431745689098837,False,0.009423076923076756,-0.010384615384615548,0.009423076923076756,-0.010384615384615548,0.009501754333442691,-0.010777799960811074,SEPARATE_POOL_AUDIT
exploration,KEEP_ONLY_ENSEMBLE,B1_OTHER_RUN_HARD_MAJORITY,1,1,26,0.8526923076923077,0.8526923076923077,0.851821498548264,False,0.036346153846153806,-0.00211538461538463,0.036346153846153806,-0.00211538461538463,0.03739114435770863,-0.0021308703224308667,SEPARATE_POOL_AUDIT
exploration,KEEP_ONLY_ENSEMBLE,B1_OTHER_RUN_HARD_MAJORITY,2,0,27,0.8412962962962963,0.8412962962962963,0.8394888080492743,False,0.04518518518518522,-0.0033333333333332993,0.04518518518518522,-0.0033333333333332993,0.04573724279341462,-0.003150498839855964,SEPARATE_POOL_AUDIT
exploration,KEEP_ONLY_ENSEMBLE,B1_OTHER_RUN_HARD_MAJORITY,2,1,27,0.8287037037037037,0.8287037037037037,0.8272741012135348,False,0.0033333333333332993,-0.0159259259259259,0.0033333333333332993,-0.0159259259259259,0.0038512934662193743,-0.015365205675595406,SEPARATE_POOL_AUDIT
exploration,KEEP_ONLY_ENSEMBLE,B2_ALL_RUN_HARD_MAJORITY,0,0,26,0.8421153846153846,0.8421153846153846,0.8410455491339098,False,0.009807692307692295,-0.00576923076923086,0.009807692307692295,-0.00576923076923086,0.009661673905921209,-0.006014560927161683,SEPARATE_POOL_AUDIT
exploration,KEEP_ONLY_ENSEMBLE,B2_ALL_RUN_HARD_MAJORITY,0,1,26,0.8421153846153846,0.8421153846153846,0.8410455491339098,False,0.011346153846153784,-0.00576923076923086,0.011346153846153784,-0.00576923076923086,0.01189350273363421,-0.006014560927161683,SEPARATE_POOL_AUDIT
exploration,KEEP_ONLY_ENSEMBLE,B2_ALL_RUN_HARD_MAJORITY,1,0,26,0.8501923076923077,0.8501923076923077,0.8493644263732203,False,0.015192307692307616,-0.004615384615384688,0.015192307692307616,-0.004615384615384688,0.015691611796779248,-0.0045879424974745175,SEPARATE_POOL_AUDIT
exploration,KEEP_ONLY_ENSEMBLE,B2_ALL_RUN_HARD_MAJORITY,1,1,26,0.8501923076923077,0.8501923076923077,0.8493644263732203,False,0.03384615384615375,-0.004615384615384688,0.03384615384615375,-0.004615384615384688,0.03493407218266498,-0.0045879424974745175,SEPARATE_POOL_AUDIT
exploration,KEEP_ONLY_ENSEMBLE,B2_ALL_RUN_HARD_MAJORITY,2,0,27,0.8355555555555555,0.8355555555555555,0.8342323224185684,False,0.03944444444444439,-0.009074074074074123,0.03944444444444439,-0.009074074074074123,0.040480757162708714,-0.008406984470561873,SEPARATE_POOL_AUDIT
exploration,KEEP_ONLY_ENSEMBLE,B2_ALL_RUN_HARD_MAJORITY,2,1,27,0.8355555555555555,0.8355555555555555,0.8342323224185684,False,0.010185185185185075,-0.009074074074074123,0.010185185185185075,-0.009074074074074123,0.010809514671252907,-0.008406984470561873,SEPARATE_POOL_AUDIT
exploration,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,0,0,26,0.8394230769230769,0.8394230769230769,0.838288873708406,False,0.0071153846153846345,-0.00846153846153852,0.0071153846153846345,-0.00846153846153852,0.006904998480417368,-0.008771236352665523,SEPARATE_POOL_AUDIT
exploration,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,0,1,26,0.8392307692307692,0.8392307692307692,0.8383824963796023,False,0.00846153846153841,-0.008653846153846234,0.00846153846153841,-0.008653846153846234,0.00923044997932665,-0.008677613681469243,SEPARATE_POOL_AUDIT
exploration,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,1,0,26,0.8476923076923076,0.8476923076923076,0.8465635352993878,False,0.012692307692307558,-0.0071153846153847455,0.012692307692307558,-0.0071153846153847455,0.012890720722946725,-0.007388833571307041,SEPARATE_POOL_AUDIT
exploration,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,1,1,26,0.856923076923077,0.856923076923077,0.8561590045513479,False,0.040576923076923066,0.00211538461538463,0.040576923076923066,0.00211538461538463,0.04172865036079254,0.0022066356806530463,SEPARATE_POOL_AUDIT
exploration,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,2,0,27,0.8481481481481481,0.8481481481481481,0.8464310562373386,False,0.05203703703703699,0.0035185185185184764,0.05203703703703699,0.0035185185185184764,0.05267949098147895,0.003791749348208362,SEPARATE_POOL_AUDIT
exploration,KEEP_ONLY_ENSEMBLE,B3_OTHER_RUN_PROBABILITY_MEAN,2,1,27,0.8348148148148148,0.8348148148148148,0.8334920528271388,False,0.009444444444444366,-0.009814814814814832,0.009444444444444366,-0.009814814814814832,0.010069245079823319,-0.009147254061991461,SEPARATE_POOL_AUDIT
