fold,seed,block,dimensions,coordinate_ids,persistence_supported,u_abs_mean,u_spec_mean,u_abs_CI95_low,u_spec_CI95_low,outer_test_used
1,0,0,4,"[0, 1, 2, 3]",True,0.00551996588486503,-0.07159419427966267,0.00187497605813024,-0.08231143969701735,False
1,0,1,4,"[4, 5, 6, 7]",True,0.016520247424231527,-0.06266863955230437,0.009317370351750221,-0.07160442857849159,False
1,0,2,4,"[8, 9, 10, 11]",True,0.013397539881664245,-0.06119935882473835,0.010883074501506907,-0.0659176140294527,False
1,0,3,4,"[12, 13, 14, 15]",True,0.18224008376250658,0.14960606235937143,0.1774767711838658,0.14526002933788326,False
1,0,4,4,"[16, 17, 18, 19]",False,0.09792997166422256,0.037615511727080664,0.09123254438894077,0.03041922407772114,False
