fold,meta_fold,role,objective,gradient_L2,depth1.weight_gradient_L2,depth2.weight_gradient_L2,point1.weight_gradient_L2,point2.weight_gradient_L2,other_objective,pairwise_cosine
0,0,META_VAL,PU_PER_RAW,,,,,,SHARED1_PERSISTENCE,0.9711424708366394
0,0,META_VAL,BALANCED,,,,,,FULL_CE,0.5789000391960144
0,0,META_VAL,BALANCED,,,,,,P_UTILITY,0.7225145101547241
0,0,META_VAL,BALANCED,,,,,,SHARED1_PERSISTENCE,0.7225145101547241
0,0,META_VAL,BALANCED,,,,,,PU_PER_RAW,0.8665531277656555
0,0,META_VAL,BALANCED,,,,,,CONFLICT_AWARE,1.0
0,0,META_VAL,CONFLICT_AWARE,,,,,,FULL_CE,0.5789000391960144
0,0,META_VAL,CONFLICT_AWARE,,,,,,P_UTILITY,0.7225145101547241
0,0,META_VAL,CONFLICT_AWARE,,,,,,SHARED1_PERSISTENCE,0.7225145101547241
0,0,META_VAL,CONFLICT_AWARE,,,,,,PU_PER_RAW,0.8665531277656555
0,1,META_TRAIN,FULL_CE,0.34712955355644226,0.1642082929611206,0.13419698178768158,0.23684528470039368,0.13939166069030762,,
0,1,META_TRAIN,P_UTILITY,0.20256192982196808,0.10573500394821167,0.0682254284620285,0.1413329392671585,0.07226157933473587,,
0,1,META_TRAIN,SHARED1_PERSISTENCE,0.4043598175048828,0.27282068133354187,0.0,0.2984555959701538,0.0,,
0,1,META_TRAIN,PU_PER_RAW,0.45272669196128845,0.29603663086891174,0.0682254284620285,0.3277915418148041,0.07226157933473587,,
0,1,META_TRAIN,BALANCED,0.9999999403953552,0.6125739216804504,0.237855464220047,0.7104300260543823,0.2519267499446869,,
0,1,META_TRAIN,CONFLICT_AWARE,0.9999999403953552,0.6125739216804504,0.237855464220047,0.7104300260543823,0.2519267499446869,,
0,1,META_TRAIN,FULL_CE,,,,,,P_UTILITY,0.8420355916023254
0,1,META_TRAIN,FULL_CE,,,,,,SHARED1_PERSISTENCE,0.04034290835261345
0,1,META_TRAIN,FULL_CE,,,,,,PU_PER_RAW,0.4127819836139679
0,1,META_TRAIN,P_UTILITY,,,,,,SHARED1_PERSISTENCE,0.0025836562272161245
0,1,META_TRAIN,PU_PER_RAW,,,,,,P_UTILITY,0.4497341811656952
0,1,META_TRAIN,PU_PER_RAW,,,,,,SHARED1_PERSISTENCE,0.8943213820457458
0,1,META_TRAIN,BALANCED,,,,,,FULL_CE,0.6231314539909363
0,1,META_TRAIN,BALANCED,,,,,,P_UTILITY,0.7080196738243103
0,1,META_TRAIN,BALANCED,,,,,,SHARED1_PERSISTENCE,0.7080197334289551
0,1,META_TRAIN,BALANCED,,,,,,PU_PER_RAW,0.9491655230522156
0,1,META_TRAIN,BALANCED,,,,,,CONFLICT_AWARE,1.0000001192092896
0,1,META_TRAIN,CONFLICT_AWARE,,,,,,FULL_CE,0.6231314539909363
0,1,META_TRAIN,CONFLICT_AWARE,,,,,,P_UTILITY,0.7080196738243103
0,1,META_TRAIN,CONFLICT_AWARE,,,,,,SHARED1_PERSISTENCE,0.7080197334289551
0,1,META_TRAIN,CONFLICT_AWARE,,,,,,PU_PER_RAW,0.9491655230522156
0,1,META_VAL,FULL_CE,0.6676160097122192,0.3069133758544922,0.2651430666446686,0.456415593624115,0.26999861001968384,,
0,1,META_VAL,P_UTILITY,0.43334171175956726,0.2247237265110016,0.14963094890117645,0.29800695180892944,0.1615138202905655,,
0,1,META_VAL,SHARED1_PERSISTENCE,0.9511785507202148,0.5170990228652954,0.0,0.7983415722846985,0.0,,
0,1,META_VAL,PU_PER_RAW,1.0873756408691406,0.5785227417945862,0.14963094890117645,0.8939915895462036,0.1615138202905655,,
0,1,META_VAL,BALANCED,1.0,0.5223674178123474,0.23185117542743683,0.7815020084381104,0.2502635419368744,,
0,1,META_VAL,CONFLICT_AWARE,1.0,0.5223674178123474,0.23185117542743683,0.7815020084381104,0.2502635419368744,,
0,1,META_VAL,FULL_CE,,,,,,P_UTILITY,0.8677211403846741
0,1,META_VAL,FULL_CE,,,,,,SHARED1_PERSISTENCE,0.09081356972455978
0,1,META_VAL,FULL_CE,,,,,,PU_PER_RAW,0.4252437651157379
0,1,META_VAL,P_UTILITY,,,,,,SHARED1_PERSISTENCE,0.10900422930717468
0,1,META_VAL,PU_PER_RAW,,,,,,P_UTILITY,0.4938718378543854
0,1,META_VAL,PU_PER_RAW,,,,,,SHARED1_PERSISTENCE,0.9181874394416809
0,1,META_VAL,BALANCED,,,,,,FULL_CE,0.6436150670051575
0,1,META_VAL,BALANCED,,,,,,P_UTILITY,0.7446489930152893
0,1,META_VAL,BALANCED,,,,,,SHARED1_PERSISTENCE,0.7446489930152893
0,1,META_VAL,BALANCED,,,,,,PU_PER_RAW,0.9481374025344849
0,1,META_VAL,BALANCED,,,,,,CONFLICT_AWARE,1.0
0,1,META_VAL,CONFLICT_AWARE,,,,,,FULL_CE,0.6436150670051575
0,1,META_VAL,CONFLICT_AWARE,,,,,,P_UTILITY,0.7446489930152893
0,1,META_VAL,CONFLICT_AWARE,,,,,,SHARED1_PERSISTENCE,0.7446489930152893
0,1,META_VAL,CONFLICT_AWARE,,,,,,PU_PER_RAW,0.9481374025344849
0,2,META_TRAIN,FULL_CE,0.381082683801651,0.18043741583824158,0.14556264877319336,0.26266685128211975,0.14994658529758453,,
0,2,META_TRAIN,P_UTILITY,0.22924529016017914,0.12141037732362747,0.07306651026010513,0.16057513654232025,0.08179139345884323,,
0,2,META_TRAIN,SHARED1_PERSISTENCE,0.29942047595977783,0.18186184763908386,0.0,0.23786316812038422,0.0,,
0,2,META_TRAIN,PU_PER_RAW,0.40678268671035767,0.2400444597005844,0.07306651026010513,0.3095517158508301,0.08179139345884323,,
0,2,META_TRAIN,BALANCED,0.9999999403953552,0.5820042490959167,0.20840445160865784,0.750609278678894,0.23329006135463715,,
0,2,META_TRAIN,CONFLICT_AWARE,0.9999999403953552,0.5820042490959167,0.20840445160865784,0.750609278678894,0.23329006135463715,,
0,2,META_TRAIN,FULL_CE,,,,,,P_UTILITY,0.863785982131958
0,2,META_TRAIN,FULL_CE,,,,,,SHARED1_PERSISTENCE,0.1819179654121399
0,2,META_TRAIN,FULL_CE,,,,,,PU_PER_RAW,0.620697021484375
0,2,META_TRAIN,P_UTILITY,,,,,,SHARED1_PERSISTENCE,0.16947756707668304
0,2,META_TRAIN,PU_PER_RAW,,,,,,P_UTILITY,0.6883044838905334
0,2,META_TRAIN,PU_PER_RAW,,,,,,SHARED1_PERSISTENCE,0.8315801024436951
0,2,META_TRAIN,BALANCED,,,,,,FULL_CE,0.6837506890296936
0,2,META_TRAIN,BALANCED,,,,,,P_UTILITY,0.7646821737289429
0,2,META_TRAIN,BALANCED,,,,,,SHARED1_PERSISTENCE,0.7646821141242981
0,2,META_TRAIN,BALANCED,,,,,,PU_PER_RAW,0.9938015937805176
0,2,META_TRAIN,BALANCED,,,,,,CONFLICT_AWARE,1.0
0,2,META_TRAIN,CONFLICT_AWARE,,,,,,FULL_CE,0.6837506890296936
0,2,META_TRAIN,CONFLICT_AWARE,,,,,,P_UTILITY,0.7646821737289429
0,2,META_TRAIN,CONFLICT_AWARE,,,,,,SHARED1_PERSISTENCE,0.7646821141242981
0,2,META_TRAIN,CONFLICT_AWARE,,,,,,PU_PER_RAW,0.9938015937805176
0,2,META_VAL,FULL_CE,0.5169220566749573,0.22275136411190033,0.21947716176509857,0.34383562207221985,0.2262677401304245,,
0,2,META_VAL,P_UTILITY,0.3217030465602875,0.15805983543395996,0.12730522453784943,0.2158016711473465,0.12543103098869324,,
0,2,META_VAL,SHARED1_PERSISTENCE,1.494268774986267,0.9226453304290771,0.0,1.1753997802734375,0.0,,
0,2,META_VAL,PU_PER_RAW,1.5406138896942139,0.9405609369277954,0.12730522453784943,1.2070198059082031,0.12543103098869324,,
0,2,META_VAL,BALANCED,0.9999999403953552,0.5551118850708008,0.2745625674724579,0.7370786070823669,0.2705204486846924,,
0,2,META_VAL,CONFLICT_AWARE,0.9999999403953552,0.5551118850708008,0.2745625674724579,0.7370786070823669,0.2705204486846924,,
0,2,META_VAL,FULL_CE,,,,,,P_UTILITY,0.8182772397994995
0,2,META_VAL,FULL_CE,,,,,,SHARED1_PERSISTENCE,0.0591818243265152
0,2,META_VAL,FULL_CE,,,,,,PU_PER_RAW,0.22826991975307465
0,2,META_VAL,P_UTILITY,,,,,,SHARED1_PERSISTENCE,0.03865058347582817
0,2,META_VAL,PU_PER_RAW,,,,,,P_UTILITY,0.24630270898342133
0,2,META_VAL,PU_PER_RAW,,,,,,SHARED1_PERSISTENCE,0.977988600730896
0,2,META_VAL,BALANCED,,,,,,FULL_CE,0.6088035106658936
0,2,META_VAL,BALANCED,,,,,,P_UTILITY,0.7206422686576843
0,2,META_VAL,BALANCED,,,,,,SHARED1_PERSISTENCE,0.7206423282623291
0,2,META_VAL,BALANCED,,,,,,PU_PER_RAW,0.849444568157196
0,2,META_VAL,BALANCED,,,,,,CONFLICT_AWARE,1.0000001192092896
0,2,META_VAL,CONFLICT_AWARE,,,,,,FULL_CE,0.6088035106658936
0,2,META_VAL,CONFLICT_AWARE,,,,,,P_UTILITY,0.7206422686576843
0,2,META_VAL,CONFLICT_AWARE,,,,,,SHARED1_PERSISTENCE,0.7206423282623291
0,2,META_VAL,CONFLICT_AWARE,,,,,,PU_PER_RAW,0.849444568157196
0,3,META_TRAIN,FULL_CE,0.42264530062675476,0.19947610795497894,0.1536836177110672,0.2966310977935791,0.1650141477584839,,
0,3,META_TRAIN,P_UTILITY,0.25893425941467285,0.1364094614982605,0.08127851784229279,0.1841752976179123,0.08895322680473328,,
0,3,META_TRAIN,SHARED1_PERSISTENCE,0.29488301277160645,0.1805809885263443,0.0,0.23312334716320038,0.0,,
0,3,META_TRAIN,PU_PER_RAW,0.39530426263809204,0.2248392552137375,0.08127851784229279,0.3019832670688629,0.08895322680473328,,
0,3,META_TRAIN,BALANCED,1.0,0.5632233619689941,0.2203320413827896,0.7590034604072571,0.2411368489265442,,
0,3,META_TRAIN,CONFLICT_AWARE,1.0,0.5632233619689941,0.2203320413827896,0.7590034604072571,0.2411368489265442,,
0,3,META_TRAIN,FULL_CE,,,,,,P_UTILITY,0.8728047609329224
0,3,META_TRAIN,FULL_CE,,,,,,SHARED1_PERSISTENCE,0.05674944445490837
0,3,META_TRAIN,FULL_CE,,,,,,PU_PER_RAW,0.6140422224998474
0,3,META_TRAIN,P_UTILITY,,,,,,SHARED1_PERSISTENCE,0.014815776608884335
0,3,META_TRAIN,PU_PER_RAW,,,,,,P_UTILITY,0.6660773158073425
0,3,META_TRAIN,PU_PER_RAW,,,,,,SHARED1_PERSISTENCE,0.755669355392456
0,3,META_TRAIN,BALANCED,,,,,,FULL_CE,0.6524783372879028
0,3,META_TRAIN,BALANCED,,,,,,P_UTILITY,0.7123256921768188
0,3,META_TRAIN,BALANCED,,,,,,SHARED1_PERSISTENCE,0.7123256325721741
0,3,META_TRAIN,BALANCED,,,,,,PU_PER_RAW,0.9979610443115234
0,3,META_TRAIN,BALANCED,,,,,,CONFLICT_AWARE,1.0
0,3,META_TRAIN,CONFLICT_AWARE,,,,,,FULL_CE,0.6524783372879028
0,3,META_TRAIN,CONFLICT_AWARE,,,,,,P_UTILITY,0.7123256921768188
0,3,META_TRAIN,CONFLICT_AWARE,,,,,,SHARED1_PERSISTENCE,0.7123256325721741
0,3,META_TRAIN,CONFLICT_AWARE,,,,,,PU_PER_RAW,0.9979610443115234
0,3,META_VAL,FULL_CE,0.6503326892852783,0.32644906640052795,0.21387967467308044,0.4733561873435974,0.21576149761676788,,
0,3,META_VAL,P_UTILITY,0.38899490237236023,0.20126323401927948,0.11147194355726242,0.2900603413581848,0.11936978250741959,,
0,3,META_VAL,SHARED1_PERSISTENCE,0.6485733389854431,0.36872825026512146,0.0,0.5335605144500732,0.0,,
0,3,META_VAL,PU_PER_RAW,0.7598071098327637,0.4309682846069336,0.11147194355726242,0.6040679216384888,0.11936978250741959,,
0,3,META_VAL,BALANCED,1.0,0.5572546124458313,0.20156708359718323,0.7760461568832397,0.21584820747375488,,
0,3,META_VAL,CONFLICT_AWARE,1.0,0.5572546124458313,0.20156708359718323,0.7760461568832397,0.21584820747375488,,
0,3,META_VAL,FULL_CE,,,,,,P_UTILITY,0.8350175023078918
0,3,META_VAL,FULL_CE,,,,,,SHARED1_PERSISTENCE,0.026114800944924355
0,3,META_VAL,FULL_CE,,,,,,PU_PER_RAW,0.44979164004325867
0,3,META_VAL,P_UTILITY,,,,,,SHARED1_PERSISTENCE,0.01058785617351532
0,3,META_VAL,PU_PER_RAW,,,,,,P_UTILITY,0.5210031867027283
0,3,META_VAL,PU_PER_RAW,,,,,,SHARED1_PERSISTENCE,0.8590232133865356
0,3,META_VAL,BALANCED,,,,,,FULL_CE,0.6057142615318298
0,3,META_VAL,BALANCED,,,,,,P_UTILITY,0.7108402848243713
0,3,META_VAL,BALANCED,,,,,,SHARED1_PERSISTENCE,0.7108402848243713
0,3,META_VAL,BALANCED,,,,,,PU_PER_RAW,0.9707006216049194
0,3,META_VAL,BALANCED,,,,,,CONFLICT_AWARE,1.0
0,3,META_VAL,CONFLICT_AWARE,,,,,,FULL_CE,0.6057142615318298
0,3,META_VAL,CONFLICT_AWARE,,,,,,P_UTILITY,0.7108402848243713
0,3,META_VAL,CONFLICT_AWARE,,,,,,SHARED1_PERSISTENCE,0.7108402848243713
0,3,META_VAL,CONFLICT_AWARE,,,,,,PU_PER_RAW,0.9707006216049194
0,4,META_TRAIN,FULL_CE,0.31544971466064453,0.15485966205596924,0.12179145216941833,0.21175682544708252,0.1259082555770874,,
0,4,META_TRAIN,P_UTILITY,0.1914655715227127,0.10487539321184158,0.06469026952981949,0.1301492601633072,0.06735396385192871,,
0,4,META_TRAIN,SHARED1_PERSISTENCE,0.31675267219543457,0.21225088834762573,0.0,0.23512086272239685,0.0,,
0,4,META_TRAIN,PU_PER_RAW,0.35893088579177856,0.2214595228433609,0.06469026952981949,0.2665814757347107,0.06735396385192871,,
0,4,META_TRAIN,BALANCED,0.9999999403953552,0.5827668309211731,0.24737519025802612,0.7299661040306091,0.2575611174106598,,
0,4,META_TRAIN,CONFLICT_AWARE,1.0,0.5827668905258179,0.24737520515918732,0.7299661636352539,0.2575611472129822,,
0,4,META_TRAIN,FULL_CE,,,,,,P_UTILITY,0.8516079187393188
0,4,META_TRAIN,FULL_CE,,,,,,SHARED1_PERSISTENCE,0.0031728690955787897
0,4,META_TRAIN,FULL_CE,,,,,,PU_PER_RAW,0.4570758044719696
0,4,META_TRAIN,P_UTILITY,,,,,,SHARED1_PERSISTENCE,-0.06727376580238342
0,4,META_TRAIN,PU_PER_RAW,,,,,,P_UTILITY,0.4740646779537201
0,4,META_TRAIN,PU_PER_RAW,,,,,,SHARED1_PERSISTENCE,0.8466032147407532
0,4,META_TRAIN,BALANCED,,,,,,FULL_CE,0.625839114189148
0,4,META_TRAIN,BALANCED,,,,,,P_UTILITY,0.6829078793525696
0,4,META_TRAIN,BALANCED,,,,,,SHARED1_PERSISTENCE,0.6829078197479248
0,4,META_TRAIN,BALANCED,,,,,,PU_PER_RAW,0.9669444561004639
0,4,META_TRAIN,BALANCED,,,,,,CONFLICT_AWARE,1.0
0,4,META_TRAIN,CONFLICT_AWARE,,,,,,FULL_CE,0.625839114189148
0,4,META_TRAIN,CONFLICT_AWARE,,,,,,P_UTILITY,0.6829078197479248
0,4,META_TRAIN,CONFLICT_AWARE,,,,,,SHARED1_PERSISTENCE,0.6829078197479248
0,4,META_TRAIN,CONFLICT_AWARE,,,,,,PU_PER_RAW,0.9669444561004639
0,4,META_VAL,FULL_CE,0.7330023050308228,0.33135274052619934,0.2686222493648529,0.5252582430839539,0.2818574607372284,,
0,4,META_VAL,P_UTILITY,0.4339863657951355,0.21087168157100677,0.13678695261478424,0.31991806626319885,0.15105979144573212,,
0,4,META_VAL,SHARED1_PERSISTENCE,0.9997113943099976,0.531349778175354,0.0,0.846811830997467,0.0,,
0,4,META_VAL,PU_PER_RAW,1.1066659688949585,0.5780906677246094,0.13678695261478424,0.921407163143158,0.15105979144573212,,
0,4,META_VAL,BALANCED,1.0,0.5068276524543762,0.21827302873134613,0.7983596920967102,0.2410484403371811,,
0,4,META_VAL,CONFLICT_AWARE,1.0,0.5068276524543762,0.21827302873134613,0.7983596920967102,0.2410484403371811,,
0,4,META_VAL,FULL_CE,,,,,,P_UTILITY,0.8539533019065857
0,4,META_VAL,FULL_CE,,,,,,SHARED1_PERSISTENCE,0.03969208896160126
0,4,META_VAL,FULL_CE,,,,,,PU_PER_RAW,0.37073948979377747
0,4,META_VAL,P_UTILITY,,,,,,SHARED1_PERSISTENCE,0.04257418215274811
0,4,META_VAL,PU_PER_RAW,,,,,,P_UTILITY,0.4306161403656006
0,4,META_VAL,PU_PER_RAW,,,,,,SHARED1_PERSISTENCE,0.9200500845909119
0,4,META_VAL,BALANCED,,,,,,FULL_CE,0.6188661456108093
0,4,META_VAL,BALANCED,,,,,,P_UTILITY,0.7220021486282349
0,4,META_VAL,BALANCED,,,,,,SHARED1_PERSISTENCE,0.7220021486282349
0,4,META_VAL,BALANCED,,,,,,PU_PER_RAW,0.9353616237640381
0,4,META_VAL,BALANCED,,,,,,CONFLICT_AWARE,1.0
0,4,META_VAL,CONFLICT_AWARE,,,,,,FULL_CE,0.6188661456108093
0,4,META_VAL,CONFLICT_AWARE,,,,,,P_UTILITY,0.7220021486282349
0,4,META_VAL,CONFLICT_AWARE,,,,,,SHARED1_PERSISTENCE,0.7220021486282349
0,4,META_VAL,CONFLICT_AWARE,,,,,,PU_PER_RAW,0.9353616237640381
1,0,META_TRAIN,FULL_CE,0.4968958795070648,0.2071075439453125,0.21255062520503998,0.34959569573402405,0.1913558691740036,,
1,0,META_TRAIN,P_UTILITY,0.38268736004829407,0.16662855446338654,0.15626351535320282,0.2756922245025635,0.13512983918190002,,
1,0,META_TRAIN,SHARED1_PERSISTENCE,0.3464326858520508,0.25040674209594727,0.0,0.23939940333366394,0.0,,
1,0,META_TRAIN,PU_PER_RAW,0.517236590385437,0.31012222170829773,0.15626351535320282,0.35871925950050354,0.13512983918190002,,
1,0,META_TRAIN,BALANCED,1.0,0.6132158637046814,0.28815439343452454,0.6919834017753601,0.2491832673549652,,
1,0,META_TRAIN,CONFLICT_AWARE,1.0,0.6132158637046814,0.28815439343452454,0.6919834017753601,0.2491832673549652,,
1,0,META_TRAIN,FULL_CE,,,,,,P_UTILITY,0.8765305876731873
1,0,META_TRAIN,FULL_CE,,,,,,SHARED1_PERSISTENCE,0.032667309045791626
1,0,META_TRAIN,FULL_CE,,,,,,PU_PER_RAW,0.6703976988792419
1,0,META_TRAIN,P_UTILITY,,,,,,SHARED1_PERSISTENCE,0.004029526840895414
1,0,META_TRAIN,PU_PER_RAW,,,,,,P_UTILITY,0.7425680756568909
1,0,META_TRAIN,PU_PER_RAW,,,,,,SHARED1_PERSISTENCE,0.6727573275566101
1,0,META_TRAIN,BALANCED,,,,,,FULL_CE,0.6416086554527283
1,0,META_TRAIN,BALANCED,,,,,,P_UTILITY,0.708530068397522
1,0,META_TRAIN,BALANCED,,,,,,SHARED1_PERSISTENCE,0.7085299491882324
1,0,META_TRAIN,BALANCED,,,,,,PU_PER_RAW,0.998775839805603
1,0,META_TRAIN,BALANCED,,,,,,CONFLICT_AWARE,1.0
1,0,META_TRAIN,CONFLICT_AWARE,,,,,,FULL_CE,0.6416086554527283
1,0,META_TRAIN,CONFLICT_AWARE,,,,,,P_UTILITY,0.708530068397522
1,0,META_TRAIN,CONFLICT_AWARE,,,,,,SHARED1_PERSISTENCE,0.7085299491882324
1,0,META_TRAIN,CONFLICT_AWARE,,,,,,PU_PER_RAW,0.998775839805603
1,0,META_VAL,FULL_CE,0.40524277091026306,0.16332188248634338,0.15428504347801208,0.2832346260547638,0.18309001624584198,,
1,0,META_VAL,P_UTILITY,0.26731789112091064,0.10466897487640381,0.09903078526258469,0.19458486139774323,0.11328241974115372,,
1,0,META_VAL,SHARED1_PERSISTENCE,0.9006116390228271,0.5326938629150391,0.0,0.7261808514595032,0.0,,
1,0,META_VAL,PU_PER_RAW,0.9445544481277466,0.5414105653762817,0.09903078526258469,0.7592217922210693,0.11328241974115372,,
1,0,META_VAL,BALANCED,1.0,0.4933640658855438,0.25937625765800476,0.7754243612289429,0.29670339822769165,,
1,0,META_VAL,CONFLICT_AWARE,1.0,0.4933640658855438,0.25937625765800476,0.7754243612289429,0.29670339822769165,,
1,0,META_VAL,FULL_CE,,,,,,P_UTILITY,0.8225996494293213
1,0,META_VAL,FULL_CE,,,,,,SHARED1_PERSISTENCE,-0.003037617541849613
1,0,META_VAL,FULL_CE,,,,,,PU_PER_RAW,0.22990718483924866
1,0,META_VAL,P_UTILITY,,,,,,SHARED1_PERSISTENCE,0.019985325634479523
1,0,META_VAL,PU_PER_RAW,,,,,,P_UTILITY,0.3020651042461395
1,0,META_VAL,PU_PER_RAW,,,,,,SHARED1_PERSISTENCE,0.9591338634490967
1,0,META_VAL,BALANCED,,,,,,FULL_CE,0.5738122463226318
1,0,META_VAL,BALANCED,,,,,,P_UTILITY,0.7141377329826355
1,0,META_VAL,BALANCED,,,,,,SHARED1_PERSISTENCE,0.7141377329826355
1,0,META_VAL,BALANCED,,,,,,PU_PER_RAW,0.8830221891403198
1,0,META_VAL,BALANCED,,,,,,CONFLICT_AWARE,1.0000001192092896
1,0,META_VAL,CONFLICT_AWARE,,,,,,FULL_CE,0.5738122463226318
1,0,META_VAL,CONFLICT_AWARE,,,,,,P_UTILITY,0.7141377329826355
1,0,META_VAL,CONFLICT_AWARE,,,,,,SHARED1_PERSISTENCE,0.7141377329826355
1,0,META_VAL,CONFLICT_AWARE,,,,,,PU_PER_RAW,0.8830221891403198
1,1,META_TRAIN,FULL_CE,0.4368029534816742,0.19567212462425232,0.18838751316070557,0.29982614517211914,0.16469264030456543,,
1,1,META_TRAIN,P_UTILITY,0.33382856845855713,0.16703490912914276,0.13440664112567902,0.23043106496334076,0.11125309765338898,,
1,1,META_TRAIN,SHARED1_PERSISTENCE,0.3718205988407135,0.22924639284610748,0.0,0.2927399277687073,0.0,,
1,1,META_TRAIN,PU_PER_RAW,0.5126433968544006,0.2940567433834076,0.13440664112567902,0.38195741176605225,0.11125309765338898,,
1,1,META_TRAIN,BALANCED,1.0,0.5678445100784302,0.27746379375457764,0.7401485443115234,0.22966651618480682,,
1,1,META_TRAIN,CONFLICT_AWARE,1.0,0.5678445100784302,0.27746379375457764,0.7401485443115234,0.22966651618480682,,
1,1,META_TRAIN,FULL_CE,,,,,,P_UTILITY,0.8594421148300171
1,1,META_TRAIN,FULL_CE,,,,,,SHARED1_PERSISTENCE,0.07990331202745438
1,1,META_TRAIN,FULL_CE,,,,,,PU_PER_RAW,0.6176146268844604
1,1,META_TRAIN,P_UTILITY,,,,,,SHARED1_PERSISTENCE,0.05281445384025574
1,1,META_TRAIN,PU_PER_RAW,,,,,,P_UTILITY,0.689497172832489
1,1,META_TRAIN,PU_PER_RAW,,,,,,SHARED1_PERSISTENCE,0.7596930265426636
1,1,META_TRAIN,BALANCED,,,,,,FULL_CE,0.6473429203033447
1,1,META_TRAIN,BALANCED,,,,,,P_UTILITY,0.7255393862724304
1,1,META_TRAIN,BALANCED,,,,,,SHARED1_PERSISTENCE,0.7255393266677856
1,1,META_TRAIN,BALANCED,,,,,,PU_PER_RAW,0.9986985921859741
1,1,META_TRAIN,BALANCED,,,,,,CONFLICT_AWARE,1.0000001192092896
1,1,META_TRAIN,CONFLICT_AWARE,,,,,,FULL_CE,0.6473429203033447
1,1,META_TRAIN,CONFLICT_AWARE,,,,,,P_UTILITY,0.7255393862724304
1,1,META_TRAIN,CONFLICT_AWARE,,,,,,SHARED1_PERSISTENCE,0.7255393266677856
1,1,META_TRAIN,CONFLICT_AWARE,,,,,,PU_PER_RAW,0.9986985921859741
1,1,META_VAL,FULL_CE,0.6048039793968201,0.26691263914108276,0.31089165806770325,0.3405957818031311,0.2861579358577728,,
1,1,META_VAL,P_UTILITY,0.46614235639572144,0.23475289344787598,0.22376210987567902,0.2657902240753174,0.2036317139863968,,
