task,fold,role,session,subject,variant,BA,macro_F1,NLL,rescued_errors,damaged_correct,trials,oracle_status,label
OpenBMI_MI,0,inner_train,2,10,ORACLE_1DIR,0.73,0.7293233082706767,0.5306283433083445,4,0,100,LABEL_CONDITIONAL_ORACLE_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,2,10,CE_ORACLE_1DIR,0.73,0.7293233082706767,0.5306283433083445,4,0,100,LABEL_CONDITIONAL_ORACLE_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,1,16,ORACLE_1DIR,0.94,0.9399759903961584,0.2336326155439019,8,0,100,LABEL_CONDITIONAL_ORACLE_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,1,16,CE_ORACLE_1DIR,0.94,0.9399759903961584,0.2336326155439019,8,0,100,LABEL_CONDITIONAL_ORACLE_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,2,16,ORACLE_1DIR,0.87,0.8696741854636592,0.2605437022075057,7,0,100,LABEL_CONDITIONAL_ORACLE_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,2,16,CE_ORACLE_1DIR,0.87,0.8696741854636592,0.2605437022075057,7,0,100,LABEL_CONDITIONAL_ORACLE_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,1,20,ORACLE_1DIR,0.9,0.8999599839935974,0.24401882201898842,5,0,100,LABEL_CONDITIONAL_ORACLE_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,1,20,CE_ORACLE_1DIR,0.9,0.8999599839935974,0.24401882201898842,5,0,100,LABEL_CONDITIONAL_ORACLE_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,2,20,ORACLE_1DIR,0.8999999999999999,0.8996386993175431,0.2550612633768469,3,0,100,LABEL_CONDITIONAL_ORACLE_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,2,20,CE_ORACLE_1DIR,0.8999999999999999,0.8996386993175431,0.2550612633768469,3,0,100,LABEL_CONDITIONAL_ORACLE_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,1,21,ORACLE_1DIR,0.95,0.9499549594635172,0.15516465295106172,3,0,100,LABEL_CONDITIONAL_ORACLE_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,1,21,CE_ORACLE_1DIR,0.95,0.9499549594635172,0.15516465295106172,3,0,100,LABEL_CONDITIONAL_ORACLE_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,2,21,ORACLE_1DIR,0.88,0.8799519807923168,0.24963218696881084,2,0,100,LABEL_CONDITIONAL_ORACLE_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,2,21,CE_ORACLE_1DIR,0.88,0.8799519807923168,0.24963218696881084,2,0,100,LABEL_CONDITIONAL_ORACLE_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,1,22,ORACLE_1DIR,0.8200000000000001,0.8199279711884754,0.35592720221262425,7,0,100,LABEL_CONDITIONAL_ORACLE_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,1,22,CE_ORACLE_1DIR,0.8200000000000001,0.8199279711884754,0.35592720221262425,7,0,100,LABEL_CONDITIONAL_ORACLE_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,2,22,ORACLE_1DIR,0.78,0.7726333195535345,0.5386118187336251,9,0,100,LABEL_CONDITIONAL_ORACLE_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,2,22,CE_ORACLE_1DIR,0.78,0.7726333195535345,0.5386118187336251,9,0,100,LABEL_CONDITIONAL_ORACLE_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,1,23,ORACLE_1DIR,0.81,0.8090644156366193,0.3708108508074656,5,0,100,LABEL_CONDITIONAL_ORACLE_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,1,23,CE_ORACLE_1DIR,0.81,0.8090644156366193,0.3708108508074656,5,0,100,LABEL_CONDITIONAL_ORACLE_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,2,23,ORACLE_1DIR,0.75,0.7442455242966752,0.5426657699607312,7,0,100,LABEL_CONDITIONAL_ORACLE_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,2,23,CE_ORACLE_1DIR,0.75,0.7442455242966752,0.5426657699607312,7,0,100,LABEL_CONDITIONAL_ORACLE_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,1,27,ORACLE_1DIR,0.97,0.96999699969997,0.14589603084372357,2,0,100,LABEL_CONDITIONAL_ORACLE_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,1,27,CE_ORACLE_1DIR,0.97,0.96999699969997,0.14589603084372357,2,0,100,LABEL_CONDITIONAL_ORACLE_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,2,27,ORACLE_1DIR,0.95,0.9499949994999499,0.16490407201228663,2,0,100,LABEL_CONDITIONAL_ORACLE_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,2,27,CE_ORACLE_1DIR,0.95,0.9499949994999499,0.16490407201228663,2,0,100,LABEL_CONDITIONAL_ORACLE_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,1,28,ORACLE_1DIR,0.98,0.98,0.105204533864744,3,0,100,LABEL_CONDITIONAL_ORACLE_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,1,28,CE_ORACLE_1DIR,0.98,0.98,0.105204533864744,3,0,100,LABEL_CONDITIONAL_ORACLE_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,2,28,ORACLE_1DIR,0.87,0.8696741854636592,0.25442023588810114,1,0,100,LABEL_CONDITIONAL_ORACLE_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,2,28,CE_ORACLE_1DIR,0.87,0.8696741854636592,0.25442023588810114,1,0,100,LABEL_CONDITIONAL_ORACLE_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,1,30,ORACLE_1DIR,0.8600000000000001,0.8594941790445605,0.3015428668353707,6,0,100,LABEL_CONDITIONAL_ORACLE_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,1,30,CE_ORACLE_1DIR,0.8600000000000001,0.8594941790445605,0.3015428668353707,6,0,100,LABEL_CONDITIONAL_ORACLE_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,2,30,ORACLE_1DIR,0.74,0.7390606182256123,0.5766062897443771,7,0,100,LABEL_CONDITIONAL_ORACLE_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,2,30,CE_ORACLE_1DIR,0.74,0.7390606182256123,0.5766062897443771,7,0,100,LABEL_CONDITIONAL_ORACLE_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,1,31,ORACLE_1DIR,0.94,0.94,0.1519320806977339,2,0,100,LABEL_CONDITIONAL_ORACLE_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,1,31,CE_ORACLE_1DIR,0.94,0.94,0.1519320806977339,2,0,100,LABEL_CONDITIONAL_ORACLE_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,2,31,ORACLE_1DIR,0.81,0.8056265984654731,0.304098731437698,6,0,100,LABEL_CONDITIONAL_ORACLE_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,2,31,CE_ORACLE_1DIR,0.81,0.8056265984654731,0.304098731437698,6,0,100,LABEL_CONDITIONAL_ORACLE_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,1,34,ORACLE_1DIR,0.8200000000000001,0.8193496587715776,0.3493640995025635,5,0,100,LABEL_CONDITIONAL_ORACLE_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,1,34,CE_ORACLE_1DIR,0.8200000000000001,0.8193496587715776,0.3493640995025635,5,0,100,LABEL_CONDITIONAL_ORACLE_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,2,34,ORACLE_1DIR,0.76,0.7584541062801933,0.5191231822199188,10,0,100,LABEL_CONDITIONAL_ORACLE_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,2,34,CE_ORACLE_1DIR,0.76,0.7584541062801933,0.5191231822199188,10,0,100,LABEL_CONDITIONAL_ORACLE_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,1,35,ORACLE_1DIR,0.98,0.9799919967987194,0.03488727654330433,0,0,100,LABEL_CONDITIONAL_ORACLE_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,1,35,CE_ORACLE_1DIR,0.98,0.9799919967987194,0.03488727654330433,0,0,100,LABEL_CONDITIONAL_ORACLE_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,2,35,ORACLE_1DIR,0.87,0.8684077335762729,0.2907042031781748,4,0,100,LABEL_CONDITIONAL_ORACLE_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,2,35,CE_ORACLE_1DIR,0.87,0.8684077335762729,0.2907042031781748,4,0,100,LABEL_CONDITIONAL_ORACLE_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,1,40,ORACLE_1DIR,0.96,0.96,0.17135572603903712,6,0,100,LABEL_CONDITIONAL_ORACLE_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,1,40,CE_ORACLE_1DIR,0.96,0.96,0.17135572603903712,6,0,100,LABEL_CONDITIONAL_ORACLE_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,2,40,ORACLE_1DIR,0.87,0.8693598633303186,0.279553049148526,4,0,100,LABEL_CONDITIONAL_ORACLE_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,2,40,CE_ORACLE_1DIR,0.87,0.8693598633303186,0.279553049148526,4,0,100,LABEL_CONDITIONAL_ORACLE_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,1,41,ORACLE_1DIR,0.86,0.859775641025641,0.28718038082122804,6,0,100,LABEL_CONDITIONAL_ORACLE_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,1,41,CE_ORACLE_1DIR,0.86,0.859775641025641,0.28718038082122804,6,0,100,LABEL_CONDITIONAL_ORACLE_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,2,41,ORACLE_1DIR,0.8,0.7996794871794872,0.4321847278950736,8,0,100,LABEL_CONDITIONAL_ORACLE_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,2,41,CE_ORACLE_1DIR,0.8,0.7996794871794872,0.4321847278950736,8,0,100,LABEL_CONDITIONAL_ORACLE_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,1,43,ORACLE_1DIR,0.97,0.9699729756781104,0.15736376359593124,3,0,100,LABEL_CONDITIONAL_ORACLE_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,1,43,CE_ORACLE_1DIR,0.97,0.9699729756781104,0.15736376359593124,3,0,100,LABEL_CONDITIONAL_ORACLE_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,2,43,ORACLE_1DIR,0.9,0.8999599839935974,0.2381748814182356,5,0,100,LABEL_CONDITIONAL_ORACLE_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,2,43,CE_ORACLE_1DIR,0.9,0.8999599839935974,0.2381748814182356,5,0,100,LABEL_CONDITIONAL_ORACLE_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,1,44,ORACLE_1DIR,0.8600000000000001,0.8594941790445605,0.28715278329793364,6,0,100,LABEL_CONDITIONAL_ORACLE_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,1,44,CE_ORACLE_1DIR,0.8600000000000001,0.8594941790445605,0.28715278329793364,6,0,100,LABEL_CONDITIONAL_ORACLE_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,2,44,ORACLE_1DIR,0.76,0.76,0.5155933890631422,5,0,100,LABEL_CONDITIONAL_ORACLE_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,2,44,CE_ORACLE_1DIR,0.76,0.76,0.5155933890631422,5,0,100,LABEL_CONDITIONAL_ORACLE_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,1,45,ORACLE_1DIR,0.88,0.8799519807923168,0.2924129266664386,6,0,100,LABEL_CONDITIONAL_ORACLE_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,1,45,CE_ORACLE_1DIR,0.88,0.8799519807923168,0.2924129266664386,6,0,100,LABEL_CONDITIONAL_ORACLE_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,2,45,ORACLE_1DIR,0.79,0.78997899789979,0.40759083472192287,5,0,100,LABEL_CONDITIONAL_ORACLE_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,2,45,CE_ORACLE_1DIR,0.79,0.78997899789979,0.40759083472192287,5,0,100,LABEL_CONDITIONAL_ORACLE_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,1,46,ORACLE_1DIR,0.79,0.78997899789979,0.4200812877714634,7,0,100,LABEL_CONDITIONAL_ORACLE_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,1,46,CE_ORACLE_1DIR,0.79,0.78997899789979,0.4200812877714634,7,0,100,LABEL_CONDITIONAL_ORACLE_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,2,46,ORACLE_1DIR,0.71,0.7033248081841432,0.5998211246682331,4,0,100,LABEL_CONDITIONAL_ORACLE_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,2,46,CE_ORACLE_1DIR,0.71,0.7033248081841432,0.5998211246682331,4,0,100,LABEL_CONDITIONAL_ORACLE_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,1,48,ORACLE_1DIR,0.89,0.8899009108197378,0.2611989877559245,7,0,100,LABEL_CONDITIONAL_ORACLE_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,1,48,CE_ORACLE_1DIR,0.89,0.8899009108197378,0.2611989877559245,7,0,100,LABEL_CONDITIONAL_ORACLE_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,2,48,ORACLE_1DIR,0.76,0.7584541062801933,0.49648481189273297,2,0,100,LABEL_CONDITIONAL_ORACLE_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,2,48,CE_ORACLE_1DIR,0.76,0.7584541062801933,0.49648481189273297,2,0,100,LABEL_CONDITIONAL_ORACLE_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,1,49,ORACLE_1DIR,0.89,0.8899009108197378,0.2551272397162393,6,0,100,LABEL_CONDITIONAL_ORACLE_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,1,49,CE_ORACLE_1DIR,0.89,0.8899009108197378,0.2551272397162393,6,0,100,LABEL_CONDITIONAL_ORACLE_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,2,49,ORACLE_1DIR,0.8799999999999999,0.8795664391810518,0.2951037140376866,3,0,100,LABEL_CONDITIONAL_ORACLE_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,2,49,CE_ORACLE_1DIR,0.8799999999999999,0.8795664391810518,0.2951037140376866,3,0,100,LABEL_CONDITIONAL_ORACLE_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,1,50,ORACLE_1DIR,0.74,0.7348021215830274,0.5057853149855509,9,0,100,LABEL_CONDITIONAL_ORACLE_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,1,50,CE_ORACLE_1DIR,0.74,0.7348021215830274,0.5057853149855509,9,0,100,LABEL_CONDITIONAL_ORACLE_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,2,50,ORACLE_1DIR,0.7,0.6995192307692308,0.6694676875090226,8,0,100,LABEL_CONDITIONAL_ORACLE_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,2,50,CE_ORACLE_1DIR,0.7,0.6995192307692308,0.6694676875090226,8,0,100,LABEL_CONDITIONAL_ORACLE_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,1,52,ORACLE_1DIR,0.9199999999999999,0.9198717948717949,0.22943231053184718,2,0,100,LABEL_CONDITIONAL_ORACLE_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,1,52,CE_ORACLE_1DIR,0.9199999999999999,0.9198717948717949,0.22943231053184718,2,0,100,LABEL_CONDITIONAL_ORACLE_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,2,52,ORACLE_1DIR,0.78,0.7756017951856384,0.3956234074383974,3,0,100,LABEL_CONDITIONAL_ORACLE_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,2,52,CE_ORACLE_1DIR,0.78,0.7756017951856384,0.3956234074383974,3,0,100,LABEL_CONDITIONAL_ORACLE_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,1,53,ORACLE_1DIR,0.9199999999999999,0.9197109594540345,0.1743408591579646,3,0,100,LABEL_CONDITIONAL_ORACLE_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,1,53,CE_ORACLE_1DIR,0.9199999999999999,0.9197109594540345,0.1743408591579646,3,0,100,LABEL_CONDITIONAL_ORACLE_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,2,53,ORACLE_1DIR,0.84,0.8399359743897559,0.36636701837182045,6,0,100,LABEL_CONDITIONAL_ORACLE_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,inner_train,2,53,CE_ORACLE_1DIR,0.84,0.8399359743897559,0.36636701837182045,6,0,100,LABEL_CONDITIONAL_ORACLE_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,discovery,1,8,ORACLE_1DIR,0.9099999999999999,0.9097744360902256,0.21066526498645544,4,0,100,LABEL_CONDITIONAL_ORACLE_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,discovery,1,8,CE_ORACLE_1DIR,0.9099999999999999,0.9097744360902256,0.21066526498645544,4,0,100,LABEL_CONDITIONAL_ORACLE_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,discovery,2,8,ORACLE_1DIR,0.77,0.7694235588972431,0.45324959653429686,6,0,100,LABEL_CONDITIONAL_ORACLE_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,discovery,2,8,CE_ORACLE_1DIR,0.77,0.7694235588972431,0.45324959653429686,6,0,100,LABEL_CONDITIONAL_ORACLE_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,discovery,1,9,ORACLE_1DIR,0.9099999999999999,0.9099189270343309,0.2629497882910073,2,0,100,LABEL_CONDITIONAL_ORACLE_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,0,discovery,1,9,CE_ORACLE_1DIR,0.9099999999999999,0.9099189270343309,0.2629497882910073,2,0,100,LABEL_CONDITIONAL_ORACLE_NOT_DEPLOYABLE,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
