fold,seed,block,dimensions,coordinate_ids,persistence_supported,u_abs_mean,u_spec_mean,u_abs_CI95_low,u_spec_CI95_low,outer_test_used
0,1,0,4,"[0, 1, 2, 3]",True,0.08825685145927945,0.07737894376224494,0.07707710643898895,0.06711603735331051,False
0,1,1,4,"[4, 5, 6, 7]",True,0.01880247703541873,-0.00783388969222947,0.016918043093702085,-0.01201850691027154,False
0,1,2,4,"[8, 9, 10, 11]",True,0.012945856588866822,-0.017285957940505768,0.011025753956233352,-0.021199560208051343,False
0,1,3,4,"[12, 13, 14, 15]",False,0.0027324561891689304,-0.0315084745230099,0.002192315737908279,-0.038022773682102995,False
0,1,4,4,"[16, 17, 18, 19]",False,0.009035451097775371,-0.019874262121094728,0.00846454514433519,-0.026503877745312477,False
