method,fold,seed,subject_id,strategy,trainable_parameter_names,trainable_parameters,parameter_update_l2,adaptation_time_s,adaptation_seed,all_adapt,protected_parameter_update_l2,adaptive_parameter_update_l2,protected_buffer_update_l2
A8_RANDOM_PROTECTED,3,2,5,tail,"['adaptive.embedding.0.weight', 'adaptive.embedding.0.bias', 'adaptive.embedding.2.weight', 'adaptive.embedding.2.bias', 'adaptive_head.weight', 'adaptive_head.bias']",24050,,0.2698820999939926,2841233394.0,False,0.0,0.18562694289328274,0.0
A10_FULL_PUD_FREEZE,3,2,5,tail,"['adaptive.embedding.0.weight', 'adaptive.embedding.0.bias', 'adaptive.embedding.2.weight', 'adaptive.embedding.2.bias', 'adaptive_head.weight', 'adaptive_head.bias']",24050,,0.26759450003737584,2841233394.0,False,0.0,0.1944664302667739,0.0
B2_STRONG_GENERIC,3,2,6,tail,"['encoder.embedding.0.weight', 'encoder.embedding.0.bias', 'encoder.embedding.2.weight', 'encoder.embedding.2.bias', 'head.weight', 'head.bias']",63810,0.2959290799511971,0.23592959996312857,,,,,
A2_DUAL_CONTROL,3,2,6,tail,"['adaptive.embedding.0.weight', 'adaptive.embedding.0.bias', 'adaptive.embedding.2.weight', 'adaptive.embedding.2.bias', 'adaptive_head.weight', 'adaptive_head.bias']",24050,,0.271746999991592,3009955499.0,False,0.0,0.21359421498275263,0.0
A6_PUD_ALL_ADAPT,3,2,6,tail,"['protected.embedding.0.weight', 'protected.embedding.0.bias', 'protected.embedding.2.weight', 'protected.embedding.2.bias', 'adaptive.embedding.0.weight', 'adaptive.embedding.0.bias', 'adaptive.embedding.2.weight', 'adaptive.embedding.2.bias', 'protected_head.weight', 'protected_head.bias', 'adaptive_head.weight', 'adaptive_head.bias']",48100,,0.2947855000384152,3009955499.0,True,0.2017399499992527,0.19611937044547512,69.28398433379142
A7_IDENTITY_PROTECTED,3,2,6,tail,"['adaptive.embedding.0.weight', 'adaptive.embedding.0.bias', 'adaptive.embedding.2.weight', 'adaptive.embedding.2.bias', 'adaptive_head.weight', 'adaptive_head.bias']",24050,,0.2693833000375889,3009955499.0,False,0.0,0.20536824786813937,0.0
A8_RANDOM_PROTECTED,3,2,6,tail,"['adaptive.embedding.0.weight', 'adaptive.embedding.0.bias', 'adaptive.embedding.2.weight', 'adaptive.embedding.2.bias', 'adaptive_head.weight', 'adaptive_head.bias']",24050,,0.2713221000158228,3009955499.0,False,0.0,0.20439340740523101,0.0
A10_FULL_PUD_FREEZE,3,2,6,tail,"['adaptive.embedding.0.weight', 'adaptive.embedding.0.bias', 'adaptive.embedding.2.weight', 'adaptive.embedding.2.bias', 'adaptive_head.weight', 'adaptive_head.bias']",24050,,0.2643709999974817,3009955499.0,False,0.0,0.215250227605612,0.0
B2_STRONG_GENERIC,3,2,7,tail,"['encoder.embedding.0.weight', 'encoder.embedding.0.bias', 'encoder.embedding.2.weight', 'encoder.embedding.2.bias', 'head.weight', 'head.bias']",63810,0.24739742354255018,0.2389231999986805,,,,,
A2_DUAL_CONTROL,3,2,7,tail,"['adaptive.embedding.0.weight', 'adaptive.embedding.0.bias', 'adaptive.embedding.2.weight', 'adaptive.embedding.2.bias', 'adaptive_head.weight', 'adaptive_head.bias']",24050,,0.27033540001139045,1865148133.0,False,0.0,0.17319735561991992,0.0
A6_PUD_ALL_ADAPT,3,2,7,tail,"['protected.embedding.0.weight', 'protected.embedding.0.bias', 'protected.embedding.2.weight', 'protected.embedding.2.bias', 'adaptive.embedding.0.weight', 'adaptive.embedding.0.bias', 'adaptive.embedding.2.weight', 'adaptive.embedding.2.bias', 'protected_head.weight', 'protected_head.bias', 'adaptive_head.weight', 'adaptive_head.bias']",48100,,0.28922849998343736,1865148133.0,True,0.16335044932891793,0.1742341147708885,69.29490295461677
A7_IDENTITY_PROTECTED,3,2,7,tail,"['adaptive.embedding.0.weight', 'adaptive.embedding.0.bias', 'adaptive.embedding.2.weight', 'adaptive.embedding.2.bias', 'adaptive_head.weight', 'adaptive_head.bias']",24050,,0.26582689996575937,1865148133.0,False,0.0,0.16721795886977228,0.0
A8_RANDOM_PROTECTED,3,2,7,tail,"['adaptive.embedding.0.weight', 'adaptive.embedding.0.bias', 'adaptive.embedding.2.weight', 'adaptive.embedding.2.bias', 'adaptive_head.weight', 'adaptive_head.bias']",24050,,0.2652888000011444,1865148133.0,False,0.0,0.17024574422326974,0.0
A10_FULL_PUD_FREEZE,3,2,7,tail,"['adaptive.embedding.0.weight', 'adaptive.embedding.0.bias', 'adaptive.embedding.2.weight', 'adaptive.embedding.2.bias', 'adaptive_head.weight', 'adaptive_head.bias']",24050,,0.2680805000127293,1865148133.0,False,0.0,0.1804442653624008,0.0
B2_STRONG_GENERIC,3,2,20,tail,"['encoder.embedding.0.weight', 'encoder.embedding.0.bias', 'encoder.embedding.2.weight', 'encoder.embedding.2.bias', 'head.weight', 'head.bias']",63810,0.24927552947571024,0.2345598000101745,,,,,
A2_DUAL_CONTROL,3,2,20,tail,"['adaptive.embedding.0.weight', 'adaptive.embedding.0.bias', 'adaptive.embedding.2.weight', 'adaptive.embedding.2.bias', 'adaptive_head.weight', 'adaptive_head.bias']",24050,,0.2678010000381619,3749478610.0,False,0.0,0.18705622031297278,0.0
A6_PUD_ALL_ADAPT,3,2,20,tail,"['protected.embedding.0.weight', 'protected.embedding.0.bias', 'protected.embedding.2.weight', 'protected.embedding.2.bias', 'adaptive.embedding.0.weight', 'adaptive.embedding.0.bias', 'adaptive.embedding.2.weight', 'adaptive.embedding.2.bias', 'protected_head.weight', 'protected_head.bias', 'adaptive_head.weight', 'adaptive_head.bias']",48100,,0.2893628000165336,3749478610.0,True,0.18106446364871473,0.16799305795866268,69.29951567579467
A7_IDENTITY_PROTECTED,3,2,20,tail,"['adaptive.embedding.0.weight', 'adaptive.embedding.0.bias', 'adaptive.embedding.2.weight', 'adaptive.embedding.2.bias', 'adaptive_head.weight', 'adaptive_head.bias']",24050,,0.26861680002184585,3749478610.0,False,0.0,0.17617124086276315,0.0
A8_RANDOM_PROTECTED,3,2,20,tail,"['adaptive.embedding.0.weight', 'adaptive.embedding.0.bias', 'adaptive.embedding.2.weight', 'adaptive.embedding.2.bias', 'adaptive_head.weight', 'adaptive_head.bias']",24050,,0.26710320002166554,3749478610.0,False,0.0,0.21120686743877753,0.0
A10_FULL_PUD_FREEZE,3,2,20,tail,"['adaptive.embedding.0.weight', 'adaptive.embedding.0.bias', 'adaptive.embedding.2.weight', 'adaptive.embedding.2.bias', 'adaptive_head.weight', 'adaptive_head.bias']",24050,,0.26520540000637993,3749478610.0,False,0.0,0.19135030789067212,0.0
B2_STRONG_GENERIC,3,2,23,tail,"['encoder.embedding.0.weight', 'encoder.embedding.0.bias', 'encoder.embedding.2.weight', 'encoder.embedding.2.bias', 'head.weight', 'head.bias']",63810,0.2811858027984336,0.24090599996270612,,,,,
A2_DUAL_CONTROL,3,2,23,tail,"['adaptive.embedding.0.weight', 'adaptive.embedding.0.bias', 'adaptive.embedding.2.weight', 'adaptive.embedding.2.bias', 'adaptive_head.weight', 'adaptive_head.bias']",24050,,0.26813709997804835,3934829208.0,False,0.0,0.20512811938442274,0.0
A6_PUD_ALL_ADAPT,3,2,23,tail,"['protected.embedding.0.weight', 'protected.embedding.0.bias', 'protected.embedding.2.weight', 'protected.embedding.2.bias', 'adaptive.embedding.0.weight', 'adaptive.embedding.0.bias', 'adaptive.embedding.2.weight', 'adaptive.embedding.2.bias', 'protected_head.weight', 'protected_head.bias', 'adaptive_head.weight', 'adaptive_head.bias']",48100,,0.2878813000279479,3934829208.0,True,0.18627595211407133,0.19483617649720197,69.3007052339159
A7_IDENTITY_PROTECTED,3,2,23,tail,"['adaptive.embedding.0.weight', 'adaptive.embedding.0.bias', 'adaptive.embedding.2.weight', 'adaptive.embedding.2.bias', 'adaptive_head.weight', 'adaptive_head.bias']",24050,,0.26493359997402877,3934829208.0,False,0.0,0.19887245370277837,0.0
A8_RANDOM_PROTECTED,3,2,23,tail,"['adaptive.embedding.0.weight', 'adaptive.embedding.0.bias', 'adaptive.embedding.2.weight', 'adaptive.embedding.2.bias', 'adaptive_head.weight', 'adaptive_head.bias']",24050,,0.2662016999674961,3934829208.0,False,0.0,0.18574873050709562,0.0
A10_FULL_PUD_FREEZE,3,2,23,tail,"['adaptive.embedding.0.weight', 'adaptive.embedding.0.bias', 'adaptive.embedding.2.weight', 'adaptive.embedding.2.bias', 'adaptive_head.weight', 'adaptive_head.bias']",24050,,0.2638318000244908,3934829208.0,False,0.0,0.2082942283895863,0.0
B2_STRONG_GENERIC,3,2,26,tail,"['encoder.embedding.0.weight', 'encoder.embedding.0.bias', 'encoder.embedding.2.weight', 'encoder.embedding.2.bias', 'head.weight', 'head.bias']",63810,0.2585971463121817,0.23779399995692074,,,,,
A2_DUAL_CONTROL,3,2,26,tail,"['adaptive.embedding.0.weight', 'adaptive.embedding.0.bias', 'adaptive.embedding.2.weight', 'adaptive.embedding.2.bias', 'adaptive_head.weight', 'adaptive_head.bias']",24050,,0.2661555999657139,3215662705.0,False,0.0,0.1612378976201196,0.0
A6_PUD_ALL_ADAPT,3,2,26,tail,"['protected.embedding.0.weight', 'protected.embedding.0.bias', 'protected.embedding.2.weight', 'protected.embedding.2.bias', 'adaptive.embedding.0.weight', 'adaptive.embedding.0.bias', 'adaptive.embedding.2.weight', 'adaptive.embedding.2.bias', 'protected_head.weight', 'protected_head.bias', 'adaptive_head.weight', 'adaptive_head.bias']",48100,,0.29233570001088083,3215662705.0,True,0.14475449821607836,0.1532573161952908,69.2858832004954
A7_IDENTITY_PROTECTED,3,2,26,tail,"['adaptive.embedding.0.weight', 'adaptive.embedding.0.bias', 'adaptive.embedding.2.weight', 'adaptive.embedding.2.bias', 'adaptive_head.weight', 'adaptive_head.bias']",24050,,0.26518340001348406,3215662705.0,False,0.0,0.1653821542921051,0.0
A8_RANDOM_PROTECTED,3,2,26,tail,"['adaptive.embedding.0.weight', 'adaptive.embedding.0.bias', 'adaptive.embedding.2.weight', 'adaptive.embedding.2.bias', 'adaptive_head.weight', 'adaptive_head.bias']",24050,,0.2653512000106275,3215662705.0,False,0.0,0.17299986214917923,0.0
A10_FULL_PUD_FREEZE,3,2,26,tail,"['adaptive.embedding.0.weight', 'adaptive.embedding.0.bias', 'adaptive.embedding.2.weight', 'adaptive.embedding.2.bias', 'adaptive_head.weight', 'adaptive_head.bias']",24050,,0.26886240002932027,3215662705.0,False,0.0,0.17362897708522207,0.0
B2_STRONG_GENERIC,3,2,35,tail,"['encoder.embedding.0.weight', 'encoder.embedding.0.bias', 'encoder.embedding.2.weight', 'encoder.embedding.2.bias', 'head.weight', 'head.bias']",63810,0.28547767279061037,0.23677310004131868,,,,,
A2_DUAL_CONTROL,3,2,35,tail,"['adaptive.embedding.0.weight', 'adaptive.embedding.0.bias', 'adaptive.embedding.2.weight', 'adaptive.embedding.2.bias', 'adaptive_head.weight', 'adaptive_head.bias']",24050,,0.26600999996298924,3417948431.0,False,0.0,0.18973534676805479,0.0
A6_PUD_ALL_ADAPT,3,2,35,tail,"['protected.embedding.0.weight', 'protected.embedding.0.bias', 'protected.embedding.2.weight', 'protected.embedding.2.bias', 'adaptive.embedding.0.weight', 'adaptive.embedding.0.bias', 'adaptive.embedding.2.weight', 'adaptive.embedding.2.bias', 'protected_head.weight', 'protected_head.bias', 'adaptive_head.weight', 'adaptive_head.bias']",48100,,0.28951220004819334,3417948431.0,True,0.19857202420574524,0.1890397535676407,69.30471733215167
A7_IDENTITY_PROTECTED,3,2,35,tail,"['adaptive.embedding.0.weight', 'adaptive.embedding.0.bias', 'adaptive.embedding.2.weight', 'adaptive.embedding.2.bias', 'adaptive_head.weight', 'adaptive_head.bias']",24050,,0.2671122999745421,3417948431.0,False,0.0,0.19620606744990687,0.0
A8_RANDOM_PROTECTED,3,2,35,tail,"['adaptive.embedding.0.weight', 'adaptive.embedding.0.bias', 'adaptive.embedding.2.weight', 'adaptive.embedding.2.bias', 'adaptive_head.weight', 'adaptive_head.bias']",24050,,0.26374879997456446,3417948431.0,False,0.0,0.20189044868973147,0.0
A10_FULL_PUD_FREEZE,3,2,35,tail,"['adaptive.embedding.0.weight', 'adaptive.embedding.0.bias', 'adaptive.embedding.2.weight', 'adaptive.embedding.2.bias', 'adaptive_head.weight', 'adaptive_head.bias']",24050,,0.26569470000686124,3417948431.0,False,0.0,0.18976011142890223,0.0
