method,fold,seed,subject_id,protected_representation_drift,adaptive_representation_drift,protected_decision_logit_drift,adaptive_decision_logit_drift,protected_D_finite_after,combined_BA,protected_branch_erasure_harm_BA,adaptive_branch_erasure_harm_BA,protected_parameter_update_l2,adaptive_parameter_update_l2,protected_buffer_update_l2,adaptation_seed,target_future_labels_used_for_fit,internal_holdout_used,outer_test_used,functional_distillation_RMSE_before,functional_distillation_correlation_before,functional_distillation_RMSE_after,functional_distillation_correlation_after
A2_DUAL_CONTROL,3,2,6,0.0,0.19711323082447052,0.0,0.4318857326865564,1.5484193125227979,0.94,0.050000000000000044,0.04999999999999993,0.0,0.21359421498275263,0.0,3009955499,False,False,False,,,,
A6_PUD_ALL_ADAPT,3,2,6,0.1019999235868454,0.18134574592113495,0.3681254844290831,0.34166571042420807,2.2571066819246552,0.9099999999999999,0.07999999999999996,0.0,0.2017399499992527,0.19611937044547512,69.28398433379142,3009955499,False,False,False,0.708409224201015,0.8875031696901611,0.771039405900748,0.8784560934218336
A7_IDENTITY_PROTECTED,3,2,6,0.0,0.1862572878599167,0.0,0.418891796832187,0.2561932982610246,0.95,0.030000000000000027,0.3799999999999999,0.0,0.20536824786813937,0.0,3009955499,False,False,False,,,,
A8_RANDOM_PROTECTED,3,2,6,0.0,0.17421787977218628,0.0,0.43961763878038007,1.6290856723391867,0.9299999999999999,0.04999999999999993,0.020000000000000018,0.0,0.20439340740523101,0.0,3009955499,False,False,False,,,,
A10_FULL_PUD_FREEZE,3,2,6,0.0,0.18243904411792755,0.0,0.3498488160961024,2.0698665876210263,0.94,0.10999999999999999,0.030000000000000027,0.0,0.215250227605612,0.0,3009955499,False,False,False,0.708409224201015,0.8875031696901611,0.708409224201015,0.8875031696901611
A2_DUAL_CONTROL,3,2,7,0.0,0.3228054940700531,0.0,0.5519926824519071,0.9000889461451279,0.73,-0.010000000000000009,0.020000000000000018,0.0,0.17319735561991992,0.0,1865148133,False,False,False,,,,
A6_PUD_ALL_ADAPT,3,2,7,0.1320362687110901,0.18630167841911316,0.38428659917814245,0.22836668245562886,1.3935372141890097,0.78,0.09000000000000008,0.08000000000000007,0.16335044932891793,0.1742341147708885,69.29490295461677,1865148133,False,False,False,1.0389882189041941,0.7250040917431865,0.9930078923119208,0.7460598058189535
A7_IDENTITY_PROTECTED,3,2,7,0.0,0.2503834366798401,0.0,0.3736200250861087,0.1667172657383039,0.74,-0.020000000000000018,0.29999999999999993,0.0,0.16721795886977228,0.0,1865148133,False,False,False,,,,
A8_RANDOM_PROTECTED,3,2,7,0.0,0.17782184481620789,0.0,0.2847753383594546,0.9169360787629987,0.76,-0.050000000000000044,0.17999999999999994,0.0,0.17024574422326974,0.0,1865148133,False,False,False,,,,
A10_FULL_PUD_FREEZE,3,2,7,0.0,0.19129450619220734,0.0,0.25161589691349856,1.2360508335604625,0.74,0.06000000000000005,0.020000000000000018,0.0,0.1804442653624008,0.0,1865148133,False,False,False,1.0389882189041941,0.7250040917431865,1.0389882189041941,0.7250040917431865
A2_DUAL_CONTROL,3,2,20,0.0,0.2846015393733978,0.0,0.2600533951711532,1.1218338824078584,0.91,0.08999999999999997,0.06000000000000005,0.0,0.18705622031297278,0.0,3749478610,False,False,False,,,,
A6_PUD_ALL_ADAPT,3,2,20,0.13511215150356293,0.30079883337020874,0.45216235727723325,0.2450767862318292,1.6481418711370919,0.8799999999999999,0.07999999999999985,0.029999999999999916,0.18106446364871473,0.16799305795866268,69.29951567579467,3749478610,False,False,False,0.7284176289831612,0.847631800894604,0.6639662094417087,0.8756697992919967
A7_IDENTITY_PROTECTED,3,2,20,0.0,0.237524151802063,0.0,0.32667956948861415,0.20442566110089716,0.8500000000000001,0.010000000000000009,0.28,0.0,0.17617124086276315,0.0,3749478610,False,False,False,,,,
A8_RANDOM_PROTECTED,3,2,20,0.0,0.2436482161283493,0.0,0.31910920584411673,1.169258124301508,0.88,0.09999999999999998,0.040000000000000036,0.0,0.21120686743877753,0.0,3749478610,False,False,False,,,,
A10_FULL_PUD_FREEZE,3,2,20,0.0,0.30654966831207275,0.0,0.331913780027816,1.638152833752497,0.87,0.07999999999999996,0.029999999999999916,0.0,0.19135030789067212,0.0,3749478610,False,False,False,0.7284176289831612,0.847631800894604,0.7284176289831612,0.847631800894604
A2_DUAL_CONTROL,3,2,23,0.0,0.24865098297595978,0.0,0.30257087500959534,1.0433494983765834,0.64,0.04999999999999993,0.050000000000000044,0.0,0.20512811938442274,0.0,3934829208,False,False,False,,,,
A6_PUD_ALL_ADAPT,3,2,23,0.09841426461935043,0.2157331109046936,0.26774293412419253,0.2634051588606308,1.2143337281128623,0.64,0.050000000000000044,0.030000000000000027,0.18627595211407133,0.19483617649720197,69.3007052339159,3934829208,False,False,False,0.8861817577213636,0.7032743566460578,0.8979914411487616,0.6928519937298695
A7_IDENTITY_PROTECTED,3,2,23,0.0,0.33485835790634155,0.0,0.41870402625594316,0.26005037905718237,0.7,0.019999999999999907,0.24999999999999994,0.0,0.19887245370277837,0.0,3934829208,False,False,False,,,,
A8_RANDOM_PROTECTED,3,2,23,0.0,0.2447078824043274,0.0,0.3297006610345507,1.113569004533216,0.62,-0.020000000000000018,0.10999999999999999,0.0,0.18574873050709562,0.0,3934829208,False,False,False,,,,
A10_FULL_PUD_FREEZE,3,2,23,0.0,0.21716009080410004,0.0,0.2839481671756673,1.2935901116859085,0.6,0.0,-0.020000000000000018,0.0,0.2082942283895863,0.0,3934829208,False,False,False,0.8861817577213636,0.7032743566460578,0.8861817577213636,0.7032743566460578
A2_DUAL_CONTROL,3,2,26,0.0,0.13555580377578735,0.0,0.18866279751839177,1.154392058673258,0.8600000000000001,0.040000000000000036,0.040000000000000036,0.0,0.1612378976201196,0.0,3215662705,False,False,False,,,,
A6_PUD_ALL_ADAPT,3,2,26,0.11006642878055573,0.16609801352024078,0.3320471580041186,0.23351061915579321,1.9258754263562639,0.8799999999999999,0.039999999999999813,0.04999999999999993,0.14475449821607836,0.1532573161952908,69.2858832004954,3215662705,False,False,False,0.7984018427226476,0.8253409671332774,0.6969226278228642,0.8657769821377742
A7_IDENTITY_PROTECTED,3,2,26,0.0,0.1443692147731781,0.0,0.2752458578382355,0.3583345266378491,0.87,0.0,0.56,0.0,0.1653821542921051,0.0,3215662705,False,False,False,,,,
A8_RANDOM_PROTECTED,3,2,26,0.0,0.17966128885746002,0.0,0.43066034859596936,1.493489394539267,0.8600000000000001,0.040000000000000036,0.050000000000000044,0.0,0.17299986214917923,0.0,3215662705,False,False,False,,,,
A10_FULL_PUD_FREEZE,3,2,26,0.0,0.2007165253162384,0.0,0.3674074706661935,1.9409469109006103,0.88,0.06000000000000005,0.05999999999999994,0.0,0.17362897708522207,0.0,3215662705,False,False,False,0.7984018427226476,0.8253409671332774,0.7984018427226476,0.8253409671332774
A2_DUAL_CONTROL,3,2,35,0.0,0.22878281772136688,0.0,0.2863007191642945,1.5471559765146066,0.83,0.009999999999999898,-1.1102230246251565e-16,0.0,0.18973534676805479,0.0,3417948431,False,False,False,,,,
A6_PUD_ALL_ADAPT,3,2,35,0.2028464823961258,0.20840637385845184,0.36285469925851155,0.32524775268872486,3.1673632654669177,0.8,-0.04999999999999993,-0.010000000000000009,0.19857202420574524,0.1890397535676407,69.30471733215167,3417948431,False,False,False,1.136161328075435,0.884054213921637,1.1615111230052348,0.8895924711137471
A7_IDENTITY_PROTECTED,3,2,35,0.0,0.21854978799819946,0.0,0.253639337733852,0.3904920421315579,0.81,0.0,0.49000000000000005,0.0,0.19620606744990687,0.0,3417948431,False,False,False,,,,
A8_RANDOM_PROTECTED,3,2,35,0.0,0.19869402050971985,0.0,0.29590752377777824,1.8032543119382953,0.81,-0.04999999999999993,0.040000000000000036,0.0,0.20189044868973147,0.0,3417948431,False,False,False,,,,
A10_FULL_PUD_FREEZE,3,2,35,0.0,0.19461855292320251,0.0,0.2523494309393156,3.0966034250844605,0.8,-0.05999999999999994,-0.010000000000000009,0.0,0.18976011142890223,0.0,3417948431,False,False,False,1.136161328075435,0.884054213921637,1.136161328075435,0.884054213921637
