task,seed,fold,state_names_equal,exact_tensor_equality,max_abs_difference,tensor_count,status
WBCIC_MI,0,0,True,True,0.0,56,PASS
WBCIC_MI,0,1,True,True,0.0,56,PASS
WBCIC_MI,0,2,True,True,0.0,56,PASS
WBCIC_MI,0,3,True,True,0.0,56,PASS
WBCIC_MI,0,4,True,True,0.0,56,PASS
