dataset,trial_uid,manifest_index,subject_id,session_id,source_pool,outcome_label,n_runs,z_keep_ens,p_keep_ens,y_keep_ens,outer_test_used
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:1994,1994,1,1,holdout,0,2,-2.853802978992462,0.05448506898940569,0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:1995,1995,1,1,holdout,0,2,-0.03779630735516548,0.49055204788230544,0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:1996,1996,1,1,holdout,0,2,-4.492748498916626,0.011066019172322725,0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:1997,1997,1,1,holdout,0,2,0.2812603786587715,0.5698551954354516,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:1998,1998,1,1,holdout,1,2,2.382868468761444,0.9155115753166874,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:1999,1999,1,1,holdout,0,2,-3.6476261615753174,0.025391381660562616,0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:2000,2000,1,1,holdout,1,2,3.7281031608581543,0.9765258902186544,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:2001,2001,1,1,holdout,1,2,2.0759639590978622,0.8885449591608985,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:2002,2002,1,1,holdout,1,2,2.4669657945632935,0.9217933075205965,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:2003,2003,1,1,holdout,0,2,-2.633182207122445,0.06703316184489798,0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:2004,2004,1,1,holdout,1,2,0.7511982768774033,0.6794397416295836,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:2005,2005,1,1,holdout,1,2,-1.3499895483255386,0.2058720805270651,0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:2006,2006,1,1,holdout,0,2,-1.5893775895237923,0.1694714837471062,0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:2007,2007,1,1,holdout,1,2,3.81124746799469,0.9783581626746751,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:2008,2008,1,1,holdout,1,2,2.9691649675369263,0.9511615015984061,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:2009,2009,1,1,holdout,0,2,1.0467356145381927,0.740147555048729,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:2010,2010,1,1,holdout,1,2,0.3521963432431221,0.5871500849133278,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:2011,2011,1,1,holdout,1,2,3.230587124824524,0.9619692383787787,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:2012,2012,1,1,holdout,1,2,0.5258281156420708,0.6285095616862205,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:2013,2013,1,1,holdout,0,2,-2.5359092354774475,0.07337883746649802,0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:2014,2014,1,1,holdout,1,2,2.2343766391277313,0.9032943498877917,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:2015,2015,1,1,holdout,0,2,0.7673716321587563,0.6829520509307492,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:2016,2016,1,1,holdout,1,2,1.7943191286176443,0.8574559983897677,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:2017,2017,1,1,holdout,1,2,0.7474443092942238,0.6786215721456604,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:2018,2018,1,1,holdout,1,2,-0.8271006401628256,0.3042584733504811,0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:2019,2019,1,1,holdout,0,2,-1.64248326420784,0.16212744756615383,0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:2020,2020,1,1,holdout,0,2,-4.268382668495178,0.013810999662390586,0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:2021,2021,1,1,holdout,0,2,-0.761802714318037,0.318255005441758,0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:2022,2022,1,1,holdout,0,2,-2.7152910828590393,0.06207707122247393,0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:2023,2023,1,1,holdout,1,2,1.8205415830016136,0.8606311000134426,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:2024,2024,1,1,holdout,1,2,1.8255716413259506,0.861233337687771,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:2025,2025,1,1,holdout,0,2,1.3354503512382507,0.7917407576995963,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:2026,2026,1,1,holdout,0,2,-1.9386152178049088,0.12580006822348605,0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:2027,2027,1,1,holdout,0,2,1.8571270108222961,0.8649617261910972,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:2028,2028,1,1,holdout,0,2,-2.25126376748085,0.09524051064594119,0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:2029,2029,1,1,holdout,0,2,-1.9874595701694489,0.12052588700765315,0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:2030,2030,1,1,holdout,1,2,3.754512906074524,0.9771237243673333,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:2031,2031,1,1,holdout,0,2,-3.892876982688904,0.019979299483671775,0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:2032,2032,1,1,holdout,0,2,0.4332770463079214,0.6066559247247805,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:2033,2033,1,1,holdout,0,2,2.5655628442764282,0.9286121083265209,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:2034,2034,1,1,holdout,1,2,4.3280985951423645,0.9869791705541051,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:2035,2035,1,1,holdout,0,2,0.6512866802513599,0.6573003545229767,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:2036,2036,1,1,holdout,0,2,-0.5016393139958382,0.37715550133201364,0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:2037,2037,1,1,holdout,0,2,1.743865691125393,0.8511774147232333,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:2038,2038,1,1,holdout,1,2,1.669366516172886,0.8414913430398793,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:2039,2039,1,1,holdout,0,2,0.012884087860584259,0.5032209774084904,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:2040,2040,1,1,holdout,1,2,-0.06904877722263336,0.48274466088802154,0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:2041,2041,1,1,holdout,0,2,-1.2348888516426086,0.22532690796010083,0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:2042,2042,1,1,holdout,1,2,3.6961740255355835,0.9757827321650113,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:2043,2043,1,1,holdout,1,2,1.0687056928873062,0.7443506964892144,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:2044,2044,1,1,holdout,0,2,0.20439066551625729,0.550920520311465,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:2045,2045,1,1,holdout,1,2,2.8892391324043274,0.9473119180272843,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:2046,2046,1,1,holdout,0,2,0.22939744591712952,0.5570991857146661,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:2047,2047,1,1,holdout,1,2,4.0168856382369995,0.9823096212731696,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:2048,2048,1,1,holdout,0,2,-1.8155486583709717,0.13996885641592546,0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:2049,2049,1,1,holdout,1,2,3.0875820219516754,0.9563775994867302,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:2050,2050,1,1,holdout,0,2,-1.3908546417951584,0.19927135320488099,0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:2051,2051,1,1,holdout,0,2,-1.1900406498461962,0.23325166565762642,0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:2052,2052,1,1,holdout,1,2,1.3739839643239975,0.7980230604057592,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:2053,2053,1,1,holdout,1,2,-0.39142497070133686,0.40337431513234717,0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:2054,2054,1,1,holdout,0,2,-0.6075295805931091,0.35262293973115594,0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:2055,2055,1,1,holdout,1,2,2.966896116733551,0.9510559980424768,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:2056,2056,1,1,holdout,1,2,2.81091845035553,0.9432629927590173,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:2057,2057,1,1,holdout,1,2,0.9680352210998535,0.7247277025097475,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:2058,2058,1,1,holdout,1,2,2.294081687927246,0.9083856994021722,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:2059,2059,1,1,holdout,0,2,-2.9733537137508392,0.04864428462864691,0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:2060,2060,1,1,holdout,0,2,0.9648960065096617,0.7241009955661426,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:2061,2061,1,1,holdout,1,2,1.5019114315509796,0.8178593863943787,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:2062,2062,1,1,holdout,0,2,-0.5895786136388779,0.3567315457438191,0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:2063,2063,1,1,holdout,0,2,-3.3599255681037903,0.03357163810949657,0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:2064,2064,1,1,holdout,0,2,-2.3238222301006317,0.0891691375809401,0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:2065,2065,1,1,holdout,0,2,-1.9232417941093445,0.12750050008251554,0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:2066,2066,1,1,holdout,1,2,4.884052634239197,0.9924905304024726,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:2067,2067,1,1,holdout,1,2,2.786276340484619,0.9419297023352041,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:2068,2068,1,1,holdout,1,2,4.769440829753876,0.991586268091772,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:2069,2069,1,1,holdout,0,2,-2.8067789673805237,0.056958950679144436,0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:2070,2070,1,1,holdout,1,2,2.7328301072120667,0.9389363028688326,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:2071,2071,1,1,holdout,1,2,1.841861054301262,0.8631686623975728,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:2072,2072,1,1,holdout,0,2,-2.2009022533893585,0.09966949572279785,0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:2073,2073,1,1,holdout,1,2,4.491988122463226,0.9889256565061537,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:2074,2074,1,1,holdout,1,2,2.8483856320381165,0.9452351740356411,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:2075,2075,1,1,holdout,1,2,-1.312571793794632,0.21205680817599334,0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:2076,2076,1,1,holdout,0,2,-0.11711157113313675,0.4707555238707551,0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:2077,2077,1,1,holdout,1,2,0.3326906394213438,0.5824139064788836,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:2078,2078,1,1,holdout,1,2,2.4462655782699585,0.9202879305164708,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:2079,2079,1,1,holdout,0,2,0.39290118403732777,0.5969809047688024,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:4160,4160,1,2,holdout,0,2,-1.9120582789182663,0.12874979176278997,0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:4161,4161,1,2,holdout,1,2,5.765927791595459,0.9968772941184585,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:4162,4162,1,2,holdout,0,2,-4.07148876786232,0.01676608810437672,0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:4163,4163,1,2,holdout,0,2,-6.952520728111267,0.0009553082516568541,0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:4164,4164,1,2,holdout,1,2,5.410732626914978,0.9955515121021177,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:4165,4165,1,2,holdout,1,2,3.6825218200683594,0.9754580155926361,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:4166,4166,1,2,holdout,0,2,-8.392138123512268,0.0002265908159445856,0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:4167,4167,1,2,holdout,1,2,5.035361170768738,0.993538178019941,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:4168,4168,1,2,holdout,0,2,-2.4390350580215454,0.08024410086139512,0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:4169,4169,1,2,holdout,0,2,1.2508527636528015,0.7774474437371888,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:4170,4170,1,2,holdout,1,2,4.327123820781708,0.9869666375002176,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:4171,4171,1,2,holdout,1,2,3.403005838394165,0.9677983432187983,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:4172,4172,1,2,holdout,0,2,0.9186517596244812,0.7147673128027059,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:4173,4173,1,2,holdout,0,2,0.2839770372956991,0.5705209767276435,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:4174,4174,1,2,holdout,1,2,1.0380675345659256,0.7384769635061755,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:4175,4175,1,2,holdout,0,2,-1.3081960994750261,0.21278885851125892,0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:4176,4176,1,2,holdout,0,2,-1.0660464763641357,0.256155661825418,0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:4177,4177,1,2,holdout,0,2,1.8077897131443024,0.8590945288693236,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:4178,4178,1,2,holdout,0,2,1.5650836303830147,0.8270816110493481,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:4179,4179,1,2,holdout,1,2,4.269075095653534,0.986198428198463,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:4180,4180,1,2,holdout,1,2,3.63271963596344,0.9742371101733551,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:4181,4181,1,2,holdout,0,2,-1.6274992562830448,0.16417322609898036,0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:4182,4182,1,2,holdout,1,2,1.9410624951124191,0.8744688232798599,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:4183,4183,1,2,holdout,1,2,1.0336502641439438,0.737622963414924,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:4184,4184,1,2,holdout,1,2,2.302554041147232,0.9090883427899779,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:4185,4185,1,2,holdout,0,2,0.40311708115041256,0.5994363414405552,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:4186,4186,1,2,holdout,1,2,3.5681182742118835,0.9725650249057346,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:4187,4187,1,2,holdout,0,2,-4.856493830680847,0.007717680246215316,0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:4188,4188,1,2,holdout,0,2,2.3977597057819366,0.916656310267933,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:4189,4189,1,2,holdout,1,2,2.602945625782013,0.9310509146892137,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:4190,4190,1,2,holdout,0,2,0.4902051165699959,0.6201547513746604,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:4191,4191,1,2,holdout,1,2,1.3778395652770996,0.7986438008278371,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:4192,4192,1,2,holdout,0,2,-3.6284515261650085,0.025870232921386287,0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:4193,4193,1,2,holdout,1,2,1.2214361056685448,0.7723161786002205,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:4194,4194,1,2,holdout,1,2,3.980963945388794,0.9816744584601125,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:4195,4195,1,2,holdout,0,2,-0.5567332580685616,0.3643036571736231,0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:4196,4196,1,2,holdout,0,2,1.660564661026001,0.8403137875186667,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:4197,4197,1,2,holdout,1,2,4.475341081619263,0.988741851292509,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:4198,4198,1,2,holdout,0,2,-1.1237899512052536,0.2453089634154368,0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:4199,4199,1,2,holdout,0,2,-1.2625735625624657,0.22053118590460336,0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:4200,4200,1,2,holdout,0,2,-1.8067281693220139,0.14103402118910255,0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:4201,4201,1,2,holdout,0,2,1.0372379422187805,0.7383167136887998,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:4202,4202,1,2,holdout,1,2,1.0818524062633514,0.7468443739345987,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:4203,4203,1,2,holdout,0,2,-2.584354341030121,0.07015216140844303,0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:4204,4204,1,2,holdout,1,2,3.164292812347412,0.959468219091041,1,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:4205,4205,1,2,holdout,0,2,-3.6045790314674377,0.026478700946358635,0,False
OpenBMI_SSVEP_NEMAR_nm000273_offline,OpenBMI_SSVEP_NEMAR_nm000273_offline:4206,4206,1,2,holdout,0,2,-5.168798804283142,0.005659192466824209,0,False
