benchmark,method_id,subjects,mean_subject_BA,accuracy,macro_f1,NLL,Brier,ECE,exploratory,target_future_labels_used_for_fit,OUTER_TEST_USED,reference_method_id,Delta_BA,CI95_L,CI95_U,median_subject_delta,positive_subject_fraction,nonnegative_subject_fraction,worst_subject_delta,positive_fold_fraction,positive_folds
OpenBMI_MI_S1_to_S2,FT_RANDOM_FISHER_CONTROL,54,0.7627777777777779,0.7627777777777778,0.7467955421786746,0.4981597721793278,0.16264775912873322,0.03921832001003806,True,False,False,B_HISTORY_FUSION_LDA,-0.0035185185185185198,-0.017777777777777774,0.011111111111111101,-0.0050000000000000044,0.37037037037037035,0.5,-0.14,0.4,2
OpenBMI_MI_S1_to_S2,FT_UNIFORM_L2_CONTROL,54,0.7618518518518519,0.7618518518518519,0.7458427147495937,0.49449623488269445,0.16175132956842014,0.040865232957531354,True,False,False,B_HISTORY_FUSION_LDA,-0.0044444444444444505,-0.01907407407407408,0.010740740740740738,-0.010000000000000009,0.3148148148148148,0.3888888888888889,-0.12,0.4,2
OpenBMI_MI_S1_to_S2,PERSIST_SA_FISHER_PROTECTED,54,0.760925925925926,0.7609259259259259,0.7448269279108828,0.49530572135529155,0.1620649552521499,0.03758417220628837,True,False,False,B_HISTORY_FUSION_LDA,-0.0053703703703703734,-0.017777777777777774,0.006851851851851846,-0.010000000000000009,0.37037037037037035,0.4444444444444444,-0.12,0.4,2
OpenBMI_MI_S1_to_S2,FT_GENERIC_SELECTED,54,0.7605555555555557,0.7605555555555555,0.7435951248116112,0.499513256653456,0.163701947776964,0.04405521076400032,True,False,False,B_HISTORY_FUSION_LDA,-0.005740740740740737,-0.019999999999999993,0.009074074074074064,-0.010000000000000009,0.35185185185185186,0.46296296296296297,-0.13,0.4,2
OpenBMI_MI_S1_to_S2,FT_FROZEN_EEGNET,54,0.7540740740740743,0.7540740740740741,0.7384276810325275,0.504120600562655,0.16707666116292821,0.03762327446182569,True,False,False,B_HISTORY_FUSION_LDA,-0.01222222222222223,-0.02500000000000002,-0.00018518518518519146,-0.010000000000000009,0.3333333333333333,0.46296296296296297,-0.17000000000000015,0.2,1
