benchmark,method_id,subjects,mean_subject_BA,accuracy,macro_f1,NLL,Brier,ECE,exploratory,target_future_labels_used_for_fit,OUTER_TEST_USED,reference_method_id,Delta_BA,CI95_L,CI95_U,median_subject_delta,positive_subject_fraction,nonnegative_subject_fraction,worst_subject_delta,positive_fold_fraction,positive_folds
OpenBMI_MI_S1_to_S2,MI_SPECIFIC_BACKBONE_ADAPTED,54,0.832037037037037,0.832037037037037,0.8277080651155843,0.41366672689545525,0.1242821834605762,0.060820209516452305,True,False,False,B_HISTORY_FUSION_LDA,0.06574074074074075,0.04296296296296296,0.08981481481481482,0.07499999999999996,0.7037037037037037,0.7592592592592593,-0.10000000000000009,1.0,5
