benchmark,method_id,subjects,mean_subject_BA,accuracy,macro_f1,NLL,Brier,ECE,exploratory,target_future_labels_used_for_fit,OUTER_TEST_USED,reference_method_id,Delta_BA,CI95_L,CI95_U,median_subject_delta,positive_subject_fraction,nonnegative_subject_fraction,worst_subject_delta,positive_fold_fraction,positive_folds
WBCIC_S1S2_to_S3_authorized_development,FT_GENERIC_SELECTED,41,0.8064393939393939,0.8063453325198292,0.8049324559307425,0.39257487650084977,0.13069750388606766,0.028653384618193507,True,False,False,B_HISTORY_FUSION_LDA,0.009278301305740318,-0.0020731707317073298,0.01892245627001724,0.015000000000000013,0.7073170731707317,0.8048780487804879,-0.14500000000000013,0.8,4
WBCIC_S1S2_to_S3_authorized_development,FT_UNIFORM_L2_CONTROL,41,0.8005845035723085,0.8004881025015254,0.7964720849057261,0.39210095939804024,0.13050732084037456,0.02919488551466323,True,False,False,B_HISTORY_FUSION_LDA,0.003423410938654831,-0.01718634515890615,0.017212675535846256,0.010000000000000009,0.7317073170731707,0.7804878048780488,-0.32500000000000007,0.8,4
WBCIC_S1S2_to_S3_authorized_development,PERSIST_SA_FISHER_PROTECTED,41,0.7992418083271742,0.7991458206223306,0.7940453387242732,0.3925281811000346,0.13068187809222007,0.025217654434321973,True,False,False,B_HISTORY_FUSION_LDA,0.002080715693520554,-0.020236357477211163,0.016585365853658506,0.015000000000000013,0.6829268292682927,0.7560975609756098,-0.3550000000000001,0.8,4
WBCIC_S1S2_to_S3_authorized_development,FT_RANDOM_FISHER_CONTROL,41,0.799121088938162,0.7990237949969493,0.7941940832768807,0.39275298740685155,0.13074783345576724,0.02589927016170879,True,False,False,B_HISTORY_FUSION_LDA,0.0019599963045084773,-0.019268292682926846,0.016115114560236496,0.014999999999999902,0.7317073170731707,0.8292682926829268,-0.3500000000000001,0.8,4
WBCIC_S1S2_to_S3_authorized_development,FT_FROZEN_EEGNET,41,0.794354982754373,0.7942647956070775,0.7937448928378986,0.40909734388123997,0.13518522522564072,0.03412024685394902,True,False,False,B_HISTORY_FUSION_LDA,-0.002806109879280636,-0.008658536585365882,0.0028012133530425916,0.0,0.3902439024390244,0.5609756097560976,-0.050000000000000044,0.2,1
