benchmark,method_id,subjects,mean_subject_BA,accuracy,macro_f1,NLL,Brier,ECE,exploratory,target_future_labels_used_for_fit,OUTER_TEST_USED,reference_method_id,Delta_BA,CI95_L,CI95_U,median_subject_delta,positive_subject_fraction,nonnegative_subject_fraction,worst_subject_delta,positive_fold_fraction,positive_folds
WBCIC_S1S2_to_S3_authorized_development,V5_FIXED_LOGIT_BLEND__A_FUTURE_SESSION_TARGET_ADAPTED,41,0.8208170115792067,0.8207443563148261,0.8196418957373787,0.3492746437845069,0.11543632900620315,0.01166110682908374,True,False,False,V5_CS_LGS_ANCHOR,0.003034922394678494,-0.0041740576496674085,0.011219512195121966,0.0,0.4146341463414634,0.6341463414634146,-0.030000000000000027,0.6,3.0
WBCIC_S1S2_to_S3_authorized_development,V5_CS_LGS_ANCHOR,41,0.8177820891845283,0.8176937156802928,0.8155126561744525,0.363637139749445,0.11973856726229616,0.020247361762989316,True,False,False,,,,,,,,,,
WBCIC_S1S2_to_S3_authorized_development,V5_FIXED_LOGIT_BLEND__B_FUTURE_SESSION_POPULATION,41,0.8139840477950234,0.8139109212934716,0.8133948506987451,0.3662214741864341,0.12107242066808095,0.013309776447090242,True,False,False,V5_CS_LGS_ANCHOR,-0.0037980413895048106,-0.011394124168514404,0.004512195121951216,-0.0050000000000000044,0.3170731707317073,0.4878048780487805,-0.04999999999999993,0.6,3.0
WBCIC_S1S2_to_S3_authorized_development,A_FUTURE_SESSION_TARGET_ADAPTED,41,0.802285507514166,0.802196461256864,0.7974752280130164,0.3769385811689061,0.12552091013309008,0.025324883595439402,True,False,False,V5_CS_LGS_ANCHOR,-0.01549658167036216,-0.04062730968218775,0.0030400036954914894,-0.0050000000000000044,0.4146341463414634,0.43902439024390244,-0.41000000000000003,0.6,3.0
WBCIC_S1S2_to_S3_authorized_development,B_FUTURE_SESSION_POPULATION,41,0.8015501047055924,0.801464307504576,0.8012053369059521,0.3996490406425684,0.13220981051478292,0.027162828584961073,True,False,False,V5_CS_LGS_ANCHOR,-0.016231984478935698,-0.028292682926829266,-0.004171286031042131,-0.009999999999999898,0.2682926829268293,0.3170731707317073,-0.10499999999999998,0.0,0.0
