fold,seed,run,audit_fold,block,rank,assignment,n_fit_subjects,n_decision_subjects,n_outcome_subjects,persistence_strength,geometry_strength,jacobian_energy,jacobian_random_mean,jacobian_ratio,decision_logit_rms,decision_random_logit_mean,decision_logit_ratio,decision_margin_displacement,decision_flip_rate,decision_total_variation,outcome_ce_effect,outcome_ba_change,signed_u_abs,signed_u_spec,outer_test_used
0,0,0_0,0,0,1,neutral,20,7,7,0.7331262826919556,0.3,0.0,1.3560836248744999e-05,0.0,0.05444348669247457,0.8679995575862551,0.0627229429054915,0.0709207421763112,0.017142857142857144,0.01230831939945578,0.0023556730066256297,-0.0014285714285714615,0.0003929237547889,-0.0046038484318043,False
0,0,0_0,0,1,1,neutral,20,7,7,0.4862278699874878,0.25,0.0,1.422793982453127e-05,0.0,0.06520043091019549,0.4227755887244458,0.15421995178792464,0.08000403140159787,0.02,0.013400984409253575,0.004718379891300912,-0.0050000000000000365,-3.199281615476975e-05,-0.0063682234675123,False
0,0,0_0,0,2,2,neutral,20,7,7,0.3538266718387604,-0.0063336519704107145,0.0,1.4211020018045391e-05,0.0,0.09242016937577129,0.45497791007312327,0.20313111324661381,0.11812606510651039,0.02428571428571429,0.020006799113928133,0.004663883831112057,-0.003571428571428575,8.297019074378096e-05,-0.0128719989185812,False
0,0,0_0,0,3,4,uncertain,20,7,7,0.20432589948177338,0.4262607847228191,0.0,1.4100505875144396e-05,0.0,0.31768126240293876,0.6406165937985481,0.49589920941516946,0.3711547170192544,0.08571428571428572,0.06188918275746451,-0.0017496129080572466,0.001428571428571414,0.0043702330594775,-0.0247567512239908,False
0,0,0_0,0,4,4,uncertain,20,7,7,0.11206157505512238,0.4586237945897814,0.0,1.3477916138055866e-05,0.0,0.3356167216432007,0.4967397341683793,0.6756389685739074,0.37307377658111684,0.08714285714285716,0.0618481145740361,0.023043535951323493,-0.011428571428571455,0.0062099285192802,-0.0239840792677623,False
0,0,0_0,0,5,4,protected,20,7,7,0.048911258578300476,0.923295729788254,7.034575139807154e-05,1.4708038632454043e-05,4.782809805982561,1.0732656152964146,0.560004076008933,1.9165317919566254,1.2150908145885722,0.3814285714285715,0.22229279964741086,0.3047257002295812,-0.21714285714285714,0.12091179647656,0.1184497866696674,False
0,0,0_0,0,6,4,neutral,20,7,7,0.01724627986550331,0.6343647123024324,0.0,1.4399031690717318e-05,0.0,0.21408623475027072,0.29645387925772515,0.7221569685183735,0.2426023837926238,0.062142857142857146,0.0405199035789835,0.008884403810189904,-0.00500000000000002,0.0008882963125938,-0.0278818212043758,False
0,0,0_0,1,0,1,neutral,20,7,7,0.7331262826919556,0.3,0.0,4.467390539428174e-06,0.0,0.0748152541220377,0.6354077861868737,0.11774368484057969,0.09346343080693928,0.02,0.01367962017884246,9.458516100870087e-05,0.004285714285714258,0.0003929237547889,-0.0046038484318043,False
0,0,0_0,1,1,1,neutral,20,7,7,0.4862278699874878,0.2,0.0,4.889257648135924e-06,0.0,0.057812466332169125,0.41134701526949546,0.14054427086165455,0.07125677304175676,0.01642857142857143,0.009511759920903405,0.00016840032711154158,0.0007142857142857149,-3.199281615476975e-05,-0.0063682234675123,False
0,0,0_0,1,2,2,neutral,20,7,7,0.3538266718387604,0.0521580063743252,0.0,3.766482581148629e-06,0.0,0.0885522366869732,0.4090388839648503,0.21648855440986076,0.10803923527877342,0.025714285714285714,0.01622478671473996,-0.0001457635253586501,-0.0035714285714286064,8.297019074378096e-05,-0.0128719989185812,False
0,0,0_0,1,3,4,uncertain,20,7,7,0.20432589948177338,0.41641190683583035,0.0,4.453685634188512e-06,0.0,0.2876765118629075,0.5934120796612605,0.4847837139195462,0.33473234315028,0.06142857142857143,0.04837625240076264,0.014894175815027028,-0.01071428571428574,0.0043702330594775,-0.0247567512239908,False
0,0,0_0,1,4,4,uncertain,20,7,7,0.11206157505512238,0.4869343987285026,0.0,4.206480100317885e-06,0.0,0.387945293370264,0.5028085761843887,0.7715566355574606,0.4400144153515969,0.07142857142857142,0.061850931749016506,0.017406064005005963,-0.007142857142857196,0.0062099285192802,-0.0239840792677623,False
0,0,0_0,1,5,4,protected,20,7,7,0.048911258578300476,0.9308055763949227,2.1103296284966912e-05,4.020071373770865e-06,5.249482987455473,1.3235483958939516,0.6785138482878231,1.9506578962740744,1.5714955393211738,0.3364285714285714,0.25212295573630045,0.235237291633476,-0.20642857142857146,0.12091179647656,0.1184497866696674,False
0,0,0_0,1,6,4,neutral,20,7,7,0.01724627986550331,0.5229312427316383,0.0,4.01205654818663e-06,0.0,0.2487003561941233,0.3188529389498695,0.7799845189233909,0.2800458803229016,0.04785714285714286,0.03668491128556003,0.011996847253591446,-0.007142857142857181,0.0008882963125938,-0.0278818212043758,False
0,0,0_0,2,0,1,neutral,20,7,7,0.7331262826919556,0.35,0.0,3.407883691809179e-05,0.0,0.07165596866484206,0.6602306290467277,0.10853172438894927,0.09087333231926968,0.029285714285714286,0.015083991144540693,0.0002829663878432587,-0.0035714285714285587,0.0003929237547889,-0.0046038484318043,False
0,0,0_0,2,1,1,neutral,20,7,7,0.4862278699874878,0.5,0.0,2.704470692903996e-05,0.0,0.08321457027741218,0.4235590522632866,0.19646509697468478,0.10686612802314278,0.025,0.016802834019069044,-0.00202989232258848,-0.0007142857142856991,-3.199281615476975e-05,-0.0063682234675123,False
0,0,0_0,2,2,2,neutral,20,7,7,0.3538266718387604,0.31341932675851175,0.0,3.834009512590095e-05,0.0,0.09246569011637575,0.5192518184481186,0.17807485083581756,0.11819638289514187,0.024285714285714282,0.018494616200442165,-0.0006832395751108791,-0.004285714285714289,8.297019074378096e-05,-0.0128719989185812,False
0,0,0_0,2,3,4,uncertain,20,7,7,0.20432589948177338,0.30834881794584507,0.0,3.089351739810088e-05,0.0,0.2459909079945488,0.5777740045503156,0.4257562750439158,0.2868057878095106,0.07285714285714286,0.04692880255003589,0.02525584041784532,-0.030714285714285725,0.0043702330594775,-0.0247567512239908,False
0,0,0_0,2,4,4,uncertain,20,7,7,0.11206157505512238,0.5628913274949097,0.0,3.4240172484052836e-05,0.0,0.31997638584715643,0.5271129486085053,0.607035715384802,0.3661173411714298,0.08428571428571428,0.05480808906307784,0.02597155787162974,-0.03142857142857141,0.0062099285192802,-0.0239840792677623,False
0,0,0_0,2,5,4,protected,20,7,7,0.048911258578300476,0.9397208529642314,0.00016524838739685998,3.2906413475637185e-05,5.021768401445645,1.1356855308968736,0.6080330733683149,1.8678022308976179,1.3001323266810725,0.34500000000000003,0.21245011383780654,0.24218896838002446,-0.21785714285714283,0.12091179647656,0.1184497866696674,False
0,0,0_0,2,6,4,neutral,20,7,7,0.01724627986550331,0.5404679497166864,0.0,3.176955980264369e-05,0.0,0.2541247598013033,0.3266322877123404,0.7780148177669035,0.28953565288104205,0.06785714285714285,0.042705123845367184,0.007822334691761707,-0.013571428571428536,0.0008882963125938,-0.0278818212043758,False
0,0,0_0,3,0,1,neutral,21,7,6,0.7331262826919556,0.23809523809523808,0.0,7.007619033189386e-06,0.0,0.09548296253541612,0.8241578455876443,0.11585518847707442,0.12384968450425073,0.02857142857142857,0.019005943507238363,0.001140363861191677,0.0,0.0003929237547889,-0.0046038484318043,False
0,0,0_0,3,1,1,neutral,21,7,6,0.4862278699874878,0.38095238095238093,0.0,6.150955017261412e-06,0.0,0.05681226437766677,0.3334380823955476,0.17038325067582435,0.06834613141388103,0.012142857142857144,0.009757653062294591,0.0020784783782730755,1.850371707708594e-17,-3.199281615476975e-05,-0.0063682234675123,False
0,0,0_0,3,2,2,neutral,21,7,6,0.3538266718387604,0.25827098379910174,0.0,7.861755092789417e-06,0.0,0.0888057759375503,0.5100565427094041,0.17410966922572318,0.11191491828506675,0.022142857142857148,0.016985099595409493,0.002846454815129905,-0.0050000000000000044,8.297019074378096e-05,-0.0128719989185812,False
0,0,0_0,3,3,4,uncertain,21,7,6,0.20432589948177338,0.31364971130587666,0.0,7.296924334286388e-06,0.0,0.29351554373598004,0.5419275513470141,0.5416139906642842,0.3397134906611257,0.06928571428571428,0.048879631446926065,-0.00035211949571891814,-0.000833333333333334,0.0043702330594775,-0.0247567512239908,False
0,0,0_0,3,4,4,uncertain,21,7,6,0.11206157505512238,0.5676572483235238,0.0,7.666223909978702e-06,0.0,0.39121440336810787,0.5460653833813237,0.7164241046477732,0.4511119826048348,0.09928571428571428,0.0648447728365139,0.016767454442171665,-0.019166666666666665,0.0062099285192802,-0.0239840792677623,False
0,0,0_0,3,5,4,protected,21,7,6,0.048911258578300476,0.9216574385874895,3.617532170350688e-05,7.172255033735208e-06,5.043786303380694,1.453061971703762,0.7494213422600983,1.9389119174557141,1.713915530112876,0.35642857142857143,0.2546818469233478,0.3586978904865126,-0.215,0.12091179647656,0.1184497866696674,False
0,0,0_0,3,6,4,neutral,21,7,6,0.01724627986550331,0.5905736260759307,0.0,7.362498186927352e-06,0.0,0.23009915131623204,0.3375970275388875,0.681579316600254,0.2649829021933224,0.055714285714285716,0.03579768966196757,0.005843599611724912,-0.005833333333333357,0.0008882963125938,-0.0278818212043758,False
0,0,0_0,4,0,1,neutral,21,6,7,0.7331262826919556,0.2857142857142857,0.0,5.746064414303523e-06,0.0,0.06043257084373588,0.5681929317321298,0.10635924431426463,0.07499199904175777,0.015000000000000001,0.00927667578197074,0.0036567071722811264,0.0014285714285714457,0.0003929237547889,-0.0046038484318043,False
0,0,0_0,4,1,1,neutral,21,6,7,0.4862278699874878,0.42857142857142855,0.0,7.328660715712055e-06,0.0,0.08320861819754907,0.4334579657620447,0.1919646765546537,0.10219311514454217,0.011666666666666667,0.012067559012290618,-0.0005987926909280871,-0.002142857142857129,-3.199281615476975e-05,-0.0063682234675123,False
0,0,0_0,4,2,2,neutral,21,6,7,0.3538266718387604,0.0594754575853106,0.0,5.9140092753976315e-06,0.0,0.08851149696369053,0.4757099028785763,0.18606191804731645,0.10962901178909983,0.015833333333333335,0.011181231839806923,-0.0023707570878687446,-0.0021428571428571447,8.297019074378096e-05,-0.0128719989185812,False
0,0,0_0,4,3,4,uncertain,21,6,7,0.20432589948177338,0.38507905251750446,0.0,5.9041927214470796e-06,0.0,0.2510991503362232,0.5659265102433685,0.44369568449486785,0.2828422243241127,0.035,0.029132231340572582,0.009938786161186009,-0.009285714285714262,0.0043702330594775,-0.0247567512239908,False
0,0,0_0,4,4,4,uncertain,21,6,7,0.11206157505512238,0.43827619155873426,0.0,6.3054889803408014e-06,0.0,0.3682301231821537,0.534268885619973,0.6892224741009471,0.42847605470898925,0.04916666666666666,0.04305254305753601,0.029105665676529273,-0.022857142857142847,0.0062099285192802,-0.0239840792677623,False
0,0,0_0,4,5,4,protected,21,6,7,0.048911258578300476,0.9233730908279728,3.107513019656621e-05,6.109484244708872e-06,5.086375371780175,1.9977117702223002,1.0814388792528462,1.8472720081993874,2.448875084261797,0.3,0.29184301012003855,0.18243230398924454,-0.20714285714285716,0.12091179647656,0.1184497866696674,False
0,0,0_0,4,6,4,neutral,21,6,7,0.01724627986550331,0.6661622235078264,0.0,6.69690528947954e-06,0.0,0.24273417330240007,0.3471305954182619,0.6992589431937761,0.28131853235997134,0.019999999999999997,0.025585135778475432,0.008243860246091465,-0.0064285714285714345,0.0008882963125938,-0.0278818212043758,False
0,1,0_1,0,0,1,neutral,20,7,7,0.7346823215484619,-0.4,0.0,8.36934321534063e-06,0.0,0.020998927074331618,0.6381166019154443,0.032907664541713566,0.026398087738337656,0.002857142857142857,0.0029035160563778734,-0.0003710450954934407,-0.0007142857142857149,0.0002427036871483,-0.005708358892845,False
0,1,0_1,0,1,1,neutral,20,7,7,0.5277566909790039,0.4,0.0,7.302629436511731e-06,0.0,0.05288053403143934,0.3323165354896467,0.15912700207205557,0.06297621947849738,0.0064285714285714285,0.006710155020976467,0.0012610239389725631,-0.002142857142857129,-0.0001555864460791,-0.0052454708113239,False
0,1,0_1,0,2,3,neutral,20,7,7,0.3647518455982208,0.22461251480138525,0.0,7.598410659029982e-06,0.0,0.12355996764308999,0.5377439383803715,0.22977472887047262,0.1427881198255915,0.018571428571428572,0.015448442012317811,-0.0007687153867510919,-0.0007142857142856991,0.0002692312650248,-0.0185777817966453,False
0,1,0_1,0,3,4,uncertain,20,7,7,0.17282742261886597,0.42056351328600244,0.0,6.795046678431182e-06,0.0,0.5446741934126557,0.6584728147447061,0.827177950579219,0.6503427990632423,0.045714285714285714,0.05237637120896752,0.04124165867697454,-0.0214285714285714,0.009588236675898,-0.0166964965195769,False
0,1,0_1,0,4,4,uncertain,20,7,7,0.09578520059585571,0.535908746163191,0.0,8.268371944335641e-06,0.0,0.4415364738562787,0.5408406865488422,0.8163891601309926,0.5040600745084346,0.04285714285714286,0.044205184484937494,0.025798076769656796,-0.015714285714285743,0.0101625081363779,-0.0154678426870905,False
0,1,0_1,0,5,4,protected,20,7,7,0.0507485494017601,0.8471588144705089,3.190341771362957e-05,7.759227756605872e-06,4.111674346260602,1.1344785429245277,0.6963146588855796,1.6292613238104303,1.343347845416162,0.14142857142857143,0.1341564702005246,0.13104556689234934,-0.06428571428571427,0.0534102817218596,0.0370664101421188,False
0,1,0_1,0,6,3,protected,20,7,7,0.019971266388893127,0.9267250501515039,7.004052463317099e-06,7.544950046498848e-06,0.9283099848443997,0.9638311887488769,0.5279037937612442,1.8257705289096486,1.1356966389399088,0.09928571428571428,0.10544899802091659,0.13837004628119762,-0.10214285714285716,0.0546913236641818,0.0426277036888903,False
0,1,0_1,1,0,1,neutral,20,7,7,0.7346823215484619,0.4,0.0,6.605797330053817e-06,0.0,0.013252399907346222,0.7328337008278524,0.01808377520353598,0.016899197565047513,0.0014285714285714286,0.0024632908306395094,0.001136827055035138,-0.0021428571428571447,0.0002427036871483,-0.005708358892845,False
0,1,0_1,1,1,1,neutral,20,7,7,0.5277566909790039,0.5,0.0,5.124663603283581e-06,0.0,0.10000092894474077,0.3998350358158724,0.2501054684732333,0.12574267598956015,0.025714285714285717,0.019188945816372472,-0.0073097474562920945,0.0035714285714285587,-0.0001555864460791,-0.0052454708113239,False
0,1,0_1,1,2,3,neutral,20,7,7,0.3647518455982208,0.2967913916407571,0.0,5.894886143656448e-06,0.0,0.14053857430162045,0.5519575258187852,0.2546184583553646,0.1650628761836809,0.024285714285714282,0.02178974135116266,-0.0021512934699490483,0.0050000000000000044,0.0002692312650248,-0.0185777817966453,False
0,1,0_1,1,3,4,uncertain,20,7,7,0.17282742261886597,0.6988016541524944,0.0,5.6042758879680224e-06,0.0,0.4222389597355974,0.5816035353194443,0.7259910473269109,0.49420658954689844,0.08642857142857144,0.06735742785659506,0.0015018904061223136,0.002142857142857113,0.009588236675898,-0.0166964965195769,False
0,1,0_1,1,4,4,uncertain,20,7,7,0.09578520059585571,0.6091521815580304,0.0,5.890187590106309e-06,0.0,0.3790580824629606,0.45654552949676874,0.8302744369894074,0.43688798205989815,0.07785714285714286,0.06282573790445349,0.053852742062691195,-0.0485714285714286,0.0101625081363779,-0.0154678426870905,False
0,1,0_1,1,5,4,protected,20,7,7,0.0507485494017601,0.8937180586629946,1.0348248272838067e-05,5.958771466633135e-06,1.736641240696063,0.8936444887404661,0.5083561349561009,1.757910305966184,1.0307371246262018,0.1857142857142857,0.1503108206093671,0.18399068498953583,-0.14214285714285713,0.0534102817218596,0.0370664101421188,False
0,1,0_1,1,6,3,protected,20,7,7,0.019971266388893127,0.9184051952670691,2.518794969509139e-05,5.5747881876885455e-06,4.518189543186031,1.0182183285329347,0.5239042711946987,1.9435198079431841,1.180268961868133,0.22,0.1825186195955954,0.10777389463910789,-0.08285714285714285,0.0546913236641818,0.0426277036888903,False
0,1,0_1,2,0,1,neutral,20,7,7,0.7346823215484619,0.4,0.0,3.4328657794177637e-06,0.0,0.013021655541399958,0.6631483484707604,0.01963611244969286,0.016680783604587253,0.004285714285714286,0.002988848999153916,-0.0004260966732790788,-0.0007142857142856991,0.0002427036871483,-0.005708358892845,False
0,1,0_1,2,1,1,neutral,20,7,7,0.5277566909790039,0.4,0.0,3.387866627139107e-06,0.0,0.08019124498731225,0.2928614642150082,0.2738197229268743,0.10023593472274075,0.022142857142857148,0.0170920721141389,0.00459313808635562,-0.0007142857142857149,-0.0001555864460791,-0.0052454708113239,False
0,1,0_1,2,2,3,neutral,20,7,7,0.3647518455982208,0.14910955138496954,0.0,3.4688823021100185e-06,0.0,0.08885586904906521,0.5069189406854917,0.1752861491600768,0.10658809078461322,0.024999999999999998,0.018902797250081434,0.002733424747533671,-0.0007142857142857308,0.0002692312650248,-0.0185777817966453,False
0,1,0_1,2,3,4,uncertain,20,7,7,0.17282742261886597,0.6455897214059165,0.0,3.299375088918958e-06,0.0,0.3483698138118149,0.48807261805584495,0.7137663555056364,0.39049320977708757,0.09285714285714285,0.06787097939594139,0.020183372939050204,-0.012857142857142869,0.009588236675898,-0.0166964965195769,False
0,1,0_1,2,4,4,uncertain,20,7,7,0.09578520059585571,0.5175332497500251,0.0,3.5170642272639538e-06,0.0,0.3836359718839818,0.4567753876545252,0.8398788162687495,0.44817925394931063,0.10714285714285714,0.07789432160863327,0.034726028462926606,-0.025000000000000005,0.0101625081363779,-0.0154678426870905,False
0,1,0_1,2,5,4,protected,20,7,7,0.0507485494017601,0.8681850965746399,1.6021542818294838e-05,3.3216817868301707e-06,4.823322595745677,0.7893588458445866,0.457533430681258,1.725248458171127,0.9176845300713751,0.2757142857142857,0.16967444718139785,0.09009817942334367,-0.05357142857142857,0.0534102817218596,0.0370664101421188,False
0,1,0_1,2,6,3,protected,20,7,7,0.019971266388893127,0.92125494409312,1.2637533636993021e-06,3.370046517150026e-06,0.37499582194729775,0.7330618418214652,0.37337910282073195,1.9633178083172622,0.832622060044773,0.23285714285714287,0.15149833362148873,0.13118759329231608,-0.09285714285714289,0.0546913236641818,0.0426277036888903,False
0,1,0_1,3,0,1,neutral,21,7,6,0.7346823215484619,-0.23809523809523808,0.0,9.545909273766579e-06,0.0,0.0306168797793708,0.6883619867366157,0.04447787700264973,0.03874683069069549,0.007857142857142856,0.006400564493605265,0.0010022162299641048,-1.850371707708594e-17,0.0002427036871483,-0.005708358892845,False
0,1,0_1,3,1,1,neutral,21,7,6,0.5277566909790039,0.23809523809523808,0.0,8.30542418436926e-06,0.0,0.07004712798336031,0.37273617794277053,0.18792682902413424,0.08814318106905837,0.02428571428571429,0.01315776081771469,0.0026853743535205712,0.004999999999999967,-0.0001555864460791,-0.0052454708113239,False
0,1,0_1,3,2,3,neutral,21,7,6,0.3647518455982208,0.08926969835072941,0.0,8.329405555208198e-06,0.0,0.07526713048863924,0.46717925436397645,0.16110974489033944,0.08957724068102112,0.02,0.012544606459005372,0.005005568341625651,0.0033333333333332993,0.0002692312650248,-0.0185777817966453,False
0,1,0_1,3,3,4,uncertain,21,7,6,0.17282742261886597,0.43340777258948,0.0,8.230689999352455e-06,0.0,0.35119187072705654,0.5566365620952208,0.6309177201819884,0.39553193568510686,0.08214285714285716,0.05557687689628082,0.040548366385434936,-0.021666666666666685,0.009588236675898,-0.0166964965195769,False
0,1,0_1,3,4,4,uncertain,21,7,6,0.09578520059585571,0.4679015699349399,0.0,8.605175568664272e-06,0.0,0.3815702120483878,0.42102123637501543,0.9062968303777259,0.4391118557066194,0.09642857142857143,0.06486555549549271,0.024354549835961626,-0.011666666666666695,0.0101625081363779,-0.0154678426870905,False
0,1,0_1,3,5,4,protected,21,7,6,0.0507485494017601,0.87934731468555,2.9187528620807674e-05,8.599783831194075e-06,3.3939839877062354,0.7866213537574251,0.482641916039802,1.6298239494237274,0.9008135322403523,0.18071428571428574,0.13301894133581285,0.12134553320897062,-0.07583333333333332,0.0534102817218596,0.0370664101421188,False
0,1,0_1,3,6,3,protected,21,7,6,0.019971266388893127,0.9068613837502991,1.8420397284466643e-05,7.970669566463077e-06,2.311022572303239,0.8268526533462707,0.4375443689430208,1.8897572727166043,0.9322257229820774,0.19499999999999998,0.14303004067935246,0.14939683760003694,-0.09666666666666669,0.0546913236641818,0.0426277036888903,False
