fold,seed,inner_fold,run,kind,subject,n_trials,logit_rms,logit_rms_over_train_margin,margin_displacement,flip_rate,total_variation,js_divergence,q_movement_relative,random_logit_rms,random_flip_rate,random_total_variation,logit_ratio_to_random
0,0,1,0_0,real_cf,38,200,0.059802499956901234,0.039693928640654415,0.06832464279296498,0.0225,0.01235987121109861,0.00016152340958199034,0.18994547426700592,0.05072770343797188,0.017441666666666668,0.010560080753364079,1.178892319263491
0,0,1,0_0,real_cf,39,200,0.059669497714798236,0.039605648359547635,0.06817948038612182,0.007916666666666667,0.006523671806959258,8.489422912229987e-05,0.18994547426700592,0.050514574790387005,0.0081125,0.005546989097286938,1.1812332967742496
0,0,1,0_0,real_cf,44,200,0.05990200945027073,0.03975997809898347,0.06837413477633769,0.004166666666666667,0.0047180380389465065,6.14527010517076e-05,0.18994547426700592,0.05070756340876729,0.0033833333333333332,0.00400726740929549,1.1813229708433146
0,0,1,0_0,real_cf,52,200,0.06002967723197498,0.039844717630279504,0.06855720394601425,0.0125,0.010077893996249058,0.00013241056636167255,0.18994547426700592,0.051172165577012534,0.01165,0.008649449991580816,1.1730923746354287
0,0,2,0_0,real_cf,9,200,0.026842266344802624,0.017754477510253032,0.032085899968321126,0.004583333333333333,0.003517152073638008,1.9764975451807167e-05,0.14690309762954712,0.034334932035602714,0.006670833333333333,0.004294007907074822,0.7817771800733211
0,0,2,0_0,real_cf,12,200,0.026747665362178385,0.01769190488702984,0.031997736104143165,0.008333333333333333,0.005310577289797309,2.9722946359781722e-05,0.14690309762954712,0.0342061900177479,0.010170833333333334,0.006488292988653911,0.781953948928552
0,0,2,0_0,real_cf,15,200,0.026404891725260976,0.01746518160109031,0.03158137712239598,0.008333333333333333,0.0052733760025058495,2.9085488285357877e-05,0.14690309762954712,0.03377342885269386,0.011541666666666667,0.006458372687519139,0.7818244289150655
0,0,2,0_0,real_cf,20,200,0.02700212456935678,0.01786021371062515,0.03221130809746683,0.0075,0.005045294512998902,2.852987651890478e-05,0.14690309762954712,0.03454697584356748,0.009329166666666666,0.006189670870320557,0.7816060280247215
0,0,2,0_0,real_cf,22,200,0.026462918024935268,0.017503562362958053,0.03164755905823161,0.007083333333333333,0.004873231509956316,2.694083844249234e-05,0.14690309762954712,0.033861391882315274,0.006954166666666667,0.005947875572775195,0.7815070956594672
0,0,2,0_0,real_cf,31,200,0.02740490885835485,0.018126630283228907,0.032717707906849684,0.010416666666666666,0.005405137258762909,3.099533356715538e-05,0.14690309762954712,0.03505552079517946,0.0118,0.0066004966799784945,0.7817572877742939
0,0,2,0_0,real_cf,49,200,0.02665250352478287,0.017628961293513188,0.03180361932919671,0.006666666666666667,0.005382975534356319,3.005249581237429e-05,0.14690309762954712,0.03411287655176424,0.007570833333333333,0.006593125571136196,0.7813033147274842
0,0,3,0_0,real_cf,4,200,0.03312097889018035,0.022331184035712513,0.035926726086375614,0.019166666666666665,0.007630251486102013,5.822012536875234e-05,0.1694471389055252,0.034755313638893344,0.0224375,0.00893065590645762,0.9529759746755939
0,0,3,0_0,real_cf,5,200,0.033306742880637015,0.022456431839282896,0.036119827434110144,0.006666666666666667,0.004385810586404149,3.368182855064664e-05,0.1694471389055252,0.034967718931468925,0.007545833333333334,0.005126748902043179,0.9524997311352463
0,0,3,0_0,real_cf,8,200,0.033360944661389884,0.02249297634918609,0.03602250323553259,0.0033333333333333335,0.0038646909501927535,2.984264344634558e-05,0.1694471389055252,0.03508702182444529,0.0037,0.004544725363981991,0.9508058229709071
0,0,3,0_0,real_cf,18,200,0.03342356636533543,0.022535197830624628,0.03604003643306593,0.00625,0.004203846175296889,3.269287656313545e-05,0.1694471389055252,0.035173507729689774,0.005625,0.004946224836687374,0.9502483125139882
0,0,3,0_0,real_cf,25,200,0.03385215789124228,0.022824167437256945,0.036660711796333394,0.0020833333333333333,0.004401760517044117,3.4632545093057954e-05,0.1694471389055252,0.0355741486927494,0.003629166666666667,0.005180862257832901,0.9515943215850422
0,0,3,0_0,real_cf,26,200,0.03402722392581144,0.022942202349489727,0.036751659330911936,0.00125,0.004745817094616464,3.744856140414561e-05,0.1694471389055252,0.03581267798441493,0.0014416666666666666,0.005606822715734536,0.9501446370645475
0,0,3,0_0,real_cf,27,200,0.03310739111117975,0.022322022736630594,0.03588881149267157,0.009583333333333333,0.006471029683444959,4.938882918994148e-05,0.1694471389055252,0.0347555386655368,0.010341666666666667,0.007579213752156535,0.9525788516697244
0,0,4,0_0,real_cf,21,200,0.013087429520604219,0.009139406440484736,0.014788089219558364,0.0,0.0003883234604687807,1.1575244690578658e-06,0.19384172558784485,0.023152933143772,0.00011250000000000001,0.0006499604512561194,0.5652601093492406
0,0,4,0_0,real_cf,23,200,0.013133295685806016,0.009171436376155886,0.014786375174298882,0.00625,0.001795146999434177,5.215899748999885e-06,0.19384172558784485,0.023328999104352346,0.006908333333333333,0.00313459049859287,0.5629601007338467
0,0,4,0_0,real_cf,29,200,0.012740680393895785,0.008897259485891226,0.014479090267171462,0.002916666666666667,0.0012791830153072133,3.645410533928819e-06,0.19384172558784485,0.0229134228571941,0.003770833333333333,0.0022055720286542836,0.5560356684071585
0,0,4,0_0,real_cf,30,200,0.01318559460551277,0.009207958527648339,0.014696743530221284,0.0016666666666666668,0.0022270545997387804,6.6187335709533714e-06,0.19384172558784485,0.023858483333483588,0.0050625,0.0039657635353652345,0.5526585416688151
0,0,4,0_0,real_cf,46,200,0.012988416892718338,0.009070262484632682,0.014641791127311687,0.0020833333333333333,0.0023716044696935417,6.710981585727912e-06,0.19384172558784485,0.023148085534854528,0.005220833333333333,0.004188870301874682,0.5611011274846649
0,0,4,0_0,real_cf,51,200,0.013827062773609828,0.00965591802172946,0.01574829195936521,0.0004166666666666667,0.0021221478967863245,6.411671534951918e-06,0.19384172558784485,0.023912172770604378,0.0016208333333333333,0.003572281555504601,0.5782436797465624
0,1,0,0_1,real_cf,11,200,0.041214756812241085,0.026881996775990714,0.04208989494635413,0.015,0.008458152154576997,8.529069091489056e-05,0.17684045433998108,0.035147410043415955,0.013629166666666668,0.007306908879463821,1.172625714421928
0,1,0,0_1,real_cf,12,200,0.04137553031383956,0.026986860011538216,0.04233390086640914,0.006666666666666667,0.006801915659652476,6.885805445986939e-05,0.17684045433998108,0.035309043877539595,0.006541666666666667,0.005845541462168996,1.171811121743767
0,1,0,0_1,real_cf,20,200,0.04093097370668699,0.026696901506271204,0.04183980155425767,0.006666666666666667,0.006200191775922654,6.213840650470341e-05,0.17684045433998108,0.034997990195821733,0.0068625000000000005,0.005351343123025052,1.1695235491429326
0,1,0,0_1,real_cf,21,200,0.04132185069190296,0.02695184790579148,0.042292949318264925,0.0,0.0015128719494985003,1.532043941458845e-05,0.17684045433998108,0.03530419333659896,0.0,0.0012924228918387282,1.1704516315648443
0,1,0,0_1,real_cf,22,200,0.0411768473949626,0.026857270660592233,0.04212277868762612,0.012916666666666667,0.006528327878156919,6.57195657364603e-05,0.17684045433998108,0.03526108457413455,0.0106875,0.005635417499687744,1.1677703023680532
0,1,0,0_1,real_cf,29,200,0.041120573354657936,0.02682056636613446,0.04198561921250075,0.0004166666666666667,0.004514070265284908,4.5469934051544614e-05,0.17684045433998108,0.03511082116254907,0.00375,0.003864370826871922,1.171165241743738
0,1,0,0_1,real_cf,39,200,0.04091514240664588,0.026686575666946138,0.04181556401153406,0.0033333333333333335,0.00411806660451359,4.1219264620360746e-05,0.17684045433998108,0.03492802523449641,0.002195833333333333,0.0035550564820948692,1.1714129880505335
0,1,1,0_1,real_cf,5,200,0.03987311434863505,0.02641858431354593,0.04415320018927256,0.005,0.005711878649241348,5.1378758560275617e-05,0.22249586880207062,0.05197458801675829,0.009045833333333333,0.007214211428377062,0.7671655682153492
0,1,1,0_1,real_cf,8,200,0.03998751905669322,0.02649438502475385,0.044190135629226766,0.005,0.005061529831499726,4.582381296341884e-05,0.22249586880207062,0.05209973619096408,0.004583333333333333,0.006403012398489591,0.7675186475057134
0,1,1,0_1,real_cf,18,200,0.040103872959187215,0.02657147720662785,0.04425215620081872,0.005833333333333334,0.005486169912137432,4.977682385393368e-05,0.22249586880207062,0.052199368617239006,0.007854166666666667,0.006937232925676496,0.7682827210661468
0,1,1,0_1,real_cf,30,200,0.0401342682262214,0.026591616088127157,0.04422561214615901,0.007916666666666667,0.006542330224363143,5.965333191833582e-05,0.22249586880207062,0.05219327955180849,0.010241666666666666,0.008285152150780984,0.7689547116192041
0,1,1,0_1,real_cf,31,200,0.04005989481443448,0.026542338767253766,0.04423979465073596,0.004166666666666667,0.006843059099425896,6.20495524708797e-05,0.22249586880207062,0.05213997263295096,0.0067708333333333336,0.00865743577482475,0.7683144580156104
0,1,1,0_1,real_cf,42,200,0.03996988477096853,0.026482701140215677,0.04410431176424026,0.006666666666666667,0.00677622584383654,6.141176334995077e-05,0.22249586880207062,0.05200220780649143,0.009029166666666666,0.008571890451137022,0.7686189963261347
0,1,1,0_1,real_cf,43,200,0.04014620049981555,0.026599522011232207,0.04426293726389607,0.00625,0.00633905011329628,5.771346723602272e-05,0.22249586880207062,0.052314684881465776,0.007595833333333334,0.008041946558742047,0.7673983049076663
0,1,2,0_1,real_cf,4,200,0.0567275806908347,0.035222171876904226,0.05802839098963886,0.02,0.01102528573462703,0.0001525154948676489,0.1642913967370987,0.046524965277358915,0.016591666666666668,0.009462731687227069,1.2192933482626547
0,1,2,0_1,real_cf,7,200,0.056670848929119326,0.03518694710902793,0.05798929486889392,0.0125,0.009981026694593607,0.00013819001199375666,0.1642913967370987,0.04650365144843335,0.012320833333333335,0.008551858789515546,1.218632239921205
0,1,2,0_1,real_cf,15,200,0.05654074108186914,0.0351061631076203,0.057877926061240335,0.00375,0.00901160675338634,0.00012430223408674588,0.1642913967370987,0.046460885010373446,0.003941666666666666,0.007734482747061058,1.2169535958956688
0,1,2,0_1,real_cf,24,200,0.056793754744935365,0.03526325936695651,0.05805823101506879,0.017916666666666668,0.009185185710619447,0.00012688376955561338,0.1642913967370987,0.046540624156481886,0.016466666666666668,0.007900597825419953,1.2203049652703355
0,1,2,0_1,real_cf,44,200,0.05675795459978253,0.03524103104608622,0.0580588881795605,0.0025,0.004636880267675752,6.435555906078469e-05,0.1642913967370987,0.046549718115164576,0.0015291666666666667,0.003972419318330364,1.219297493045235
0,1,2,0_1,real_cf,51,200,0.05692113766401954,0.03534235145964802,0.05821979469464471,0.006666666666666667,0.00771508811616629,0.00010723184922028816,0.1642913967370987,0.046603441187166465,0.0061291666666666664,0.006610398484424743,1.2213934467932452
0,1,2,0_1,real_cf,52,200,0.05670687013986657,0.03520931268959214,0.058043369638423124,0.012916666666666667,0.00813951559928908,0.0001127225463529438,0.1642913967370987,0.04650966940990253,0.011420833333333333,0.006968199364958388,1.2192490477645261
0,1,3,0_1,real_cf,16,200,0.056788429445550466,0.03587964849189002,0.06789857245050371,0.006666666666666667,0.008154490776519382,9.73311193766388e-05,0.19795362651348114,0.07135631974269532,0.007929166666666668,0.009214088675331269,0.7958430262424492
0,1,3,0_1,real_cf,23,200,0.05573135750620601,0.03521177706130776,0.06666605331779768,0.007916666666666667,0.008796579931460193,0.0001026277503221323,0.19795362651348114,0.07048777190853708,0.0093875,0.009987945977203323,0.7906528465465106
0,1,3,0_1,real_cf,26,200,0.055958106712860535,0.03535504008002498,0.06698101305713257,0.011666666666666667,0.007889433230456502,9.246250882952272e-05,0.19795362651348114,0.07068575626162076,0.012416666666666666,0.008947926056409004,0.7916461487056808
0,1,3,0_1,real_cf,37,200,0.056311745042204826,0.0355784732524866,0.06745221031829715,0.0008333333333333334,0.0035501016194071154,4.167272859687518e-05,0.19795362651348114,0.0714824198893523,0.0013541666666666665,0.004041535184284311,0.7877705473509405
0,1,3,0_1,real_cf,41,200,0.05755066328449275,0.03636123747888772,0.06906027039823433,0.025833333333333333,0.014062554827054197,0.00016868086164869152,0.19795362651348114,0.07275201173487639,0.0291,0.0159280869423928,0.7910525346600649
0,1,3,0_1,real_cf,46,200,0.057077102133470475,0.036062035549833046,0.06837988099393745,0.005833333333333334,0.01077268799269573,0.00012805678997135584,0.19795362651348114,0.07196388742835493,0.009204166666666666,0.012248718598306532,0.7931353373634062
0,1,3,0_1,real_cf,49,200,0.056872205232411946,0.03593257909437487,0.06812357907959571,0.010833333333333334,0.010493675238503922,0.00012514653169086709,0.19795362651348114,0.07183377957273512,0.011908333333333333,0.011879911171465527,0.7917195165100025
0,1,4,0_1,real_cf,9,200,0.06801457425523288,0.04386830442754574,0.08785261714675774,0.00875,0.010198639535166164,0.00013426821372777587,0.17113696038722992,0.06343683468933733,0.007404166666666667,0.008030774934927763,1.0721621686881706
0,1,4,0_1,real_cf,25,200,0.06799681888466193,0.04385685249963235,0.08784072583230833,0.021666666666666667,0.010128625079548972,0.0001333471064837131,0.17113696038722992,0.06349473556818602,0.0160625,0.007994440717342793,1.070904828190696
0,1,4,0_1,real_cf,27,200,0.06811614687221472,0.0439338171287874,0.08796746254432947,0.018333333333333333,0.015473491687847249,0.00020401382369631985,0.17113696038722992,0.06360124799176246,0.017395833333333333,0.012194144593345047,1.0709875831530384
0,1,4,0_1,real_cf,34,200,0.06814016024330573,0.043949305366196616,0.08798454820333669,0.02625,0.015486731141525337,0.00020429940739719353,0.17113696038722992,0.06359007372309522,0.020904166666666665,0.012190153456320565,1.071553408477304
0,1,4,0_1,real_cf,35,200,0.0680471952063669,0.043889344415382656,0.08785424200352282,0.0075,0.006542493767368386,8.615828356080675e-05,0.17113696038722992,0.06356692329972552,0.006266666666666667,0.0051686586663954185,1.070481182257577
0,1,4,0_1,real_cf,38,200,0.0680073668910323,0.043863655793773736,0.08780928855606665,0.027083333333333334,0.015551050537925966,0.00020482527866338081,0.17113696038722992,0.06352109535163276,0.02089166666666667,0.012244519138596926,1.0706264826600511
1,0,0,1_0,real_cf,4,200,0.05840245563599893,0.03540046922891283,0.07114548452713886,0.023333333333333334,0.013652310008818868,0.00016357383563017657,0.17049191892147064,0.06839730950816653,0.026891666666666664,0.015439495123039817,0.8538706574273331
1,0,0,1_0,real_cf,29,200,0.05842674432975673,0.03541519174608475,0.07125912881795861,0.005416666666666667,0.0070468017163856,8.447595897800544e-05,0.17049191892147064,0.06831612432077248,0.0066166666666666665,0.007928530043860417,0.8552409099705215
1,0,0,1_0,real_cf,31,200,0.05837229190429214,0.0353821855755204,0.07102386444472358,0.01625,0.011976511795536583,0.00014363691912681827,0.17049191892147064,0.06828229075180578,0.015079166666666666,0.013551452615189417,0.8548672175698563
1,0,0,1_0,real_cf,33,200,0.05848243273279255,0.035448947100660315,0.07112267500944047,0.0,0.00275596733207621,3.3153247965049514e-05,0.17049191892147064,0.06840914888544498,0.000125,0.0031203618420718414,0.8548919798830521
1,0,0,1_0,real_cf,46,200,0.058538658370017156,0.03548302809809048,0.07125113179941764,0.015,0.01188052229454456,0.00014271430234643028,0.17049191892147064,0.06840714655854732,0.016295833333333332,0.013390215325374908,0.8557389295563722
1,0,0,1_0,real_cf,47,200,0.058564207248791716,0.03549851447254242,0.0712318852904597,0.013333333333333334,0.010107581259918575,0.00012153796404914571,0.17049191892147064,0.06846795080457618,0.013666666666666667,0.0114161841753151,0.8553521254922306
1,0,0,1_0,real_cf,54,200,0.05842379346714667,0.035413403089770756,0.07113719615639032,0.015833333333333335,0.013064205398441877,0.0001566275630421289,0.17049191892147064,0.06836375152156199,0.017254166666666668,0.014758411806974457,0.8546019223172642
1,0,1,1_0,real_cf,8,200,0.1283753769895253,0.08080700961397834,0.16376879233401267,0.0175,0.016497666892377288,0.00041553895245848965,0.23059998452663422,0.09214802385518847,0.011845833333333333,0.01063516679601437,1.3931430281268806
1,0,1,1_0,real_cf,12,200,0.12893555845275356,0.08115962076064981,0.16409981801213386,0.019583333333333335,0.025832951125271196,0.0006535952037272915,0.23059998452663422,0.09251097367452939,0.012620833333333335,0.016677266262558485,1.3937325847025734
1,0,1,1_0,real_cf,21,200,0.12872223690257997,0.08102534363555008,0.16365129496281347,0.0,0.002541682181485411,6.412622267909573e-05,0.23059998452663422,0.09240332875855492,0.00011250000000000001,0.0016442643993799702,1.3930476167035548
1,0,1,1_0,real_cf,39,200,0.1283241856056045,0.08077478674733796,0.16352868566522374,0.019166666666666665,0.01693514113697736,0.00042660897329510877,0.23059998452663422,0.09211960153016388,0.011504166666666666,0.010920376430405448,1.393017158933169
1,0,1,1_0,real_cf,41,200,0.1287026883108853,0.08101303860265316,0.16377352127688938,0.08625,0.03447057859498878,0.0008702022130639527,0.23059998452663422,0.09236223470320319,0.05644166666666667,0.022265678021420855,1.3934557638677596
1,0,1,1_0,real_cf,44,200,0.1278763398064107,0.08049288627195329,0.16309813668563342,0.01125,0.013675673539696287,0.0003428712674441705,0.23059998452663422,0.09181013206147752,0.006758333333333334,0.008814132975654296,1.3928347224332787
1,0,1,1_0,real_cf,52,200,0.12876429209807214,0.08105181564806639,0.1638814487901982,0.032916666666666664,0.021991622904442884,0.0005552598410993735,0.23059998452663422,0.09242164807394299,0.018574999999999998,0.014198204549292697,1.3932265305965201
1,0,2,1_0,real_cf,13,200,0.09710438647820697,0.058067094148452326,0.10765226075622195,0.035,0.021245442439621853,0.0004619886909131493,0.25501033663749695,0.07318121370199072,0.024345833333333334,0.016823614009197248,1.3269031977747245
1,0,2,1_0,real_cf,15,200,0.09658005330755029,0.057753550088395764,0.10704821337560133,0.014583333333333334,0.01492418614933723,0.0003248078970582425,0.25501033663749695,0.07291645184444481,0.012470833333333334,0.011728203495970242,1.3245303476036911
1,0,2,1_0,real_cf,20,200,0.09657984288527932,0.057753424258757555,0.10700916640264041,0.014583333333333334,0.015059902518665276,0.00032730092803219584,0.25501033663749695,0.0729282813986873,0.010616666666666668,0.011884243682184817,1.3243126127886202
1,0,2,1_0,real_cf,24,200,0.09668361266027861,0.05781547716401946,0.10707612049011611,0.023333333333333334,0.018079402451855686,0.00039646064837552006,0.25501033663749695,0.07292233533503385,0.0178375,0.014082371778781992,1.3258436145260037
1,0,2,1_0,real_cf,26,200,0.09673432555977002,0.05784580278386125,0.10717954934669251,0.007916666666666667,0.011206460081580867,0.00024427823132037747,0.25501033663749695,0.07310336533278741,0.005154166666666666,0.008839456909827332,1.3232540679817915
1,0,2,1_0,real_cf,30,200,0.09638072483070365,0.0576343543872405,0.10668693785924309,0.019583333333333335,0.016155314687685274,0.0003514388432352615,0.25501033663749695,0.07275532734297001,0.013004166666666667,0.01270658086965021,1.3247239528778842
1,0,2,1_0,real_cf,37,200,0.09699199933033101,0.05799988817214708,0.10751701769397187,0.002916666666666667,0.005309232480954917,0.00011535943027582253,0.25501033663749695,0.07316482006199614,0.0024375,0.004225687953458257,1.3256644279059928
1,0,3,1_0,real_cf,18,200,0.15058044584517982,0.09069538466192091,0.18893856330697115,0.042083333333333334,0.02404803083440734,0.0007207246475545237,0.22765600681304932,0.10974434007017456,0.0312875,0.016409202372124333,1.3721021580602075
1,0,3,1_0,real_cf,23,200,0.15074215165673543,0.09079278091213645,0.1891358543788859,0.020416666666666666,0.02493340872773004,0.0007465586079354545,0.22765600681304932,0.10979692241609015,0.015758333333333333,0.017061537613267702,1.372917822646047
1,0,3,1_0,real_cf,27,200,0.15128837235740694,0.09112177247727395,0.1898488933800642,0.0625,0.03440584272465563,0.0010338473278616396,0.22765600681304932,0.11005318540147846,0.046379166666666666,0.023507212470555264,1.374684174796948
1,0,3,1_0,real_cf,32,200,0.15058445468693998,0.09069779920813538,0.18889981504840156,0.0025,0.010500087095336307,0.0003137542098353113,0.22765600681304932,0.10971878692095646,0.0013375000000000001,0.007203111757495704,1.372458253620904
1,0,3,1_0,real_cf,49,200,0.1507729251156665,0.09081131592629095,0.18918684643964903,0.027916666666666666,0.028584477872164542,0.0008569722152288357,0.22765600681304932,0.10978755826194686,0.020729166666666667,0.01953627094253468,1.3733152235331703
1,0,3,1_0,real_cf,51,200,0.1504821866950509,0.09063620266543075,0.18881248001746523,0.02625,0.025729356579635074,0.0007699253612186197,0.22765600681304932,0.10972618608499003,0.0140625,0.017600739800663564,1.3714336756268253
1,0,3,1_0,real_cf,53,200,0.15072353196668561,0.09078156617610698,0.18909393362293486,0.04375,0.029621657154738076,0.000888171878583998,0.22765600681304932,0.10975866168645015,0.030620833333333333,0.020255440375923608,1.3732267654398034
1,0,4,1_0,real_cf,2,200,0.09198348381313458,0.05693778334674784,0.09962832656960624,0.03208333333333333,0.01865149894857892,0.0003955651849682219,0.25253328680992126,0.08169077290326923,0.030008333333333335,0.01785429336041167,1.125996003515024
1,0,4,1_0,real_cf,9,200,0.09224712380615184,0.05710097652210582,0.09995346227136906,0.009583333333333333,0.01149301112557071,0.0002443795672564972,0.25253328680992126,0.0819232951507852,0.0098,0.010996802628760823,1.1260182300573354
1,0,4,1_0,real_cf,14,200,0.09223866278607297,0.0570957391500454,0.09986051398775696,0.02375,0.01651070177060546,0.00035144547693807674,0.25253328680992126,0.08189733719057289,0.0236875,0.015803549412370506,1.1262718172562325
1,0,4,1_0,real_cf,28,200,0.09236314593634287,0.05717279422935494,0.09998918218091907,0.0025,0.006053108654583303,0.00012887304937339353,0.25253328680992126,0.08198420227030018,0.0014958333333333334,0.005791973756622543,1.1265968732832643
1,0,4,1_0,real_cf,34,200,0.09227096551021803,0.05711573453870254,0.09976959591100847,0.027083333333333334,0.016818608248605003,0.0003583640797568448,0.25253328680992126,0.08189909737898905,0.02355,0.016125109984082883,1.1266420322464976
1,0,4,1_0,real_cf,36,200,0.09210914892383965,0.05701557005965497,0.09975672804401256,0.0025,0.004214467608603134,8.952780469030762e-05,0.25253328680992126,0.0818209203459972,0.0011250000000000001,0.004033663709880275,1.125740807293984
1,1,0,1_1,real_cf,9,200,0.047207267416990766,0.03359617685971464,0.04952296128651748,0.01125,0.006101932547195712,6.848682358165838e-05,0.23127524554729462,0.037681908825904616,0.010195833333333333,0.005158315298601659,1.252783335236401
1,1,0,1_1,real_cf,12,200,0.04548766328555107,0.03237237959947011,0.04659999856259674,0.009583333333333333,0.008640079231253752,9.594512453667316e-05,0.23127524554729462,0.03770975868484799,0.006725,0.00777983455181362,1.2062570769997607
1,1,0,1_1,real_cf,14,200,0.04761565100020604,0.033886812768951065,0.049803344799826545,0.015833333333333335,0.009095070585116069,0.0001034173232833519,0.23127524554729462,0.03822211110261303,0.016895833333333336,0.007768827466331898,1.245761932729844
1,1,0,1_1,real_cf,27,200,0.04767010864106708,0.03392556884685681,0.05005920736740033,0.015416666666666667,0.010028531605054564,0.00011376094243956,0.23127524554729462,0.0382398234095864,0.012516666666666667,0.008542364615759501,1.2466090162204198
1,1,0,1_1,real_cf,29,200,0.04763059001952667,0.03389744447806427,0.049465153897181154,0.00375,0.006600913167702099,7.547172659770125e-05,0.23127524554729462,0.038668818659638504,0.0026208333333333335,0.005739431048199605,1.2317570505261448
1,1,0,1_1,real_cf,46,200,0.046634074975799376,0.033188250799118586,0.048865283991520604,0.00875,0.008388550997349678,9.349494415283845e-05,0.23127524554729462,0.03722582765021835,0.0071875,0.007124957562052397,1.252734402952243
1,1,0,1_1,real_cf,53,200,0.047353131486972906,0.03369998450122269,0.04949928584508598,0.012916666666666667,0.00860675103452774,9.755322155867457e-05,0.23127524554729462,0.038006485505724594,0.013308333333333333,0.007353987133303887,1.245922396056339
1,1,1,1_1,real_cf,4,200,0.09348919876822841,0.07275879366734316,0.1125379942683503,0.04583333333333333,0.023097531728222657,0.00044762267105407993,0.2732875943183899,0.07347929319442492,0.03203333333333333,0.01720242907615448,1.2723203327617432
1,1,1,1_1,real_cf,18,200,0.09382233898671788,0.07301806298121823,0.1128830933244899,0.022083333333333333,0.014179861869480916,0.00027636254727468693,0.2732875943183899,0.07371174718966382,0.016658333333333334,0.010552435778151775,1.272827501230008
1,1,1,1_1,real_cf,21,200,0.0937236014699106,0.07294121963773834,0.11257258849528928,0.0020833333333333333,0.0023755920692099396,4.640528790003622e-05,0.2732875943183899,0.07357103221202876,0.0012958333333333333,0.0017653131874228944,1.2739198928160058
1,1,1,1_1,real_cf,23,200,0.09380454605938984,0.07300421547856278,0.11295969156703602,0.025,0.01726385790146039,0.0003358604729435054,0.2732875943183899,0.07377748098178437,0.02074166666666667,0.012858991028855652,1.2714522752891244
1,1,1,1_1,real_cf,36,200,0.09420160065525833,0.07331322672046128,0.1134291677068298,0.00375,0.0055933406182560935,0.00010889171033030547,0.2732875943183899,0.07423583314335808,0.002225,0.004171368704217341,1.268950541355736
1,1,1,1_1,real_cf,52,200,0.09405310212976149,0.07319765643299615,0.11319967429774502,0.015,0.016604390025575577,0.0003237683098214004,0.2732875943183899,0.07402699989673649,0.010587500000000001,0.012381482833814645,1.2705242987147973
1,1,1,1_1,real_cf,54,200,0.09358273183471308,0.0728315866014478,0.11252367897580068,0.02875,0.021047194642775456,0.0004087101853884348,0.2732875943183899,0.07345478318915764,0.019916666666666666,0.015663341758111893,1.2740182159917728
1,1,2,1_1,real_cf,2,200,0.046404426120416606,0.032650221033650215,0.048134719184599814,0.01875,0.009062228271144723,0.0001015752860158191,0.24112404882907867,0.04041190098311334,0.018691666666666665,0.00838519939388864,1.148286148177175
