fold,seed,inner_fold,run,kind,draw,subject,n_trials,logit_rms,logit_rms_over_train_margin,margin_displacement,flip_rate,total_variation,js_divergence,q_movement_relative
0,0,0,0_0,matched_random,8,42,200,0.01650976650757805,0.011077433862398957,0.02067108476224045,0.0025,0.00327129943493515,1.0808296917703798e-05,0.1652483195066452
0,0,0,0_0,matched_random,8,43,200,0.017063640221068047,0.01144906234221365,0.021489458659198137,0.005416666666666667,0.003057709630797542,1.0290362703255794e-05,0.1652483195066452
0,0,0,0_0,matched_random,9,7,200,0.015381311658663556,0.010320282999616253,0.01935443067767968,0.006666666666666667,0.003459409066723277,1.0489181063728112e-05,0.1652483195066452
0,0,0,0_0,matched_random,9,16,200,0.015952750421373375,0.010703696968397918,0.02012260061611111,0.00125,0.00224567584279319,7.074339826386294e-06,0.1652483195066452
0,0,0,0_0,matched_random,9,24,200,0.015152266724774533,0.01016660244298884,0.019174812417477368,0.009583333333333333,0.0034707264579314973,1.045747034941629e-05,0.1652483195066452
0,0,0,0_0,matched_random,9,37,200,0.015528171789965123,0.010418820637369616,0.019530724656457703,0.0,0.001170314196705461,3.591964630473315e-06,0.1652483195066452
0,0,0,0_0,matched_random,9,41,200,0.015490916230909256,0.01039382355511175,0.019611723235963534,0.016666666666666666,0.004215543458395284,1.28651800568275e-05,0.1652483195066452
0,0,0,0_0,matched_random,9,42,200,0.015171248417953708,0.010179338446898535,0.01923004068667069,0.0020833333333333333,0.0030473697138747417,9.141366870372255e-06,0.1652483195066452
0,0,0,0_0,matched_random,9,43,200,0.01572705094499242,0.010552261088233258,0.01979009193678697,0.005,0.002811477719118523,8.699023649291043e-06,0.1652483195066452
0,0,0,0_0,matched_random,10,7,200,0.01898969310710149,0.012741371561167466,0.023019201395800337,0.007083333333333333,0.004121230328273422,1.6037459387540075e-05,0.1652483195066452
0,0,0,0_0,matched_random,10,16,200,0.01987820840890362,0.013337531990627496,0.024126056934085986,0.0008333333333333334,0.0026972214856777893,1.1040151914289758e-05,0.1652483195066452
0,0,0,0_0,matched_random,10,24,200,0.018889116072298425,0.012673888144573068,0.02294141166921084,0.009166666666666667,0.004151672425335643,1.6226348515796375e-05,0.1652483195066452
0,0,0,0_0,matched_random,10,37,200,0.019244032019918453,0.012912023428598249,0.023301006973100204,0.0,0.0013960209010180928,5.5226316039727e-06,0.1652483195066452
0,0,0,0_0,matched_random,10,41,200,0.019383985427006437,0.013005926913552013,0.02356878458056599,0.015833333333333335,0.005065517579382317,2.014725341445595e-05,0.1652483195066452
0,0,0,0_0,matched_random,10,42,200,0.01896551161957612,0.012725146690353349,0.02303213839729627,0.0020833333333333333,0.003649541851296346,1.428828741638488e-05,0.1652483195066452
0,0,0,0_0,matched_random,10,43,200,0.01957045272244195,0.013131039472335881,0.02374990700899313,0.00625,0.0033777027867879492,1.3515846382966383e-05,0.1652483195066452
0,0,0,0_0,matched_random,11,7,200,0.022002674112375595,0.014762968765420383,0.026490628731747467,0.010833333333333334,0.004742399387711859,2.1499096159822864e-05,0.1652483195066452
0,0,0,0_0,matched_random,11,16,200,0.023090527761505886,0.015492877746548546,0.02777559422577421,0.0020833333333333333,0.003098621733615238,1.4819277246645833e-05,0.1652483195066452
0,0,0,0_0,matched_random,11,24,200,0.021821966300196793,0.014641720603799764,0.02632043790615474,0.012916666666666667,0.004754368641003637,2.1599288971351464e-05,0.1652483195066452
0,0,0,0_0,matched_random,11,37,200,0.02246098455708616,0.015070477877520645,0.026919186338006208,0.00125,0.0016102832215670862,7.46490083219323e-06,0.1652483195066452
0,0,0,0_0,matched_random,11,41,200,0.022367445112984927,0.015007716420229205,0.026982296918674063,0.023333333333333334,0.0057995881938520235,2.682710927447411e-05,0.1652483195066452
