fold,seed,task,metric,subject,session,representation,value
2,1,ssvep,rdm,47,2,protected,0.5428571428571429
2,1,ssvep,rdm,48,1,protected,0.5428571428571429
2,1,ssvep,rdm,48,2,protected,0.3714285714285715
2,1,ssvep,rdm,50,1,protected,0.7714285714285715
2,1,ssvep,rdm,50,2,protected,0.7142857142857143
2,1,ssvep,rdm,53,1,protected,0.5428571428571429
2,1,ssvep,rdm,53,2,protected,0.4285714285714286
2,1,ssvep,rdm,8,1,protected,0.8857142857142858
2,1,ssvep,rdm,8,2,protected,0.7142857142857143
2,1,ssvep,cross_session,1,1->2,protected,0.8857142857142858
2,1,ssvep,cross_session,1,2->1,protected,0.8857142857142858
2,1,ssvep,cross_session,10,1->2,protected,0.7142857142857143
2,1,ssvep,cross_session,10,2->1,protected,0.7714285714285715
2,1,ssvep,cross_session,11,1->2,protected,1.0
2,1,ssvep,cross_session,11,2->1,protected,0.942857142857143
2,1,ssvep,cross_session,12,1->2,protected,0.8285714285714287
2,1,ssvep,cross_session,12,2->1,protected,1.0
2,1,ssvep,cross_session,13,1->2,protected,0.3714285714285715
2,1,ssvep,cross_session,13,2->1,protected,0.4285714285714286
2,1,ssvep,cross_session,15,1->2,protected,-0.028571428571428574
2,1,ssvep,cross_session,15,2->1,protected,0.3142857142857143
2,1,ssvep,cross_session,19,1->2,protected,0.7714285714285715
2,1,ssvep,cross_session,19,2->1,protected,0.8285714285714287
2,1,ssvep,cross_session,2,1->2,protected,0.4285714285714286
2,1,ssvep,cross_session,2,2->1,protected,0.7714285714285715
2,1,ssvep,cross_session,20,1->2,protected,0.5428571428571429
2,1,ssvep,cross_session,20,2->1,protected,0.8285714285714287
2,1,ssvep,cross_session,21,1->2,protected,0.6
2,1,ssvep,cross_session,21,2->1,protected,0.4285714285714286
2,1,ssvep,cross_session,23,1->2,protected,0.3714285714285715
2,1,ssvep,cross_session,23,2->1,protected,0.48571428571428577
2,1,ssvep,cross_session,24,1->2,protected,0.5428571428571429
2,1,ssvep,cross_session,24,2->1,protected,0.6
2,1,ssvep,cross_session,27,1->2,protected,1.0
2,1,ssvep,cross_session,27,2->1,protected,0.8857142857142858
2,1,ssvep,cross_session,28,1->2,protected,0.4285714285714286
2,1,ssvep,cross_session,28,2->1,protected,0.4285714285714286
2,1,ssvep,cross_session,3,1->2,protected,0.8285714285714287
2,1,ssvep,cross_session,3,2->1,protected,0.8285714285714287
2,1,ssvep,cross_session,31,1->2,protected,0.942857142857143
2,1,ssvep,cross_session,31,2->1,protected,0.8285714285714287
2,1,ssvep,cross_session,32,1->2,protected,-0.14285714285714288
2,1,ssvep,cross_session,32,2->1,protected,0.14285714285714288
2,1,ssvep,cross_session,33,1->2,protected,0.5428571428571429
2,1,ssvep,cross_session,33,2->1,protected,0.3714285714285715
2,1,ssvep,cross_session,35,1->2,protected,0.5428571428571429
2,1,ssvep,cross_session,35,2->1,protected,0.7142857142857143
2,1,ssvep,cross_session,36,1->2,protected,0.8285714285714287
2,1,ssvep,cross_session,36,2->1,protected,0.7714285714285715
2,1,ssvep,cross_session,37,1->2,protected,0.8285714285714287
2,1,ssvep,cross_session,37,2->1,protected,0.8285714285714287
2,1,ssvep,cross_session,38,1->2,protected,0.7714285714285715
2,1,ssvep,cross_session,38,2->1,protected,0.6
2,1,ssvep,cross_session,39,1->2,protected,0.48571428571428577
2,1,ssvep,cross_session,39,2->1,protected,0.6
2,1,ssvep,cross_session,40,1->2,protected,0.942857142857143
2,1,ssvep,cross_session,40,2->1,protected,0.6
2,1,ssvep,cross_session,41,1->2,protected,0.6
2,1,ssvep,cross_session,41,2->1,protected,0.7714285714285715
2,1,ssvep,cross_session,42,1->2,protected,0.08571428571428573
2,1,ssvep,cross_session,42,2->1,protected,0.942857142857143
2,1,ssvep,cross_session,43,1->2,protected,0.942857142857143
2,1,ssvep,cross_session,43,2->1,protected,0.942857142857143
2,1,ssvep,cross_session,45,1->2,protected,0.5428571428571429
2,1,ssvep,cross_session,45,2->1,protected,0.7714285714285715
2,1,ssvep,cross_session,46,1->2,protected,0.48571428571428577
2,1,ssvep,cross_session,46,2->1,protected,0.14285714285714288
2,1,ssvep,cross_session,47,1->2,protected,0.5428571428571429
2,1,ssvep,cross_session,47,2->1,protected,0.7714285714285715
2,1,ssvep,cross_session,48,1->2,protected,0.3714285714285715
2,1,ssvep,cross_session,48,2->1,protected,0.5428571428571429
2,1,ssvep,cross_session,50,1->2,protected,0.7714285714285715
2,1,ssvep,cross_session,50,2->1,protected,0.6
2,1,ssvep,cross_session,53,1->2,protected,0.4285714285714286
2,1,ssvep,cross_session,53,2->1,protected,0.5428571428571429
2,1,ssvep,cross_session,8,1->2,protected,0.8285714285714287
2,1,ssvep,cross_session,8,2->1,protected,0.7714285714285715
2,1,ssvep,margin,1,both,protected,3.5797116296406104
2,1,ssvep,margin,10,both,protected,3.5497567130113765
2,1,ssvep,margin,11,both,protected,3.667070458665525
2,1,ssvep,margin,12,both,protected,3.753070893009194
2,1,ssvep,margin,13,both,protected,2.7074000877680002
2,1,ssvep,margin,15,both,protected,2.4286470799791533
2,1,ssvep,margin,19,both,protected,3.729298731891027
2,1,ssvep,margin,2,both,protected,3.792419532170359
2,1,ssvep,margin,20,both,protected,3.4489228373741896
2,1,ssvep,margin,21,both,protected,2.579262011100362
2,1,ssvep,margin,23,both,protected,0.8339549143848983
2,1,ssvep,margin,24,both,protected,2.8739095323261763
2,1,ssvep,margin,27,both,protected,3.798966934067615
2,1,ssvep,margin,28,both,protected,3.264116247814803
2,1,ssvep,margin,3,both,protected,3.708778077265685
2,1,ssvep,margin,31,both,protected,3.6866457934476413
2,1,ssvep,margin,32,both,protected,3.023671298713671
2,1,ssvep,margin,33,both,protected,2.781865482849281
2,1,ssvep,margin,35,both,protected,3.0939648362212595
2,1,ssvep,margin,36,both,protected,3.624542511472969
2,1,ssvep,margin,37,both,protected,3.7856220350113787
2,1,ssvep,margin,38,both,protected,3.7330831521882475
2,1,ssvep,margin,39,both,protected,3.736674498822034
2,1,ssvep,margin,40,both,protected,3.531047371168775
2,1,ssvep,margin,41,both,protected,3.313538843582222
2,1,ssvep,margin,42,both,protected,3.2694337265534386
2,1,ssvep,margin,43,both,protected,3.76563615218765
2,1,ssvep,margin,45,both,protected,2.574282536491201
2,1,ssvep,margin,46,both,protected,3.227820558346979
2,1,ssvep,margin,47,both,protected,2.0205353909899215
2,1,ssvep,margin,48,both,protected,3.4734279369818615
2,1,ssvep,margin,50,both,protected,3.649596004958255
2,1,ssvep,margin,53,both,protected,3.6369079296354023
2,1,ssvep,margin,8,both,protected,2.758951471680293
