backbone,fold,block,subject,base_BA,candidate_BA,random_BA_mean,u_abs,u_random,u_spec,delta_BA,delta_BA_random,delta_BA_specific,logit_RMS,margin_displacement,prediction_flip_rate,total_variation
DeepConvNet,0,P01_04,sub-1,0.895,0.855,0.892,0.0591984511256592,0.020825301236232115,0.03837314988942708,-0.040000000000000036,-0.0030000000000000027,-0.03700000000000003,0.7333351901896848,0.9399919928558874,0.15,0.11557962051293803
DeepConvNet,0,P01_04,sub-3,0.845,0.8200000000000001,0.8351000000000001,0.014373694743234139,0.01010203912674402,0.004271655616490119,-0.02499999999999991,-0.009899999999999909,-0.015100000000000002,0.5836861759047246,0.6957966589005332,0.105,0.08533153942846167
DeepConvNet,0,P01_04,sub-5,0.8,0.8,0.78735,0.028038128877167202,0.006960037559595122,0.02107809131757208,0.0,-0.01265000000000005,0.01265000000000005,0.589960102713889,0.7192735195979074,0.1,0.08343674796802324
DeepConvNet,0,P01_04,sub-16,0.5,0.47000000000000003,0.48385,0.026916058262614354,-0.0015311366545744847,0.028447194917188837,-0.02999999999999997,-0.016149999999999998,-0.013849999999999973,0.5883159423081077,0.7448461048795798,0.25,0.14578548649327647
DeepConvNet,0,P01_04,sub-19,0.935,0.9299999999999999,0.93015,0.014472346780533121,0.0031407903153862654,0.011331556465146856,-0.0050000000000001155,-0.004850000000000021,-0.0001500000000000945,0.6608283179159413,0.7853390106094108,0.025,0.03779494999962646
DeepConvNet,0,P01_04,sub-21,0.7949999999999999,0.78,0.79765,0.04991518401266828,0.00606261656976303,0.04385256744290525,-0.014999999999999902,0.002650000000000041,-0.017649999999999944,0.6768130249323216,0.8111590163814174,0.115,0.08676546192260692
DeepConvNet,0,P01_04,sub-28,0.615,0.645,0.6255499999999999,-0.04050614479490482,0.012690362331116388,-0.05319650712602121,0.030000000000000027,0.010549999999999948,0.01945000000000008,0.5022216191292951,0.621335551447051,0.18,0.09326989969470041
DeepConvNet,0,P01_04,sub-33,0.935,0.915,0.9370499999999999,0.03553561317782013,0.009872085934788518,0.025663527243031607,-0.020000000000000018,0.0020499999999998852,-0.022049999999999903,0.659172719332495,0.7823502978914673,0.06,0.06684881146835257
DeepConvNet,0,P01_04,sub-37,0.74,0.77,0.7376,0.03216677511368607,0.019369528034954772,0.012797247078731297,0.030000000000000027,-0.0023999999999999577,0.032399999999999984,0.5212887893807269,0.6173667287489324,0.18,0.09554943520342224
DeepConvNet,0,P05_08,sub-1,0.895,0.915,0.8982000000000001,0.0319853121326899,0.004340094529372545,0.027645217603317358,0.020000000000000018,0.0032000000000000917,0.016799999999999926,0.5310227837037843,0.597008971512005,0.04,0.05103635155529236
DeepConvNet,0,P05_08,sub-3,0.845,0.8049999999999999,0.8416499999999999,0.04344710228679514,0.0021313292877549873,0.04131577299904015,-0.040000000000000036,-0.003350000000000075,-0.03664999999999996,0.4949788268721858,0.5748745108955315,0.04,0.06701129859955951
DeepConvNet,0,P05_08,sub-5,0.8,0.78,0.7942500000000002,0.004426800243269163,0.0008655917037509115,0.003561208539518252,-0.020000000000000018,-0.005749999999999811,-0.014250000000000207,0.6138165099421072,0.693073572597074,0.07,0.055810921044300306
DeepConvNet,0,P05_08,sub-16,0.5,0.445,0.4948,-0.06048319925460801,-0.005498573712673684,-0.054984625541934326,-0.05499999999999999,-0.005199999999999982,-0.04980000000000001,0.32203821929071474,0.35332350395960915,0.145,0.07023516919370142
DeepConvNet,0,P05_08,sub-19,0.935,0.9099999999999999,0.9329000000000004,0.02748026301488603,0.0015080923729142402,0.02597217064197179,-0.025000000000000133,-0.0020999999999996577,-0.022900000000000476,0.8306319431880383,1.032691618412278,0.025,0.03741157060263871
DeepConvNet,0,P05_08,sub-21,0.7949999999999999,0.8200000000000001,0.79735,-0.004121925594758343,0.0003637215154075618,-0.004485647110165905,0.025000000000000133,0.0023500000000000743,0.02265000000000006,0.597421546082766,0.6801451468288832,0.075,0.05050758120811975
DeepConvNet,0,P05_08,sub-28,0.615,0.685,0.6129500000000001,-0.055175788264784725,-0.0006258572279322134,-0.05454993103685251,0.07000000000000006,-0.0020499999999998852,0.07204999999999995,0.5610615349070307,0.6398021130389182,0.16,0.08749662037169692
DeepConvNet,0,P05_08,sub-33,0.935,0.92,0.9383500000000001,0.05484230719690068,0.003929878323135375,0.050912428873765306,-0.015000000000000013,0.003350000000000075,-0.01835000000000009,0.6959291783922726,0.8305649076326543,0.035,0.05775538843331701
DeepConvNet,0,P05_08,sub-37,0.74,0.74,0.7389500000000001,0.004971834300750854,0.0021087141123543878,0.0028631201883964666,0.0,-0.0010499999999998844,0.0010499999999998844,0.45910854481212876,0.5037899723164341,0.09,0.06675170276331648
DeepConvNet,0,P09_16,sub-1,0.895,0.89,0.897,0.003581300515915296,0.0028428833162525693,0.0007384171996627268,-0.0050000000000000044,0.0020000000000000018,-0.007000000000000006,0.056067142363830536,0.0645415936183593,0.005,0.006915585812916625
DeepConvNet,0,P09_16,sub-3,0.845,0.845,0.845,0.0038659787817782614,0.0016724222206685394,0.002193556561109722,0.0,0.0,0.0,0.05438705705782672,0.06064058601066513,0.0,0.007827112560443083
DeepConvNet,0,P09_16,sub-5,0.8,0.785,0.7913000000000001,0.0003447173623893765,-0.00015590126249894013,0.0005006186248883166,-0.015000000000000013,-0.00869999999999993,-0.006300000000000083,0.059896275183597754,0.06918867585845292,0.015,0.007761961742017789
DeepConvNet,0,P09_16,sub-16,0.5,0.5,0.5009,-9.09288309915364e-05,-0.004890905768245344,0.004799976937253808,0.0,0.0009000000000000119,-0.0009000000000000119,0.046123525579383665,0.05393018254312122,0.02,0.010562973645143706
DeepConvNet,0,P09_16,sub-19,0.935,0.935,0.9347000000000003,0.0011842087937979247,0.00014693993636597197,0.0010372688574319527,0.0,-0.0002999999999997449,0.0002999999999997449,0.0678462958234588,0.07766874938828953,0.0,0.004188741974700388
DeepConvNet,0,P09_16,sub-21,0.7949999999999999,0.8,0.7966000000000001,-0.002820880391052895,-0.00025857799510035966,-0.0025623023959525353,0.0050000000000001155,0.0016000000000001569,0.0033999999999999586,0.06119060107351644,0.0719700225685479,0.015,0.007288183650602738
DeepConvNet,0,P09_16,sub-28,0.615,0.61,0.61675,0.002303450187715353,-0.0008879637493797549,0.003191413937095108,-0.0050000000000000044,0.0017500000000000293,-0.006750000000000034,0.034362072808400236,0.03809207513638679,0.005,0.005758080411979718
DeepConvNet,0,P09_16,sub-33,0.935,0.94,0.9368999999999997,0.0030064930954873306,0.0025917033420268,0.00041478975346053056,0.004999999999999893,0.0018999999999996797,0.0031000000000002137,0.05937299544348225,0.07058551761541791,0.005,0.0059175965099549765
DeepConvNet,0,P09_16,sub-37,0.74,0.725,0.7372,0.004627145526974709,0.001289898121466227,0.0033372474055084816,-0.015000000000000013,-0.0028000000000000247,-0.012199999999999989,0.04576161209473585,0.054236752144927874,0.015,0.008952791938387909
DeepConvNet,0,P17_32,sub-1,0.895,0.89,0.8976999999999999,0.004813296486922674,0.0046530029962143634,0.0001602934907083105,-0.0050000000000000044,0.0026999999999999247,-0.007699999999999929,0.0677877847146085,0.07671788788820796,0.015,0.006947771583166357
DeepConvNet,0,P17_32,sub-3,0.845,0.85,0.8454999999999997,0.0022492346444948465,0.0024043589882365175,-0.00015512434374167095,0.0050000000000000044,0.0004999999999997229,0.0045000000000002816,0.07820464935427444,0.087458295439665,0.015,0.01022463220117317
DeepConvNet,0,P17_32,sub-5,0.8,0.79,0.79375,0.00032735407874783586,-0.0007223010650686522,0.001049655143816488,-0.010000000000000009,-0.006250000000000089,-0.00374999999999992,0.07925140096845286,0.08833510226806221,0.01,0.008262184369883706
DeepConvNet,0,P17_32,sub-16,0.5,0.5,0.5002500000000001,-4.332135990661498e-05,-0.009813467557233072,0.009770146197326456,0.0,0.0002500000000000835,-0.0002500000000000835,0.0643352293142995,0.06997012376052482,0.02,0.013751556614436534
DeepConvNet,0,P17_32,sub-19,0.935,0.935,0.9348000000000002,0.0010554435671609997,0.0009505734573090638,0.00010487010985193589,0.0,-0.00019999999999986695,0.00019999999999986695,0.11144395991883221,0.13438897304845868,0.0,0.00602540626866441
DeepConvNet,0,P17_32,sub-21,0.7949999999999999,0.7949999999999999,0.7959499999999998,0.0026613140041366916,3.141461425954377e-05,0.0026298993898771477,0.0,0.0009499999999998954,-0.0009499999999998954,0.08957007930535063,0.1019424555550141,0.01,0.00929951187881111
DeepConvNet,0,P17_32,sub-28,0.615,0.63,0.6198999999999999,-0.007793738561405237,-0.005315723031332949,-0.0024780155300722882,0.015000000000000013,0.004899999999999904,0.010100000000000109,0.07467204796547199,0.08195505008550144,0.015,0.011006387233228112
DeepConvNet,0,P17_32,sub-33,0.935,0.935,0.9369000000000003,0.0021076347731781384,0.004283838704097114,-0.0021762039309189754,0.0,0.0019000000000002348,-0.0019000000000002348,0.09341465765228801,0.11058590447645429,0.0,0.007683848154620239
DeepConvNet,0,P17_32,sub-37,0.74,0.74,0.7369999999999999,0.0029994614446749914,0.0013432049741838679,0.0016562564704911235,0.0,-0.0030000000000001137,0.0030000000000001137,0.07163914929775622,0.08202255975411368,0.03,0.012097098632429734
DeepConvNet,1,P01_04,sub-2,0.61,0.5549999999999999,0.6198499999999999,0.02700083058566089,0.0019495962978888712,0.02505123428777202,-0.05500000000000005,0.009849999999999914,-0.06484999999999996,0.11590875183826828,0.1526781822061113,0.075,0.035304108169525186
DeepConvNet,1,P01_04,sub-11,0.575,0.54,0.5751,0.02323264780032797,0.001868898949226964,0.021363748851101004,-0.03499999999999992,9.999999999998899e-05,-0.03509999999999991,0.1003493404519399,0.12658678764275166,0.055,0.029057676840242897
DeepConvNet,1,P01_04,sub-13,0.62,0.545,0.6487999999999999,0.02312538111967377,0.0018996833161669343,0.021225697803506836,-0.07499999999999996,0.028799999999999937,-0.10379999999999989,0.1207990649698304,0.1574986997355724,0.075,0.03699106346104069
DeepConvNet,1,P01_04,sub-18,0.515,0.505,0.5261,0.020742457077204214,0.0008036450264866921,0.01993881205071752,-0.010000000000000009,0.011099999999999999,-0.021100000000000008,0.12160416513320325,0.16553726982307623,0.04,0.03860047871136987
DeepConvNet,1,P01_04,sub-27,0.5,0.5,0.50335,0.0171258167184836,0.0012212603025820456,0.015904556415901556,0.0,0.003349999999999964,-0.003349999999999964,0.10953680703055732,0.1537576358922952,0.0,0.03650231995453313
DeepConvNet,1,P01_04,sub-36,0.865,0.745,0.8530000000000001,0.03089074702919974,0.0043329083167365145,0.026557838712463224,-0.12,-0.0119999999999999,-0.1080000000000001,0.09144828777563592,0.11286873513947672,0.12,0.026401058660302335
DeepConvNet,1,P01_04,sub-44,0.715,0.625,0.71125,0.02421237632831228,0.0031054073956705373,0.021106968932641745,-0.08999999999999997,-0.00374999999999992,-0.08625000000000005,0.11730032216601068,0.1538847886158207,0.09,0.035833487138653634
DeepConvNet,1,P01_04,sub-45,0.75,0.67,0.7589999999999998,0.03268712158791443,0.003297276497644033,0.0293898450902704,-0.07999999999999996,0.008999999999999786,-0.08899999999999975,0.11751414810788675,0.15012503253714743,0.08,0.034705734171851146
DeepConvNet,1,P05_08,sub-2,0.61,0.64,0.6205999999999999,-0.0006970560755372353,0.004461465454784253,-0.005158521530321488,0.030000000000000027,0.010599999999999943,0.019400000000000084,0.0649587001671113,0.0759090826646015,0.03,0.016387744207065725
DeepConvNet,1,P05_08,sub-11,0.575,0.585,0.5771000000000001,-0.003894484395252552,0.0029649445162718887,-0.006859428911524441,0.010000000000000009,0.002100000000000102,0.007899999999999907,0.07659449798862683,0.08997564396062999,0.03,0.01993484788657981
DeepConvNet,1,P05_08,sub-13,0.62,0.685,0.6527,0.00042072566511505623,0.005167297467242789,-0.004746571802127733,0.06500000000000006,0.03269999999999995,0.032300000000000106,0.06250449231950538,0.07508830026082994,0.075,0.017438387319955905
DeepConvNet,1,P05_08,sub-18,0.515,0.515,0.52595,-0.004746937028351003,0.0026650813356309177,-0.00741201836398192,0.0,0.010950000000000015,-0.010950000000000015,0.056975251622693374,0.07130299702457023,0.0,0.01654252474638021
DeepConvNet,1,P05_08,sub-27,0.5,0.5,0.5068,-0.0036106145111119725,0.002965171715570017,-0.006575786226681989,0.0,0.006800000000000028,-0.006800000000000028,0.04243418151900039,0.0562047682861485,0.01,0.01352471280961498
DeepConvNet,1,P05_08,sub-36,0.865,0.875,0.8427,0.01307460284790233,0.008618687447060605,0.004455915400841724,0.010000000000000009,-0.022299999999999986,0.032299999999999995,0.06934856268147208,0.0793353892713032,0.01,0.015910212348946507
DeepConvNet,1,P05_08,sub-44,0.715,0.745,0.7052,0.0035151561725783403,0.006057787416060559,-0.0025426312434822184,0.030000000000000027,-0.00979999999999992,0.03979999999999995,0.07294811117851742,0.08556583559100513,0.04,0.01859213625851172
DeepConvNet,1,P05_08,sub-45,0.75,0.79,0.7545999999999999,0.009571850518765627,0.007160438988484147,0.0024114115302814806,0.040000000000000036,0.0045999999999999375,0.0354000000000001,0.08666778144322988,0.10301247414066429,0.04,0.02193972879718263
DeepConvNet,1,P09_16,sub-2,0.61,0.595,0.6145499999999999,0.007076981550965047,0.0022974402516158267,0.00477954129934922,-0.015000000000000013,0.004549999999999943,-0.019549999999999956,0.033633597999576416,0.04544656392784217,0.025,0.01049732410794656
DeepConvNet,1,P09_16,sub-11,0.575,0.55,0.57185,0.0062166561004959354,0.0015216806894726399,0.004694975411023296,-0.02499999999999991,-0.003149999999999986,-0.021849999999999925,0.036413775151111126,0.04646121157242897,0.035,0.010753344372794215
