backbone,fold,block,subject,base_BA,candidate_BA,random_BA_mean,u_abs,u_random,u_spec,delta_BA,delta_BA_random,delta_BA_specific,logit_RMS,margin_displacement,prediction_flip_rate,total_variation
TeCh,3,P01_04,sub-31,0.505,0.5,0.5136,-0.08264354619414856,-0.005198789035057707,-0.07744475715909085,-0.0050000000000000044,0.008599999999999941,-0.013599999999999945,0.7970756336059613,0.9482631437077924,0.535,0.20372913085463107
TeCh,3,P01_04,sub-38,0.505,0.5,0.5153500000000001,-0.04429142239306863,0.009251391779736913,-0.05354281417280554,-0.0050000000000000044,0.010350000000000081,-0.015350000000000086,0.7385403676649042,0.9282580595437969,0.785,0.21788687836904677
TeCh,3,P01_04,sub-41,0.755,0.5,0.7460999999999999,0.1688384785743932,0.031805725759817,0.13703275281457622,-0.255,-0.00890000000000013,-0.24609999999999987,1.0045381842832863,1.2484741620740527,0.545,0.2528675930371478
TeCh,3,P01_04,sub-42,0.7,0.5,0.6713999999999999,0.11196941432951334,0.028973104502656905,0.08299630982685643,-0.19999999999999996,-0.02860000000000007,-0.17139999999999989,0.821219282909986,0.9981578922655555,0.52,0.2141846077683735
TeCh,3,P05_08,sub-6,0.875,0.885,0.8733,-0.00436777206405167,0.01460600309101984,-0.01897377515507151,0.010000000000000009,-0.0017000000000000348,0.011700000000000044,0.13020417953510563,0.18407885735167695,0.04,0.02702960549067579
TeCh,3,P05_08,sub-23,0.865,0.865,0.8630500000000002,-0.00012947850003431323,0.017022050829232298,-0.017151529329266613,0.0,-0.0019499999999997852,0.0019499999999997852,0.1293517807458543,0.18290575063209416,0.06,0.03620768530635134
TeCh,3,P05_08,sub-24,0.7902462121212122,0.8001893939393939,0.7918860479797979,-0.009333416246519174,0.0070684287488289215,-0.016401844995348094,0.009943181818181768,0.0016398358585857364,0.008303345959596031,0.1288516569992692,0.18211118903412737,0.020512820512820513,0.028318007315958946
TeCh,3,P05_08,sub-30,0.88,0.885,0.8784000000000001,-0.0009936174859742166,0.012783408454935698,-0.013777025940909914,0.0050000000000000044,-0.0015999999999999348,0.006599999999999939,0.1291883295756469,0.18263460634898634,0.025,0.02796974835409319
TeCh,3,P05_08,sub-31,0.505,0.505,0.50475,0.0032127896138193944,-0.008683326409288804,0.011896116023108198,0.0,-0.00024999999999997247,0.00024999999999997247,0.12924670003032898,0.1827465493007287,0.08,0.035951283863229336
TeCh,3,P05_08,sub-38,0.505,0.52,0.51,0.023690985408978273,-0.005438215626858865,0.02912920103583714,0.015000000000000013,0.0050000000000000044,0.010000000000000009,0.1290957261403945,0.18255283158286012,0.075,0.03861335431781878
TeCh,3,P05_08,sub-41,0.755,0.76,0.7634500000000003,0.0035811598816267065,0.004668232669686621,-0.0010870727880599143,0.0050000000000000044,0.00845000000000029,-0.003450000000000286,0.12937743581180605,0.18291703175886695,0.035,0.030945941832522497
TeCh,3,P05_08,sub-42,0.7,0.685,0.6952000000000002,0.0027121674165126973,0.003847373414503852,-0.0011352059979911548,-0.014999999999999902,-0.004799999999999804,-0.010200000000000098,0.1291364947990466,0.18259909860953571,0.035,0.034741481795242286
TeCh,3,P09_16,sub-6,0.875,0.875,0.8736499999999998,0.0008680640481831914,0.009671440514874338,-0.008803376466691146,0.0,-0.0013500000000001844,0.0013500000000001844,0.016046558160498207,0.02266747998996317,0.0,0.0033080437533456776
TeCh,3,P09_16,sub-23,0.865,0.875,0.8712499999999999,0.00046977667282494944,0.010871541615241646,-0.010401764942416696,0.010000000000000009,0.006249999999999867,0.003750000000000142,0.01561872133056616,0.022081218894621245,0.01,0.004380073845647952
TeCh,3,P09_16,sub-24,0.7902462121212122,0.7902462121212122,0.7903030303030303,0.0014783728112403563,0.00359737454369382,-0.002119001732453464,0.0,5.681818181813014e-05,-5.681818181813014e-05,0.015770530005512363,0.022289916531025692,0.0,0.003418469784280629
TeCh,3,P09_16,sub-30,0.88,0.875,0.8799000000000002,0.0005404045143589856,0.007896883773406185,-0.0073564792590471995,-0.0050000000000000044,-9.999999999976694e-05,-0.0049000000000002375,0.015718171380958792,0.022216332266602704,0.005,0.0033878649639698722
TeCh,3,P09_16,sub-31,0.505,0.505,0.50705,3.520562345216277e-06,-0.009209952458589542,0.009213473020934757,0.0,0.0020499999999999963,-0.0020499999999999963,0.015665667493756356,0.022144082944429152,0.0,0.0043744371289827135
TeCh,3,P09_16,sub-38,0.505,0.495,0.5029,-0.0023788770541078364,-0.00713689192269445,0.004758014868586614,-0.010000000000000009,-0.0020999999999999908,-0.007900000000000018,0.015643464547172227,0.02212065337515745,0.02,0.004788271113691261
TeCh,3,P09_16,sub-41,0.755,0.755,0.7624000000000001,2.126403406686031e-05,0.0012951255320007655,-0.0012738614979339053,0.0,0.007400000000000073,-0.007400000000000073,0.01571811683944935,0.022219406765764192,0.0,0.0037659183792950724
TeCh,3,P09_16,sub-42,0.7,0.7,0.6981,0.00014381129076658852,0.0007596712219675902,-0.0006158599312010017,0.0,-0.0018999999999999018,0.0018999999999999018,0.01562512772234269,0.022089174131678112,0.0,0.0042143777088652235
TeCh,3,P17_32,sub-6,0.875,0.86,0.8731,-0.002082984828660964,0.012637664809568029,-0.014720649638228993,-0.015000000000000013,-0.0019000000000000128,-0.0131,0.04367848751856902,0.06174483041828292,0.015,0.00906312940656462
TeCh,3,P17_32,sub-23,0.865,0.885,0.8726499999999998,-0.0006350598631733346,0.01427699390966493,-0.014912053772838265,0.020000000000000018,0.007649999999999824,0.012350000000000194,0.0434106376084428,0.061380961620444305,0.02,0.012167820004930106
TeCh,3,P17_32,sub-24,0.7902462121212122,0.7952967171717171,0.7891761363636364,-0.0036485064258168554,0.0042255444513464285,-0.007874050877163283,0.005050505050504972,-0.0010700757575757835,0.0061205808080807556,0.04303418693371082,0.06083930116823972,0.005128205128205128,0.009387285565028065
TeCh,3,P17_32,sub-30,0.88,0.88,0.8784000000000001,-0.0009981001131045457,0.010388773139938277,-0.011386873253042822,0.0,-0.0015999999999999348,0.0015999999999999348,0.04325560794773624,0.06116413252196077,0.02,0.009356713859386299
TeCh,3,P17_32,sub-31,0.505,0.495,0.5068999999999999,7.329533757724653e-05,-0.013488068060244066,0.013561363397821312,-0.010000000000000009,0.0018999999999999018,-0.01189999999999991,0.0433256253786846,0.06125830344935365,0.01,0.012099168205930615
TeCh,3,P17_32,sub-38,0.505,0.495,0.5005000000000001,0.007001689868579535,-0.010044938900320878,0.017046628768900413,-0.010000000000000009,-0.0044999999999999485,-0.00550000000000006,0.04325712599408066,0.0611696501314222,0.03,0.013149180393012262
TeCh,3,P17_32,sub-41,0.755,0.76,0.76215,0.0004172584144511947,0.0012634374780073063,-0.0008461790635561116,0.0050000000000000044,0.00714999999999999,-0.0021499999999999853,0.04324097642181877,0.061139574993210405,0.005,0.010382170089395262
TeCh,3,P17_32,sub-42,0.7,0.685,0.69845,8.891524584311487e-05,0.0003358930978370811,-0.0002469778519939662,-0.014999999999999902,-0.0015499999999999403,-0.013449999999999962,0.04333240942401493,0.06127017400413948,0.015,0.011693676625146301
TeCh,4,P01_04,sub-7,0.61,0.5,0.5951,0.008086439437962311,0.01094105771921601,-0.002854618281253699,-0.10999999999999999,-0.014900000000000024,-0.09509999999999996,0.7217721366997993,0.876384037245216,0.47,0.19625819969746147
TeCh,4,P01_04,sub-12,0.5700000000000001,0.5,0.5297999999999999,0.00825117035754641,0.025306923526034173,-0.017055753168487765,-0.07000000000000006,-0.040200000000000125,-0.029799999999999938,0.43843152983311007,0.5160784985801328,0.59,0.1250016161989117
TeCh,4,P01_04,sub-14,0.435,0.5,0.4669499999999999,-0.048875991219234916,0.018191294820228302,-0.06706728603946321,0.065,0.03194999999999992,0.03305000000000008,0.43056264159642904,0.49347183289659713,0.585,0.11939715737867324
TeCh,4,P01_04,sub-17,0.505,0.5,0.4845999999999999,-0.07484475003404323,0.009115278687483333,-0.08396002872152657,-0.0050000000000000044,-0.020400000000000085,0.01540000000000008,0.5997347005826875,0.7407898551574388,0.615,0.17527317067831427
TeCh,4,P01_04,sub-32,0.505,0.5,0.4870000000000001,-0.04059343813620186,0.01747414738098367,-0.05806758551718553,-0.0050000000000000044,-0.017999999999999905,0.0129999999999999,0.4440781079893637,0.5028132760492621,0.505,0.12089953357121849
TeCh,4,P01_04,sub-47,0.64,0.5,0.58485,0.05933541735110953,0.029899144942891642,0.02943627240821789,-0.14,-0.05515000000000003,-0.08484999999999998,0.45732377188787354,0.5294352289484215,0.49,0.1268576107984074
TeCh,4,P01_04,sub-48,0.52,0.5,0.5401,-0.021246125171464625,0.01210192668742758,-0.033348051858892204,-0.020000000000000018,0.020100000000000007,-0.040100000000000025,0.5719221560828287,0.702224224759666,0.45,0.16288244285916412
TeCh,4,P01_04,sub-50,0.675,0.5,0.60225,0.07025839778000095,0.032794566578484785,0.03746383120151617,-0.17500000000000004,-0.07275000000000009,-0.10224999999999995,0.3873104051591717,0.43954940058449743,0.465,0.1065615841003711
TeCh,4,P05_08,sub-7,0.61,0.605,0.60325,-0.0008158773539493429,-0.0008007214712428272,-1.5155882706515723e-05,-0.0050000000000000044,-0.006750000000000034,0.0017500000000000293,0.08646869159669612,0.1222399039009472,0.035,0.02463632057916226
TeCh,4,P05_08,sub-12,0.5700000000000001,0.55,0.54035,0.004043077795714077,0.007151837509023738,-0.0031087597133096613,-0.020000000000000018,-0.029650000000000065,0.009650000000000047,0.08595413806132567,0.12154166029568243,0.07,0.02861420583790144
TeCh,4,P05_08,sub-14,0.435,0.45,0.45460000000000006,0.004455203805844534,0.002374858832932452,0.002080344972912082,0.015000000000000013,0.019600000000000062,-0.0046000000000000485,0.0862469040566925,0.12196244356068622,0.115,0.028875669913114414
TeCh,4,P05_08,sub-17,0.505,0.485,0.4869999999999999,0.005866916161113464,-0.0032064762933630086,0.009073392454476473,-0.020000000000000018,-0.018000000000000127,-0.0019999999999998908,0.0850375719829537,0.12023082254541916,0.03,0.0264278937318712
TeCh,4,P05_08,sub-32,0.505,0.505,0.4867999999999999,0.0024502060716006303,0.0023018003215551273,0.00014840575004550303,0.0,-0.018200000000000105,0.018200000000000105,0.08612131517370923,0.12177732126200831,0.09,0.02846461049694544
TeCh,4,P05_08,sub-47,0.64,0.625,0.6111,0.0011571097482456424,0.01059524003896895,-0.009438130290723308,-0.015000000000000013,-0.028900000000000037,0.013900000000000023,0.08619352559349092,0.12186549735434303,0.105,0.028212452662471493
TeCh,4,P05_08,sub-48,0.52,0.565,0.5388999999999999,-0.0019854947274327,-0.00012353673561089876,-0.0018619579918218011,0.04499999999999993,0.018899999999999917,0.026100000000000012,0.08625377479932488,0.12192675720865552,0.045,0.026425295227526083
TeCh,4,P05_08,sub-50,0.675,0.67,0.63985,7.434101864630421e-05,0.012436525315331133,-0.01236218429668483,-0.0050000000000000044,-0.035150000000000015,0.03015000000000001,0.08644598507203143,0.12223523716077571,0.045,0.028925103160457225
TeCh,4,P09_16,sub-7,0.61,0.605,0.60605,-0.0010536515903747836,-0.004427571750477379,0.003373920160102595,-0.0050000000000000044,-0.003950000000000009,-0.0010499999999999954,0.07689913642888709,0.10874857535417794,0.025,0.021934721691746092
TeCh,4,P09_16,sub-12,0.5700000000000001,0.55,0.55635,0.003489890213641864,-0.0003067158086515388,0.003796606022293403,-0.020000000000000018,-0.013650000000000051,-0.006349999999999967,0.07711995481477942,0.10906326126433985,0.06,0.02568141660262946
TeCh,4,P09_16,sub-14,0.435,0.445,0.43544999999999995,0.0037908711645096307,-0.0031771971117475883,0.006968068276257219,0.010000000000000009,0.00044999999999995044,0.009550000000000058,0.07716637211009289,0.10912912405406267,0.1,0.02584998393144745
TeCh,4,P09_16,sub-17,0.505,0.485,0.4954999999999999,0.005290115228588257,-0.006284993084766915,0.011575108313355172,-0.020000000000000018,-0.00950000000000012,-0.010499999999999898,0.07744881338270912,0.10952650562298175,0.03,0.024071995541206013
TeCh,4,P09_16,sub-32,0.505,0.5,0.49889999999999995,0.0020829936750382336,-0.0031562108325756738,0.005239204507613907,-0.0050000000000000044,-0.00610000000000005,0.0011000000000000454,0.0770579535115599,0.10897545234441543,0.085,0.02548552892698257
TeCh,4,P09_16,sub-47,0.64,0.625,0.6287999999999999,0.001250188962540725,0.0017615325250146057,-0.0005113435624738807,-0.015000000000000013,-0.011200000000000099,-0.0037999999999999146,0.0771271542961607,0.1090731158335103,0.105,0.02525577949547512
TeCh,4,P09_16,sub-48,0.52,0.5549999999999999,0.5309499999999999,-0.002256541748957966,-0.004345337652726196,0.0020887959037682305,0.03499999999999992,0.010949999999999904,0.024050000000000016,0.0771366699328477,0.10908548567543037,0.035,0.02361466109497745
TeCh,4,P09_16,sub-50,0.675,0.6799999999999999,0.6660499999999999,0.00032317147325108597,0.0028426453018908743,-0.0025194738286397882,0.004999999999999893,-0.008950000000000125,0.013950000000000018,0.07713003268545837,0.10907773313101415,0.025,0.025809135789357035
TeCh,4,P17_32,sub-7,0.61,0.605,0.6075,-0.0007130966838432549,-0.004629446025995667,0.003916349342152412,-0.0050000000000000044,-0.0024999999999999467,-0.0025000000000000577,0.029391873345677503,0.041561415068603356,0.005,0.008375374378683331
TeCh,4,P17_32,sub-12,0.5700000000000001,0.5700000000000001,0.5575000000000001,0.0009948623875522123,-0.001058017484338692,0.0020528798718909046,0.0,-0.012499999999999956,0.012499999999999956,0.029487090351274444,0.04170002762230931,0.02,0.009838732875790918
TeCh,4,P17_32,sub-14,0.435,0.43000000000000005,0.43085,0.0011375282776896996,-0.0040342840080280565,0.005171812285717756,-0.004999999999999949,-0.004149999999999987,-0.0008499999999999619,0.029489511239062963,0.04170338951482386,0.025,0.009898610584438864
TeCh,4,P17_32,sub-17,0.505,0.49,0.49894999999999995,0.0017636946147505522,-0.0075741151888303,0.009337809803580852,-0.015000000000000013,-0.006050000000000055,-0.008949999999999958,0.02963284465956843,0.041901880400043084,0.015,0.009238064895244901
TeCh,4,P17_32,sub-32,0.505,0.5,0.4990999999999999,0.0004904498770868893,-0.0037785151921709706,0.00426896506925786,-0.0050000000000000044,-0.005900000000000127,0.0009000000000001229,0.029502172268942764,0.0417208780018966,0.045,0.00976721856650714
TeCh,4,P17_32,sub-47,0.64,0.63,0.6292499999999999,0.00016946383550691695,0.0015031316576588725,-0.0013336678221519554,-0.010000000000000009,-0.010750000000000148,0.0007500000000001394,0.029525025385421757,0.04175183309757369,0.04,0.009673865751944085
TeCh,4,P17_32,sub-48,0.52,0.5349999999999999,0.5254999999999999,-0.0011925865930424951,-0.004228942509454028,0.0030363559164115327,0.014999999999999902,0.005499999999999838,0.009500000000000064,0.02949008510727006,0.04170034220611941,0.015,0.009018547022732299
TeCh,4,P17_32,sub-50,0.675,0.675,0.66375,-0.00021798688294421442,0.002812133662512372,-0.0030301205454565864,0.0,-0.011250000000000093,0.011250000000000093,0.029516327097138206,0.04174017855254609,0.0,0.009876959544223901
