backbone,config,subject_count,mean_subject_BA,median_subject_BA,subject_bootstrap_CI95_L,subject_bootstrap_CI95_U,fraction_subject_BA_gt_0p5,mean_subject_macro_F1,mean_subject_NLL,worst20_subject_BA,competence_gate_pass
DeepConvNet,DEEP_F25_LR1E3,41,0.7673501786154225,0.8,0.7215287978874106,0.8110418206454791,0.926829268292683,0.764688504992648,0.4855501250003345,0.5483333333333333,True
DeepConvNet,DEEP_F25_STABLE,41,0.7606330068982508,0.79,0.7141444552229613,0.806656423226164,0.926829268292683,0.7595818946157366,0.43396173883163186,0.5294444444444445,True
DeepConvNet,DEEP_F32_STABLE,41,0.7688403855629465,0.7949999999999999,0.7214618632976103,0.8133540781288493,0.975609756097561,0.7647870540759423,0.433187018890514,0.5533333333333333,True
