backbone,fold,block,subject,base_BA,candidate_BA,random_BA_mean,u_abs,u_random,u_spec,delta_BA,delta_BA_random,delta_BA_specific,logit_RMS,margin_displacement,prediction_flip_rate,total_variation
EEGConformer,1,P01_04,sub-18,0.495,0.515,0.4851,-0.09637848528069227,0.003175072756298437,-0.09955355803699072,0.020000000000000018,-0.00990000000000002,0.029900000000000038,0.5978488965112615,0.5978922466134672,0.26,0.12648383465179452
EEGConformer,1,P01_04,sub-27,0.5700000000000001,0.5,0.54145,0.04293279266867467,0.049972009539847775,-0.007039216871173107,-0.07000000000000006,-0.028550000000000075,-0.04144999999999999,0.45726981498527847,0.5321045939310841,0.47,0.1286077982272956
EEGConformer,1,P01_04,sub-36,0.66,0.495,0.6088,0.0967752055489236,0.053323097276111765,0.04345210827281184,-0.16500000000000004,-0.05120000000000002,-0.11380000000000001,0.5631750164307401,0.6515485925347752,0.475,0.14851783947315955
EEGConformer,1,P01_04,sub-44,0.5700000000000001,0.575,0.5843,-0.12027904436703754,-0.031074281187258815,-0.08920476317977873,0.004999999999999893,0.01429999999999998,-0.009300000000000086,1.1987318033502783,1.276918414201888,0.325,0.20547106423822065
EEGConformer,1,P01_04,sub-45,0.595,0.535,0.6097499999999999,-0.0782087856646501,-0.03462000137906753,-0.04358878428558257,-0.05999999999999994,0.01474999999999993,-0.07474999999999987,1.1176972328072146,1.2357428956824679,0.23,0.1765685508644522
EEGConformer,1,P05_08,sub-2,0.44999999999999996,0.45499999999999996,0.45880000000000004,-0.005015773738095987,-0.006635811904768692,0.001620038166672705,0.0050000000000000044,0.008800000000000086,-0.003800000000000081,0.027419120336838028,0.030104962167345057,0.005,0.0057751501333204594
EEGConformer,1,P05_08,sub-11,0.645,0.64,0.64595,0.0031246170958102648,-0.004921707348292048,0.008046324444102313,-0.0050000000000000044,0.0009500000000000064,-0.005950000000000011,0.022737775001617305,0.024509642873715477,0.005,0.004054925301998038
EEGConformer,1,P05_08,sub-13,0.495,0.49,0.4932500000000001,-0.0014724699492852434,-0.002762982167528861,0.0012905122182436178,-0.0050000000000000044,-0.0017499999999999183,-0.003250000000000086,0.029287977268745824,0.0352647064462984,0.025,0.007549777254738856
EEGConformer,1,P05_08,sub-18,0.495,0.5,0.49735,2.3099262912895102e-05,-0.0030007771713991575,0.0030238764343120525,0.0050000000000000044,0.0023500000000000187,0.0026499999999999857,0.02572185701142827,0.02918496780380147,0.005,0.00616576860888564
EEGConformer,1,P05_08,sub-27,0.5700000000000001,0.56,0.5665,-0.00048041894920531096,0.00019272891823429635,-0.0006731478674396074,-0.010000000000000009,-0.0035000000000000586,-0.00649999999999995,0.03601478163949851,0.04573646334239874,0.04,0.010838477832988842
EEGConformer,1,P05_08,sub-36,0.66,0.675,0.6643500000000002,0.0006271818331721905,0.0004749910052631623,0.0001521908279090282,0.015000000000000013,0.004350000000000187,0.010649999999999826,0.04021571158649387,0.052055933224612466,0.025,0.011811306742704704
EEGConformer,1,P05_08,sub-44,0.5700000000000001,0.5700000000000001,0.5692,-0.00018391389136647053,-0.007120245824406452,0.006936331933039982,0.0,-0.0008000000000000229,0.0008000000000000229,0.02776074080776868,0.030745392397815062,0.0,0.0045108588520978545
EEGConformer,1,P05_08,sub-45,0.595,0.595,0.5961,0.0014656035821567048,-0.008720578586686017,0.010186182168842721,0.0,0.0010999999999999899,-0.0010999999999999899,0.027321481719559868,0.029492301280842913,0.01,0.004113126431379546
EEGConformer,1,P09_16,sub-2,0.44999999999999996,0.44999999999999996,0.46044999999999997,-0.003123282701724899,-0.014474844654279841,0.011351561952554943,0.0,0.010450000000000015,-0.010450000000000015,0.05709756956287238,0.07994605385338453,0.02,0.015741788871713056
EEGConformer,1,P09_16,sub-11,0.645,0.645,0.64565,0.0076363030619442055,-0.007779631368957018,0.015415934430901224,0.0,0.0006499999999999284,-0.0006499999999999284,0.06093293234354849,0.08503507600049338,0.05,0.014988792786395368
EEGConformer,1,P09_16,sub-13,0.495,0.49,0.4927000000000001,-0.000955112969917518,-0.006443098194679808,0.00548798522476229,-0.0050000000000000044,-0.0022999999999999132,-0.002700000000000091,0.05720380312136206,0.08033823513245415,0.035,0.017230344552572968
EEGConformer,1,P09_16,sub-18,0.495,0.49,0.49700000000000005,-0.004667507645112165,-0.008092044542753791,0.0034245368976416266,-0.0050000000000000044,0.0020000000000000573,-0.007000000000000062,0.051633585247812044,0.07197100451655071,0.015,0.01521275488932962
EEGConformer,1,P09_16,sub-27,0.5700000000000001,0.585,0.5690999999999999,0.00164315917782263,0.0008641797714591243,0.0007789794063635057,0.014999999999999902,-0.0009000000000001229,0.015900000000000025,0.06114279393423996,0.08625975623036229,0.065,0.020375249489611388
EEGConformer,1,P09_16,sub-36,0.66,0.665,0.6659500000000002,-0.0009084137445173955,0.002142505647737823,-0.0030509193922552184,0.0050000000000000044,0.005950000000000122,-0.0009500000000001174,0.05692094107913191,0.08013121384479877,0.045,0.017792710708020836
EEGConformer,1,P09_16,sub-44,0.5700000000000001,0.56,0.5741499999999999,0.0006482071276780782,-0.014986384053489014,0.01563459118116709,-0.010000000000000009,0.004149999999999876,-0.014149999999999885,0.05624753935179719,0.07808988003877071,0.04,0.012294382468219657
EEGConformer,1,P09_16,sub-45,0.595,0.61,0.5995,-0.011521563564624408,-0.01558958810946794,0.004068024544843531,0.015000000000000013,0.0045000000000000595,0.010499999999999954,0.05495275891656796,0.07418126200411111,0.015,0.011023319374858872
EEGConformer,1,P17_32,sub-2,0.44999999999999996,0.44999999999999996,0.46,-0.004186864823986644,-0.02343100512504461,0.019244140301057967,0.0,0.010000000000000064,-0.010000000000000064,0.04415443988297695,0.057271733825680834,0.02,0.011099977820081737
EEGConformer,1,P17_32,sub-11,0.645,0.65,0.6439,0.004218345734919714,-0.011953391078169522,0.016171736813089234,0.0050000000000000044,-0.0010999999999999899,0.006099999999999994,0.04636741280453604,0.059498385964252984,0.035,0.01080242422908772
EEGConformer,1,P17_32,sub-13,0.495,0.495,0.49174999999999996,-0.0028777281710462045,-0.01010193800565484,0.007224209834608636,0.0,-0.0032500000000000306,0.0032500000000000306,0.04494936473182963,0.060237180917344924,0.03,0.013042973508030364
EEGConformer,1,P17_32,sub-18,0.495,0.49,0.49545,-0.006079577563913792,-0.013589818402239044,0.007510240838325253,-0.0050000000000000044,0.00045000000000000595,-0.00545000000000001,0.039906550885656256,0.051783828288482846,0.015,0.010821720192563026
EEGConformer,1,P17_32,sub-27,0.5700000000000001,0.5800000000000001,0.5671,0.0007422274783072625,0.0005393589334771148,0.00020286854483014772,0.010000000000000009,-0.0029000000000000137,0.012900000000000023,0.04045556905781206,0.05610286373859582,0.05,0.013331448974579451
EEGConformer,1,P17_32,sub-36,0.66,0.655,0.6674000000000001,-0.0002977502718744885,0.002555810448010788,-0.0028535607198852766,-0.0050000000000000044,0.007400000000000073,-0.012400000000000078,0.0413940473319477,0.056073509214608776,0.025,0.012296764328392567
EEGConformer,1,P17_32,sub-44,0.5700000000000001,0.565,0.57585,-0.006343777704263066,-0.026800031683619774,0.020456253979356707,-0.0050000000000001155,0.005849999999999911,-0.010850000000000026,0.05373078819141818,0.06732734094550158,0.035,0.010253077353332704
EEGConformer,1,P17_32,sub-45,0.595,0.605,0.5996,-0.016631239952797916,-0.029728188526204947,0.01309694857340703,0.010000000000000009,0.0046000000000000485,0.00539999999999996,0.0874797376580542,0.10843629451102003,0.01,0.014155149558977096
EEGConformer,2,P01_04,sub-9,0.51,0.47000000000000003,0.5038,-0.08485105373028523,-0.02507812305669773,-0.0597729306735875,-0.03999999999999998,-0.006199999999999983,-0.0338,0.6736260947687015,0.7799910183062437,0.3,0.16040474960672316
EEGConformer,2,P01_04,sub-22,0.625,0.595,0.6141000000000001,0.021932202801107387,0.021155456534596495,0.0007767462665108915,-0.030000000000000027,-0.01089999999999991,-0.019100000000000117,0.5103825579520642,0.584108825202765,0.31,0.12261163503478198
EEGConformer,2,P01_04,sub-25,0.5549999999999999,0.51,0.5467,-0.013295574518419739,-0.009963429979829271,-0.003332144538590468,-0.04499999999999993,-0.008299999999999974,-0.036699999999999955,0.5497205172446473,0.6377940480403084,0.265,0.12100621690411273
EEGConformer,2,P01_04,sub-26,0.535,0.495,0.5294499999999999,-0.06857065774396015,-0.01044017831545434,-0.05813047942850581,-0.040000000000000036,-0.005550000000000166,-0.03444999999999987,0.43956704571609534,0.5014935016912948,0.22,0.08626586400710748
EEGConformer,2,P01_04,sub-29,0.7949999999999999,0.71,0.7829999999999999,0.11203037028636122,0.018032296915983945,0.09399807337037727,-0.08499999999999996,-0.01200000000000001,-0.07299999999999995,0.9494836421718688,1.1839193737433535,0.115,0.13804236914034707
EEGConformer,2,P01_04,sub-34,0.555,0.6,0.5546499999999999,-0.1861494060027558,-0.059748611117301904,-0.12640079488545392,0.04499999999999993,-0.0003500000000001835,0.04535000000000011,1.0573039902331038,1.3322657146632622,0.355,0.24402737900624502
EEGConformer,2,P01_04,sub-35,0.615,0.5549999999999999,0.61065,0.0470183402262774,0.004574453575831923,0.042443886650445475,-0.06000000000000005,-0.004349999999999965,-0.05565000000000009,0.5468046975653149,0.6486667034691262,0.28,0.12987942629841437
EEGConformer,2,P01_04,sub-49,0.69,0.6950000000000001,0.6769,-0.05954893682130637,-0.0074312889934419115,-0.052117647827864454,0.0050000000000001155,-0.0131,0.018100000000000116,0.7352005159242915,0.901474483332714,0.155,0.14960310045252345
EEGConformer,2,P05_08,sub-9,0.51,0.51,0.5136999999999999,0.0006930208280583466,-0.011007639925542673,0.01170066075360102,0.0,0.0036999999999999256,-0.0036999999999999256,0.00874134802631181,0.009318000057013743,0.0,0.001717816524616095
EEGConformer,2,P05_08,sub-22,0.625,0.625,0.6218,-0.00016261492265040985,0.00013726848860491875,-0.0002998834112553286,0.0,-0.0031999999999999806,0.0031999999999999806,0.008237128533395205,0.009620433604318024,0.0,0.0018931766097945502
EEGConformer,2,P05_08,sub-25,0.5549999999999999,0.5549999999999999,0.55805,0.0005354583237644253,-0.010028670645170806,0.010564128968935231,0.0,0.003050000000000108,-0.003050000000000108,0.008164969466349653,0.008800870361588355,0.0,0.0015533025089238363
EEGConformer,2,P05_08,sub-26,0.535,0.535,0.5293000000000001,0.0003873149308092791,-0.010250454243466258,0.010637769174275537,0.0,-0.005699999999999927,0.005699999999999927,0.008352086599108742,0.00959495840514815,0.0,0.0017517430686975243
EEGConformer,2,P05_08,sub-29,0.7949999999999999,0.7949999999999999,0.7942500000000001,0.0003183853263866545,-0.003693427394941934,0.004011812721328589,0.0,-0.0007499999999998064,0.0007499999999998064,0.012745910788501444,0.014653603661253735,0.0,0.001528122501829537
EEGConformer,2,P05_08,sub-34,0.555,0.555,0.5577,0.002738137896963663,-0.01920512638449167,0.021943264281455335,0.0,0.0026999999999999247,-0.0026999999999999247,0.013976615338295412,0.016319437492253352,0.0,0.002413039107448993
EEGConformer,2,P05_08,sub-35,0.615,0.615,0.6234000000000001,-0.0006197769561920765,-0.0067683304435640764,0.006148553487372,0.0,0.008400000000000074,-0.008400000000000074,0.008814455885652567,0.009634665188134175,0.0,0.0016716070383345685
EEGConformer,2,P05_08,sub-49,0.69,0.69,0.68535,0.0023631535775774123,-0.003911020406511267,0.0062741739840886795,0.0,-0.004649999999999932,0.004649999999999932,0.01426600708929907,0.0164837202254701,0.0,0.002133545951304544
EEGConformer,2,P09_16,sub-9,0.51,0.525,0.51285,-0.0021478952490671184,-0.011099971181596472,0.008952075932529354,0.015000000000000013,0.002850000000000019,0.012149999999999994,0.029972912511084086,0.03923573067191415,0.025,0.007567161794640156
EEGConformer,2,P09_16,sub-22,0.625,0.63,0.6243,-0.0022588093197937584,-0.0012493647488415836,-0.0010094445709521748,0.0050000000000000044,-0.0007000000000000339,0.005700000000000038,0.03791627662966874,0.05185272670099501,0.025,0.010711233014581822
EEGConformer,2,P09_16,sub-25,0.5549999999999999,0.565,0.5597499999999999,0.0018725859692716612,-0.0096711669088513,0.01154375287812296,0.010000000000000009,0.004749999999999921,0.005250000000000088,0.02514705231457473,0.033002807153632636,0.01,0.006249454124340626
EEGConformer,2,P09_16,sub-26,0.535,0.535,0.5317500000000001,0.003781793317499353,-0.009472948063747905,0.013254741381247258,0.0,-0.003249999999999975,0.003249999999999975,0.025814260458148088,0.03408110444184069,0.01,0.006852823330276315
EEGConformer,2,P09_16,sub-29,0.7949999999999999,0.7949999999999999,0.7933500000000001,0.007658981725642172,-0.0034071743124900094,0.011066156038132182,0.0,-0.0016499999999998183,0.0016499999999998183,0.02968056734520248,0.03754530169776651,0.0,0.00478088481330079
EEGConformer,2,P09_16,sub-34,0.555,0.56,0.55835,-0.003092678932294905,-0.018962522197044085,0.01586984326474918,0.0050000000000000044,0.003349999999999964,0.0016500000000000403,0.026267196909097408,0.032874408295342494,0.005,0.00501208816645426
EEGConformer,2,P09_16,sub-35,0.615,0.615,0.61785,0.0026938699296319714,-0.006489998788113638,0.009183868717745609,0.0,0.002850000000000019,-0.002850000000000019,0.03157919471627456,0.0414120997852711,0.01,0.007614283804540778
EEGConformer,2,P09_16,sub-49,0.69,0.7,0.6874000000000002,-0.004989664988708355,-0.006032245898569093,0.0010425809098607375,0.010000000000000009,-0.0025999999999997137,0.012599999999999723,0.03491598361286472,0.04692759749620511,0.02,0.007694472650546704
EEGConformer,2,P17_32,sub-9,0.51,0.51,0.5125,0.0008399774033831822,-0.02633852551431255,0.027178502917695732,0.0,0.0024999999999999467,-0.0024999999999999467,0.042225580585207007,0.05247980374935663,0.01,0.010073701900710203
EEGConformer,2,P17_32,sub-22,0.625,0.615,0.6227499999999999,0.0038730507701039384,-0.0021976312995105702,0.006070682069614509,-0.010000000000000009,-0.0022500000000000853,-0.007749999999999924,0.03491391361899584,0.04359667403768043,0.01,0.008883538650367416
EEGConformer,2,P17_32,sub-25,0.5549999999999999,0.5549999999999999,0.5590499999999999,-0.003989378820100405,-0.02199603977270428,0.018006660952603875,0.0,0.004049999999999998,-0.004049999999999998,0.03552260883663107,0.04276530472448394,0.02,0.00796537853680598
EEGConformer,2,P17_32,sub-26,0.535,0.54,0.53235,0.00014453434365037572,-0.02336796413462623,0.023512498478276606,0.0050000000000000044,-0.002650000000000041,0.007650000000000046,0.016883332775334055,0.019675013820516826,0.005,0.003798533555828828
EEGConformer,2,P17_32,sub-29,0.7949999999999999,0.8,0.7944500000000001,-0.0106186514015263,-0.007618964688272584,-0.002999686713253716,0.0050000000000001155,-0.0005499999999998284,0.005549999999999944,0.05603231688674744,0.06999699743358154,0.015,0.007242503952500585
EEGConformer,2,P17_32,sub-34,0.555,0.555,0.5575999999999999,0.011276035292568272,-0.03986159432492349,0.05113762961749176,0.0,0.0025999999999998247,-0.0025999999999998247,0.0496697690732197,0.06404914763458466,0.0,0.009434783893624385
EEGConformer,2,P17_32,sub-35,0.615,0.625,0.62215,-0.0027546442552996795,-0.01638568103241291,0.013631036777113229,0.010000000000000009,0.00714999999999999,0.002850000000000019,0.04037096344765972,0.04805699617368376,0.03,0.00868877173285972
EEGConformer,2,P17_32,sub-49,0.69,0.69,0.6857000000000002,0.002832303927938871,-0.013142104572433954,0.015974408500372825,0.0,-0.0042999999999997485,0.0042999999999997485,0.030715589097530117,0.036679498258716504,0.01,0.00576550348149217
EEGConformer,3,P01_04,sub-6,0.52,0.5,0.5301500000000001,-0.08066946053794032,-0.009529856829449982,-0.07113960370849033,-0.020000000000000018,0.010150000000000103,-0.03015000000000012,0.7816833491676852,0.8793771830244959,0.57,0.18771955064438234
EEGConformer,3,P01_04,sub-23,0.71,0.605,0.7058000000000001,0.1044586181782266,0.013902380074389481,0.09055623810383712,-0.10499999999999998,-0.0041999999999998705,-0.10080000000000011,0.9252007757930916,1.0957800667457107,0.585,0.2247817831940655
EEGConformer,3,P01_04,sub-24,0.7460542929292929,0.5104166666666666,0.7529419191919193,0.1832211026200396,0.007075182541065508,0.1761459200789741,-0.2356376262626263,0.006887626262626401,-0.2425252525252527,0.9410949548978506,1.0943513385984296,0.3128205128205128,0.2061942934568063
EEGConformer,3,P01_04,sub-30,0.535,0.52,0.5314,-0.35764450497027767,-0.06202120998265245,-0.2956232949876252,-0.015000000000000013,-0.0036000000000000476,-0.011399999999999966,1.4693197364523285,1.8965961309235666,0.765,0.34359354023109945
EEGConformer,3,P01_04,sub-31,0.585,0.535,0.5907999999999999,-0.17298460204129207,-0.04991350007869616,-0.12307110196259591,-0.04999999999999993,0.005799999999999916,-0.05579999999999985,1.2621477054470494,1.494048781995171,0.23,0.24223053489226268
EEGConformer,3,P01_04,sub-38,0.585,0.5,0.5565,-0.033564704637620034,-0.0006913842208240036,-0.03287332041679603,-0.08499999999999996,-0.02849999999999997,-0.056499999999999995,0.6695161635797884,0.7738628176703068,0.555,0.17231152654306311
EEGConformer,3,P01_04,sub-41,0.73,0.535,0.7242000000000002,0.1318080232029211,0.007221733438010882,0.12458628976491021,-0.19499999999999995,-0.005799999999999805,-0.18920000000000015,0.8286855461300285,0.9852500295874708,0.395,0.20060552660819708
EEGConformer,3,P01_04,sub-42,0.505,0.5,0.5002,-0.10039167673451843,-0.013684425142205065,-0.08670725159231336,-0.0050000000000000044,-0.0048000000000000265,-0.00019999999999997797,0.6753106192632654,0.7459633713995473,0.395,0.15777885607093164
EEGConformer,3,P05_08,sub-6,0.52,0.52,0.52705,-0.004380270348677202,-0.006627007355163862,0.0022467370064866597,0.0,0.007050000000000001,-0.007050000000000001,0.013026137183636126,0.014854855033630314,0.0,0.0029091284214614473
EEGConformer,3,P05_08,sub-23,0.71,0.71,0.7131000000000001,0.000564882004591533,0.0014287053558457463,-0.0008638233512542132,0.0,0.0031000000000001027,-0.0031000000000001027,0.015389235744008065,0.015526422057271167,0.0,0.002666045578610951
