backbone,fold,block,subject,candidate_persistence,random_persistence_mean,persistence_specific
DeepConvNet,0,P09_16,sub-36,1.9615472888749392e-30,2.138418304426536e-30,-1.7687101555159716e-31
DeepConvNet,0,P09_16,sub-44,2.6941524467577604e-31,1.1013009562599772e-30,-8.318857115842012e-31
DeepConvNet,0,P09_16,sub-45,1.2440541251556278e-30,1.8088528312631634e-30,-5.64798706107536e-31
DeepConvNet,0,P17_32,sub-2,5.54645684387065e-31,1.1540071191147243e-30,-5.993614347276593e-31
DeepConvNet,0,P17_32,sub-11,2.9382834124873083e-31,1.1440998495356288e-30,-8.502715082868981e-31
DeepConvNet,0,P17_32,sub-13,1.1035128534930265e-30,5.005954188027044e-31,6.029174346903221e-31
DeepConvNet,0,P17_32,sub-18,-3.205691047154097e-31,9.283326578336361e-31,-1.2489017625490462e-30
DeepConvNet,0,P17_32,sub-27,2.907879298123066e-30,3.6897924010504854e-30,-7.8191310292741865e-31
DeepConvNet,0,P17_32,sub-36,-1.6764392617867916e-30,7.204979806113762e-31,-2.3969372423981678e-30
DeepConvNet,0,P17_32,sub-44,3.3518414017006303e-31,8.823196213893869e-31,-5.471354812193238e-31
DeepConvNet,0,P17_32,sub-45,-5.380306695610335e-31,1.2124631161099887e-30,-1.7504937856710226e-30
DeepConvNet,1,P01_04,sub-9,0.5312891456307849,0.6365329205153801,-0.10524377488459546
DeepConvNet,1,P01_04,sub-22,1.305633272736057,0.6896502500369374,0.6159830226991195
DeepConvNet,1,P01_04,sub-25,0.6046405911407584,0.06742687160904776,0.5372137195317106
DeepConvNet,1,P01_04,sub-26,1.2915443619760174,0.7603583045080335,0.5311860574679836
DeepConvNet,1,P01_04,sub-29,1.46217522498523,1.1759120956979536,0.2862631292872768
DeepConvNet,1,P01_04,sub-34,0.59739573931999,0.516700916554636,0.08069482276535367
DeepConvNet,1,P01_04,sub-35,1.2221531868131517,1.1828983234233088,0.03925486338984263
DeepConvNet,1,P01_04,sub-49,3.0861257286037556,2.5446566335645424,0.5414690950392127
DeepConvNet,1,P05_08,sub-9,0.1132754579482237,0.020675436792238017,0.09260002115598569
DeepConvNet,1,P05_08,sub-22,0.057217667572795505,0.04228203272154531,0.014935634851250199
DeepConvNet,1,P05_08,sub-25,-0.07222565702824016,-0.09841981886432619,0.026194161836086055
DeepConvNet,1,P05_08,sub-26,0.041894309519092586,0.03707478801518137,0.0048195215039112255
DeepConvNet,1,P05_08,sub-29,0.02350888880869761,0.02476512393194478,-0.0012562351232471673
DeepConvNet,1,P05_08,sub-34,0.06955201764731771,0.0005612252135557979,0.06899079243376191
DeepConvNet,1,P05_08,sub-35,0.05711516109766871,0.050800504042677906,0.006314657054990819
DeepConvNet,1,P05_08,sub-49,0.04015651370412336,0.04370508179526854,-0.003548568091145163
DeepConvNet,1,P09_16,sub-9,2.9448724277647497e-31,1.3227592592534074e-31,1.6221131685113427e-31
DeepConvNet,1,P09_16,sub-22,1.0688804389291e-31,2.02571629036663e-31,-9.568358514375295e-32
DeepConvNet,1,P09_16,sub-25,1.2737709178972796e-31,-5.876549260066029e-32,1.8614258439038826e-31
DeepConvNet,1,P09_16,sub-26,9.763928120908258e-32,2.942022731121327e-31,-1.965629919030502e-31
DeepConvNet,1,P09_16,sub-29,-6.1510395165453264e-33,3.969308685478836e-31,-4.030819080644287e-31
DeepConvNet,1,P09_16,sub-34,-4.96469266602077e-31,-7.065854082139683e-32,-4.258107257806802e-31
DeepConvNet,1,P09_16,sub-35,-5.5280287868605735e-31,4.749906911332645e-31,-1.0277935698193219e-30
DeepConvNet,1,P09_16,sub-49,-3.030611843804936e-32,9.942794624864922e-31,-1.0245855809245416e-30
DeepConvNet,1,P17_32,sub-9,-1.2746750735168306e-31,2.207145644256364e-31,-3.481820717773195e-31
DeepConvNet,1,P17_32,sub-22,5.968186007081988e-32,2.11320888670254e-31,-1.5163902859943414e-31
DeepConvNet,1,P17_32,sub-25,-1.5187485071942886e-31,-1.8831037184239266e-31,3.6435521122963885e-32
DeepConvNet,1,P17_32,sub-26,1.2054219678460315e-31,2.668765489204072e-31,-1.4633435213580398e-31
DeepConvNet,1,P17_32,sub-29,9.784712886659456e-32,3.430962694893937e-31,-2.452491406227992e-31
DeepConvNet,1,P17_32,sub-34,2.6700068870315016e-31,1.3232790493969314e-31,1.3467278376345706e-31
DeepConvNet,1,P17_32,sub-35,-2.974577773500435e-31,2.4224347564765677e-31,-5.397012529977001e-31
DeepConvNet,1,P17_32,sub-49,7.60031348117189e-32,2.814864895427829e-31,-2.0548335473106395e-31
DeepConvNet,2,P01_04,sub-6,91.80611149582296,83.83059323568784,7.975518260135118
DeepConvNet,2,P01_04,sub-23,-41.68234863162995,-42.680632422041754,0.9982837904118043
DeepConvNet,2,P01_04,sub-24,71.97913821593755,61.05204342055188,10.92709479538567
DeepConvNet,2,P01_04,sub-30,95.32200579156537,76.52251891958099,18.79948687198437
DeepConvNet,2,P01_04,sub-31,42.49562917731155,16.964105121080934,25.531524056230616
DeepConvNet,2,P01_04,sub-38,86.7413631605612,20.122820150770846,66.61854300979037
DeepConvNet,2,P01_04,sub-41,36.08689438716867,32.407836896284394,3.6790574908842686
DeepConvNet,2,P01_04,sub-42,75.9994182286379,68.06624143757233,7.933176791065506
DeepConvNet,2,P05_08,sub-6,2.343517219043699,2.128739986396857,0.21477723264684068
DeepConvNet,2,P05_08,sub-23,2.3381468939246384,-1.5050990623175233,3.8432459562421615
DeepConvNet,2,P05_08,sub-24,1.6606207266181525,1.4926431844089938,0.16797754220915873
DeepConvNet,2,P05_08,sub-30,0.7771251988031587,0.934262937203518,-0.15713773840035938
DeepConvNet,2,P05_08,sub-31,1.7567930397897338,0.6641350895474978,1.0926579502422358
DeepConvNet,2,P05_08,sub-38,1.5120808919009732,1.3515872855714683,0.16049360632950482
DeepConvNet,2,P05_08,sub-41,1.7338949960054961,-2.6304897951977027,4.3643847912032
DeepConvNet,2,P05_08,sub-42,2.064618998323279,1.6423171745773733,0.4223018237459064
DeepConvNet,2,P09_16,sub-6,1.2432886432343706e-29,2.7887567784980005e-29,-1.5454681352636293e-29
DeepConvNet,2,P09_16,sub-23,-1.3287694542789509e-28,-1.172311648862697e-28,-1.56457805416254e-29
DeepConvNet,2,P09_16,sub-24,-5.837066990573844e-31,3.049845345796089e-31,-8.886912336369933e-31
DeepConvNet,2,P09_16,sub-30,-8.300721411753715e-30,5.554378620127446e-29,-6.384450761302819e-29
DeepConvNet,2,P09_16,sub-31,-5.917646201361502e-30,2.1466899180694992e-29,-2.7384545382056497e-29
DeepConvNet,2,P09_16,sub-38,2.022369650404081e-29,1.9337167394511357e-29,8.86529109529458e-31
DeepConvNet,2,P09_16,sub-41,1.625152671642183e-30,1.90602306164342e-29,-1.7435077944792023e-29
DeepConvNet,2,P09_16,sub-42,4.20490912491722e-29,4.4521683338689306e-29,-2.4725920895171328e-30
DeepConvNet,2,P17_32,sub-6,4.736505501125828e-30,1.8895206251405821e-29,-1.4158700750279996e-29
DeepConvNet,2,P17_32,sub-23,-1.9345968655792695e-29,-2.457015091980666e-29,5.224182264013975e-30
DeepConvNet,2,P17_32,sub-24,6.016649640406175e-30,1.8868431098482304e-29,-1.285178145807612e-29
DeepConvNet,2,P17_32,sub-30,-9.191505603381458e-30,2.2325371176217048e-29,-3.1516876779598504e-29
DeepConvNet,2,P17_32,sub-31,9.536089291933571e-30,8.073004460928177e-30,1.4630848310053983e-30
DeepConvNet,2,P17_32,sub-38,1.389784859117626e-29,8.420094765421427e-30,5.4777538257548316e-30
DeepConvNet,2,P17_32,sub-41,-4.910402358671384e-30,-2.019342850291129e-30,-2.891059508380255e-30
DeepConvNet,2,P17_32,sub-42,-5.186329439024085e-31,2.0569469681877323e-29,-2.108810262577974e-29
DeepConvNet,3,P01_04,sub-7,8.52971970830178,7.650064698841753,0.8796550094600271
DeepConvNet,3,P01_04,sub-12,31.068872217178168,28.90879437063691,2.1600778465412667
DeepConvNet,3,P01_04,sub-14,9.535357384076164,8.80887655418887,0.7264808298872936
DeepConvNet,3,P01_04,sub-17,8.356094993898965,6.350196975382363,2.0058980185166018
DeepConvNet,3,P01_04,sub-32,4.950359076556056,2.9945194548487,1.9558396217073555
DeepConvNet,3,P01_04,sub-47,10.850113992672942,8.960519125835338,1.8895948668376032
DeepConvNet,3,P01_04,sub-48,15.10132109314224,13.16391677500287,1.9374043181393716
DeepConvNet,3,P01_04,sub-50,9.811670559326629,7.49770298419457,2.313967575132061
DeepConvNet,3,P05_08,sub-7,0.8095891943638521,0.4489249159372779,0.36066427842657395
DeepConvNet,3,P05_08,sub-12,0.5538018310055514,0.6248966326878225,-0.07109480168227111
DeepConvNet,3,P05_08,sub-14,0.821946060532275,0.5148886303091605,0.3070574302231146
DeepConvNet,3,P05_08,sub-17,0.7272973405254215,0.5538148273263236,0.1734825131990979
DeepConvNet,3,P05_08,sub-32,0.02876358345593688,-0.1471276817952184,0.1758912652511553
DeepConvNet,3,P05_08,sub-47,0.6295838888913121,0.21988298366538955,0.4097009052259224
DeepConvNet,3,P05_08,sub-48,0.37621440259709404,0.4864019344804483,-0.11018753188335423
DeepConvNet,3,P05_08,sub-50,0.8594430895461923,0.7856241401330234,0.07381894941316858
DeepConvNet,3,P09_16,sub-7,-7.341141634908682e-31,1.9234452404915816e-30,-2.65755940398245e-30
DeepConvNet,3,P09_16,sub-12,5.765990086525952e-31,1.375702821993135e-30,-7.991038133405396e-31
DeepConvNet,3,P09_16,sub-14,-3.2477572678412905e-30,1.6687733941507e-30,-4.9165306619919905e-30
DeepConvNet,3,P09_16,sub-17,1.132373113879565e-30,1.3884377939618163e-30,-2.5606468008225152e-31
DeepConvNet,3,P09_16,sub-32,-2.610229606101796e-31,3.807193411385037e-31,-6.417423017486832e-31
DeepConvNet,3,P09_16,sub-47,2.3528659258201768e-30,1.5522655551699337e-30,8.006003706502435e-31
DeepConvNet,3,P09_16,sub-48,2.088824510664638e-31,2.4170386747429553e-30,-2.20815622367649e-30
DeepConvNet,3,P09_16,sub-50,2.094071239018527e-30,2.1409054553607046e-30,-4.683421634217778e-32
DeepConvNet,3,P17_32,sub-7,9.65769849767811e-30,1.599989200252148e-29,-6.342193504843371e-30
DeepConvNet,3,P17_32,sub-12,4.162814731237058e-30,2.7506366463587245e-29,-2.3343551732350186e-29
DeepConvNet,3,P17_32,sub-14,-1.7107072535159604e-30,1.7957104225150787e-29,-1.9667811478666747e-29
DeepConvNet,3,P17_32,sub-17,7.057882976386637e-30,1.6048538461413894e-29,-8.990655485027258e-30
DeepConvNet,3,P17_32,sub-32,-3.7974087345066225e-30,7.243021039331344e-30,-1.1040429773837966e-29
DeepConvNet,3,P17_32,sub-47,-7.08769249294134e-29,-2.1681621117575113e-29,-4.9195303811838284e-29
DeepConvNet,3,P17_32,sub-48,-2.7657485912115053e-30,2.07614402595227e-29,-2.3527188850734212e-29
DeepConvNet,3,P17_32,sub-50,1.6834909468509513e-30,-1.6005458230489497e-30,3.2840367698999e-30
DeepConvNet,4,P01_04,sub-1,22.53590629353714,18.587634468787748,3.9482718247493978
DeepConvNet,4,P01_04,sub-3,14.083817953475453,10.074385206658492,4.009432746816957
DeepConvNet,4,P01_04,sub-5,13.716009151462043,11.870784751809982,1.8452243996520608
DeepConvNet,4,P01_04,sub-16,17.100779822473378,12.02681104254506,5.07396877992832
DeepConvNet,4,P01_04,sub-19,-15.141490073930575,-21.90161328799229,6.76012321406172
DeepConvNet,4,P01_04,sub-21,12.797178319036163,9.874840732446422,2.9223375865897427
DeepConvNet,4,P01_04,sub-28,42.84564670015473,34.471535965772475,8.37411073438225
DeepConvNet,4,P01_04,sub-33,24.525803879964236,16.365220256618425,8.160583623345808
DeepConvNet,4,P01_04,sub-37,13.737180391384673,11.191315590636593,2.5458648007480775
DeepConvNet,4,P05_08,sub-1,1.0518960653991003,1.1875369927672874,-0.1356409273681869
DeepConvNet,4,P05_08,sub-3,1.1289493810556719,0.9132496072282748,0.2156997738273978
DeepConvNet,4,P05_08,sub-5,1.6250677777715086,1.1276881070567197,0.49737967071478884
DeepConvNet,4,P05_08,sub-16,1.1662475121064955,0.7179298027301151,0.44831770937638027
DeepConvNet,4,P05_08,sub-19,-0.00986907382948976,-1.939244040614344,1.929374966784855
DeepConvNet,4,P05_08,sub-21,1.410969258987758,0.6564865074167442,0.7544827515710139
DeepConvNet,4,P05_08,sub-28,0.8565128988772498,0.8261758321608716,0.030337066716377925
DeepConvNet,4,P05_08,sub-33,1.2627101927321684,0.34292031179348925,0.9197898809386791
DeepConvNet,4,P05_08,sub-37,1.0048397589087186,0.8886711565748542,0.11616860233386372
DeepConvNet,4,P09_16,sub-1,-7.330067515427643e-28,3.09171014356061e-28,-1.0421777658988255e-27
DeepConvNet,4,P09_16,sub-3,5.830924418311109e-29,8.241551705198749e-29,-2.4106272868876404e-29
DeepConvNet,4,P09_16,sub-5,-6.556935508675366e-28,2.6242433054873046e-28,-9.18117881416267e-28
DeepConvNet,4,P09_16,sub-16,-5.938833529477401e-28,1.2743508372831878e-28,-7.213184366760589e-28
DeepConvNet,4,P09_16,sub-19,5.584546726870289e-29,4.9350851210445145e-29,6.494616058257743e-30
DeepConvNet,4,P09_16,sub-21,8.180908608311158e-29,9.151450091311584e-29,-9.705414830004287e-30
DeepConvNet,4,P09_16,sub-28,9.682982448413356e-29,9.537706838450038e-29,1.452756099633148e-30
DeepConvNet,4,P09_16,sub-33,5.498954817234938e-29,1.1446683219202417e-28,-5.947728401967477e-29
DeepConvNet,4,P09_16,sub-37,-3.8379600136713373e-29,7.713832874600677e-29,-1.1551792888272016e-28
DeepConvNet,4,P17_32,sub-1,3.0102348207165396e-30,6.838326583535064e-30,-3.828091762818523e-30
DeepConvNet,4,P17_32,sub-3,8.308923684163227e-31,3.419369597868365e-30,-2.5884772294520417e-30
DeepConvNet,4,P17_32,sub-5,-5.321351378187094e-31,3.5093929963862834e-30,-4.0415281342049935e-30
DeepConvNet,4,P17_32,sub-16,-1.1240609311608024e-30,3.741750317706434e-30,-4.865811248867235e-30
DeepConvNet,4,P17_32,sub-19,-1.8775887907536507e-29,-1.8479799128815513e-29,-2.9608877872099386e-31
DeepConvNet,4,P17_32,sub-21,2.2435590909082544e-30,2.877354834819852e-30,-6.337957439115982e-31
DeepConvNet,4,P17_32,sub-28,2.4381981918644854e-30,3.9376259200594315e-30,-1.4994277281949482e-30
DeepConvNet,4,P17_32,sub-33,2.6986855595565218e-30,4.31865687335395e-30,-1.6199713137974276e-30
DeepConvNet,4,P17_32,sub-37,9.43085310840723e-31,3.438742341736367e-30,-2.4956570308956445e-30
