backbone,block,rank,u_abs_mean,u_abs_CI95_L,u_abs_CI95_U,u_spec_mean,u_spec_CI95_L,u_spec_CI95_U,p_raw_harmful,p_raw_protected,p_holm_harmful,p_holm_protected
TeCh,P01_04,4,0.16015054372325982,0.10976187305160066,0.21405713881047628,0.12730464958873783,0.07885011180279107,0.17715343936680905,1.0,9.99990000099999e-06,1.0,3.999960000399996e-05
TeCh,P05_08,4,0.001633357483925049,0.000293185578588527,0.0031803439273013247,-0.002144884591607879,-0.0049521170830408535,0.0007572902086451606,0.07892921070789292,0.9226507734922651,0.3157168428315717,1.0
TeCh,P09_16,8,0.000307411324156427,-9.434539439942584e-05,0.0007445695656285894,0.00017190041928517055,-0.0010930410423094017,0.0014289569495273676,0.6009639903600964,0.3977060229397706,1.0,1.0
TeCh,P17_32,16,6.333726679676955e-05,-0.0003374494952503084,0.0005267992411506321,-0.00015115253221427714,-0.0020546537380275406,0.001743190115927795,0.4418355816441836,0.5598644013559865,1.0,1.0
