epoch,method_strict_inductive_BA,control_strict_inductive_BA,method_loss,control_loss,geometry_loss,drift_loss,steps,elapsed_seconds
0,0.7533333333333334,0.7577777777777778,2.211593720274912,0.37475772936579205,6.122448393996333,5.418663052746268e-05,71,2.2260472774505615
1,0.7472222222222222,0.7561111111111111,2.073732594369163,0.3694532547198551,5.679497886711443,0.00045991880826579904,71,4.397057771682739
2,0.7438888888888888,0.7533333333333334,2.09109421095378,0.3712713435082368,5.727201817740856,0.001802090069272516,71,6.52603006362915
3,0.7461111111111112,0.755,1.9241725365880509,0.3565541163716518,5.210519263442134,0.0048874574598633275,71,8.741576671600342
4,0.7388888888888889,0.7561111111111112,2.010763445370634,0.394019215459555,5.357052406794589,0.010242214177171109,71,10.897896528244019
5,0.7405555555555555,0.7561111111111112,1.7557019179975484,0.3510197493391977,4.647565583108177,0.020756070056116918,71,13.084006786346436
6,0.7388888888888889,0.7583333333333333,1.6675235629081726,0.3538692988140482,4.337287489797028,0.032180352188961606,71,15.28207278251648
7,0.7366666666666666,0.7533333333333334,1.643609901549111,0.3723821008289364,4.171878331144091,0.048196238032738925,71,17.510513305664062
8,0.7327777777777778,0.7583333333333333,1.5096696724354381,0.3529700005138424,3.782546432924942,0.07154159646638682,71,19.707082986831665
9,0.7322222222222222,0.7555555555555555,1.5797601367386294,0.37504431185588033,3.928489389553876,0.09552738059994201,71,21.89590311050415
10,0.7350000000000001,0.7544444444444445,1.3989825441803732,0.35716931039178873,3.3833416129501774,0.11868923729364302,71,24.097781658172607
11,0.74,0.7561111111111112,1.4510531895597216,0.3707332797873188,3.48690682061961,0.1580796564968539,71,26.285584211349487
12,0.7294444444444445,0.7555555555555555,1.3040720241170534,0.3530878332299246,3.0415548757768014,0.19558087463530016,71,28.470919609069824
13,0.7355555555555555,0.755,1.2996337699218534,0.3627921483466323,2.9835372911372655,0.23254977523441045,71,30.641648292541504
14,0.7394444444444445,0.755,1.307466020046825,0.3816691886791041,2.926669914957503,0.2701222623737765,71,32.83268857002258
15,0.7394444444444445,0.7561111111111112,1.3145763504673058,0.3665816395635336,2.9989127180945707,0.29287129682554325,71,35.00838756561279
16,0.74,0.7572222222222222,1.2510176389150216,0.3690130817638317,2.779351637397014,0.33599812233112225,71,37.18002223968506
17,0.735,0.7572222222222222,1.228490711097986,0.36075945954087757,2.7033636385286357,0.36388115731763165,71,39.388538122177124
18,0.7394444444444443,0.7577777777777778,1.1144805701685623,0.34329018815302514,2.3679528740090383,0.41059196100268563,71,41.61735415458679
19,0.7383333333333333,0.7566666666666666,1.1868448165101064,0.35790533813792214,2.537483159924897,0.4639901235489778,71,43.83370637893677
20,0.7405555555555556,0.7549999999999999,1.1957841784181729,0.36690316674575,2.5271861074675974,0.5001155880975051,71,46.00654864311218
21,0.7377777777777778,0.755,1.1481478180683835,0.37843272362796354,2.3486176393401457,0.496023781282801,71,48.22753858566284
22,0.7444444444444445,0.7527777777777778,1.2186531256621993,0.37695726290555065,2.558106346869133,0.5302975717144953,71,50.42940378189087
23,0.7444444444444445,0.7522222222222221,1.1509935645989968,0.3558485254015721,2.3834249629101283,0.6089734338538747,71,52.64496159553528
