fold,seed,direction,rho,persistence_correlation,permutation_p95,P_pass,utility_harm_mean,matched_random_utility_mean,utility_specific_mean,utility_specific_CI95_L,utility_specific_CI95_U,U_pass,D_finite,D_finite_matched_random_mean,D_finite_ratio,D_pass,PUD_pass,D_flip_used,identity_used
4,2,0,0.6143279760998713,0.8973158980413827,0.1978051114045365,True,0.0001320808455417684,0.0542116936275341,-0.05407961278199233,-0.07327877372592322,-0.03790698229465769,False,0.056605003459278706,0.584500994036663,0.096843297165938,False,False,False,False
4,2,1,0.19550215915552882,0.8375908086740569,0.06381087218131465,True,0.0008386579080487868,0.017591696680543015,-0.016753038772494226,-0.020406426597072636,-0.013241633054676169,False,0.1463891423926894,0.34843668822504714,0.42013125293551196,False,False,False,False
4,2,2,0.18338958678801548,0.7525968379070229,0.05962022181268858,True,0.008444373704927049,0.02257132382839419,-0.014126950123467142,-0.019309244572968905,-0.009259641397156545,False,0.24136778616908644,0.39700813944142505,0.6079668454875548,False,False,False,False
4,2,3,0.11572950372456019,0.7644779838577652,0.033904414873144,True,0.01274538386058643,0.018998288484753992,-0.006252904624167563,-0.011699500205810991,-0.0007628349425599848,False,0.3684548705785516,0.36927311483056335,0.9977841759414648,False,False,False,False
4,2,4,0.0892201384372172,0.8094886420659889,0.034622447908669564,True,0.08126386340347036,0.028803346448485395,0.052460516954984965,0.04402582345115575,0.06176912764002273,True,0.8663838313448974,0.4764129130816783,1.8185565662792198,True,True,False,False
4,2,5,0.0760110171839841,0.8283108886897486,0.01933721279159876,True,0.06421995611617612,0.02588297413297795,0.03833698198319817,0.026395329028561784,0.05081444058042124,True,0.7373462909386278,0.44207194189625876,1.6679327979418817,True,True,False,False
4,2,6,0.06750061714936707,0.9204543589286525,0.02081445799862906,True,0.24213794746548267,0.046108645174960036,0.19602930229052262,0.17472253490738845,0.21711249990458584,True,1.5359937792157428,0.6805469296994573,2.256999057940159,True,True,False,False
4,2,7,0.058048698018393505,0.593646878904326,0.023130619725053227,True,0.005342658675144087,0.01069674253744104,-0.005354083862296953,-0.008273128212208828,-0.002667531392224238,False,0.1897991380419303,0.2676750445997812,0.7090654951630312,False,False,False,False
4,2,8,0.05074121329618952,0.6357213990813343,0.023110147889617304,True,0.007802469928967255,0.01287887483332216,-0.005076404904354903,-0.007872689084409332,-0.00227952774299181,False,0.2389422123381231,0.2968790145889798,0.804847094594852,False,False,False,False
4,2,9,0.04568709207584941,0.569792837709073,0.01837480721977623,True,-6.892292122981384e-07,0.010437573806856035,-0.010438263036068334,-0.01147429121517177,-0.00933209466213455,False,6.801647575818321e-05,0.26554553970406025,0.00025613864888856657,False,False,False,False
4,2,10,0.03389756375186159,0.5430868815154198,0.013192675328789778,True,8.927298504059634e-05,0.010442304606970333,-0.010353031621929736,-0.011586982820398467,-0.009191247522551352,False,0.032415717386959614,0.2629139144171133,0.1232940350792238,False,False,False,False
4,2,11,0.028988964287315424,0.5810129726473807,0.010221489011795657,True,0.0013473024345092097,0.009713565546248797,-0.008366263111739585,-0.009391909909214778,-0.007362077434007158,False,0.07837500242672198,0.2557761422227788,0.3064203007583797,False,False,False,False
4,2,12,0.02286563282623261,0.5414310903579703,0.010488039095462904,True,0.0006324086712833903,0.014984952309017373,-0.014352543637733983,-0.01637952870487533,-0.012386874746796069,False,0.09576704304154829,0.31081867103464933,0.308112259545928,False,False,False,False
4,2,13,0.02116004931251321,0.5934280769717097,0.009587095749177835,True,0.012575160595464648,0.01779485349346425,-0.0052196928979996015,-0.008938143843848693,-0.001786718803782775,False,0.32749993220151813,0.3485114148816595,0.9397107762244287,False,False,False,False
4,2,14,0.018261079260580702,0.40791640239839405,0.009071015424764736,True,0.0014048043971326015,0.012391394575173888,-0.010986590178041286,-0.012510532307000338,-0.009575045777294,False,0.1250998136007042,0.2842468641399899,0.44010974045114987,False,False,False,False
4,2,15,0.015122815666664638,0.4758732548344614,0.007222985610711392,True,0.0003854477871550664,0.010823236639035224,-0.010437788851880157,-0.011687925835419655,-0.009182843193487791,False,0.06334873692843394,0.268162080311895,0.23623301569988586,False,False,False,False
4,2,16,0.012031579820998995,0.5401637612213266,0.007856136295748566,True,0.01766620752778534,0.012015164884738309,0.005651042643047032,0.002334290103829233,0.00941452764413391,True,0.3651589780900825,0.2926524967730278,1.2477562368903639,True,True,False,False
4,2,17,0.010054989281094398,0.4685002547180737,0.0056680859410548085,True,0.003425720850676505,0.016978597981040865,-0.01355287713036436,-0.01610585844030197,-0.011019217988116722,False,0.1701354590813725,0.3331831662343815,0.510636419613375,False,False,False,False
4,2,18,0.008830873683539499,0.3107778148538349,0.005307753746584479,True,0.00024245790981388196,0.008943166609389486,-0.008700708699575604,-0.009657570739001253,-0.0077692897450978285,False,0.03520552961231666,0.24346987571102596,0.1445991193345909,False,False,False,False
4,2,19,0.005592346048536882,0.42441474957813385,0.005374851964573134,True,0.008138022000800462,0.008756926194936808,-0.0006189041941363446,-0.003014618603427952,0.0019987474564192188,False,0.24697705933418637,0.2386202153769492,1.0350215254983148,True,False,False,False
4,2,20,0.004480584076576708,0.3918716656642625,0.006356226319522041,False,0.011182904963857158,0.012934669862366154,-0.0017517648985089962,-0.005663764225841588,0.0019193348242763928,False,0.3065371119149719,0.29537415060187,1.0377926141822351,True,False,False,False
4,2,21,0.00235431472519232,0.32579340784640615,0.0042023630875532405,False,0.004938458774662178,0.01508365493137822,-0.010145196156716043,-0.01221756690879889,-0.008070516121859632,False,0.18465323662868455,0.3183080299571952,0.5801086345623011,False,False,False,False
4,2,22,-0.0003723111968239588,-0.003063896363711368,0.0037677784225114974,False,0.0004396743971638244,0.010912295627345935,-0.010472621230182111,-0.011690426054703057,-0.009270758695000658,False,0.07363626896282871,0.2651199770248396,0.2777469649370466,False,False,False,False
4,2,23,-0.001920259681088098,0.09504020190392883,0.0041056941817753795,False,0.004056773233365902,0.014542284895004198,-0.010485511661638297,-0.01264689343718558,-0.008494886795340764,False,0.1716765421794968,0.3067587458725267,0.5596467728774612,False,False,False,False
4,2,24,-0.00401231173651345,-0.06427803980457118,0.004841910069501879,False,0.0024457146226484635,0.010104822131208429,-0.007659107508559965,-0.009711882091977452,-0.005711911569692839,False,0.13380442580175392,0.2568769183712093,0.5208892517481659,False,False,False,False
4,2,25,-0.005740599732807841,0.033855145492299406,0.004901077687445337,False,0.005389110485633777,0.022854861056520695,-0.017465750570886916,-0.020552828538950053,-0.014510559858775092,False,0.21292629252169462,0.39249152333412646,0.5424990856182933,False,False,False,False
