task,model,subject_id,protected_only_WSBA,random_only_WSBA,PSWA_pp,valid_fold_seed_runs,protected_rank_mean,protected_BA_S1,random_BA_S1,protected_minus_random_S1_pp,protected_BA_S2,random_BA_S2,protected_minus_random_S2_pp,protected_BA_S0,random_BA_S0,protected_minus_random_S0_pp
OpenBMI_ERP,LiteBN,12,0.732,0.5703072727272727,16.169272727272734,5,5.0,0.7524242424242424,0.5871145454545454,16.530969696969695,0.7548484848484849,0.5761327272727274,17.87157575757576,,,
OpenBMI_ERP,LiteBN,13,0.6544242424242424,0.5660090909090909,8.84151515151515,5,5.0,0.6672727272727272,0.5697696969696969,9.750303030303032,0.6863030303030303,0.5768333333333333,10.946969696969697,,,
OpenBMI_ERP,LiteBN,17,0.5527878787878788,0.5266115151515152,2.617636363636367,5,5.0,0.5543636363636364,0.5348957575757576,1.946787878787879,0.5826060606060606,0.5412957575757575,4.131030303030306,,,
OpenBMI_ERP,LiteBN,18,0.5269668669717185,0.5112436238675413,1.5723243104177054,5,5.0,0.527632725067534,0.5121263943253027,1.5506330742231267,0.5791515151515151,0.5345242424242425,4.462727272727269,,,
OpenBMI_ERP,LiteBN,24,0.5707878787878788,0.5276272727272727,4.316060606060608,5,5.0,0.6852727272727273,0.5562327272727272,12.904,0.5707878787878788,0.530269696969697,4.051818181818183,,,
OpenBMI_ERP,LiteBN,25,0.5384242424242424,0.5140769696969697,2.4347272727272706,5,5.0,0.5489696969696969,0.5172151515151515,3.175454545454548,0.5384242424242424,0.5159054545454546,2.251878787878785,,,
OpenBMI_ERP,LiteBN,29,0.578060606060606,0.5241515151515153,5.390909090909089,5,5.0,0.578060606060606,0.5254278787878788,5.263272727272725,0.6009090909090908,0.5310793939393939,6.982969696969701,,,
OpenBMI_ERP,LiteBN,36,0.7111515151515151,0.5682793939393939,14.287212121212121,5,5.0,0.7383030303030302,0.5792236363636364,15.907939393939397,0.7155151515151515,0.5752860606060606,14.02290909090909,,,
OpenBMI_ERP,LiteBN,37,0.6160606060606061,0.5322600000000001,8.380060606060606,5,5.0,0.6160606060606061,0.5352836363636364,8.077696969696973,0.722909090909091,0.5648484848484848,15.806060606060612,,,
OpenBMI_ERP,LiteBN,39,0.5652121212121213,0.5170630303030302,4.814909090909092,5,5.0,0.6131515151515152,0.5370509090909091,7.610060606060605,0.5752727272727272,0.5242660606060606,5.1006666666666645,,,
OpenBMI_ERP,LiteBN,4,0.5549090909090909,0.5164896969696969,3.8419393939393913,5,5.0,0.5605454545454546,0.5174781818181818,4.3067272727272705,0.6101818181818182,0.5360424242424242,7.413939393939392,,,
OpenBMI_ERP,LiteBN,42,0.6233333333333333,0.5426090909090909,8.072424242424244,5,5.0,0.6927272727272727,0.5584533333333332,13.42739393939394,0.6251515151515152,0.5482993939393939,7.685212121212122,,,
OpenBMI_ERP,LiteBN,51,0.5821818181818182,0.5171757575757575,6.500606060606063,5,5.0,0.6388484848484849,0.5397412121212122,9.910727272727273,0.5870909090909091,0.5195890909090909,6.75018181818182,,,
OpenBMI_ERP,LiteBN,54,0.5498181818181818,0.5148490909090909,3.496909090909088,5,5.0,0.5554545454545454,0.5174630303030303,3.799151515151513,0.5668484848484848,0.5218951515151515,4.495333333333331,,,
OpenBMI_ERP,TFFormer,12,0.7422727272727273,0.5737674242424242,16.85053030303031,4,5.0,0.7678787878787878,0.5957924242424242,17.208636363636366,0.7534848484848485,0.5792136363636364,17.427121212121214,,,
OpenBMI_ERP,TFFormer,13,0.6496212121212122,0.5643257575757576,8.52954545454545,4,5.0,0.6497727272727273,0.566080303030303,8.36924242424242,0.6841666666666667,0.5765818181818182,10.758484848484848,,,
OpenBMI_ERP,TFFormer,17,0.5590909090909091,0.5269636363636363,3.21272727272727,4,5.0,0.5590909090909091,0.5362015151515152,2.2889393939393905,0.5918939393939393,0.5385901515151514,5.330378787878784,,,
OpenBMI_ERP,TFFormer,18,0.5412825955124317,0.5094598765091791,3.1822719003252646,4,5.0,0.5412825955124317,0.5102489892864362,3.103360622599552,0.5968939393939394,0.5290992424242424,6.7794696969697,,,
OpenBMI_ERP,TFFormer,24,0.5787878787878789,0.5227257575757576,5.6062121212121205,4,5.0,0.7121969696969697,0.5532765151515151,15.892045454545457,0.5787878787878789,0.5246090909090909,5.417878787878791,,,
OpenBMI_ERP,TFFormer,25,0.5436363636363637,0.5125234848484849,3.11128787878788,4,5.0,0.5575757575757576,0.5153931818181818,4.218257575757573,0.5436363636363637,0.5142727272727273,2.9363636363636343,,,
OpenBMI_ERP,TFFormer,29,0.5874242424242424,0.5227666666666667,6.465757575757578,4,5.0,0.5885606060606061,0.5238704545454546,6.469015151515158,0.611439393939394,0.5310659090909091,8.037348484848486,,,
OpenBMI_ERP,TFFormer,36,0.6997727272727272,0.5716545454545454,12.811818181818188,4,5.0,0.7287878787878788,0.5822643939393939,14.652348484848485,0.7115151515151514,0.5772666666666667,13.42484848484848,,,
OpenBMI_ERP,TFFormer,37,0.6277272727272727,0.532830303030303,9.489696969696967,4,5.0,0.6277272727272727,0.5347704545454546,9.295681818181816,0.7357575757575757,0.5687863636363636,16.69712121212121,,,
OpenBMI_ERP,TFFormer,39,0.5767424242424243,0.5169727272727274,5.976969696969695,4,5.0,0.625,0.5386742424242423,8.632575757575761,0.594469696969697,0.5240984848484849,7.037121212121211,,,
OpenBMI_ERP,TFFormer,4,0.5762878787878788,0.5171265151515152,5.916136363636362,4,5.0,0.5818939393939394,0.5182280303030303,6.366590909090904,0.6277272727272727,0.5350469696969697,9.268030303030303,,,
OpenBMI_ERP,TFFormer,42,0.6465151515151515,0.541005303030303,10.550984848484848,4,5.0,0.7119696969696969,0.5531295454545454,15.884015151515152,0.6483333333333333,0.548055303030303,10.027803030303033,,,
OpenBMI_ERP,TFFormer,51,0.5953787878787878,0.5181666666666667,7.721212121212118,4,5.0,0.6452272727272728,0.5412083333333333,10.401893939393942,0.6020454545454546,0.5199909090909091,8.205454545454543,,,
OpenBMI_ERP,TFFormer,54,0.5607575757575758,0.5135522727272727,4.7205303030303085,4,5.0,0.5699242424242424,0.5159704545454545,5.395378787878787,0.5784848484848485,0.5193856060606061,5.909924242424243,,,
OpenBMI_MI,LiteBN,12,0.666,0.60156,6.443999999999998,5,7.2,0.736,0.64086,9.514,0.674,0.62144,5.2559999999999985,,,
OpenBMI_MI,LiteBN,13,0.6739999999999999,0.5897600000000001,8.423999999999992,5,7.2,0.6839999999999999,0.6067400000000001,7.725999999999994,0.732,0.6175599999999999,11.444000000000006,,,
OpenBMI_MI,LiteBN,17,0.612,0.5417200000000001,7.027999999999992,5,7.2,0.718,0.6321399999999999,8.585999999999999,0.612,0.5459400000000001,6.606,,,
OpenBMI_MI,LiteBN,18,0.674,0.5858800000000001,8.811999999999998,5,7.2,0.704,0.6221,8.190000000000001,0.7,0.603,9.7,,,
OpenBMI_MI,LiteBN,24,0.56,0.5264200000000001,3.358000000000003,5,7.2,0.616,0.57768,3.8320000000000043,0.5660000000000001,0.5349999999999999,3.1000000000000023,,,
OpenBMI_MI,LiteBN,25,0.75,0.65236,9.763999999999998,5,7.2,0.75,0.65476,9.524,0.978,0.8665,11.149999999999995,,,
OpenBMI_MI,LiteBN,29,0.626,0.54574,8.025999999999996,5,7.2,0.626,0.5596,6.639999999999996,0.692,0.6050800000000001,8.691999999999998,,,
OpenBMI_MI,LiteBN,36,0.9219999999999999,0.7686200000000001,15.337999999999994,5,7.2,0.9400000000000001,0.7817000000000001,15.829999999999998,0.9259999999999999,0.80116,12.484000000000002,,,
OpenBMI_MI,LiteBN,37,0.6799999999999999,0.60258,7.741999999999999,5,7.2,0.694,0.61418,7.981999999999997,0.718,0.6458,7.219999999999997,,,
OpenBMI_MI,LiteBN,39,0.75,0.64116,10.883999999999997,5,7.2,0.782,0.67984,10.215999999999998,0.756,0.6509400000000001,10.505999999999997,,,
OpenBMI_MI,LiteBN,4,0.696,0.60628,8.971999999999996,5,7.2,0.696,0.6104200000000001,8.557999999999995,0.796,0.6841200000000001,11.187999999999999,,,
OpenBMI_MI,LiteBN,42,0.688,0.5835,10.449999999999998,5,7.2,0.722,0.61212,10.987999999999996,0.69,0.60448,8.551999999999996,,,
OpenBMI_MI,LiteBN,51,0.6659999999999999,0.5693400000000001,9.665999999999986,5,7.2,0.712,0.60578,10.621999999999996,0.6679999999999999,0.59378,7.421999999999994,,,
OpenBMI_MI,LiteBN,54,0.6639999999999999,0.56712,9.688000000000002,5,7.2,0.6639999999999999,0.5766199999999999,8.738,0.718,0.6217,9.629999999999994,,,
OpenBMI_MI,TFFormer,12,0.6559999999999999,0.60128,5.471999999999999,5,7.2,0.736,0.64076,9.524,0.6559999999999999,0.6186200000000001,3.737999999999997,,,
OpenBMI_MI,TFFormer,13,0.688,0.58764,10.03599999999999,5,7.2,0.71,0.6067,10.33,0.726,0.6107799999999999,11.522000000000002,,,
OpenBMI_MI,TFFormer,17,0.622,0.53868,8.331999999999995,5,7.2,0.726,0.637,8.899999999999999,0.622,0.54108,8.092000000000002,,,
OpenBMI_MI,TFFormer,18,0.694,0.5878599999999999,10.614,5,7.2,0.714,0.62654,8.745999999999999,0.6980000000000001,0.6038600000000001,9.413999999999998,,,
OpenBMI_MI,TFFormer,24,0.5780000000000001,0.5311600000000001,4.683999999999997,5,7.2,0.642,0.58494,5.705999999999998,0.5820000000000001,0.53926,4.274,,,
OpenBMI_MI,TFFormer,25,0.774,0.64914,12.485999999999999,5,7.2,0.774,0.65072,12.327999999999998,0.966,0.8603400000000001,10.565999999999999,,,
OpenBMI_MI,TFFormer,29,0.608,0.54692,6.107999999999999,5,7.2,0.608,0.56422,4.377999999999995,0.702,0.60124,10.076,,,
OpenBMI_MI,TFFormer,36,0.9099999999999999,0.77712,13.287999999999991,5,7.2,0.9279999999999999,0.7879400000000001,14.005999999999995,0.916,0.8085799999999999,10.741999999999996,,,
OpenBMI_MI,TFFormer,37,0.694,0.6056800000000001,8.831999999999995,5,7.2,0.7,0.61828,8.171999999999997,0.706,0.6458999999999999,6.0100000000000025,,,
OpenBMI_MI,TFFormer,39,0.738,0.6381600000000001,9.984,5,7.2,0.794,0.6735800000000001,12.042000000000002,0.744,0.6509199999999999,9.307999999999998,,,
OpenBMI_MI,TFFormer,4,0.694,0.60846,8.553999999999995,5,7.2,0.694,0.61644,7.7559999999999985,0.78,0.6852,9.48,,,
OpenBMI_MI,TFFormer,42,0.6619999999999999,0.57514,8.685999999999996,5,7.2,0.712,0.6029,10.909999999999995,0.6619999999999999,0.59656,6.5439999999999925,,,
OpenBMI_MI,TFFormer,51,0.6599999999999999,0.56922,9.077999999999994,5,7.2,0.712,0.60944,10.255999999999997,0.6619999999999999,0.5926,6.939999999999998,,,
OpenBMI_MI,TFFormer,54,0.6639999999999999,0.56376,10.023999999999997,5,7.2,0.6639999999999999,0.57562,8.838000000000001,0.716,0.61216,10.383999999999995,,,
OpenBMI_SSVEP,LiteBN,12,0.8480000000000001,0.713,13.499999999999996,5,5.6,0.9400000000000001,0.79606,14.393999999999995,0.8480000000000001,0.7162200000000001,13.177999999999997,,,
