epoch,validation_macro_BA,validation_BA_mi,validation_BA_erp,validation_BA_ssvep,train_task,train_persistence,train_order,train_budget,train_total,train_grad_norm,lambda_p_effective,lambda_order_effective,lambda_budget_effective,orthogonality_error,gate_mean_mi,gate_mean_erp,gate_mean_ssvep,gate_active_mi,gate_active_erp,gate_active_ssvep,elapsed_seconds
10,0.7554264870931537,0.7105555555555556,0.6068350168350168,0.9488888888888889,0.4533779245113658,0.27144816016482415,0.01630207513258836,0.41824351125788467,0.5134801984390366,1.1231172981663284,0.2,0.1,0.01,2.384185791015625e-07,0.38507595658302307,0.40433838963508606,0.4545127749443054,0,0,0,285.2723550796509
11,0.7469135802469135,0.6788888888888889,0.607962962962963,0.9538888888888888,0.44962445959866604,0.2606122389296505,0.016716165589952023,0.41092051078225966,0.5075277254403194,1.107359535226198,0.2,0.1,0.01,3.5762786865234375e-07,0.3753657341003418,0.3963595926761627,0.4499549865722656,0,0,0,307.00389337539673
12,0.7424915824915824,0.6811111111111111,0.6241414141414141,0.9222222222222222,0.44384718247663196,0.2556343999142959,0.0180474862926335,0.4035290423954759,0.5008140994566623,1.1167861239932408,0.2,0.1,0.01,2.384185791015625e-07,0.36580756306648254,0.3879248797893524,0.44537878036499023,0,0,0,328.63552260398865
13,0.7294668911335579,0.6366666666666667,0.6117340067340067,0.9400000000000001,0.4404893227826769,0.25150149322558785,0.018115034570621552,0.39599758999369966,0.49656110249947166,1.1255952738155828,0.2,0.1,0.01,3.5762786865234375e-07,0.3556302785873413,0.38075023889541626,0.4406971335411072,0,0,0,349.96847105026245
14,0.7567452300785634,0.6994444444444444,0.6257912457912458,0.9450000000000001,0.44182911125298974,0.24370885076366852,0.01807848996891875,0.3884474688044218,0.4962632062836228,1.1280858266019376,0.2,0.1,0.01,4.172325134277344e-07,0.34580478072166443,0.37232568860054016,0.4361448585987091,0,0,0,370.9712347984314
15,0.7388215488215488,0.6605555555555556,0.6086868686868687,0.9472222222222223,0.4372795516642455,0.24264089679606607,0.019019950825338052,0.3812667886230433,0.4915223915443242,1.1364191954380998,0.2,0.1,0.01,2.384185791015625e-07,0.3365444540977478,0.36464226245880127,0.4316205680370331,0,0,0,391.91517186164856
16,0.7555050505050506,0.7038888888888889,0.6165151515151515,0.9461111111111111,0.4342444890013365,0.23861362193232385,0.018637330097224666,0.37393049937542355,0.4875702515383747,1.1392951629986272,0.2,0.1,0.01,3.5762786865234375e-07,0.3270515501499176,0.3569956123828888,0.4267932176589966,0,0,0,412.71887850761414
17,0.7561111111111112,0.6994444444444444,0.6272222222222222,0.9416666666666667,0.42855251810261025,0.22844842932770185,0.01920318506031393,0.36674249645705537,0.4798299475250957,1.1039221409325288,0.2,0.1,0.01,2.980232238769531e-07,0.3182719945907593,0.3492061197757721,0.42231523990631104,0,0,0,433.4170951843262
18,0.7508361391694724,0.7027777777777777,0.6036195286195286,0.9461111111111111,0.4315947698098477,0.22126885092704096,0.019693482214602355,0.35970247460302907,0.4814149144096909,1.1443699080253316,0.2,0.1,0.01,2.384185791015625e-07,0.3093109726905823,0.3419400453567505,0.4173109233379364,0,0,0,454.05798840522766
19,0.7574579124579124,0.6977777777777778,0.6312626262626262,0.9433333333333332,0.426564129156487,0.2278654207693082,0.01842121306423829,0.3527220281485085,0.47750655540796083,1.1122165567406983,0.2,0.1,0.01,2.384185791015625e-07,0.3006497919559479,0.33476102352142334,0.41245752573013306,0,0,0,474.3398036956787
20,0.7445903479236812,0.6955555555555555,0.5904377104377104,0.9477777777777778,0.42166539525317254,0.2274476891366121,0.018327823126357848,0.3459553364838395,0.4724472685952053,1.1370849158162268,0.2,0.1,0.01,2.980232238769531e-07,0.29226261377334595,0.32803070545196533,0.4076824188232422,0,0,0,494.2701852321625
21,0.7590909090909091,0.7105555555555556,0.6250505050505051,0.9416666666666668,0.4210908571693385,0.22190066057944965,0.01875612055273535,0.3392828404903412,0.4707394303562485,1.1352688174381433,0.2,0.1,0.01,2.384185791015625e-07,0.28415605425834656,0.32108616828918457,0.4027763605117798,0,0,0,514.0381188392639
22,0.7549494949494949,0.6827777777777778,0.6315151515151516,0.9505555555555556,0.41568507825102763,0.21357867093843835,0.018173733021123944,0.33265248498069905,0.463544710774288,1.1017343518889953,0.2,0.1,0.01,3.5762786865234375e-07,0.27566564083099365,0.3142804503440857,0.3977673649787903,0,0,0,533.7853107452393
23,0.7372783389450056,0.6955555555555555,0.6018350168350168,0.9144444444444445,0.4157775481727636,0.2078823990353914,0.01887470400221994,0.325926553701686,0.4625007629951584,1.1333154155829241,0.2,0.1,0.01,2.384185791015625e-07,0.2674176096916199,0.30792558193206787,0.3928999900817871,0,0,0,553.6124675273895
24,0.7574635241301908,0.7005555555555556,0.644057239057239,0.9277777777777778,0.4183980816992644,0.21113314584036855,0.019425768379087202,0.3193495585539631,0.46576078027208273,1.1517659748826072,0.2,0.1,0.01,4.76837158203125e-07,0.259329617023468,0.3008502423763275,0.38779646158218384,0,0,0,573.3502886295319
25,0.7641470258136925,0.7133333333333334,0.6291077441077441,0.95,0.41711345509948017,0.2095432906785858,0.018587859599877184,0.31284375836916056,0.46400933900726177,1.1575560931847475,0.2,0.1,0.01,4.76837158203125e-07,0.2517220675945282,0.2944267988204956,0.38276973366737366,0,0,0,593.0579311847687
26,0.756324354657688,0.6983333333333334,0.6306397306397307,0.94,0.4142676809123743,0.19788574253287272,0.0193825889396194,0.3065762597823811,0.458848850470837,1.1203617704248874,0.2,0.1,0.01,3.5762786865234375e-07,0.24415434896945953,0.2886699438095093,0.37786173820495605,0,0,0,612.8396117687225
27,0.7625476992143659,0.71,0.632087542087542,0.9455555555555556,0.41148746542841474,0.1944472273097974,0.019945460554456042,0.30047769802753055,0.45537623233884295,1.1348025737521805,0.2,0.1,0.01,2.384185791015625e-07,0.2367488443851471,0.28227248787879944,0.37284818291664124,0,0,0,632.6058719158173
28,0.7559876543209877,0.6994444444444444,0.6324074074074074,0.9361111111111111,0.4139282174199541,0.20347005727692186,0.01851196830796304,0.29427855176346324,0.4594162109299241,1.1665153208180008,0.2,0.1,0.01,2.384185791015625e-07,0.2297864854335785,0.27619755268096924,0.3678549528121948,0,0,0,652.4251852035522
29,0.7591919191919191,0.7316666666666667,0.6109090909090908,0.935,0.4126517638981899,0.20295545444867322,0.01872494152668759,0.2883381136109896,0.4579987308689367,1.1679126202503098,0.2,0.1,0.01,3.5762786865234375e-07,0.2231440544128418,0.2706918716430664,0.3625352680683136,0,0,0,672.137264251709
30,0.7615488215488216,0.7061111111111111,0.634090909090909,0.9444444444444445,0.4051319179690887,0.19529740665560572,0.01844764109178681,0.2825420406934257,0.44886158086429134,1.1468471500361077,0.2,0.1,0.01,4.172325134277344e-07,0.21670612692832947,0.2644164562225342,0.3574615716934204,0,0,0,691.8954176902771
31,0.7567957351290685,0.7111111111111111,0.6303872053872054,0.9288888888888889,0.41107302569897375,0.19377629584241135,0.019071831237350668,0.2767132807557828,0.4545026014898425,1.137051179587284,0.2,0.1,0.01,3.5762786865234375e-07,0.21047013998031616,0.2587357759475708,0.35253778100013733,0,0,0,711.6352496147156
32,0.754601571268238,0.7105555555555556,0.621026936026936,0.9322222222222223,0.40047979800500605,0.19599081659428427,0.019052041694521904,0.27118006125788824,0.44429496905514015,1.1483898953856708,0.2,0.1,0.01,1.1920928955078125e-07,0.2045699656009674,0.252732515335083,0.3477713465690613,0,0,0,731.5172843933105
33,0.765314253647587,0.7133333333333334,0.6342760942760943,0.9483333333333333,0.4052479645916235,0.19665094374496245,0.018296991405294876,0.26576743421153487,0.4490655259551289,1.1409852343184925,0.2,0.1,0.01,2.384185791015625e-07,0.19889631867408752,0.24741379916667938,0.34286895394325256,0,0,0,751.3475863933563
34,0.7676711560044893,0.7344444444444445,0.6363468013468013,0.9322222222222223,0.4040555018130864,0.19485209561954034,0.0179609098323734,0.26051428217754186,0.4474271580437634,1.1537815026033704,0.2,0.1,0.01,3.5762786865234375e-07,0.19328337907791138,0.24217092990875244,0.33798664808273315,0,0,0,771.1827349662781
35,0.7634062850729517,0.7077777777777778,0.6385521885521885,0.9438888888888889,0.4022056067658362,0.19253002538859287,0.017868902386279306,0.255349653903569,0.4450519984570619,1.174696842643702,0.2,0.1,0.01,1.7881393432617188e-07,0.18802250921726227,0.2372312843799591,0.33305782079696655,0,0,0,791.0121281147003
36,0.749668911335578,0.6794444444444445,0.6301178451178451,0.9394444444444444,0.4027730580245223,0.19326074637263735,0.018353716600860392,0.2501892110454702,0.44576247106088657,1.184890443476561,0.2,0.1,0.01,3.5762786865234375e-07,0.1828525811433792,0.23191124200820923,0.3282072842121124,0,0,0,810.9435651302338
37,0.745432098765432,0.6933333333333334,0.6162962962962963,0.9266666666666666,0.4032922203295699,0.1886483452448221,0.017647480122118354,0.24521443219942468,0.4452387796384152,1.1325497705245686,0.2,0.1,0.01,2.384185791015625e-07,0.17777743935585022,0.22680704295635223,0.3233081102371216,0,0,0,830.9286780357361
38,0.7494837261503928,0.6799999999999999,0.6362289562289563,0.9322222222222222,0.40002381578784124,0.18535862041411,0.017855592637766746,0.24032635596868035,0.44128436435048823,1.152282603433199,0.2,0.1,0.01,4.172325134277344e-07,0.17295432090759277,0.22183935344219208,0.31859657168388367,0,0,0,850.8374593257904
39,0.772884399551066,0.7333333333333333,0.638097643097643,0.9472222222222222,0.3981519079654016,0.18671187995193161,0.01847166095416401,0.23550075682524207,0.439696457619979,1.1303174328581196,0.2,0.1,0.01,2.384185791015625e-07,0.16844099760055542,0.21741615235805511,0.3138101100921631,0,0,0,870.4125719070435
40,0.7667283950617284,0.7316666666666667,0.6240740740740741,0.9444444444444444,0.39621416597722847,0.18821799017001536,0.018351417426542144,0.2310175326104476,0.4380030813061188,1.1682949467240094,0.2,0.1,0.01,2.384185791015625e-07,0.1640094369649887,0.2129739671945572,0.3089941740036011,0,0,0,890.2186524868011
41,0.7565095398428733,0.7050000000000001,0.620084175084175,0.9444444444444444,0.3976060695180269,0.1833561483387635,0.018880753856256743,0.22645709016055704,0.4384299449831526,1.1311409439996025,0.2,0.1,0.01,2.384185791015625e-07,0.1597631573677063,0.20839840173721313,0.3042634129524231,0,0,0,909.9197804927826
42,0.7637485970819305,0.7233333333333334,0.6345791245791246,0.9333333333333333,0.39743382072894373,0.18213068589428874,0.017951850222301818,0.2220138071853424,0.43787528226308736,1.1386637670971522,0.2,0.1,0.01,2.384185791015625e-07,0.15584680438041687,0.20421388745307922,0.2995859384536743,0,0,0,929.7361705303192
43,0.7559652076318742,0.7272222222222222,0.6123400673400674,0.9283333333333333,0.39324734004858497,0.18215460518253185,0.01754109631074923,0.2178778103857397,0.4336111481501677,1.1332906111378536,0.2,0.1,0.01,2.384185791015625e-07,0.15203578770160675,0.20042338967323303,0.2951146960258484,0,0,0,949.732143163681
44,0.7575533108866441,0.7044444444444444,0.6376599326599327,0.9305555555555556,0.39400173069160677,0.17796266211249004,0.018143214424636876,0.21375357547653057,0.4335461197612442,1.1543841857776465,0.2,0.1,0.01,1.1920928955078125e-07,0.1482853889465332,0.1960241198539734,0.2904422879219055,0,0,0,969.5958199501038
45,0.7727553310886645,0.7333333333333334,0.6393771043771044,0.9455555555555556,0.3970462468182929,0.175552367049957,0.017905637125754468,0.20956219969508805,0.4360429084746637,1.1396593730026316,0.2,0.1,0.01,3.5762786865234375e-07,0.14454075694084167,0.19222646951675415,0.2859690189361572,0,0,0,989.3280630111694
46,0.7669753086419754,0.7416666666666667,0.617037037037037,0.9422222222222223,0.3912140342676751,0.17692149904008223,0.017578606258764444,0.2055984692317303,0.4304121791202331,1.1222563436098187,0.2,0.1,0.01,2.384185791015625e-07,0.1410280466079712,0.18836310505867004,0.281200110912323,0,0,0,1009.0795063972473
47,0.7654320987654321,0.7283333333333333,0.6224074074074074,0.9455555555555556,0.39293757276000263,0.1765724931643388,0.017770938662307285,0.2016534897211556,0.4320457001155782,1.12942492850473,0.2,0.1,0.01,2.384185791015625e-07,0.13760823011398315,0.1845628023147583,0.2768794000148773,0,0,0,1028.8873023986816
48,0.7627441077441078,0.7133333333333334,0.6398989898989899,0.935,0.39492368948793855,0.18010084846309413,0.016900733034953336,0.197830564368551,0.4346122343406499,1.1728139614390436,0.2,0.1,0.01,4.172325134277344e-07,0.134292870759964,0.18095308542251587,0.27243590354919434,0,0,0,1048.6022064685822
49,0.7576599326599327,0.72,0.6168686868686869,0.9361111111111111,0.38741860155747315,0.17583251709692946,0.01741016824146576,0.1941460272140592,0.4262675815653578,1.122375906627869,0.2,0.1,0.01,3.5762786865234375e-07,0.13122518360614777,0.17772483825683594,0.2682161331176758,0,0,0,1068.3198759555817
50,0.7496408529741863,0.6811111111111111,0.62503367003367,0.9427777777777777,0.39632589934028195,0.16944783591778478,0.017385569000703708,0.19050577589284592,0.43385908091179676,1.171404322174108,0.2,0.1,0.01,2.384185791015625e-07,0.12813860177993774,0.17410717904567719,0.2636970281600952,0,0,0,1088.2290291786194
51,0.7683670033670035,0.7372222222222222,0.6351010101010102,0.9327777777777778,0.39252956671135447,0.1766812219937271,0.01691742743600473,0.18690367976081707,0.4314265888985072,1.1124799351825891,0.2,0.1,0.01,2.384185791015625e-07,0.1251782327890396,0.1706431806087494,0.2594703733921051,0,0,0,1108.1593000888824
