method,fold,seed,subject_id,protected_representation_drift,adaptive_representation_drift,protected_decision_logit_drift,adaptive_decision_logit_drift,protected_D_finite_after,combined_BA,protected_branch_erasure_harm_BA,adaptive_branch_erasure_harm_BA,protected_parameter_update_l2,adaptive_parameter_update_l2,protected_buffer_update_l2,adaptation_seed,target_future_labels_used_for_fit,internal_holdout_used,outer_test_used,functional_distillation_RMSE_before,functional_distillation_correlation_before,functional_distillation_RMSE_after,functional_distillation_correlation_after
A2_DUAL_CONTROL,0,2,32,0.0,0.3136677145957947,0.0,0.36997933706370445,0.9632412408833089,0.68,0.01000000000000012,0.040000000000000036,0.0,0.04957754120991455,0.0,1808492937,False,False,False,,,,
A6_PUD_ALL_ADAPT,0,2,32,0.16274836659431458,0.3586302697658539,0.3862701132192792,0.22720820592649843,1.0778807968618087,0.63,0.07999999999999996,0.05999999999999994,0.058412433733990944,0.05462987039710741,69.32771232495703,1808492937,False,False,False,0.7491159740891458,0.6771342870587373,0.7401635807393525,0.6638545724427511
A7_IDENTITY_PROTECTED,0,2,32,0.0,0.43166255950927734,0.0,0.5298874770651266,0.5161740014383698,0.6499999999999999,0.029999999999999916,0.07999999999999985,0.0,0.06908009872077644,0.0,1808492937,False,False,False,,,,
A8_RANDOM_PROTECTED,0,2,32,0.0,0.46693581342697144,0.0,0.519034907665043,0.6717875979392817,0.6000000000000001,-0.039999999999999925,0.1100000000000001,0.0,0.05594227056896536,0.0,1808492937,False,False,False,,,,
A10_FULL_PUD_FREEZE,0,2,32,0.0,0.36025771498680115,0.0,0.2308743399130328,1.2302836373989865,0.63,0.07999999999999996,0.030000000000000027,0.0,0.05692752345476237,0.0,1808492937,False,False,False,0.7491159740891458,0.6771342870587373,0.7491159740891458,0.6771342870587373
A2_DUAL_CONTROL,0,2,33,0.0,0.23718959093093872,0.0,0.31902695577176626,0.9781821459017843,0.76,0.10999999999999999,-0.07000000000000006,0.0,0.06993638818134489,0.0,3885594651,False,False,False,,,,
A6_PUD_ALL_ADAPT,0,2,33,0.13465310633182526,0.22312605381011963,0.24123623478491177,0.3089828775396478,1.6598484332941628,0.81,0.26,0.040000000000000036,0.06898010246275893,0.06724715552664998,69.30256384899214,3885594651,False,False,False,0.5042298288398416,0.9089759807408101,0.4854551002717186,0.911149275808954
A7_IDENTITY_PROTECTED,0,2,33,0.0,0.22607755661010742,0.0,0.21973878825634297,0.23798154294123347,0.77,0.0,0.1499999999999999,0.0,0.07218601940781298,0.0,3885594651,False,False,False,,,,
A8_RANDOM_PROTECTED,0,2,33,0.0,0.2618340253829956,0.0,0.25397331822462116,0.6448018223506545,0.78,0.030000000000000027,0.20000000000000007,0.0,0.07406882986707923,0.0,3885594651,False,False,False,,,,
A10_FULL_PUD_FREEZE,0,2,33,0.0,0.22437560558319092,0.0,0.29608000328351314,1.7101797308332096,0.79,0.24,0.040000000000000036,0.0,0.06391689754180013,0.0,3885594651,False,False,False,0.5042298288398416,0.9089759807408101,0.5042298288398416,0.9089759807408101
A2_DUAL_CONTROL,0,2,41,0.0,0.6202688217163086,0.0,0.44139827125203507,0.969893563943915,0.81,0.020000000000000018,0.13000000000000012,0.0,0.05773821900782607,0.0,3191081021,False,False,False,,,,
A6_PUD_ALL_ADAPT,0,2,41,0.19625507295131683,0.34477993845939636,0.4243381175830408,0.14641692491725344,1.5628839342324599,0.75,0.12,0.08999999999999997,0.05154937085987663,0.054999090010522195,69.3055957513066,3191081021,False,False,False,0.46189567331034925,0.8900824160225884,0.5805288123366055,0.852826245804904
A7_IDENTITY_PROTECTED,0,2,41,0.0,0.6780795454978943,0.0,0.4436168705484434,0.35053383008671,0.8,-0.020000000000000018,0.25,0.0,0.05646701160992109,0.0,3191081021,False,False,False,,,,
A8_RANDOM_PROTECTED,0,2,41,0.0,0.6351208090782166,0.0,0.3073149396159123,0.45821437571273316,0.78,0.020000000000000018,0.15000000000000002,0.0,0.055043506135453286,0.0,3191081021,False,False,False,,,,
A10_FULL_PUD_FREEZE,0,2,41,0.0,0.3427817225456238,0.0,0.13737106479067343,1.3467090404284445,0.74,0.09999999999999998,0.06000000000000005,0.0,0.05683381349228666,0.0,3191081021,False,False,False,0.46189567331034925,0.8900824160225884,0.46189567331034925,0.8900824160225884
A2_DUAL_CONTROL,0,2,46,0.0,0.30632710456848145,0.0,0.2182309166699098,0.9482584805506564,0.69,-0.010000000000000009,0.05999999999999994,0.0,0.05644201428968927,0.0,1542411139,False,False,False,,,,
A6_PUD_ALL_ADAPT,0,2,46,0.08762292563915253,0.25863391160964966,0.1754666106554446,0.17540271287719394,1.48731820809455,0.6599999999999999,0.05999999999999983,0.009999999999999898,0.0565643962498681,0.05660265581954423,69.29643638062409,1542411139,False,False,False,0.5620761253077252,0.8774967792260223,0.5386665211263778,0.8805636088808063
A7_IDENTITY_PROTECTED,0,2,46,0.0,0.33335795998573303,0.0,0.2570268582822895,0.2352920232544682,0.6599999999999999,-0.010000000000000009,0.1399999999999999,0.0,0.05848527523274139,0.0,1542411139,False,False,False,,,,
A8_RANDOM_PROTECTED,0,2,46,0.0,0.2695724070072174,0.0,0.24252601904454194,0.5733331822967866,0.6499999999999999,-0.020000000000000018,0.11999999999999988,0.0,0.0610563825894305,0.0,1542411139,False,False,False,,,,
A10_FULL_PUD_FREEZE,0,2,46,0.0,0.24772188067436218,0.0,0.15745589848871164,1.6127602520054065,0.6799999999999999,0.08999999999999986,0.019999999999999907,0.0,0.06202847134129203,0.0,1542411139,False,False,False,0.5620761253077252,0.8774967792260223,0.5620761253077252,0.8774967792260223
A2_DUAL_CONTROL,0,2,47,0.0,0.4794498383998871,0.0,0.34068219235228825,0.8595169481234856,0.88,0.14,0.15000000000000002,0.0,0.0795035471435353,0.0,2364140172,False,False,False,,,,
A6_PUD_ALL_ADAPT,0,2,47,0.2042209655046463,0.37578439712524414,0.5104908875274821,0.23692081069294732,1.624706178203775,0.92,0.27,0.050000000000000044,0.06876779146605885,0.06542032371183594,71.26070855597257,2364140172,False,False,False,0.5297864532161818,0.9082575475527229,0.6540393003411806,0.8556402195245292
A7_IDENTITY_PROTECTED,0,2,47,0.0,0.6354085206985474,0.0,0.46486564892633253,0.19755959999640932,0.8999999999999999,0.019999999999999907,0.33999999999999986,0.0,0.07362798435038463,0.0,2364140172,False,False,False,,,,
A8_RANDOM_PROTECTED,0,2,47,0.0,0.6137130260467529,0.0,0.44380823144864673,0.5251481689993498,0.9099999999999999,0.06999999999999995,0.2899999999999999,0.0,0.07146182257851302,0.0,2364140172,False,False,False,,,,
A10_FULL_PUD_FREEZE,0,2,47,0.0,0.42711973190307617,0.0,0.30247067381314285,1.710073219705547,0.95,0.31999999999999995,0.020000000000000018,0.0,0.06922356720653851,0.0,2364140172,False,False,False,0.5297864532161818,0.9082575475527229,0.5297864532161818,0.9082575475527229
A2_DUAL_CONTROL,0,2,49,0.0,0.31165480613708496,0.0,0.16245473329948076,0.9711918236108601,0.8899999999999999,0.10999999999999988,0.1499999999999999,0.0,0.054528312953702585,0.0,1754715315,False,False,False,,,,
A6_PUD_ALL_ADAPT,0,2,49,0.09345390647649765,0.2203860729932785,0.2025601679504871,0.21979398748837048,1.5381889753600033,0.85,0.21999999999999997,0.04999999999999993,0.051770540407238545,0.05371271382212502,69.29196670867208,1754715315,False,False,False,0.4454288438025286,0.9048362872480983,0.49364560971998417,0.8929590914211302
A7_IDENTITY_PROTECTED,0,2,49,0.0,0.2764144241809845,0.0,0.2064025595577948,0.2741075807217643,0.8999999999999999,0.009999999999999898,0.2899999999999999,0.0,0.05507577567587264,0.0,1754715315,False,False,False,,,,
A8_RANDOM_PROTECTED,0,2,49,0.0,0.24830462038516998,0.0,0.18876234206387968,0.44667411077378033,0.9,0.01000000000000012,0.27,0.0,0.05341200589552797,0.0,1754715315,False,False,False,,,,
A10_FULL_PUD_FREEZE,0,2,49,0.0,0.21803580224514008,0.0,0.2011411750918984,1.4182019053565387,0.87,0.24,0.07999999999999996,0.0,0.05631932894274681,0.0,1754715315,False,False,False,0.4454288438025286,0.9048362872480983,0.4454288438025286,0.9048362872480983
