abs_log_RMS_shift,log_power_shift,global_std_shift,channel_log_rms_shift_mean,channel_log_rms_shift_median,channel_log_rms_shift_max,mu_absolute_shift,mu_contrast_cosine,mu_contrast_shift,beta_absolute_shift,beta_contrast_cosine,beta_contrast_shift,cov_fro_shift,cor_fro_shift,dataset,subject_id
0.3615601454171262,0.03576469421386719,7.2434158937539905e-06,0.39719632267951965,0.3961796760559082,0.5145864486694336,8.20159912109375e-05,0.5646517276763916,0.4353482723236084,3.814697265625e-06,-0.013497387059032917,1.013497387059033,0.45550802265237494,0.5488919305186728,OpenBMI,1
0.033982950597998496,0.0004863739013671875,2.5271219783462584e-07,0.0688696801662445,0.05370330810546875,0.40569400787353516,1.9073486328125e-06,0.13253885507583618,0.8674611449241638,0.0,0.01137779001146555,0.9886222099885345,0.07108314843886522,0.23818077163317794,OpenBMI,2
0.26337308578087715,0.05041694641113281,9.110459359362721e-06,0.3126913011074066,0.2992234230041504,0.6352882385253906,9.5367431640625e-06,0.4317520260810852,0.5682479739189148,9.5367431640625e-06,-0.009290962480008602,1.0092909624800086,0.45964142358819654,0.5309028043997449,OpenBMI,3
0.3241722896134416,0.015928268432617188,6.417426448024344e-06,0.2506430447101593,0.2263660430908203,0.6935825347900391,2.288818359375e-05,0.06993813812732697,0.930061861872673,1.9073486328125e-06,0.01068236492574215,0.9893176350742579,0.44746751313229066,1.9134349981910361,OpenBMI,5
0.23441355979169742,0.019145965576171875,4.98092413181439e-06,0.17583993077278137,0.15707826614379883,0.6171360015869141,5.7220458984375e-06,0.4200664460659027,0.5799335539340973,1.71661376953125e-05,0.04645558446645737,0.9535444155335426,0.3009078034957942,0.4151909881104664,OpenBMI,6
0.05623122053481744,0.0051555633544921875,1.702696863503661e-06,0.11539777368307114,0.07555675506591797,0.7533416748046875,3.62396240234375e-05,0.7164894342422485,0.28351056575775146,1.71661376953125e-05,0.11064963787794113,0.8893503621220589,0.445385309143939,1.0515197585434333,OpenBMI,7
0.1385355995614468,0.013591766357421875,2.6546713343122974e-06,0.13862702250480652,0.13611316680908203,0.21338653564453125,5.91278076171875e-05,0.3393220901489258,0.6606779098510742,7.62939453125e-06,0.23561634123325348,0.7643836587667465,0.21409717419641647,0.27278858785464677,OpenBMI,8
0.05328667017130506,0.003261566162109375,1.7810616554925218e-06,0.07513535767793655,0.058396339416503906,0.21235370635986328,1.9073486328125e-06,-0.08426935970783234,1.0842693597078323,3.814697265625e-06,-0.005357866175472736,1.0053578661754727,0.13871614657469636,0.4384640678673009,OpenBMI,9
0.09730891241528461,0.0048618316650390625,1.6174981283256784e-06,0.10330165177583694,0.09074831008911133,0.2174549102783203,0.0001850128173828125,0.9073736071586609,0.09262639284133911,3.814697265625e-06,0.09248532354831696,0.907514676451683,0.11362154547925964,0.2639738260727301,OpenBMI,10
0.41944945493472297,0.012022018432617188,4.871071723755449e-06,0.39266031980514526,0.3425564765930176,0.7783641815185547,2.47955322265625e-05,0.17462994158267975,0.8253700584173203,2.09808349609375e-05,-0.021087899804115295,1.0210878998041153,0.43313237560287315,1.3742612227444546,OpenBMI,11
0.08053141677351938,0.0028228759765625,1.0564563126536086e-06,0.12677493691444397,0.10087823867797852,0.5599861145019531,2.86102294921875e-05,0.3418359160423279,0.6581640839576721,2.47955322265625e-05,0.4429321885108948,0.5570678114891052,0.22461650893301224,0.4545233080880688,OpenBMI,14
0.15274731290414323,0.0010433197021484375,4.815892680198886e-07,0.13921573758125305,0.10848045349121094,0.6374549865722656,3.4332275390625e-05,-0.36404114961624146,1.3640411496162415,3.814697265625e-06,0.2186092883348465,0.7813907116651535,0.14337513370072613,0.440031031230066,OpenBMI,15
0.07021195333654973,0.006450653076171875,1.7637867131270468e-06,0.16833482682704926,0.12975263595581055,0.6077690124511719,1.71661376953125e-05,-0.029617086052894592,1.0296170860528946,7.62939453125e-06,-0.018122471868991852,1.0181224718689919,0.33665851675662617,0.5795381519583787,OpenBMI,16
0.04859039781272578,0.0005664825439453125,3.416716936044395e-07,0.06768258661031723,0.05234193801879883,0.3954038619995117,4.9591064453125e-05,0.7303941249847412,0.2696058750152588,1.9073486328125e-06,0.06000278890132904,0.939997211098671,0.03388165019700666,0.14124060676563926,OpenBMI,19
0.33192909960555816,0.00542449951171875,2.280731678183656e-06,0.3726913332939148,0.2488570213317871,1.5579862594604492,0.0001201629638671875,0.16143716871738434,0.8385628312826157,1.1444091796875e-05,0.01290085632354021,0.9870991436764598,0.16833663302920582,0.5110561429542462,OpenBMI,20
0.024593553678254665,0.00241851806640625,9.756131476024166e-07,0.06659474223852158,0.059038639068603516,0.23610305786132812,5.340576171875e-05,0.6489484310150146,0.35105156898498535,5.7220458984375e-06,0.40916070342063904,0.590839296579361,0.1368333601010991,0.3531215588508369,OpenBMI,21
