task,fold,session,variant,mean_relative_P_movement,median_relative_P_movement,max_C_preservation_abs_error,label
OpenBMI_SSVEP,2,S1,PCA_POSITIVE_ONLY_ROUTING,0.22800298035144806,0.21729107201099396,1.9073486328125e-06,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_SSVEP,2,S1,SHUFFLED_UTILITY_ROUTING,0.0315883569419384,0.0298454686999321,1.9073486328125e-06,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_SSVEP,2,S1,PCA_SIGNED_UTILITY_ROUTING,0.22800298035144806,0.21729107201099396,1.9073486328125e-06,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_SSVEP,2,S1,RANDOM_BASIS_0,0.0032742058392614126,0.0024586832150816917,1.9073486328125e-06,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_SSVEP,2,S1,RANDOM_BASIS_1,0.0030143526382744312,0.002109713852405548,9.5367431640625e-07,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_SSVEP,2,S1,RANDOM_BASIS_2,0.0032687229104340076,0.002523894654586911,1.9073486328125e-06,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_SSVEP,2,S1,RANDOM_BASIS_3,0.003149649128317833,0.002415901981294155,1.9073486328125e-06,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_SSVEP,2,S1,RANDOM_BASIS_4,0.0025141783989965916,0.0019115966279059649,1.9073486328125e-06,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_SSVEP,2,S2,PCA_POSITIVE_ONLY_ROUTING,0.21689531207084656,0.2125975340604782,4.76837158203125e-07,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_SSVEP,2,S2,SHUFFLED_UTILITY_ROUTING,0.030425136908888817,0.02810804918408394,4.76837158203125e-07,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_SSVEP,2,S2,PCA_SIGNED_UTILITY_ROUTING,0.21689531207084656,0.2125975340604782,4.76837158203125e-07,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_SSVEP,2,S2,RANDOM_BASIS_0,0.0034824309404939413,0.002615053905174136,4.76837158203125e-07,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_SSVEP,2,S2,RANDOM_BASIS_1,0.00315062771551311,0.0021543344482779503,4.76837158203125e-07,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_SSVEP,2,S2,RANDOM_BASIS_2,0.003489037277176976,0.002598588354885578,9.5367431640625e-07,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_SSVEP,2,S2,RANDOM_BASIS_3,0.0032247162889689207,0.00232367473654449,9.5367431640625e-07,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_SSVEP,2,S2,RANDOM_BASIS_4,0.002670592861250043,0.0018954318948090076,9.5367431640625e-07,POST_HOC_HELDOUT_DIAGNOSTIC
