task,fold,subject,session,arm,label,trials,mean_P_distance,cosine_similarity,standardized_P_MSE,native_to_oracle_movement_recovery,movement_direction_agreement
OpenBMI_MI,1,11,2,CE_UPPER_FULL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.5930424928665161,0.9107261896133423,0.09086072444915771,0.05240903049707413,0.06923262774944305
OpenBMI_MI,1,15,2,CE_UPPER_FULL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.7829785943031311,0.9443407654762268,0.20261342823505402,0.0052609690465033054,0.041142772883176804
OpenBMI_MI,1,44,2,CE_UPPER_FULL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.42025697231292725,0.9344409108161926,0.037402596324682236,-0.00035428121918812394,-0.011488297954201698
OpenBMI_MI,1,52,2,CE_UPPER_FULL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.4447884261608124,0.9521853923797607,0.0514686182141304,-0.013473139144480228,0.03661095350980759
OpenBMI_MI,2,5,2,CE_ONLY_CONTINUATION,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.9915242791175842,0.8556504845619202,0.42506149411201477,-0.021207204088568687,-0.03977406397461891
OpenBMI_MI,2,6,2,CE_ONLY_CONTINUATION,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.7285161018371582,0.9366602301597595,0.17921943962574005,-0.0624416284263134,-0.13269606232643127
OpenBMI_MI,2,14,2,CE_ONLY_CONTINUATION,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.5883991718292236,0.8381991386413574,0.12309574335813522,0.018660102039575577,0.009402867406606674
OpenBMI_MI,2,35,2,CE_ONLY_CONTINUATION,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.9827610850334167,0.9276095032691956,0.35248664021492004,-0.0297738965600729,-0.14227645099163055
OpenBMI_MI,2,45,2,CE_ONLY_CONTINUATION,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.4556763470172882,0.8077718615531921,0.07616657763719559,0.03746878728270531,0.18016548454761505
OpenBMI_MI,2,46,2,CE_ONLY_CONTINUATION,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.8116564154624939,0.8645194172859192,0.23673465847969055,-0.016474641859531403,-0.017416469752788544
OpenBMI_MI,2,5,2,TOP3_DISTILL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.960985004901886,0.866233229637146,0.3983643651008606,-0.004672450479120016,0.008532410487532616
OpenBMI_MI,2,6,2,TOP3_DISTILL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.6708148717880249,0.9412043690681458,0.15116769075393677,-0.021657142788171768,-0.07825140655040741
OpenBMI_MI,2,14,2,TOP3_DISTILL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.5686537623405457,0.8461450338363647,0.11288094520568848,0.028502415865659714,0.040452610701322556
OpenBMI_MI,2,35,2,TOP3_DISTILL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.9299240708351135,0.9315281510353088,0.30800122022628784,-0.007690953090786934,-0.10485110431909561
OpenBMI_MI,2,45,2,TOP3_DISTILL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.4505847692489624,0.8149518370628357,0.07346595823764801,0.03002738766372204,0.17208723723888397
OpenBMI_MI,2,46,2,TOP3_DISTILL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.770525336265564,0.8797707557678223,0.2056465595960617,0.002904169959947467,0.006272523198276758
OpenBMI_MI,2,5,2,MARGIN_UPPER_DISTILL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.9475818872451782,0.868696928024292,0.38979172706604004,0.004715023562312126,0.0625908225774765
OpenBMI_MI,2,6,2,MARGIN_UPPER_DISTILL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.6429885029792786,0.9423286318778992,0.1405630111694336,0.01252056285738945,0.02159745618700981
OpenBMI_MI,2,14,2,MARGIN_UPPER_DISTILL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.5595933794975281,0.8468172550201416,0.10936709493398666,0.041251037269830704,0.08657689392566681
OpenBMI_MI,2,35,2,MARGIN_UPPER_DISTILL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.8992158770561218,0.9337810277938843,0.2933099865913391,0.01587703824043274,0.0240891482681036
OpenBMI_MI,2,45,2,MARGIN_UPPER_DISTILL,POST_HOC_DISCOVERY_DIAGNOSTIC,100,0.4471224546432495,0.8167872428894043,0.07223589718341827,0.03578846529126167,0.1715117245912552
