family,fold,seed,subject_id,role,FR,ridge,q_variance_train,competence,outer_test_used
A_SUBJECT_GRL_EEGNET,0,0,1,T_replica,0.519676774019864,1.0,0.32826335652324073,True,False
A_SUBJECT_GRL_EEGNET,0,0,10,T_replica,0.266003276182769,1.0,0.32826335652324073,True,False
A_SUBJECT_GRL_EEGNET,0,0,17,T_replica,0.6272734378275039,1.0,0.32826335652324073,True,False
A_SUBJECT_GRL_EEGNET,0,0,28,T_replica,0.5810689668265674,1.0,0.32826335652324073,True,False
A_SUBJECT_GRL_EEGNET,0,0,3,T_replica,0.5358304778315187,1.0,0.32826335652324073,True,False
A_SUBJECT_GRL_EEGNET,0,0,45,T_replica,0.6642976949623568,1.0,0.32826335652324073,True,False
A_SUBJECT_GRL_EEGNET,0,0,48,T_replica,0.597570447176073,1.0,0.32826335652324073,True,False
A_SUBJECT_GRL_EEGNET,0,0,54,T_replica,0.46956348909244905,1.0,0.32826335652324073,True,False
A_SUBJECT_GRL_EEGNET,0,0,6,T_replica,0.6132453422863966,1.0,0.32826335652324073,True,False
A_SUBJECT_GRL_EEGNET,0,0,1,I_invariant,0.903574792261219,0.001,0.32826335652324073,False,False
A_SUBJECT_GRL_EEGNET,0,0,10,I_invariant,0.7838635968869222,0.001,0.32826335652324073,False,False
A_SUBJECT_GRL_EEGNET,0,0,17,I_invariant,0.8825548999870642,0.001,0.32826335652324073,False,False
A_SUBJECT_GRL_EEGNET,0,0,28,I_invariant,0.90857677620567,0.001,0.32826335652324073,False,False
A_SUBJECT_GRL_EEGNET,0,0,3,I_invariant,0.8927058381185227,0.001,0.32826335652324073,False,False
A_SUBJECT_GRL_EEGNET,0,0,45,I_invariant,0.9358750272044838,0.001,0.32826335652324073,False,False
A_SUBJECT_GRL_EEGNET,0,0,48,I_invariant,0.921900137420038,0.001,0.32826335652324073,False,False
A_SUBJECT_GRL_EEGNET,0,0,54,I_invariant,0.8881654923590847,0.001,0.32826335652324073,False,False
A_SUBJECT_GRL_EEGNET,0,0,6,I_invariant,0.9314877081225029,0.001,0.32826335652324073,False,False
B_EEG_DG,0,0,1,T_replica,0.057068581766950066,1.0,0.03672399467321056,True,False
B_EEG_DG,0,0,10,T_replica,0.07913612542980664,1.0,0.03672399467321056,True,False
B_EEG_DG,0,0,17,T_replica,-1.6677097358883568,1.0,0.03672399467321056,True,False
B_EEG_DG,0,0,28,T_replica,0.26014628237168513,1.0,0.03672399467321056,True,False
B_EEG_DG,0,0,3,T_replica,0.1830289341362833,1.0,0.03672399467321056,True,False
B_EEG_DG,0,0,45,T_replica,0.7223111505365066,1.0,0.03672399467321056,True,False
B_EEG_DG,0,0,48,T_replica,0.0688183215594208,1.0,0.03672399467321056,True,False
B_EEG_DG,0,0,54,T_replica,0.1523258050218962,1.0,0.03672399467321056,True,False
B_EEG_DG,0,0,6,T_replica,0.28005687211091923,1.0,0.03672399467321056,True,False
B_EEG_DG,0,0,1,I_invariant,-0.0010110659773590047,1.0,0.03672399467321056,False,False
B_EEG_DG,0,0,10,I_invariant,-0.1416272204468081,1.0,0.03672399467321056,False,False
B_EEG_DG,0,0,17,I_invariant,-1.7182424136989654,1.0,0.03672399467321056,False,False
B_EEG_DG,0,0,28,I_invariant,0.06361219777197491,1.0,0.03672399467321056,False,False
B_EEG_DG,0,0,3,I_invariant,0.1753358962976458,1.0,0.03672399467321056,False,False
B_EEG_DG,0,0,45,I_invariant,0.7020951146846672,1.0,0.03672399467321056,False,False
B_EEG_DG,0,0,48,I_invariant,0.07485489597528105,1.0,0.03672399467321056,False,False
B_EEG_DG,0,0,54,I_invariant,-0.10209127438238186,1.0,0.03672399467321056,False,False
B_EEG_DG,0,0,6,I_invariant,0.274140790313111,1.0,0.03672399467321056,False,False
C_SCLDGN,0,0,1,T_replica,-0.11159141453469679,0.001,0.13654286060051235,False,False
C_SCLDGN,0,0,10,T_replica,-0.4556947126673847,0.001,0.13654286060051235,False,False
C_SCLDGN,0,0,17,T_replica,-1.1260716537682676,0.001,0.13654286060051235,False,False
C_SCLDGN,0,0,28,T_replica,0.32362672924332603,0.001,0.13654286060051235,False,False
C_SCLDGN,0,0,3,T_replica,-0.8708454800616621,0.001,0.13654286060051235,False,False
C_SCLDGN,0,0,45,T_replica,0.5175762581075295,0.001,0.13654286060051235,False,False
C_SCLDGN,0,0,48,T_replica,0.13537253572257602,0.001,0.13654286060051235,False,False
C_SCLDGN,0,0,54,T_replica,0.3006908216727803,0.001,0.13654286060051235,False,False
C_SCLDGN,0,0,6,T_replica,0.3335316024276247,0.001,0.13654286060051235,False,False
C_SCLDGN,0,0,1,I_invariant,-0.20107580699586913,1.0,0.13654286060051235,False,False
C_SCLDGN,0,0,10,I_invariant,-0.20012957796249986,1.0,0.13654286060051235,False,False
C_SCLDGN,0,0,17,I_invariant,-1.0008120633459852,1.0,0.13654286060051235,False,False
C_SCLDGN,0,0,28,I_invariant,0.3496589505286707,1.0,0.13654286060051235,False,False
C_SCLDGN,0,0,3,I_invariant,-0.8686553179909493,1.0,0.13654286060051235,False,False
C_SCLDGN,0,0,45,I_invariant,0.43512380017409014,1.0,0.13654286060051235,False,False
C_SCLDGN,0,0,48,I_invariant,0.19842120309823585,1.0,0.13654286060051235,False,False
C_SCLDGN,0,0,54,I_invariant,0.4030040305875068,1.0,0.13654286060051235,False,False
C_SCLDGN,0,0,6,I_invariant,0.2597765400246407,1.0,0.13654286060051235,False,False
A_SUBJECT_GRL_EEGNET,0,1,1,T_replica,0.643892481889858,1.0,0.8354689268253747,True,False
A_SUBJECT_GRL_EEGNET,0,1,10,T_replica,0.765363619354613,1.0,0.8354689268253747,True,False
A_SUBJECT_GRL_EEGNET,0,1,17,T_replica,0.6488152110444589,1.0,0.8354689268253747,True,False
A_SUBJECT_GRL_EEGNET,0,1,28,T_replica,0.5371897578074313,1.0,0.8354689268253747,True,False
A_SUBJECT_GRL_EEGNET,0,1,3,T_replica,0.43240259192810593,1.0,0.8354689268253747,True,False
A_SUBJECT_GRL_EEGNET,0,1,45,T_replica,0.7537069920855501,1.0,0.8354689268253747,True,False
A_SUBJECT_GRL_EEGNET,0,1,48,T_replica,0.4987070854316922,1.0,0.8354689268253747,True,False
A_SUBJECT_GRL_EEGNET,0,1,54,T_replica,0.4903869318459023,1.0,0.8354689268253747,True,False
A_SUBJECT_GRL_EEGNET,0,1,6,T_replica,0.6317601726880473,1.0,0.8354689268253747,True,False
A_SUBJECT_GRL_EEGNET,0,1,1,I_invariant,0.9776624477032971,1.0,0.8354689268253747,False,False
A_SUBJECT_GRL_EEGNET,0,1,10,I_invariant,0.9530854277571761,1.0,0.8354689268253747,False,False
A_SUBJECT_GRL_EEGNET,0,1,17,I_invariant,0.9631288854560006,1.0,0.8354689268253747,False,False
A_SUBJECT_GRL_EEGNET,0,1,28,I_invariant,0.97431913926727,1.0,0.8354689268253747,False,False
A_SUBJECT_GRL_EEGNET,0,1,3,I_invariant,0.943464888674682,1.0,0.8354689268253747,False,False
A_SUBJECT_GRL_EEGNET,0,1,45,I_invariant,0.9776406968601767,1.0,0.8354689268253747,False,False
A_SUBJECT_GRL_EEGNET,0,1,48,I_invariant,0.9769343160875761,1.0,0.8354689268253747,False,False
A_SUBJECT_GRL_EEGNET,0,1,54,I_invariant,0.9744877521236547,1.0,0.8354689268253747,False,False
A_SUBJECT_GRL_EEGNET,0,1,6,I_invariant,0.9799134721066786,1.0,0.8354689268253747,False,False
B_EEG_DG,0,1,1,T_replica,0.5146899735069255,1.0,0.025651488826729407,True,False
B_EEG_DG,0,1,10,T_replica,0.6113213256025778,1.0,0.025651488826729407,True,False
B_EEG_DG,0,1,17,T_replica,0.27430091264114553,1.0,0.025651488826729407,True,False
B_EEG_DG,0,1,28,T_replica,0.29142260408270093,1.0,0.025651488826729407,True,False
B_EEG_DG,0,1,3,T_replica,0.40405702170860425,1.0,0.025651488826729407,True,False
B_EEG_DG,0,1,45,T_replica,0.7576038469009552,1.0,0.025651488826729407,True,False
B_EEG_DG,0,1,48,T_replica,0.32409698133080145,1.0,0.025651488826729407,True,False
B_EEG_DG,0,1,54,T_replica,0.47212921053004253,1.0,0.025651488826729407,True,False
B_EEG_DG,0,1,6,T_replica,0.3359969882906184,1.0,0.025651488826729407,True,False
B_EEG_DG,0,1,1,I_invariant,0.4725087827065213,1.0,0.025651488826729407,False,False
B_EEG_DG,0,1,10,I_invariant,0.34484375726553096,1.0,0.025651488826729407,False,False
B_EEG_DG,0,1,17,I_invariant,0.10486949903344933,1.0,0.025651488826729407,False,False
B_EEG_DG,0,1,28,I_invariant,-0.30712741291700363,1.0,0.025651488826729407,False,False
B_EEG_DG,0,1,3,I_invariant,0.1262091208689401,1.0,0.025651488826729407,False,False
B_EEG_DG,0,1,45,I_invariant,0.551334450402343,1.0,0.025651488826729407,False,False
B_EEG_DG,0,1,48,I_invariant,0.2621487271419116,1.0,0.025651488826729407,False,False
