method,fold,seed,subject_id,protected_representation_drift,adaptive_representation_drift,protected_decision_logit_drift,adaptive_decision_logit_drift,protected_D_finite_after,combined_BA,protected_branch_erasure_harm_BA,adaptive_branch_erasure_harm_BA,protected_parameter_update_l2,adaptive_parameter_update_l2,protected_buffer_update_l2,adaptation_seed,target_future_labels_used_for_fit,internal_holdout_used,outer_test_used,functional_distillation_RMSE_before,functional_distillation_correlation_before,functional_distillation_RMSE_after,functional_distillation_correlation_after
A2_DUAL_CONTROL,2,1,9,0.0,0.32567471265792847,0.0,0.36306507967615187,1.0775315879204894,0.57,-0.06000000000000005,0.010000000000000009,0.0,0.05206361845848032,0.0,2337958799,False,False,False,,,,
A6_PUD_ALL_ADAPT,2,1,9,0.13765791058540344,0.2666349709033966,0.2999406938923461,0.2288866935570571,1.4703648006630243,0.6100000000000001,0.13000000000000012,0.010000000000000009,0.05079712858660938,0.054235092012134715,69.29550300402258,2337958799,False,False,False,1.0000449963899256,0.6232561643309373,0.9520123359054222,0.6752091211176708
A7_IDENTITY_PROTECTED,2,1,9,0.0,0.3213560879230499,0.0,0.18117858413070412,0.30993128371802897,0.6000000000000001,0.0,1.1102230246251565e-16,0.0,0.052369971524359474,0.0,2337958799,False,False,False,,,,
A8_RANDOM_PROTECTED,2,1,9,0.0,0.3286888599395752,0.0,0.2038297249538796,0.4113163010986311,0.62,0.019999999999999907,0.06999999999999995,0.0,0.05168287335747447,0.0,2337958799,False,False,False,,,,
A10_FULL_PUD_FREEZE,2,1,9,0.0,0.27361518144607544,0.0,0.19716414512035507,1.3149003148551017,0.5800000000000001,0.13000000000000006,0.0,0.0,0.05904108358067103,0.0,2337958799,False,False,False,1.0000449963899256,0.6232561643309373,1.0000449963899256,0.6232561643309373
A2_DUAL_CONTROL,2,1,10,0.0,0.26947784423828125,0.0,0.23622102854285654,0.6663022272373523,0.65,1.1102230246251565e-16,-0.04999999999999993,0.0,0.05071277424947434,0.0,1913538113,False,False,False,,,,
A6_PUD_ALL_ADAPT,2,1,10,0.1408601552248001,0.17079341411590576,0.3401427997107459,0.15142570302560343,1.3147062245096797,0.67,0.07999999999999996,0.040000000000000036,0.05139127187249063,0.047680975678659226,69.29064825509384,1913538113,False,False,False,0.722473771473812,0.7836378783150451,0.7571888257761049,0.7531168489210057
A7_IDENTITY_PROTECTED,2,1,10,0.0,0.3141613304615021,0.0,0.6457992299830785,0.25930213734371754,0.66,1.1102230246251565e-16,0.10999999999999999,0.0,0.04906992770544862,0.0,1913538113,False,False,False,,,,
A8_RANDOM_PROTECTED,2,1,10,0.0,0.3444800078868866,0.0,0.6839298930265372,0.4878195459293508,0.63,-0.019999999999999907,0.06999999999999995,0.0,0.05146368201979561,0.0,1913538113,False,False,False,,,,
A10_FULL_PUD_FREEZE,2,1,10,0.0,0.17381551861763,0.0,0.1844114780060419,1.099356382919137,0.72,0.1399999999999999,0.05999999999999994,0.0,0.04788649775529345,0.0,1913538113,False,False,False,0.722473771473812,0.7836378783150451,0.722473771473812,0.7836378783150451
