task,fold,role,session,subject,variant,BA,macro_F1,NLL,rescued_errors,damaged_correct,trials,label_scope
OpenBMI_MI,1,discovery,2,44,ORACLE_1DIR,0.87,0.8677652324280338,0.34399014711380005,2,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,1,discovery,1,52,ORACLE_1DIR,0.85,0.8498648783905515,0.358404278755188,2,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,1,discovery,2,52,ORACLE_1DIR,0.78,0.779205138498595,0.487997442483902,2,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,2,discovery,1,5,ORACLE_1DIR,0.96,0.96,0.139465793967247,1,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,2,discovery,2,5,ORACLE_1DIR,0.75,0.7457023700539112,0.5565860867500305,2,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,2,discovery,1,6,ORACLE_1DIR,0.9099999999999999,0.9092650468797259,0.23063382506370544,0,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,2,discovery,2,6,ORACLE_1DIR,0.96,0.9599358974358975,0.13072213530540466,0,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,2,discovery,1,14,ORACLE_1DIR,0.73,0.7175436761167486,0.6053953766822815,4,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,2,discovery,2,14,ORACLE_1DIR,0.6799999999999999,0.6767676767676768,0.7709644436836243,2,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,2,discovery,1,35,ORACLE_1DIR,0.97,0.96999699969997,0.04630585014820099,0,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,2,discovery,2,35,ORACLE_1DIR,0.81,0.8043455874781176,0.41357341408729553,1,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,2,discovery,1,45,ORACLE_1DIR,0.89,0.8899889988998899,0.31162023544311523,11,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,2,discovery,2,45,ORACLE_1DIR,0.91,0.90999099909991,0.2529107928276062,12,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,2,discovery,1,46,ORACLE_1DIR,0.65,0.6338529134846741,1.0895369052886963,5,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,2,discovery,2,46,ORACLE_1DIR,0.7,0.6744791666666667,0.783413827419281,1,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,discovery,1,8,ORACLE_1DIR,0.8400000000000001,0.839421918908069,0.49998846650123596,1,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,discovery,2,8,ORACLE_1DIR,0.8500000000000001,0.849624060150376,0.3835850954055786,1,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,discovery,1,14,ORACLE_1DIR,0.66,0.6427070197562001,0.6926583647727966,5,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,discovery,2,14,ORACLE_1DIR,0.6799999999999999,0.677938808373591,0.7903479933738708,4,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,discovery,1,32,ORACLE_1DIR,0.75,0.7406369955389562,0.5124998688697815,4,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,discovery,2,32,ORACLE_1DIR,0.73,0.72997299729973,0.6790139675140381,2,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,discovery,1,35,ORACLE_1DIR,1.0,1.0,0.02374888025224209,0,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,discovery,2,35,ORACLE_1DIR,0.9099999999999999,0.9099189270343309,0.2469763159751892,1,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,discovery,1,43,ORACLE_1DIR,0.9299999999999999,0.9299929992999301,0.17839054763317108,1,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,discovery,2,43,ORACLE_1DIR,0.9199999999999999,0.9198717948717949,0.24363212287425995,0,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,discovery,1,46,ORACLE_1DIR,0.64,0.625,0.9982807040214539,4,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,3,discovery,2,46,ORACLE_1DIR,0.6699999999999999,0.6349153667441089,0.8817819952964783,1,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,discovery,1,11,ORACLE_1DIR,0.74,0.7362012987012987,0.5324285626411438,1,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,discovery,2,11,ORACLE_1DIR,0.74,0.7348021215830274,0.5589613914489746,1,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,discovery,1,15,ORACLE_1DIR,0.9099999999999999,0.9092650468797259,0.21541324257850647,2,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,discovery,2,15,ORACLE_1DIR,0.91,0.90999099909991,0.2566544711589813,4,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,discovery,1,34,ORACLE_1DIR,0.59,0.5523528769516323,0.9020121097564697,1,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,discovery,2,34,ORACLE_1DIR,0.75,0.742559983523839,0.8170912265777588,1,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,discovery,1,38,ORACLE_1DIR,0.69,0.6874684948079444,0.5670122504234314,4,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,discovery,2,38,ORACLE_1DIR,0.76,0.7591328783621036,0.49770987033843994,3,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,discovery,1,48,ORACLE_1DIR,0.73,0.7198879551820728,0.7310776710510254,0,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,discovery,2,48,ORACLE_1DIR,0.6799999999999999,0.6483516483516483,0.946970522403717,0,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,discovery,1,52,ORACLE_1DIR,0.83,0.8299829982998299,0.42262256145477295,0,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_MI,4,discovery,2,52,ORACLE_1DIR,0.72,0.7181964573268921,0.5789292454719543,1,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,discovery,1,8,ORACLE_1DIR,0.9199999999999999,0.9194829446930287,0.24581637978553772,3,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,discovery,2,8,ORACLE_1DIR,0.97,0.969891609795263,0.06860560178756714,2,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,discovery,1,9,ORACLE_1DIR,0.98,0.9801805337519623,0.07006627321243286,0,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,discovery,2,9,ORACLE_1DIR,0.98,0.9797794117647058,0.03691080957651138,1,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,discovery,1,11,ORACLE_1DIR,1.0,1.0,0.001362442970275879,0,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,discovery,2,11,ORACLE_1DIR,1.0,1.0,0.0012600095942616463,0,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,discovery,1,14,ORACLE_1DIR,0.96,0.9597723704866563,0.07600510865449905,2,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,discovery,2,14,ORACLE_1DIR,0.79,0.7896781789638934,0.8615924119949341,5,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,discovery,1,19,ORACLE_1DIR,0.95,0.9511111988315636,0.1465705782175064,0,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,discovery,2,19,ORACLE_1DIR,0.98,0.9801805337519622,0.049349721521139145,0,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,discovery,1,26,ORACLE_1DIR,1.0,1.0,0.00676882965490222,0,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,0,discovery,2,26,ORACLE_1DIR,1.0,1.0,0.022682225331664085,1,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,1,discovery,1,1,ORACLE_1DIR,1.0,1.0,0.029079170897603035,1,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,1,discovery,2,1,ORACLE_1DIR,0.94,0.9384634356887409,0.22707700729370117,1,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,1,discovery,1,8,ORACLE_1DIR,0.8999999999999999,0.9002445371741373,0.2528943717479706,2,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,1,discovery,2,8,ORACLE_1DIR,0.98,0.9799679487179487,0.11166072636842728,3,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,1,discovery,1,11,ORACLE_1DIR,1.0,1.0,0.005791779141873121,0,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,1,discovery,2,11,ORACLE_1DIR,1.0,1.0,0.005680238828063011,0,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,1,discovery,1,15,ORACLE_1DIR,0.97,0.9697879151660664,0.1098955050110817,1,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,1,discovery,2,15,ORACLE_1DIR,0.63,0.5896739130434783,1.0610946416854858,3,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,1,discovery,1,44,ORACLE_1DIR,1.0,1.0,0.005741433706134558,0,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,1,discovery,2,44,ORACLE_1DIR,0.99,0.9899959983993598,0.03271082416176796,0,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,1,discovery,1,52,ORACLE_1DIR,0.97,0.9693366708385482,0.10343668609857559,1,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,1,discovery,2,52,ORACLE_1DIR,0.95,0.9484558942106112,0.1639726310968399,0,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,2,discovery,1,5,ORACLE_1DIR,0.6000000000000001,0.5990950990727976,1.3630073070526123,5,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,2,discovery,2,5,ORACLE_1DIR,0.95,0.9497212862231635,0.21422897279262543,2,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,2,discovery,1,6,ORACLE_1DIR,1.0,1.0,0.002953451592475176,0,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,2,discovery,2,6,ORACLE_1DIR,1.0,1.0,0.010595537722110748,1,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,2,discovery,1,14,ORACLE_1DIR,0.97,0.9697919167667067,0.1366874724626541,1,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,2,discovery,2,14,ORACLE_1DIR,0.79,0.7895445134575569,0.7730851769447327,6,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,2,discovery,1,35,ORACLE_1DIR,0.99,0.9899959983993598,0.05389197915792465,0,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,2,discovery,2,35,ORACLE_1DIR,0.9099999999999999,0.9110096656217346,0.28215011954307556,5,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,2,discovery,1,45,ORACLE_1DIR,0.8699999999999999,0.8703874269005848,0.37056463956832886,7,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,2,discovery,2,45,ORACLE_1DIR,0.98,0.9801805337519622,0.10267595946788788,1,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,2,discovery,1,46,ORACLE_1DIR,0.96,0.9599136824541137,0.07371386885643005,1,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,2,discovery,2,46,ORACLE_1DIR,1.0,1.0,0.0033825284335762262,0,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,discovery,1,8,ORACLE_1DIR,0.97,0.969779411764706,0.18597915768623352,3,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,discovery,2,8,ORACLE_1DIR,0.95,0.9482673572573683,0.13914291560649872,0,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,discovery,1,14,ORACLE_1DIR,0.97,0.9699679487179488,0.07328810542821884,4,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,discovery,2,14,ORACLE_1DIR,0.78,0.7794984114758834,0.8059756755828857,4,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,discovery,1,32,ORACLE_1DIR,0.96,0.959551282051282,0.07906024158000946,1,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,discovery,2,32,ORACLE_1DIR,0.8099999999999999,0.7980979748221128,0.8766114115715027,2,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,discovery,1,35,ORACLE_1DIR,0.97,0.9703303491207804,0.10833372175693512,0,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,discovery,2,35,ORACLE_1DIR,0.78,0.7852244609402617,0.7563065886497498,5,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,discovery,1,43,ORACLE_1DIR,1.0,1.0,0.00044269222416915,0,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,discovery,2,43,ORACLE_1DIR,1.0,1.0,0.0004000204789917916,0,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,discovery,1,46,ORACLE_1DIR,0.95,0.9496835265619696,0.21208518743515015,5,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,3,discovery,2,46,ORACLE_1DIR,0.98,0.9799959983993598,0.06858737021684647,0,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,4,discovery,1,11,ORACLE_1DIR,1.0,1.0,0.0016581820091232657,0,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,4,discovery,2,11,ORACLE_1DIR,1.0,1.0,0.0015929813962429762,0,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,4,discovery,1,15,ORACLE_1DIR,0.96,0.9599098231764064,0.20708712935447693,4,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,4,discovery,2,15,ORACLE_1DIR,0.3,0.23145645645645646,3.2507543563842773,0,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,4,discovery,1,34,ORACLE_1DIR,0.75,0.7507515281071513,0.939686119556427,5,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,4,discovery,2,34,ORACLE_1DIR,0.86,0.8543157423971378,0.41776835918426514,2,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,4,discovery,1,38,ORACLE_1DIR,0.99,0.9899959983993598,0.01528974436223507,0,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,4,discovery,2,38,ORACLE_1DIR,0.99,0.9899959983993597,0.07577741146087646,1,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,4,discovery,1,48,ORACLE_1DIR,1.0,1.0,0.002443237928673625,0,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,4,discovery,2,48,ORACLE_1DIR,0.99,0.9899959983993597,0.04826017841696739,0,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,4,discovery,1,52,ORACLE_1DIR,1.0,1.0,0.010877161286771297,0,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
OpenBMI_SSVEP,4,discovery,2,52,ORACLE_1DIR,0.96,0.9592079653846772,0.19683879613876343,1,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT
