task,fold,role,session,subject,variant,BA,macro_F1,NLL,rescued_errors,damaged_correct,trials,label_scope,baseline_BA,router_BA_gain,router_BA_gain_CI95_low,router_BA_gain_CI95_high,oracle_headroom_source,oracle_BA_headroom,fraction_oracle_headroom_recovered,recovery_CI95_low,recovery_CI95_high,router_action_balanced_accuracy,biological_subjects
OpenBMI_MI,1,discovery,2,8,ROUTER,0.86,0.859775641025641,0.40460848808288574,0,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,0.86,,,,,,,,,,
OpenBMI_MI,1,discovery,1,11,ROUTER,0.69,0.6783898744683059,0.6375337839126587,0,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,0.69,,,,,,,,,,
OpenBMI_MI,1,discovery,2,11,ROUTER,0.7,0.6921182266009853,0.7110607624053955,1,1,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,0.7,,,,,,,,,,
OpenBMI_MI,1,discovery,1,15,ROUTER,0.96,0.9599358974358975,0.12251943349838257,0,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,0.96,,,,,,,,,,
OpenBMI_MI,1,discovery,2,15,ROUTER,0.88,0.8792270531400965,0.3185664713382721,1,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,0.87,,,,,,,,,,
OpenBMI_MI,1,discovery,1,44,ROUTER,0.8,0.7947454844006567,0.3905637264251709,0,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,0.8,,,,,,,,,,
OpenBMI_MI,1,discovery,2,44,ROUTER,0.84,0.8368013055895553,0.4071572422981262,0,1,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,0.85,,,,,,,,,,
OpenBMI_MI,1,discovery,1,52,ROUTER,0.8200000000000001,0.8197115384615384,0.4119829535484314,0,1,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,0.8300000000000001,,,,,,,,,,
OpenBMI_MI,1,discovery,2,52,ROUTER,0.78,0.779205138498595,0.5316250920295715,2,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,0.76,,,,,,,,,,
OpenBMI_MI,2,discovery,1,5,ROUTER,0.95,0.9499949994999499,0.1852281540632248,0,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,0.95,,,,,,,,,,
OpenBMI_MI,2,discovery,2,5,ROUTER,0.71,0.7033248081841432,0.67603600025177,0,2,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,0.73,,,,,,,,,,
OpenBMI_MI,2,discovery,1,6,ROUTER,0.9099999999999999,0.9092650468797259,0.2820580303668976,0,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,0.9099999999999999,,,,,,,,,,
OpenBMI_MI,2,discovery,2,6,ROUTER,0.96,0.9599358974358975,0.15517525374889374,0,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,0.96,,,,,,,,,,
OpenBMI_MI,2,discovery,1,14,ROUTER,0.68,0.6637242538881883,0.7643470168113708,0,1,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,0.6900000000000001,,,,,,,,,,
OpenBMI_MI,2,discovery,2,14,ROUTER,0.66,0.6550324675324675,0.930256724357605,0,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,0.66,,,,,,,,,,
OpenBMI_MI,2,discovery,1,35,ROUTER,0.97,0.96999699969997,0.060157690197229385,0,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,0.97,,,,,,,,,,
OpenBMI_MI,2,discovery,2,35,ROUTER,0.8,0.7933030177759405,0.46824800968170166,0,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,0.8,,,,,,,,,,
OpenBMI_MI,2,discovery,1,45,ROUTER,0.78,0.779205138498595,0.45415499806404114,0,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,0.78,,,,,,,,,,
OpenBMI_MI,2,discovery,2,45,ROUTER,0.8,0.7992773986350863,0.43776434659957886,1,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,0.79,,,,,,,,,,
OpenBMI_MI,2,discovery,1,46,ROUTER,0.6,0.586606035551881,1.2138192653656006,0,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,0.6,,,,,,,,,,
OpenBMI_MI,2,discovery,2,46,ROUTER,0.6799999999999999,0.6483516483516483,0.904731810092926,0,1,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,0.69,,,,,,,,,,
OpenBMI_MI,3,discovery,1,8,ROUTER,0.8300000000000001,0.8291628982011858,0.5745726227760315,0,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,0.8300000000000001,,,,,,,,,,
OpenBMI_MI,3,discovery,2,8,ROUTER,0.8400000000000001,0.8397435897435898,0.4785570204257965,0,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,0.8400000000000001,,,,,,,,,,
OpenBMI_MI,3,discovery,1,14,ROUTER,0.62,0.6006725514922235,0.8010976314544678,1,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,0.61,,,,,,,,,,
OpenBMI_MI,3,discovery,2,14,ROUTER,0.64,0.6376811594202898,0.8840197920799255,0,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,0.64,,,,,,,,,,
OpenBMI_MI,3,discovery,1,32,ROUTER,0.72,0.7083333333333334,0.5719982981681824,1,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,0.71,,,,,,,,,,
OpenBMI_MI,3,discovery,2,32,ROUTER,0.71,0.7099709970997099,0.7511928677558899,0,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,0.71,,,,,,,,,,
OpenBMI_MI,3,discovery,1,35,ROUTER,1.0,1.0,0.02755579724907875,0,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,1.0,,,,,,,,,,
OpenBMI_MI,3,discovery,2,35,ROUTER,0.8999999999999999,0.8998397435897436,0.26818904280662537,0,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,0.8999999999999999,,,,,,,,,,
OpenBMI_MI,3,discovery,1,43,ROUTER,0.92,0.92,0.21834416687488556,0,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,0.92,,,,,,,,,,
OpenBMI_MI,3,discovery,2,43,ROUTER,0.9199999999999999,0.9198717948717949,0.2682020664215088,0,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,0.9199999999999999,,,,,,,,,,
OpenBMI_MI,3,discovery,1,46,ROUTER,0.61,0.5983935742971888,1.1001049280166626,1,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,0.6,,,,,,,,,,
OpenBMI_MI,3,discovery,2,46,ROUTER,0.66,0.6212121212121212,0.9735828638076782,0,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,0.66,,,,,,,,,,
OpenBMI_MI,4,discovery,1,11,ROUTER,0.74,0.7362012987012987,0.586618959903717,1,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,0.73,,,,,,,,,,
OpenBMI_MI,4,discovery,2,11,ROUTER,0.72,0.7144022847817217,0.6203100681304932,0,1,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,0.73,,,,,,,,,,
OpenBMI_MI,4,discovery,1,15,ROUTER,0.9,0.898989898989899,0.23679403960704803,1,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,0.89,,,,,,,,,,
OpenBMI_MI,4,discovery,2,15,ROUTER,0.88,0.88,0.29839417338371277,1,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,0.87,,,,,,,,,,
OpenBMI_MI,4,discovery,1,34,ROUTER,0.57,0.5361881134721174,1.0095106363296509,0,1,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,0.58,,,,,,,,,,
OpenBMI_MI,4,discovery,2,34,ROUTER,0.71,0.6991389148251893,0.8869134783744812,1,4,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,0.74,,,,,,,,,,
OpenBMI_MI,4,discovery,1,38,ROUTER,0.6599999999999999,0.6578099838969405,0.6543513536453247,1,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,0.65,,,,,,,,,,
OpenBMI_MI,4,discovery,2,38,ROUTER,0.72,0.7181964573268921,0.5615081191062927,0,1,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,0.73,,,,,,,,,,
OpenBMI_MI,4,discovery,1,48,ROUTER,0.73,0.7198879551820728,0.7892700433731079,0,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,0.73,,,,,,,,,,
OpenBMI_MI,4,discovery,2,48,ROUTER,0.6799999999999999,0.6483516483516483,1.0011836290359497,0,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,0.6799999999999999,,,,,,,,,,
OpenBMI_MI,4,discovery,1,52,ROUTER,0.83,0.8299829982998299,0.4663219153881073,0,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,0.83,,,,,,,,,,
OpenBMI_MI,4,discovery,2,52,ROUTER,0.71,0.7085720028137876,0.6364129781723022,0,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,0.71,,,,,,,,,,
OpenBMI_SSVEP,0,discovery,1,8,ROUTER,0.8899999999999999,0.8883844847608566,0.3181174695491791,0,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,0.8899999999999999,,,,,,,,,,
OpenBMI_SSVEP,0,discovery,2,8,ROUTER,0.96,0.9592079653846772,0.1168895736336708,1,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,0.95,,,,,,,,,,
OpenBMI_SSVEP,0,discovery,1,9,ROUTER,0.98,0.9801805337519623,0.07832998037338257,0,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,0.98,,,,,,,,,,
OpenBMI_SSVEP,0,discovery,2,9,ROUTER,0.97,0.9699639471173085,0.05915636941790581,0,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,0.97,,,,,,,,,,
OpenBMI_SSVEP,0,discovery,1,11,ROUTER,1.0,1.0,0.0014977322425693274,0,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,1.0,,,,,,,,,,
OpenBMI_SSVEP,0,discovery,2,11,ROUTER,1.0,1.0,0.0013544565299525857,0,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,1.0,,,,,,,,,,
OpenBMI_SSVEP,0,discovery,1,14,ROUTER,0.94,0.9391025641025641,0.13145233690738678,0,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,0.94,,,,,,,,,,
OpenBMI_SSVEP,0,discovery,2,14,ROUTER,0.76,0.7594444444444445,1.028436541557312,2,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,0.74,,,,,,,,,,
OpenBMI_SSVEP,0,discovery,1,19,ROUTER,0.95,0.9511111988315636,0.18092750012874603,0,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,0.95,,,,,,,,,,
OpenBMI_SSVEP,0,discovery,2,19,ROUTER,0.98,0.9801805337519622,0.07392698526382446,0,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,0.98,,,,,,,,,,
OpenBMI_SSVEP,0,discovery,1,26,ROUTER,1.0,1.0,0.011757111176848412,0,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,1.0,,,,,,,,,,
OpenBMI_SSVEP,0,discovery,2,26,ROUTER,0.99,0.9899959983993598,0.036303840577602386,0,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,0.99,,,,,,,,,,
OpenBMI_SSVEP,1,discovery,1,1,ROUTER,0.99,0.9899959983993598,0.03787335753440857,0,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,0.99,,,,,,,,,,
OpenBMI_SSVEP,1,discovery,2,1,ROUTER,0.9199999999999999,0.9181598031598032,0.2732565402984619,0,1,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,0.9299999999999999,,,,,,,,,,
OpenBMI_SSVEP,1,discovery,1,8,ROUTER,0.8799999999999999,0.8804918577600532,0.3116540312767029,0,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,0.8799999999999999,,,,,,,,,,
OpenBMI_SSVEP,1,discovery,2,8,ROUTER,0.95,0.9504315560216181,0.14089612662792206,0,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,0.95,,,,,,,,,,
OpenBMI_SSVEP,1,discovery,1,11,ROUTER,1.0,1.0,0.0059350342489778996,0,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,1.0,,,,,,,,,,
OpenBMI_SSVEP,1,discovery,2,11,ROUTER,1.0,1.0,0.0057976520620286465,0,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,1.0,,,,,,,,,,
OpenBMI_SSVEP,1,discovery,1,15,ROUTER,0.96,0.9597794117647059,0.1476879119873047,0,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,0.96,,,,,,,,,,
OpenBMI_SSVEP,1,discovery,2,15,ROUTER,0.6,0.5535313884503064,1.2008087635040283,0,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,0.6,,,,,,,,,,
OpenBMI_SSVEP,1,discovery,1,44,ROUTER,1.0,1.0,0.005983449053019285,0,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,1.0,,,,,,,,,,
OpenBMI_SSVEP,1,discovery,2,44,ROUTER,0.99,0.9899959983993598,0.03741779923439026,0,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,0.99,,,,,,,,,,
OpenBMI_SSVEP,1,discovery,1,52,ROUTER,0.96,0.9588415633812053,0.12467546761035919,0,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,0.96,,,,,,,,,,
OpenBMI_SSVEP,1,discovery,2,52,ROUTER,0.95,0.9484558942106112,0.1947212815284729,0,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,0.95,,,,,,,,,,
OpenBMI_SSVEP,2,discovery,1,5,ROUTER,0.55,0.5506094782410572,1.5544555187225342,0,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,0.55,,,,,,,,,,
OpenBMI_SSVEP,2,discovery,2,5,ROUTER,0.9199999999999999,0.920105901607779,0.29769906401634216,0,1,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,0.9299999999999999,,,,,,,,,,
OpenBMI_SSVEP,2,discovery,1,6,ROUTER,1.0,1.0,0.004100221209228039,0,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,1.0,,,,,,,,,,
OpenBMI_SSVEP,2,discovery,2,6,ROUTER,0.99,0.9899959983993598,0.018199041485786438,0,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,0.99,,,,,,,,,,
OpenBMI_SSVEP,2,discovery,1,14,ROUTER,0.96,0.9597919167667067,0.1945219784975052,0,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,0.96,,,,,,,,,,
OpenBMI_SSVEP,2,discovery,2,14,ROUTER,0.73,0.7282253713864656,1.0437073707580566,0,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,0.73,,,,,,,,,,
OpenBMI_SSVEP,2,discovery,1,35,ROUTER,0.99,0.9899959983993598,0.06111729517579079,0,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,0.99,,,,,,,,,,
OpenBMI_SSVEP,2,discovery,2,35,ROUTER,0.86,0.8622846496322105,0.4145856201648712,0,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,0.86,,,,,,,,,,
OpenBMI_SSVEP,2,discovery,1,45,ROUTER,0.79,0.7914430320150659,0.5636162757873535,0,1,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,0.8,,,,,,,,,,
OpenBMI_SSVEP,2,discovery,2,45,ROUTER,0.97,0.9699639471173085,0.14323823153972626,0,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,0.97,,,,,,,,,,
OpenBMI_SSVEP,2,discovery,1,46,ROUTER,0.95,0.9504440665154951,0.1139133870601654,0,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,0.95,,,,,,,,,,
OpenBMI_SSVEP,2,discovery,2,46,ROUTER,1.0,1.0,0.004690458066761494,0,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,1.0,,,,,,,,,,
OpenBMI_SSVEP,3,discovery,1,8,ROUTER,0.9199999999999999,0.918730557030031,0.23422549664974213,0,2,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,0.94,,,,,,,,,,
OpenBMI_SSVEP,3,discovery,2,8,ROUTER,0.95,0.94880174291939,0.17955385148525238,0,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,0.95,,,,,,,,,,
OpenBMI_SSVEP,3,discovery,1,14,ROUTER,0.9299999999999999,0.92880174291939,0.17058342695236206,0,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,0.9299999999999999,,,,,,,,,,
OpenBMI_SSVEP,3,discovery,2,14,ROUTER,0.75,0.7486364001865522,1.0282132625579834,1,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,0.74,,,,,,,,,,
OpenBMI_SSVEP,3,discovery,1,32,ROUTER,0.95,0.9490829883508232,0.10891279578208923,0,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,0.95,,,,,,,,,,
OpenBMI_SSVEP,3,discovery,2,32,ROUTER,0.7899999999999999,0.7751922910725089,1.001908779144287,0,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,0.7899999999999999,,,,,,,,,,
OpenBMI_SSVEP,3,discovery,1,35,ROUTER,0.96,0.9599764521193093,0.1438896507024765,0,1,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,0.97,,,,,,,,,,
OpenBMI_SSVEP,3,discovery,2,35,ROUTER,0.75,0.7583540888335408,1.0030641555786133,2,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,0.7300000000000001,,,,,,,,,,
OpenBMI_SSVEP,3,discovery,1,43,ROUTER,1.0,1.0,0.0004724307218566537,0,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,1.0,,,,,,,,,,
OpenBMI_SSVEP,3,discovery,2,43,ROUTER,1.0,1.0,0.00041752977995201945,0,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,1.0,,,,,,,,,,
OpenBMI_SSVEP,3,discovery,1,46,ROUTER,0.9099999999999999,0.909472042405479,0.2714981138706207,1,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,0.8999999999999999,,,,,,,,,,
OpenBMI_SSVEP,3,discovery,2,46,ROUTER,0.98,0.9799959983993598,0.08507952094078064,0,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,0.98,,,,,,,,,,
OpenBMI_SSVEP,4,discovery,1,11,ROUTER,1.0,1.0,0.0017399406060576439,0,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,1.0,,,,,,,,,,
OpenBMI_SSVEP,4,discovery,2,11,ROUTER,1.0,1.0,0.0016649647150188684,0,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,1.0,,,,,,,,,,
OpenBMI_SSVEP,4,discovery,1,15,ROUTER,0.9199999999999999,0.9166645157404779,0.3191317319869995,0,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,0.9199999999999999,,,,,,,,,,
OpenBMI_SSVEP,4,discovery,2,15,ROUTER,0.29,0.21562198072795985,3.351808786392212,0,1,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,0.3,,,,,,,,,,
OpenBMI_SSVEP,4,discovery,1,34,ROUTER,0.7100000000000001,0.7098937585564443,1.0394396781921387,1,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,0.7000000000000001,,,,,,,,,,
OpenBMI_SSVEP,4,discovery,2,34,ROUTER,0.83,0.8219800807718551,0.5408761501312256,0,1,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,0.84,,,,,,,,,,
OpenBMI_SSVEP,4,discovery,1,38,ROUTER,0.99,0.9899959983993598,0.01965286210179329,0,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,0.99,,,,,,,,,,
OpenBMI_SSVEP,4,discovery,2,38,ROUTER,0.98,0.98,0.08954314887523651,0,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,0.98,,,,,,,,,,
OpenBMI_SSVEP,4,discovery,1,48,ROUTER,1.0,1.0,0.0027045232709497213,0,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,1.0,,,,,,,,,,
OpenBMI_SSVEP,4,discovery,2,48,ROUTER,0.99,0.9899959983993597,0.05135280266404152,0,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,0.99,,,,,,,,,,
OpenBMI_SSVEP,4,discovery,1,52,ROUTER,1.0,1.0,0.013826299458742142,0,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,1.0,,,,,,,,,,
OpenBMI_SSVEP,4,discovery,2,52,ROUTER,0.95,0.94880174291939,0.21568326652050018,0,0,100,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,0.95,,,,,,,,,,
OpenBMI_MI,ALL_FOLDS,discovery,,,ROUTER_SUMMARY,0.7723333333333333,,,,,,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,0.7737499999999999,-0.001416666666666655,-0.004333333112299442,0.0010833332780748606,ORACLE_TOP3,0.030958333333333365,-0.04576043068640604,-0.2111656218767166,0.02684083580970764,0.5544171161211093,20
OpenBMI_SSVEP,ALL_FOLDS,discovery,,,ROUTER_SUMMARY,0.9196249999999999,,,,,,DEVELOPMENT_ONLY_NO_FINAL_HELDOUT,0.9200833333333334,-0.0004583333333333495,-0.0015416666865348816,0.0006249999860301614,ORACLE_TOP3,0.016666666666666656,-0.027500000000000985,-0.12228958308696747,0.029722442850470543,0.5312095463531943,20
